,Player,Year,Team,GP,Min,Pts,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FGM,FGA,FG%,Reb.Off,Reb.Def,Reb.Tot,Ast,Stl,Blk,TO,PF
1391,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
1392,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
1393,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
1394,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
1395,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
1396,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
1397,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
1398,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
1399,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
1400,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
1401,Aubrey Coleman,2010,Houston,32,36.8,25.7,7.3,16.3,44.6%,1.4,4.7,30.2%,6.9,9.4,73.8%,2.5,5.1,7.6,2.5,2.7,0.2,2.1,2.0
1402,Charlie Westbrook,2010,South Dakota,1,38.0,24.0,11.0,21.0,52.4%,0.0,2.0,0.0%,2.0,3.0,66.7%,4.0,4.0,8.0,0.0,2.0,2.0,1.0,3.0
1403,Adrian Oliver,2010,San Jose St,30,36.4,22.9,5.8,13.0,44.9%,1.7,4.1,41.5%,6.2,6.9,88.9%,1.4,3.7,5.1,2.8,0.9,0.5,3.1,3.0
1404,Adnan Hodzic,2010,Lipscomb,29,32.7,22.7,9.0,14.9,60.3%,0.0,0.0,0.0%,4.7,7.0,66.5%,3.4,5.7,9.1,0.8,0.5,0.4,2.7,2.2
1405,Devan Downey,2010,South Carolina,31,34.0,22.5,5.4,12.6,43.1%,2.2,6.5,34.2%,5.0,6.0,83.4%,0.5,2.7,3.3,3.5,2.7,0.0,3.5,2.3
1406,James Anderson,2010,Oklahoma St,34,33.9,22.4,4.6,8.4,55.1%,2.2,6.5,34.1%,6.5,8.0,81.6%,1.9,3.9,5.8,2.4,1.4,0.6,2.3,2.6
1407,Marquez Haynes,2010,Texas Arlington,26,33.4,22.3,5.0,9.7,52.0%,2.1,5.3,39.4%,6.0,8.2,73.4%,0.7,3.4,4.1,3.7,1.5,0.3,3.8,2.2
1408,Luke Babbitt,2010,Nevada,33,37.5,22.0,6.2,11.9,51.7%,1.3,3.0,42.0%,5.9,6.4,92.0%,2.1,6.8,8.9,2.1,1.0,0.8,2.4,2.6
1409,Landry Fields,2010,Stanford,32,36.3,22.0,6.8,13.1,52.1%,0.9,2.7,33.7%,5.6,8.0,69.7%,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2.0
1410,Reggie Holmes,2010,Morgan St,35,33.2,21.9,3.5,8.4,41.5%,2.8,7.7,36.3%,6.5,7.9,81.7%,1.5,2.7,4.1,0.8,1.5,0.2,2.0,2.3
1411,David Kool,2010,Western Mich,32,35.7,21.8,4.8,9.8,49.5%,1.9,5.4,34.9%,6.5,7.3,89.7%,1.1,3.1,4.2,2.7,1.8,0.0,2.3,1.7
1412,Luke Harangody,2010,Notre Dame,30,33.0,21.8,7.3,14.2,51.4%,0.8,2.7,30.9%,4.7,5.9,78.7%,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3
1413,Michael Deloach,2010,Norfolk St,30,35.9,21.7,6.7,12.0,56.3%,1.2,3.8,31.3%,4.7,6.9,67.3%,0.9,3.5,4.4,3.3,2.6,0.1,4.1,3.1
1414,Jimmer Fredette,2010,BYU,32,30.5,21.7,4.2,9.0,46.4%,2.3,5.1,44.8%,6.4,7.2,89.6%,0.8,2.4,3.1,4.7,1.2,0.1,2.6,1.0
1415,Dominique Jones,2010,South Florida,33,37.1,21.4,5.2,9.9,52.1%,1.6,5.1,31.1%,6.3,8.5,74.1%,1.1,5.0,6.1,3.6,1.7,0.6,2.9,2.8
1416,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
1417,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
1418,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
1419,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
1420,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
1421,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
1422,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
1423,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
1424,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
1425,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
1426,Aubrey Coleman,2010,Houston,32,36.8,25.7,7.3,16.3,44.6%,1.4,4.7,30.2%,6.9,9.4,73.8%,2.5,5.1,7.6,2.5,2.7,0.2,2.1,2.0
1427,Charlie Westbrook,2010,South Dakota,1,38.0,24.0,11.0,21.0,52.4%,0.0,2.0,0.0%,2.0,3.0,66.7%,4.0,4.0,8.0,0.0,2.0,2.0,1.0,3.0
1428,Adrian Oliver,2010,San Jose St,30,36.4,22.9,5.8,13.0,44.9%,1.7,4.1,41.5%,6.2,6.9,88.9%,1.4,3.7,5.1,2.8,0.9,0.5,3.1,3.0
1429,Adnan Hodzic,2010,Lipscomb,29,32.7,22.7,9.0,14.9,60.3%,0.0,0.0,0.0%,4.7,7.0,66.5%,3.4,5.7,9.1,0.8,0.5,0.4,2.7,2.2
1430,Devan Downey,2010,South Carolina,31,34.0,22.5,5.4,12.6,43.1%,2.2,6.5,34.2%,5.0,6.0,83.4%,0.5,2.7,3.3,3.5,2.7,0.0,3.5,2.3
1431,James Anderson,2010,Oklahoma St,34,33.9,22.4,4.6,8.4,55.1%,2.2,6.5,34.1%,6.5,8.0,81.6%,1.9,3.9,5.8,2.4,1.4,0.6,2.3,2.6
1432,Marquez Haynes,2010,Texas Arlington,26,33.4,22.3,5.0,9.7,52.0%,2.1,5.3,39.4%,6.0,8.2,73.4%,0.7,3.4,4.1,3.7,1.5,0.3,3.8,2.2
1433,Luke Babbitt,2010,Nevada,33,37.5,22.0,6.2,11.9,51.7%,1.3,3.0,42.0%,5.9,6.4,92.0%,2.1,6.8,8.9,2.1,1.0,0.8,2.4,2.6
1434,Landry Fields,2010,Stanford,32,36.3,22.0,6.8,13.1,52.1%,0.9,2.7,33.7%,5.6,8.0,69.7%,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2.0
1435,Reggie Holmes,2010,Morgan St,35,33.2,21.9,3.5,8.4,41.5%,2.8,7.7,36.3%,6.5,7.9,81.7%,1.5,2.7,4.1,0.8,1.5,0.2,2.0,2.3
1436,David Kool,2010,Western Mich,32,35.7,21.8,4.8,9.8,49.5%,1.9,5.4,34.9%,6.5,7.3,89.7%,1.1,3.1,4.2,2.7,1.8,0.0,2.3,1.7
1437,Luke Harangody,2010,Notre Dame,30,33.0,21.8,7.3,14.2,51.4%,0.8,2.7,30.9%,4.7,5.9,78.7%,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3
1438,Michael Deloach,2010,Norfolk St,30,35.9,21.7,6.7,12.0,56.3%,1.2,3.8,31.3%,4.7,6.9,67.3%,0.9,3.5,4.4,3.3,2.6,0.1,4.1,3.1
1439,Jimmer Fredette,2010,BYU,32,30.5,21.7,4.2,9.0,46.4%,2.3,5.1,44.8%,6.4,7.2,89.6%,0.8,2.4,3.1,4.7,1.2,0.1,2.6,1.0
1440,Dominique Jones,2010,South Florida,33,37.1,21.4,5.2,9.9,52.1%,1.6,5.1,31.1%,6.3,8.5,74.1%,1.1,5.0,6.1,3.6,1.7,0.6,2.9,2.8
1441,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
1442,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
1443,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
1444,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
1445,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
1446,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
1447,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
1448,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
1449,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
1450,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
1451,Aubrey Coleman,2010,Houston,32,36.8,25.7,7.3,16.3,44.6%,1.4,4.7,30.2%,6.9,9.4,73.8%,2.5,5.1,7.6,2.5,2.7,0.2,2.1,2.0
1452,Charlie Westbrook,2010,South Dakota,1,38.0,24.0,11.0,21.0,52.4%,0.0,2.0,0.0%,2.0,3.0,66.7%,4.0,4.0,8.0,0.0,2.0,2.0,1.0,3.0
1453,Adrian Oliver,2010,San Jose St,30,36.4,22.9,5.8,13.0,44.9%,1.7,4.1,41.5%,6.2,6.9,88.9%,1.4,3.7,5.1,2.8,0.9,0.5,3.1,3.0
1454,Adnan Hodzic,2010,Lipscomb,29,32.7,22.7,9.0,14.9,60.3%,0.0,0.0,0.0%,4.7,7.0,66.5%,3.4,5.7,9.1,0.8,0.5,0.4,2.7,2.2
1455,Devan Downey,2010,South Carolina,31,34.0,22.5,5.4,12.6,43.1%,2.2,6.5,34.2%,5.0,6.0,83.4%,0.5,2.7,3.3,3.5,2.7,0.0,3.5,2.3
1456,James Anderson,2010,Oklahoma St,34,33.9,22.4,4.6,8.4,55.1%,2.2,6.5,34.1%,6.5,8.0,81.6%,1.9,3.9,5.8,2.4,1.4,0.6,2.3,2.6
1457,Marquez Haynes,2010,Texas Arlington,26,33.4,22.3,5.0,9.7,52.0%,2.1,5.3,39.4%,6.0,8.2,73.4%,0.7,3.4,4.1,3.7,1.5,0.3,3.8,2.2
1458,Luke Babbitt,2010,Nevada,33,37.5,22.0,6.2,11.9,51.7%,1.3,3.0,42.0%,5.9,6.4,92.0%,2.1,6.8,8.9,2.1,1.0,0.8,2.4,2.6
1459,Landry Fields,2010,Stanford,32,36.3,22.0,6.8,13.1,52.1%,0.9,2.7,33.7%,5.6,8.0,69.7%,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2.0
1460,Reggie Holmes,2010,Morgan St,35,33.2,21.9,3.5,8.4,41.5%,2.8,7.7,36.3%,6.5,7.9,81.7%,1.5,2.7,4.1,0.8,1.5,0.2,2.0,2.3
1461,David Kool,2010,Western Mich,32,35.7,21.8,4.8,9.8,49.5%,1.9,5.4,34.9%,6.5,7.3,89.7%,1.1,3.1,4.2,2.7,1.8,0.0,2.3,1.7
1462,Luke Harangody,2010,Notre Dame,30,33.0,21.8,7.3,14.2,51.4%,0.8,2.7,30.9%,4.7,5.9,78.7%,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3
1463,Michael Deloach,2010,Norfolk St,30,35.9,21.7,6.7,12.0,56.3%,1.2,3.8,31.3%,4.7,6.9,67.3%,0.9,3.5,4.4,3.3,2.6,0.1,4.1,3.1
1464,Jimmer Fredette,2010,BYU,32,30.5,21.7,4.2,9.0,46.4%,2.3,5.1,44.8%,6.4,7.2,89.6%,0.8,2.4,3.1,4.7,1.2,0.1,2.6,1.0
1465,Dominique Jones,2010,South Florida,33,37.1,21.4,5.2,9.9,52.1%,1.6,5.1,31.1%,6.3,8.5,74.1%,1.1,5.0,6.1,3.6,1.7,0.6,2.9,2.8
1466,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
1467,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
1468,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
1469,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
1470,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
1471,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
1472,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
1473,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
1474,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
1475,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
1476,Aubrey Coleman,2010,Houston,32,36.8,25.7,7.3,16.3,44.6%,1.4,4.7,30.2%,6.9,9.4,73.8%,2.5,5.1,7.6,2.5,2.7,0.2,2.1,2.0
1477,Charlie Westbrook,2010,South Dakota,1,38.0,24.0,11.0,21.0,52.4%,0.0,2.0,0.0%,2.0,3.0,66.7%,4.0,4.0,8.0,0.0,2.0,2.0,1.0,3.0
1478,Adrian Oliver,2010,San Jose St,30,36.4,22.9,5.8,13.0,44.9%,1.7,4.1,41.5%,6.2,6.9,88.9%,1.4,3.7,5.1,2.8,0.9,0.5,3.1,3.0
1479,Adnan Hodzic,2010,Lipscomb,29,32.7,22.7,9.0,14.9,60.3%,0.0,0.0,0.0%,4.7,7.0,66.5%,3.4,5.7,9.1,0.8,0.5,0.4,2.7,2.2
1480,Devan Downey,2010,South Carolina,31,34.0,22.5,5.4,12.6,43.1%,2.2,6.5,34.2%,5.0,6.0,83.4%,0.5,2.7,3.3,3.5,2.7,0.0,3.5,2.3
1481,James Anderson,2010,Oklahoma St,34,33.9,22.4,4.6,8.4,55.1%,2.2,6.5,34.1%,6.5,8.0,81.6%,1.9,3.9,5.8,2.4,1.4,0.6,2.3,2.6
1482,Marquez Haynes,2010,Texas Arlington,26,33.4,22.3,5.0,9.7,52.0%,2.1,5.3,39.4%,6.0,8.2,73.4%,0.7,3.4,4.1,3.7,1.5,0.3,3.8,2.2
1483,Luke Babbitt,2010,Nevada,33,37.5,22.0,6.2,11.9,51.7%,1.3,3.0,42.0%,5.9,6.4,92.0%,2.1,6.8,8.9,2.1,1.0,0.8,2.4,2.6
1484,Landry Fields,2010,Stanford,32,36.3,22.0,6.8,13.1,52.1%,0.9,2.7,33.7%,5.6,8.0,69.7%,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2.0
1485,Reggie Holmes,2010,Morgan St,35,33.2,21.9,3.5,8.4,41.5%,2.8,7.7,36.3%,6.5,7.9,81.7%,1.5,2.7,4.1,0.8,1.5,0.2,2.0,2.3
1486,David Kool,2010,Western Mich,32,35.7,21.8,4.8,9.8,49.5%,1.9,5.4,34.9%,6.5,7.3,89.7%,1.1,3.1,4.2,2.7,1.8,0.0,2.3,1.7
1487,Luke Harangody,2010,Notre Dame,30,33.0,21.8,7.3,14.2,51.4%,0.8,2.7,30.9%,4.7,5.9,78.7%,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3
1488,Michael Deloach,2010,Norfolk St,30,35.9,21.7,6.7,12.0,56.3%,1.2,3.8,31.3%,4.7,6.9,67.3%,0.9,3.5,4.4,3.3,2.6,0.1,4.1,3.1
1489,Jimmer Fredette,2010,BYU,32,30.5,21.7,4.2,9.0,46.4%,2.3,5.1,44.8%,6.4,7.2,89.6%,0.8,2.4,3.1,4.7,1.2,0.1,2.6,1.0
1490,Dominique Jones,2010,South Florida,33,37.1,21.4,5.2,9.9,52.1%,1.6,5.1,31.1%,6.3,8.5,74.1%,1.1,5.0,6.1,3.6,1.7,0.6,2.9,2.8
1491,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
1492,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
1493,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
1494,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
1495,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
1496,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
1497,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
1498,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
1499,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
1500,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
1501,Aubrey Coleman,2010,Houston,32,36.8,25.7,7.3,16.3,44.6%,1.4,4.7,30.2%,6.9,9.4,73.8%,2.5,5.1,7.6,2.5,2.7,0.2,2.1,2.0
1502,Charlie Westbrook,2010,South Dakota,1,38.0,24.0,11.0,21.0,52.4%,0.0,2.0,0.0%,2.0,3.0,66.7%,4.0,4.0,8.0,0.0,2.0,2.0,1.0,3.0
1503,Adrian Oliver,2010,San Jose St,30,36.4,22.9,5.8,13.0,44.9%,1.7,4.1,41.5%,6.2,6.9,88.9%,1.4,3.7,5.1,2.8,0.9,0.5,3.1,3.0
1504,Adnan Hodzic,2010,Lipscomb,29,32.7,22.7,9.0,14.9,60.3%,0.0,0.0,0.0%,4.7,7.0,66.5%,3.4,5.7,9.1,0.8,0.5,0.4,2.7,2.2
1505,Devan Downey,2010,South Carolina,31,34.0,22.5,5.4,12.6,43.1%,2.2,6.5,34.2%,5.0,6.0,83.4%,0.5,2.7,3.3,3.5,2.7,0.0,3.5,2.3
1506,James Anderson,2010,Oklahoma St,34,33.9,22.4,4.6,8.4,55.1%,2.2,6.5,34.1%,6.5,8.0,81.6%,1.9,3.9,5.8,2.4,1.4,0.6,2.3,2.6
1507,Marquez Haynes,2010,Texas Arlington,26,33.4,22.3,5.0,9.7,52.0%,2.1,5.3,39.4%,6.0,8.2,73.4%,0.7,3.4,4.1,3.7,1.5,0.3,3.8,2.2
1508,Luke Babbitt,2010,Nevada,33,37.5,22.0,6.2,11.9,51.7%,1.3,3.0,42.0%,5.9,6.4,92.0%,2.1,6.8,8.9,2.1,1.0,0.8,2.4,2.6
1509,Landry Fields,2010,Stanford,32,36.3,22.0,6.8,13.1,52.1%,0.9,2.7,33.7%,5.6,8.0,69.7%,2.5,6.2,8.8,2.8,1.6,0.8,2.6,2.0
1510,Reggie Holmes,2010,Morgan St,35,33.2,21.9,3.5,8.4,41.5%,2.8,7.7,36.3%,6.5,7.9,81.7%,1.5,2.7,4.1,0.8,1.5,0.2,2.0,2.3
1511,David Kool,2010,Western Mich,32,35.7,21.8,4.8,9.8,49.5%,1.9,5.4,34.9%,6.5,7.3,89.7%,1.1,3.1,4.2,2.7,1.8,0.0,2.3,1.7
1512,Luke Harangody,2010,Notre Dame,30,33.0,21.8,7.3,14.2,51.4%,0.8,2.7,30.9%,4.7,5.9,78.7%,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3
1513,Michael Deloach,2010,Norfolk St,30,35.9,21.7,6.7,12.0,56.3%,1.2,3.8,31.3%,4.7,6.9,67.3%,0.9,3.5,4.4,3.3,2.6,0.1,4.1,3.1
1514,Jimmer Fredette,2010,BYU,32,30.5,21.7,4.2,9.0,46.4%,2.3,5.1,44.8%,6.4,7.2,89.6%,0.8,2.4,3.1,4.7,1.2,0.1,2.6,1.0
1515,Dominique Jones,2010,South Florida,33,37.1,21.4,5.2,9.9,52.1%,1.6,5.1,31.1%,6.3,8.5,74.1%,1.1,5.0,6.1,3.6,1.7,0.6,2.9,2.8
1516,Omar Samhan,2010,St Mary's,32,32.5,21.3,8.3,15.0,54.9%,0.0,0.0,0.0%,4.8,6.6,72.4%,3.6,7.6,11.1,1.0,0.5,2.9,2.2,3.1
1517,Anatoly Kolesnikov,2010,Nicholls St,26,35.6,21.2,3.6,7.3,49.2%,2.8,7.4,37.8%,5.6,7.6,73.6%,1.3,4.8,6.1,1.9,1.1,0.3,3.0,2.2
1518,Chris Harris,2010,Navy,30,34.9,21.1,3.2,8.5,37.3%,2.9,8.6,34.2%,5.9,6.8,87.3%,0.3,2.2,2.5,1.9,2.0,0.1,2.9,2.8
1519,Cornelius Chatt,2010,SIU Edwardsville,1,33.0,21.0,3.0,5.0,60.0%,4.0,7.0,57.1%,3.0,4.0,75.0%,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
1520,Charles Jenkins,2010,Hofstra,31,36.9,20.9,5.1,11.3,45.4%,1.9,4.6,40.6%,5.0,6.3,80.0%,1.0,3.5,4.5,3.9,1.8,0.6,3.1,2.6
1521,Artsiom Parakhouski,2010,Radford,29,34.9,20.9,7.6,13.2,57.7%,0.1,0.4,25.0%,5.3,9.4,57.0%,4.9,8.2,13.1,1.0,0.5,2.1,2.4,2.4
1522,Denzel Bowles,2010,James Madison,25,32.8,20.8,8.1,13.7,59.4%,0.0,0.0,0.0%,4.6,6.9,66.3%,3.2,6.0,9.2,2.5,0.5,1.4,3.4,2.9
1523,Donald Sims,2010,Appalachian St.,32,35.2,20.7,3.0,5.8,51.9%,3.2,7.7,41.9%,5.0,5.3,94.7%,0.3,2.9,3.1,2.3,1.0,0.0,2.7,1.2
1524,Jordan Crawford,2010,Xavier,35,32.8,20.5,5.2,10.3,50.1%,2.3,5.8,39.1%,3.4,4.4,77.3%,1.0,3.8,4.7,2.9,1.3,0.2,2.4,1.6
1525,Corey Wickware,2010,SIU Edwardsville,1,44.0,26.0,0.0,5.0,0.0%,4.0,7.0,57.1%,14.0,14.0,100.0%,1.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0
1526,Aubrey Coleman,2010,Houston,32,36.8,25.7,7.3,16.3,44.6%,1.4,4.7,30.2%,6.9,9.4,73.8%,2.5,5.1,7.6,2.5,2.7,0.2,2.1,2.0
