,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
422,William Byrd,2007,UAPB,31,31.8,13.0,10.4,0.93,0.56,0.53,0.25,0.10,1.52,0.15,0.64,-4.16,1.3,2.5,2.5
423,K.J. Garland,2007,UNCA,30,31.8,12.2,10.5,0.88,0.52,0.49,0.27,0.34,4.20,0.40,2.14,2.46,1.5,0.1,1.0
424,D.J. White,2007,Indiana,32,31.8,13.8,10.4,0.94,0.56,0.51,0.44,0.00,1.25,0.12,0.65,-3.58,0.9,2.3,2.6
425,Jarvis Bradley,2007,McNeese St,32,31.8,15.1,11.3,0.90,0.55,0.52,0.46,0.00,0.75,0.07,0.26,-7.32,0.9,1.0,3.2
426,J.R. Blount,2007,Loyola IL,32,31.8,12.9,9.7,0.88,0.53,0.46,0.56,0.31,2.22,0.23,1.03,-2.21,0.8,0.1,2.3
427,Eddie Ard,2007,Lipscomb,31,31.8,15.0,12.0,0.89,0.53,0.46,0.39,0.32,1.68,0.14,0.66,-4.71,1.4,0.5,2.1
428,Darryl Hudson,2007,Howard,31,31.8,14.4,8.8,0.98,0.62,0.57,0.72,0.24,1.81,0.20,0.67,-4.75,0.9,0.2,2.0
429,Ryan Bathie,2007,Nicholls St,30,31.8,12.5,10.2,0.96,0.58,0.57,0.11,0.75,2.33,0.23,1.04,-2.02,0.7,0.6,2.4
430,Andrew Francis,2007,UTSA,19,31.7,10.3,7.3,0.81,0.55,0.53,0.67,0.00,1.11,0.15,0.37,-7.38,0.9,1.5,3.3
431,Wilson Chandler,2007,DePaul,34,31.7,14.6,12.7,0.92,0.52,0.50,0.25,0.27,1.41,0.11,0.87,-2.24,0.6,1.4,2.8
432,Ben Farmer,2007,Marist,34,31.7,5.7,4.8,0.86,0.55,0.53,0.17,0.70,1.74,0.36,1.26,-0.70,0.7,0.3,2.1
433,Andre Smith,2007,North Dakota St,28,31.7,17.0,13.1,0.94,0.57,0.55,0.31,0.07,1.75,0.13,0.58,-5.55,1.6,1.4,3.2
434,Catraiva Givens,2007,Jackson St,35,31.7,5.3,5.7,0.62,0.42,0.38,0.25,0.44,4.09,0.72,1.96,1.90,1.6,0.0,2.9
435,Wesley Johnson,2007,Iowa St,31,31.7,12.3,10.2,0.90,0.53,0.50,0.28,0.34,1.06,0.10,0.53,-4.18,0.8,1.1,2.5
436,Chris Vann,2007,Mt. St. Marys,31,31.7,13.6,11.8,0.93,0.53,0.49,0.20,0.48,1.39,0.12,0.90,-2.05,1.2,0.1,2.7
437,Theo Robertson,2007,Cal,34,31.7,8.6,7.0,0.88,0.54,0.49,0.31,0.31,2.21,0.31,1.29,-0.77,0.8,0.3,2.6
438,Adam Payton,2007,William & Mary,30,31.7,13.8,9.9,0.96,0.59,0.51,0.45,0.23,1.70,0.17,0.71,-4.25,1.6,0.1,1.7
439,Chris Gash,2007,Gardner-Webb,30,31.7,12.3,10.0,0.90,0.56,0.53,0.22,0.58,2.13,0.21,0.86,-3.34,0.9,0.2,2.0
440,Derrick Davis,2007,SCSU,30,31.7,10.4,7.4,0.81,0.56,0.50,0.59,0.37,3.07,0.41,0.98,-3.38,1.1,0.0,3.2
441,Yassin Idbihi,2007,Buffalo,28,31.6,15.8,11.9,0.89,0.54,0.46,0.51,0.20,1.71,0.14,0.60,-5.09,0.6,1.2,2.8
442,Calvin Henry,2007,Mercer,14,31.6,9.4,7.4,0.85,0.56,0.52,0.30,0.14,2.36,0.32,0.97,-2.44,1.0,2.7,2.6
443,Anthony Tolliver,2007,Creighton,33,31.6,13.4,9.5,0.94,0.56,0.51,0.60,0.06,1.94,0.21,0.96,-2.51,0.7,1.7,3.1
444,Lance Perique,2007,Georgia St,30,31.6,15.6,10.7,0.92,0.57,0.51,0.64,0.15,1.00,0.09,0.37,-6.71,0.6,0.2,2.6
445,Jon Sheets,2007,Maine,30,31.6,10.8,9.2,0.92,0.55,0.52,0.16,0.78,3.13,0.34,1.77,1.04,1.4,0.1,1.2
446,Jamon Gordon,2007,Virginia Tech,34,31.6,11.4,9.8,0.84,0.51,0.48,0.32,0.17,4.53,0.46,2.00,2.46,2.8,0.5,2.9
447,Mike Schachtner,2007,Green Bay,33,31.6,14.9,10.3,1.10,0.63,0.57,0.33,0.33,0.61,0.06,0.42,-3.50,0.5,0.2,2.2
448,Jamal Smith,2007,Wagner,30,31.6,11.7,9.1,0.96,0.55,0.51,0.40,0.20,1.50,0.16,1.18,-0.82,1.2,0.3,2.5
449,Skip Mills,2007,Ball State,27,31.6,13.7,11.2,0.88,0.52,0.45,0.41,0.33,1.52,0.14,0.71,-3.87,1.7,0.1,2.6
450,Bubba Walther,2007,Ohio,29,31.6,12.4,9.9,0.95,0.57,0.52,0.24,0.69,2.14,0.22,1.09,-1.71,1.5,0.3,1.4
451,Chris Devine,2007,UCSB,29,31.6,14.1,10.4,0.92,0.58,0.53,0.38,0.06,1.31,0.13,0.45,-6.42,0.9,0.4,2.8
452,Corey Lowe,2007,Boston U.,26,31.6,14.1,11.8,0.82,0.52,0.48,0.35,0.61,2.65,0.23,0.78,-5.89,0.9,0.2,2.9
453,Juwann James,2007,James Madison,30,31.6,13.0,10.3,0.88,0.54,0.53,0.39,0.06,1.57,0.15,0.64,-4.45,1.2,0.4,3.7
454,Tyler Morris,2007,Boston U.,30,31.6,13.4,9.7,1.02,0.61,0.57,0.31,0.44,2.37,0.24,1.25,-1.15,1.0,0.2,2.7
455,Kevin Langford,2007,TCU,30,31.6,13.2,9.8,0.85,0.52,0.49,0.67,0.09,1.77,0.18,0.72,-4.07,0.7,0.8,3.0
456,Mike Conley Jr,2007,Ohio St,39,31.6,11.3,7.9,0.94,0.59,0.55,0.47,0.22,6.10,0.77,2.77,6.02,2.2,0.3,1.5
457,Brian Burrell,2007,UTPA,29,31.6,15.6,12.8,0.99,0.57,0.54,0.15,0.55,1.41,0.11,0.75,-3.11,1.4,0.1,2.0
458,Brandon McPherson,2007,Valparaiso,31,31.5,11.3,7.9,1.00,0.63,0.60,0.30,0.39,3.26,0.41,1.51,0.03,0.6,0.3,2.5
459,Jamar Butler,2007,Ohio St,39,31.5,8.5,6.8,0.94,0.57,0.54,0.21,0.77,3.64,0.54,2.41,2.96,1.0,0.1,1.4
460,Troy Aaron,2007,McNeese St,30,31.5,9.8,8.7,0.79,0.51,0.48,0.26,0.39,2.07,0.24,0.81,-3.74,0.9,0.1,2.5
461,Lawrence Hill,2007,Stanford,31,31.5,15.7,11.4,1.05,0.61,0.58,0.32,0.35,1.81,0.16,1.04,-1.70,0.7,1.1,2.0
462,Sonny Troutman,2007,Ohio,32,31.5,12.1,10.2,0.75,0.50,0.41,0.44,0.38,4.44,0.44,1.22,-2.11,2.6,0.1,2.2
463,Paige Paulsen,2007,Milwaukee,30,31.5,11.3,9.7,0.89,0.51,0.47,0.34,0.43,0.93,0.10,0.65,-2.65,0.9,0.4,2.9
464,Jack McClinton,2007,Miami FL,31,31.5,16.7,13.0,0.97,0.57,0.52,0.28,0.51,2.13,0.16,0.89,-3.17,0.7,0.0,2.3
465,Vernon Hamilton,2007,Clemson,36,31.5,12.3,10.6,0.84,0.52,0.52,0.26,0.32,3.36,0.32,1.27,-1.24,1.9,0.1,1.6
466,Ron Steele,2007,Alabama,26,31.5,8.6,7.1,0.84,0.55,0.51,0.22,0.60,4.04,0.57,1.78,1.32,0.7,0.1,1.0
467,Chester Frazier,2007,Illinois,33,31.5,7.2,6.2,0.71,0.48,0.44,0.50,0.52,4.48,0.73,1.83,1.81,1.5,0.2,1.8
468,Aaron Jackson,2007,Duquesne,29,31.4,11.0,8.2,0.95,0.60,0.57,0.30,0.38,3.79,0.46,1.72,0.97,1.4,0.2,2.7
469,Stanley Burrell,2007,Xavier,34,31.4,12.4,10.3,0.90,0.53,0.47,0.34,0.49,2.44,0.24,1.34,-0.63,0.7,0.1,1.5
470,Lorrenzo Wade,2007,San Diego St,33,31.4,10.5,9.2,0.85,0.53,0.50,0.19,0.24,2.58,0.28,1.12,-1.77,1.9,1.2,1.9
471,Donald Brown,2007,Bucknell,24,31.4,12.0,8.3,0.93,0.60,0.56,0.48,0.00,2.38,0.29,0.89,-3.78,1.6,0.5,2.8
472,Jamar Nutter,2007,Seton Hall,29,31.4,12.3,12.1,0.80,0.46,0.43,0.20,0.62,1.93,0.16,0.98,-2.11,1.1,0.0,2.8
473,Derrick Byars,2007,Vanderbilt,34,31.4,17.0,13.3,0.98,0.57,0.54,0.27,0.47,3.41,0.26,1.45,-0.25,1.4,0.1,2.4
474,Patrick Bouli,2007,Manhattan,30,31.4,6.3,5.4,0.78,0.51,0.46,0.32,0.50,2.70,0.50,1.53,0.11,1.7,0.0,2.3
475,Sammy Hunter,2007,Western Ill,30,31.4,11.0,8.5,0.90,0.54,0.48,0.46,0.41,2.33,0.28,1.23,-1.16,1.0,0.0,1.9
476,Patrick Bouli,2007,Manhattan,30,31.4,6.3,5.4,0.78,0.51,0.46,0.32,0.50,2.70,0.50,1.53,0.11,1.7,0.0,2.3
477,Sam McMahon,2007,Delaware,31,31.4,10.4,7.6,1.02,0.60,0.55,0.32,0.48,1.39,0.18,0.98,-1.71,0.7,0.0,2.4
478,Chris Bruff,2007,Maine,30,31.4,10.7,8.1,0.87,0.57,0.53,0.35,0.06,1.87,0.23,0.68,-4.85,1.2,0.6,2.8
479,Keoni Watson,2007,Idaho,30,31.4,18.1,14.5,0.91,0.56,0.52,0.27,0.40,2.17,0.15,0.65,-6.09,1.2,0.0,2.7
480,David Teague,2007,Purdue,34,31.4,14.3,11.8,0.98,0.57,0.54,0.16,0.51,1.97,0.17,1.06,-1.75,0.7,0.1,1.9
481,Javaris Crittenton,2007,Georgia Tech,32,31.3,14.4,11.0,0.85,0.56,0.50,0.39,0.29,5.75,0.52,1.48,-0.13,2.0,0.1,2.1
482,Chris Holm,2007,Vermont,33,31.3,10.6,8.5,0.84,0.51,0.50,0.48,0.02,0.88,0.10,0.42,-4.72,0.5,1.1,1.9
483,Bo Taylor,2007,Hartford,31,31.3,14.9,11.5,0.90,0.54,0.50,0.45,0.14,1.77,0.15,0.72,-4.41,1.6,0.3,3.8
484,Mark Zoller,2007,Penn,31,31.3,18.2,11.9,1.08,0.65,0.61,0.39,0.30,2.81,0.24,1.05,-2.51,1.8,0.4,3.5
485,Luke Nevill,2007,Utah,29,31.3,16.8,9.8,1.13,0.68,0.64,0.60,0.00,1.55,0.16,0.71,-3.93,0.4,1.1,2.6
486,Anthony Mason Jr,2007,St. John's,31,31.3,11.9,10.4,0.86,0.52,0.48,0.25,0.39,1.97,0.19,0.88,-3.03,0.8,0.6,2.5
487,Marcel Jones,2007,Oregon St,32,31.3,15.3,13.6,0.87,0.51,0.50,0.24,0.31,1.28,0.09,0.57,-4.59,1.5,0.4,2.1
488,Paul Graham,2007,Fla Atlantic,29,31.2,14.1,10.6,0.93,0.57,0.53,0.39,0.36,3.31,0.31,1.32,-0.94,1.0,0.0,2.1
489,Roy Peake,2007,Winston-Salem State,29,31.2,4.0,4.0,0.56,0.42,0.36,0.43,0.33,4.55,1.15,2.00,2.42,2.0,0.1,2.9
490,Rodrick Epps,2007,Texas Arlington,29,31.2,9.7,7.8,0.74,0.53,0.46,0.38,0.46,3.14,0.40,0.83,-4.93,0.9,0.0,1.9
491,Wesley Matthews,2007,Marquette,34,31.2,12.6,8.9,0.90,0.56,0.48,0.60,0.26,2.21,0.25,0.89,-3.15,1.4,0.1,2.5
492,Drew Williamson,2007,Old Dominion,33,31.2,11.0,8.8,0.92,0.54,0.50,0.33,0.48,4.33,0.49,2.65,4.14,2.3,0.4,2.4
493,David Heck,2007,Utah Valley,29,31.2,12.8,10.3,0.93,0.55,0.51,0.28,0.43,2.83,0.27,1.49,-0.04,0.6,1.0,2.2
494,Brent Crews,2007,Fla Atlantic,30,31.2,5.4,4.5,0.65,0.52,0.48,0.33,0.36,4.67,1.04,1.57,0.44,1.5,0.2,3.4
495,Al Thornton,2007,Florida St,35,31.2,19.7,13.1,1.06,0.62,0.57,0.46,0.18,0.69,0.05,0.28,-6.44,1.5,1.1,2.7
496,Chase Griffin,2007,Pepperdine,31,31.2,15.7,11.8,0.97,0.57,0.51,0.40,0.39,2.00,0.17,1.00,-2.00,1.7,0.0,2.2
497,Mike Jefferson,2007,High Point,32,31.2,13.4,11.3,0.81,0.51,0.43,0.39,0.59,5.06,0.45,1.71,1.22,1.3,0.0,2.0
498,Chris Fuller,2007,FIU,27,31.2,10.7,8.4,0.88,0.53,0.50,0.42,0.26,1.22,0.15,0.61,-3.75,1.4,0.3,2.2
499,Carlos Monroe,2007,Fla Atlantic,27,31.2,18.4,12.4,1.05,0.61,0.60,0.48,0.00,1.04,0.08,0.50,-4.20,1.1,0.2,2.8
500,Jason Siggers,2007,Albany,33,31.2,13.8,11.6,0.92,0.54,0.50,0.23,0.38,2.27,0.20,1.07,-2.05,0.7,0.3,2.5
501,Jemino Sobers,2007,CCSU,34,31.2,9.0,6.8,0.87,0.55,0.52,0.44,0.00,1.06,0.16,0.53,-4.29,0.7,2.3,3.0
502,Drew Lavender,2007,Xavier,34,31.2,11.2,7.7,1.01,0.61,0.55,0.46,0.46,4.82,0.63,2.88,5.02,1.3,0.0,1.5
503,Bryan Mullins,2007,Southern Ill,36,31.2,6.3,5.1,0.79,0.53,0.48,0.36,0.41,3.50,0.68,1.88,1.67,1.4,0.0,2.6
504,Brian Grandieri,2007,Penn,31,31.2,11.7,8.9,0.97,0.58,0.55,0.28,0.16,2.74,0.31,1.49,-0.03,1.2,0.2,1.6
505,Ronald Moore,2007,Siena,32,31.2,7.4,7.5,0.72,0.46,0.45,0.17,0.47,4.94,0.66,2.26,3.41,1.7,0.0,1.8
506,Mike McKinney,2007,Northern Illinois,29,31.1,12.6,10.2,0.88,0.55,0.54,0.28,0.25,2.03,0.20,0.76,-4.23,1.2,0.1,2.4
507,Lodrick Stewart,2007,USC,37,31.1,13.8,11.0,1.00,0.58,0.55,0.21,0.43,1.22,0.11,0.74,-2.67,1.1,0.4,1.9
508,Alan Wiggins,2007,San Francisco,31,31.1,14.3,9.6,0.96,0.59,0.53,0.59,0.07,1.52,0.16,0.62,-4.40,0.9,1.5,3.5
509,Jesse Brooks,2007,UMES,16,31.1,11.4,10.2,0.83,0.50,0.48,0.26,0.65,2.75,0.27,1.19,-1.57,1.6,0.1,1.9
510,Marcelus Kemp,2007,Nevada,34,31.1,18.5,14.1,0.98,0.59,0.55,0.27,0.43,2.41,0.17,0.84,-3.99,0.7,0.2,2.2
511,Clarence Sanders,2007,Mississippi,34,31.1,16.1,14.3,0.98,0.54,0.52,0.10,0.54,1.50,0.10,1.09,-1.21,1.2,0.4,1.7
512,Tony Hooper,2007,La Monroe,32,31.1,15.4,13.2,0.86,0.53,0.49,0.25,0.53,2.69,0.20,0.85,-4.35,1.7,0.2,3.2
513,Chris Howard,2007,South Florida,14,31.1,5.6,5.7,0.53,0.41,0.35,0.48,0.16,5.86,1.03,1.61,0.84,1.1,0.1,2.4
514,Chris Moore,2007,Texas Southern,28,31.1,14.0,11.4,0.85,0.52,0.47,0.40,0.03,1.71,0.15,0.63,-4.65,1.1,0.4,2.7
515,Kevin Coble,2007,Northwestern,29,31.1,13.4,10.9,1.03,0.58,0.56,0.12,0.37,1.59,0.15,1.12,-1.36,1.6,0.7,1.7
516,Romain Martin,2007,Eastern Illinois,29,31.1,14.8,11.8,0.96,0.57,0.52,0.24,0.52,0.93,0.08,0.43,-5.28,0.5,0.1,1.8
517,Kevin Kruger,2007,UNLV,31,31.1,13.5,9.6,0.99,0.59,0.53,0.40,0.77,5.13,0.53,2.61,4.77,1.0,0.1,1.3
518,Justin Hare,2007,Belmont,33,31.1,14.3,10.6,0.99,0.58,0.53,0.36,0.46,2.48,0.24,1.26,-0.98,0.9,0.1,1.7
519,Sonny Weems,2007,Arkansas,35,31.0,11.8,9.5,0.91,0.57,0.54,0.21,0.33,2.09,0.22,0.84,-3.45,1.3,0.4,1.7
520,Blake Ahearn,2007,Missouri St,33,31.0,15.4,9.9,1.13,0.67,0.61,0.37,0.62,2.12,0.21,1.08,-1.79,0.6,0.0,1.5
521,Kashif Payne,2007,Toledo,32,31.0,7.6,7.2,0.71,0.47,0.43,0.29,0.34,4.22,0.58,1.71,1.13,1.1,0.1,2.5
522,Eric Webb,2007,Furman,31,31.0,9.8,7.4,0.87,0.59,0.57,0.26,0.71,4.39,0.59,1.51,0.07,1.4,0.1,2.2
523,Justin Payne,2007,Nicholls St,30,31.0,5.5,5.0,0.61,0.47,0.40,0.44,0.52,4.60,0.93,1.57,0.41,0.9,0.0,2.7
524,Brian Morris,2007,Richmond,30,31.0,8.1,7.0,0.83,0.51,0.48,0.30,0.62,2.83,0.41,1.60,0.44,1.0,0.0,2.2
525,Trey Williams,2007,Lipscomb,31,31.0,11.6,9.7,0.89,0.54,0.50,0.27,0.63,3.65,0.38,1.79,1.34,1.3,0.2,2.7
526,Javon Randolph,2007,Savannah St,25,31.0,14.6,11.2,0.91,0.57,0.52,0.33,0.43,1.36,0.12,0.44,-7.30,1.1,0.0,2.1
527,Matt Dlouhy,2007,Montana,32,31.0,10.8,8.9,0.93,0.55,0.52,0.23,0.57,2.00,0.22,1.28,-0.77,0.7,0.4,2.3
528,Brian Morris,2007,Richmond,30,31.0,8.1,7.0,0.83,0.51,0.48,0.30,0.62,2.83,0.41,1.60,0.44,1.0,0.0,2.2
529,Wink Adams,2007,UNLV,37,31.0,13.9,11.6,0.89,0.52,0.46,0.36,0.43,2.30,0.20,1.20,-1.28,1.5,0.1,2.0
530,Charlie Burgess,2007,Texas Tech,32,31.0,9.0,7.1,0.86,0.55,0.51,0.35,0.29,2.53,0.36,1.19,-1.44,0.8,0.1,2.5
531,Rashad West,2007,Hampton,31,31.0,17.8,13.1,0.90,0.56,0.48,0.49,0.45,2.65,0.20,0.77,-5.27,1.9,0.0,2.5
532,Brett Harvey,2007,Loyola MD,31,31.0,7.4,5.6,0.81,0.56,0.50,0.40,0.57,4.16,0.74,1.77,1.38,1.0,0.1,2.2
533,Bryan Smithson,2007,UNCA,31,31.0,14.6,12.1,0.87,0.53,0.47,0.31,0.32,2.71,0.22,0.91,-3.52,1.9,0.3,1.7
534,J'mel Everhart,2007,Citadel,27,31.0,8.3,6.1,0.83,0.57,0.55,0.42,0.14,1.56,0.25,0.63,-5.09,1.0,0.3,1.9
535,Rome Sanders,2007,FAMU,35,30.9,15.2,7.6,1.13,0.71,0.65,0.92,0.00,0.86,0.11,0.36,-5.61,0.2,0.3,2.7
536,Pat Calathes,2007,St Joseph's,33,30.9,14.1,10.0,0.93,0.60,0.53,0.40,0.35,3.61,0.36,1.18,-2.23,0.5,0.9,2.3
537,Corey Brown,2007,UMES,31,30.9,13.5,11.6,0.84,0.53,0.50,0.22,0.51,2.13,0.18,0.69,-5.54,1.9,0.0,1.8
538,Weyinmi Efejuku,2007,Providence,31,30.9,14.1,10.2,0.95,0.59,0.54,0.38,0.42,2.45,0.24,0.93,-3.06,1.6,0.3,2.3
539,Omni Smith,2007,Kent St,30,30.9,13.9,11.9,0.83,0.52,0.48,0.30,0.36,3.60,0.30,1.13,-2.64,1.2,0.2,2.4
540,Derek Stockalper,2007,Cal Poly,30,30.9,14.4,9.7,1.13,0.67,0.66,0.24,0.48,2.17,0.22,1.14,-1.42,0.7,0.2,2.0
541,O'Darien Bassett,2007,Troy,30,30.9,15.1,13.0,0.87,0.52,0.48,0.26,0.37,3.03,0.23,1.11,-2.29,0.9,0.1,1.7
542,Nick Dissly,2007,Montana St,28,30.9,14.3,10.8,0.90,0.57,0.53,0.38,0.46,2.86,0.26,0.92,-3.86,1.1,0.3,3.0
543,JR Inman,2007,Rutgers,27,30.9,12.0,10.0,0.85,0.51,0.46,0.39,0.34,0.59,0.06,0.27,-6.48,0.6,1.0,2.5
544,Patrick Sanders,2007,UCI,33,30.9,11.9,9.2,0.86,0.53,0.44,0.51,0.17,1.64,0.18,0.68,-4.26,0.5,1.5,2.6
545,Darren Hopkins,2007,Lamar,32,30.9,13.4,9.8,0.96,0.58,0.54,0.41,0.49,2.78,0.28,1.25,-1.09,0.8,0.3,2.0
546,John Williamson,2007,Cincinnati,30,30.9,13.5,10.7,0.91,0.53,0.50,0.43,0.10,1.03,0.10,0.58,-3.68,0.8,0.1,3.1
547,Gary Patterson,2007,IUPUI,28,30.9,11.4,9.3,0.96,0.54,0.48,0.31,0.52,2.36,0.25,1.89,1.09,0.9,0.0,2.0
548,Eric Devendorf,2007,Syracuse,35,30.9,14.8,11.9,0.86,0.54,0.48,0.36,0.37,4.14,0.35,1.33,-1.05,1.2,0.3,2.7
549,Derrick Roberts,2007,SMU,26,30.9,8.5,7.3,0.90,0.55,0.53,0.14,0.58,2.15,0.30,1.30,-0.74,0.8,0.2,1.5
550,Brandon Johnson,2007,San Diego,32,30.9,12.8,9.9,0.79,0.51,0.45,0.57,0.24,4.75,0.48,1.41,-0.64,1.9,0.0,2.5
551,Curtis West,2007,Samford,31,30.9,6.0,5.1,0.82,0.52,0.49,0.32,0.59,2.03,0.40,1.43,-0.26,1.2,0.0,2.0
552,Calvin Cannon,2007,Delaware,22,30.9,9.6,9.0,0.81,0.47,0.41,0.30,0.49,2.05,0.23,1.32,-0.64,0.7,0.2,1.9
553,Chris Berry,2007,St. Francis (PA),29,30.9,11.7,8.2,0.93,0.56,0.50,0.59,0.26,1.52,0.18,0.77,-3.11,1.0,0.2,2.2
554,Stephen Curry,2007,Davidson,34,30.9,21.5,15.4,1.06,0.62,0.58,0.28,0.57,2.79,0.18,1.00,-2.73,1.8,0.2,2.6
555,Kahiem Seawright,2007,Rhode Island,32,30.8,11.3,8.5,0.85,0.55,0.49,0.47,0.00,1.84,0.22,0.69,-4.52,0.9,0.6,2.8
556,John Griffin,2007,Bucknell,31,30.8,10.5,7.5,1.03,0.59,0.54,0.38,0.75,2.74,0.36,2.30,2.25,1.0,0.0,1.7
557,Michael Turner,2007,Hartford,29,30.8,5.7,4.7,0.69,0.48,0.44,0.60,0.44,2.14,0.46,0.98,-2.64,1.5,0.1,3.4
558,Tyler Best,2007,IPFW,29,30.8,8.8,7.4,0.75,0.51,0.48,0.39,0.12,3.21,0.43,1.15,-2.16,0.8,0.5,2.7
559,J'Nathan Bullock,2007,Cleveland St.,31,30.8,13.5,11.1,0.84,0.50,0.43,0.47,0.13,1.16,0.10,0.49,-5.55,1.0,0.4,2.9
560,Darnell Harris,2007,La Salle,30,30.8,14.0,11.2,1.01,0.58,0.55,0.19,0.59,1.57,0.14,0.96,-1.86,0.9,0.2,2.3
561,Derek Johnson,2007,Prairie View,30,30.8,6.6,5.2,0.63,0.48,0.42,0.71,0.21,2.87,0.55,0.85,-4.60,2.7,0.1,2.5
562,Warren Carter,2007,Illinois,34,30.8,13.7,10.1,0.92,0.57,0.53,0.41,0.22,2.00,0.20,0.76,-4.55,0.7,0.9,2.6
563,Derek Wright,2007,Austin Peay,33,30.8,8.2,6.8,0.83,0.52,0.47,0.34,0.44,4.06,0.59,2.09,2.57,2.1,0.1,1.9
564,Jahmar Thorpe,2007,Houston,33,30.8,10.9,7.6,1.01,0.60,0.55,0.44,0.14,0.97,0.13,0.63,-2.91,1.4,0.7,3.5
565,Andrew Naeve,2007,Cornell,28,30.8,10.5,7.2,0.93,0.59,0.54,0.51,0.01,1.21,0.17,0.54,-4.92,0.7,1.9,2.7
566,Ahmet Gueye,2007,Hawaii,31,30.8,12.1,9.2,0.84,0.54,0.51,0.48,0.00,1.94,0.21,0.66,-4.95,0.8,2.2,3.0
567,Danny Pariseau,2007,Santa Clara,31,30.8,9.7,7.5,0.89,0.57,0.53,0.30,0.45,4.74,0.63,2.10,2.95,1.2,0.1,2.5
568,Matt Shaw,2007,Southern Ill,35,30.8,11.3,8.0,0.98,0.60,0.54,0.41,0.44,1.23,0.15,0.64,-3.92,0.9,0.5,2.9
569,Reggie McIntyre,2007,Radford,30,30.8,12.9,9.6,0.83,0.54,0.47,0.58,0.09,1.50,0.16,0.48,-6.47,1.9,0.6,3.0
570,Brad Nuckles,2007,ETSU,34,30.8,11.0,7.8,0.94,0.58,0.53,0.49,0.11,1.29,0.17,0.64,-3.55,1.4,1.6,2.7
571,Adam Liberty,2007,Oral Roberts,34,30.8,6.8,5.8,0.72,0.49,0.43,0.42,0.39,2.91,0.51,1.22,-1.42,0.7,0.1,2.7
572,Mike O'Donnell,2007,UCF,31,30.7,10.3,7.7,1.01,0.60,0.58,0.23,0.66,3.74,0.48,2.37,3.01,1.5,0.1,1.5
573,Ike Ofoegbu,2007,SMU,31,30.7,14.2,8.8,0.93,0.61,0.55,0.72,0.23,0.97,0.11,0.29,-9.15,1.2,0.4,2.7
574,Johwen Villegas,2007,FIU,29,30.7,12.9,11.4,0.93,0.52,0.50,0.21,0.50,1.45,0.13,1.11,-1.11,0.9,0.4,1.6
575,Johwen Villegas,2007,FIU,29,30.7,12.9,11.4,0.93,0.52,0.50,0.21,0.50,1.45,0.13,1.11,-1.11,0.9,0.4,1.6
576,James Spencer,2007,Wyoming,32,30.7,10.5,8.2,0.95,0.59,0.56,0.21,0.38,1.41,0.17,0.71,-3.21,0.8,0.3,1.8
577,Dwayne Johnson,2007,UNCG,30,30.7,4.1,3.0,0.70,0.56,0.50,0.57,0.60,3.87,1.30,1.84,1.55,1.0,0.1,1.8
578,Vince Oliver,2007,UCD,28,30.7,12.7,10.9,0.83,0.52,0.45,0.30,0.37,2.21,0.20,0.78,-4.27,0.6,0.0,1.5
579,Bam Doyne,2007,Mississippi,34,30.7,14.9,12.0,0.89,0.52,0.46,0.42,0.32,1.91,0.16,0.83,-3.28,1.1,0.3,2.6
580,Justin Cage,2007,Xavier,34,30.7,10.5,5.5,1.09,0.68,0.60,0.94,0.18,1.41,0.26,0.92,-1.95,0.6,0.6,2.3
581,Matt Bell,2007,Army,30,30.7,14.6,9.4,1.01,0.62,0.55,0.57,0.31,2.10,0.22,0.89,-3.31,0.7,0.1,1.2
582,Carlos English,2007,Cleveland St.,18,30.7,8.6,7.5,0.75,0.51,0.46,0.29,0.54,4.11,0.55,1.48,-0.13,1.1,0.1,2.3
583,Scott Rodgers,2007,Drexel,33,30.7,8.0,6.5,0.71,0.49,0.45,0.56,0.33,2.76,0.43,0.95,-3.62,1.0,0.3,2.6
584,Takayo Siddle,2007,Gardner-Webb,30,30.7,8.6,7.9,0.80,0.51,0.49,0.17,0.55,3.47,0.44,1.60,0.48,1.1,0.1,1.7
585,Corey Herring,2007,Canisius,28,30.6,11.3,9.8,0.81,0.53,0.50,0.19,0.46,1.68,0.17,0.52,-6.71,0.9,0.1,2.7
586,Terry Evans,2007,Green Bay,33,30.6,7.7,6.4,0.77,0.50,0.45,0.48,0.18,1.64,0.26,0.76,-3.64,1.7,1.4,2.3
587,Solomon Bozeman,2007,South Florida,30,30.6,9.6,5.6,0.89,0.62,0.47,0.87,0.62,3.47,0.62,1.27,-1.37,1.3,0.1,2.0
588,Brian Mason,2007,SCSU,30,30.6,13.2,10.1,0.83,0.54,0.48,0.46,0.19,1.60,0.16,0.47,-7.59,1.2,0.5,3.2
589,Sundiata Gaines,2007,Georgia,32,30.6,10.5,8.3,0.81,0.52,0.48,0.48,0.42,4.81,0.58,1.86,1.91,2.3,0.3,1.9
590,Stephane Lasme,2007,Massachusetts,33,30.6,13.5,8.2,1.01,0.63,0.61,0.70,0.00,0.85,0.10,0.35,-5.47,0.9,5.1,3.4
591,Brian Fisk,2007,Lipscomb,30,30.6,13.5,10.4,0.95,0.56,0.52,0.36,0.37,2.93,0.28,1.49,-0.04,1.4,0.4,2.2
