,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
686,Deyshonee Much,2018,Iona,28,30.4,11.5,9.6,0.96,0.56,0.54,0.16,0.59,2.61,0.27,1.66,0.53,1.3,0.3,1.8
687,Mike Holloway,2018,Fairleigh Dickinson,28,30.4,13.1,10.6,0.86,0.53,0.48,0.40,0.08,1.21,0.11,0.48,-5.57,0.6,0.6,3.6
688,C.J. Jackson,2018,Ohio St,32,30.3,12.2,9.7,0.92,0.56,0.51,0.28,0.49,3.88,0.40,1.80,1.45,1.0,0.2,2.2
689,Julian Walters,2018,Alabama A&M,21,30.3,6.3,5.5,0.74,0.51,0.47,0.30,0.47,3.52,0.64,1.64,0.69,1.1,0.0,2.1
690,Cecil Williams,2018,Central Michigan,27,30.3,14.6,10.7,0.88,0.55,0.48,0.52,0.18,2.30,0.21,0.74,-5.30,1.0,1.0,3.2
691,Darian Bryant,2018,Delaware,27,30.3,5.9,5.9,0.76,0.46,0.47,0.17,0.43,1.74,0.29,1.31,-0.59,0.8,0.2,1.7
692,Chimezie Metu,2018,USC,30,30.3,15.9,11.7,1.00,0.58,0.54,0.38,0.11,1.63,0.14,0.83,-2.92,0.7,1.7,2.6
693,Glenn Sanabria,2018,St. Francis (NY),27,30.3,12.0,9.5,1.03,0.57,0.55,0.24,0.58,2.93,0.31,2.93,3.11,1.0,0.3,2.1
694,Jordan Fox,2018,Army,29,30.3,13.8,11.6,0.93,0.55,0.52,0.20,0.58,4.17,0.36,1.95,2.06,0.8,0.1,2.6
695,Tywhon Pickford,2018,UNI,30,30.3,9.3,8.6,0.85,0.48,0.43,0.28,0.44,1.23,0.14,1.12,-1.00,0.6,0.3,1.0
696,Xavier Bishop,2018,UMKC,27,30.3,11.3,9.7,0.85,0.50,0.45,0.36,0.45,3.07,0.32,1.63,0.52,0.6,0.0,2.6
697,Obi Enechionyia,2018,Temple,28,30.3,11.0,9.3,0.91,0.53,0.48,0.29,0.55,1.21,0.13,0.85,-2.10,0.5,1.4,2.6
698,Mitchell Hahn,2018,Omaha,14,30.3,12.2,11.2,0.85,0.48,0.42,0.32,0.48,1.86,0.17,1.44,-0.15,1.0,0.4,1.9
699,Reggie Gardner,2018,NCCU,26,30.3,11.2,10.2,0.89,0.50,0.47,0.21,0.64,1.62,0.16,1.31,-0.52,0.3,0.1,1.8
700,Gavin Block,2018,Ohio,29,30.2,8.9,8.0,0.84,0.50,0.48,0.26,0.62,3.28,0.41,2.02,1.78,0.7,0.3,2.4
701,James McGee,2018,Southern Utah,25,30.2,8.4,6.1,0.99,0.58,0.53,0.43,0.71,2.32,0.38,2.15,1.46,0.8,0.1,2.4
702,Dre Marin,2018,Southern Utah,25,30.2,6.9,5.8,0.80,0.51,0.45,0.37,0.60,2.28,0.39,1.39,-0.38,0.9,0.2,2.7
703,Terry Nolan,2018,GW,30,30.2,9.3,7.3,0.86,0.54,0.50,0.41,0.52,2.67,0.37,1.29,-1.00,1.6,0.4,2.9
704,Saul Phiri,2018,La Salle,30,30.2,6.1,5.5,0.84,0.49,0.44,0.29,0.69,1.50,0.27,1.50,0.00,1.0,0.6,2.3
705,Darnell Foreman,2018,Penn,28,30.2,10.1,8.0,0.86,0.52,0.46,0.49,0.32,3.61,0.45,2.06,2.15,1.2,0.2,2.0
706,Bubba Parham,2018,VMI,28,30.2,14.7,12.1,0.88,0.53,0.48,0.32,0.49,2.50,0.21,0.92,-3.44,0.9,0.0,2.3
707,Desmond Cambridge,2018,Brown,25,30.2,17.5,14.8,0.96,0.53,0.49,0.26,0.51,1.12,0.08,0.85,-1.83,1.1,1.0,2.8
708,Ladarien Griffin,2018,St. Bonaventure,27,30.2,8.6,6.9,0.90,0.53,0.47,0.42,0.03,1.15,0.17,0.97,-1.38,0.7,1.2,2.6
709,Nate Sherwood,2018,Idaho,27,30.2,8.9,6.8,0.96,0.58,0.53,0.28,0.14,1.85,0.27,1.22,-0.97,0.5,0.4,2.5
710,Trhae Mitchell,2018,South Alabama,28,30.2,7.0,5.8,0.81,0.52,0.49,0.39,0.21,2.43,0.42,1.39,-0.42,1.0,1.3,2.6
711,Jordan Cornish,2018,Tulane,29,30.2,10.0,8.9,0.78,0.49,0.45,0.32,0.47,3.17,0.36,1.30,-1.10,0.4,0.3,1.5
712,Christian James,2018,Oklahoma,29,30.2,12.5,9.6,1.04,0.60,0.57,0.22,0.55,1.45,0.15,0.98,-1.55,1.1,0.0,2.7
713,B.J. Taylor,2018,UCF,13,30.2,15.2,12.2,0.90,0.52,0.46,0.49,0.32,3.23,0.27,1.83,1.36,0.4,0.0,1.1
714,Raasean Davis,2018,NCCU,27,30.1,15.3,9.8,1.12,0.67,0.67,0.36,0.00,0.48,0.05,0.23,-6.05,0.6,1.1,2.6
715,Ty Cockfield,2018,Arkansas St,28,30.1,15.0,12.3,0.94,0.55,0.51,0.25,0.40,1.79,0.15,0.83,-3.12,0.9,0.1,2.0
716,Bashir Ahmed,2018,St. John's,29,30.1,11.4,9.7,0.88,0.51,0.48,0.34,0.41,0.90,0.09,0.57,-3.21,1.0,0.3,3.0
717,Cody Helgeland,2018,Jacksonville,29,30.1,7.7,7.0,0.86,0.51,0.49,0.16,0.72,1.10,0.16,0.80,-2.08,0.5,0.4,2.1
718,Ian DuBose,2018,Houston Baptist,27,30.0,13.0,10.8,0.84,0.50,0.46,0.47,0.33,1.96,0.18,0.85,-3.04,1.4,0.4,3.0
719,Josip Vrankic,2018,Santa Clara,28,30.0,10.2,8.8,0.81,0.50,0.46,0.34,0.43,1.54,0.17,0.69,-4.24,1.1,0.7,3.2
720,Devontae Cacok,2018,UNCW,28,30.0,17.6,11.9,1.02,0.61,0.59,0.50,0.00,0.89,0.08,0.38,-5.60,1.0,0.6,4.0
721,Josh Gantz,2018,UMass Lowell,28,30.0,8.5,6.5,0.96,0.60,0.58,0.21,0.45,2.32,0.36,1.41,-0.31,1.4,1.0,3.5
722,Marvin Jean-Pierre,2018,La Monroe,25,30.0,10.0,8.7,0.85,0.52,0.49,0.26,0.34,2.20,0.25,1.12,-1.71,1.1,0.2,2.6
723,Lamarr Kimble,2018,St Joseph's,1,30.0,10.0,11.0,0.87,0.44,0.45,0.09,0.36,2.00,0.18,0.00,4.31,0.0,0.0,2.0
724,Shakur Juiston,2018,UNLV,30,30.0,14.5,10.4,1.03,0.63,0.64,0.24,0.01,1.90,0.18,0.76,-3.85,0.9,0.6,2.8
725,Marvin Jean-Pierre,2018,La Monroe,25,30.0,10.0,8.7,0.85,0.52,0.49,0.26,0.34,2.20,0.25,1.12,-1.71,1.1,0.2,2.6
726,Jalan West,2018,Northwestern St,5,30.0,10.2,7.8,0.96,0.60,0.56,0.21,0.72,4.00,0.51,2.00,2.15,1.2,0.0,1.0
727,Lamarr Kimble,2018,St Joseph's,1,30.0,10.0,11.0,0.87,0.44,0.45,0.09,0.36,2.00,0.18,0.00,4.31,0.0,0.0,2.0
728,Quentin Goodin,2018,Xavier,30,30.0,9.1,6.9,0.86,0.57,0.50,0.38,0.25,5.10,0.74,2.19,3.43,0.9,0.2,1.9
729,Deishuan Booker,2018,LBSU,29,30.0,10.3,6.8,0.92,0.63,0.57,0.45,0.33,4.45,0.66,1.52,0.11,1.4,0.2,2.4
730,William Jackson,2018,Georgia,29,30.0,8.7,7.9,0.81,0.50,0.47,0.21,0.63,3.62,0.46,1.84,1.58,0.8,0.2,2.0
731,Joshua Braun,2018,Grand Canyon,28,30.0,11.9,9.7,0.91,0.53,0.47,0.39,0.59,1.54,0.16,0.96,-1.91,0.9,0.5,1.9
732,Elijah Mays,2018,FAMU,19,29.9,11.3,9.4,0.92,0.56,0.53,0.17,0.27,2.74,0.29,1.37,-0.59,0.8,0.0,2.7
733,Bryce Washington,2018,La Lafayette,28,29.9,10.7,7.7,0.91,0.57,0.54,0.50,0.00,2.21,0.29,1.03,-2.14,1.3,0.9,2.5
734,Joe Sherburne,2018,UMBC,28,29.9,10.9,9.0,1.05,0.59,0.58,0.08,0.59,1.82,0.20,1.76,0.60,1.0,0.3,2.0
735,Josh Ajayi,2018,South Alabama,28,29.9,13.0,9.7,0.92,0.56,0.51,0.45,0.16,0.96,0.10,0.42,-5.47,0.5,0.4,1.9
736,Francisco Alonso,2018,UNCG,28,29.9,16.6,12.3,1.00,0.61,0.56,0.25,0.66,3.07,0.25,1.13,-2.33,1.1,0.0,2.3
737,Brandon Boyd,2018,Idaho St,26,29.9,14.8,10.8,1.01,0.59,0.54,0.38,0.43,2.58,0.24,1.34,-0.68,1.4,0.1,1.5
738,John Dewey,2018,Sam Houston St,26,29.9,9.8,8.2,0.75,0.50,0.42,0.42,0.41,4.58,0.56,1.45,-0.35,1.0,0.0,2.4
739,Rokas Gustys,2018,Hofstra,29,29.9,10.4,7.1,0.97,0.59,0.64,0.53,0.00,1.34,0.19,0.80,-2.63,0.9,0.3,3.2
740,Jermaine Jackson,2018,Detroit,28,29.9,10.2,9.9,0.80,0.47,0.42,0.22,0.59,2.21,0.22,1.29,-0.74,0.9,0.1,1.7
741,Terrance Mann,2018,Florida St,28,29.9,13.5,9.5,1.03,0.61,0.58,0.38,0.18,2.71,0.28,1.49,-0.04,0.9,0.3,1.7
742,Phillip Fayne,2018,Illinois St,26,29.9,15.2,10.3,1.01,0.59,0.60,0.54,0.00,0.88,0.09,0.47,-4.31,1.1,0.9,2.8
743,Lance Tejada,2018,Lehigh,26,29.9,14.8,12.0,1.00,0.58,0.55,0.17,0.54,1.96,0.16,1.09,-1.64,0.7,0.0,2.3
744,Andre Fox,2018,High Point,25,29.9,15.5,11.3,0.98,0.58,0.54,0.40,0.42,1.16,0.10,0.54,-4.88,1.2,0.3,2.4
745,Levi Bradley,2018,Northern Illinois,29,29.9,14.7,12.0,0.94,0.53,0.46,0.37,0.25,0.72,0.06,0.50,-3.25,0.9,0.3,2.8
746,Angel Rivera,2018,Stetson,28,29.9,7.9,5.8,0.90,0.56,0.51,0.46,0.47,4.18,0.72,2.60,3.77,0.9,0.1,2.8
747,Ty Taylor,2018,UNCW,28,29.9,14.3,12.4,0.89,0.51,0.47,0.27,0.40,1.93,0.16,1.00,-2.05,0.8,0.1,1.9
748,Jae'Sean Tate,2018,Ohio St,32,29.8,12.5,9.2,0.95,0.59,0.57,0.37,0.11,2.88,0.31,1.26,-1.26,1.0,0.6,3.1
749,Jackson Rowe,2018,CSUF,25,29.8,11.9,7.3,1.06,0.68,0.63,0.46,0.25,1.76,0.24,0.81,-3.28,1.0,1.1,2.4
750,Dejuan Clayton,2018,Coppin St,6,29.8,10.2,10.5,0.75,0.44,0.40,0.24,0.44,1.83,0.17,1.00,-2.06,1.0,0.2,2.0
751,Jordan Scott,2018,Idaho,27,29.8,5.6,4.1,0.92,0.60,0.56,0.35,0.40,1.70,0.42,1.31,-0.55,0.3,0.6,2.5
752,Desmond Bane,2018,TCU,30,29.8,12.8,8.2,1.16,0.69,0.67,0.30,0.47,2.50,0.31,1.50,0.00,1.0,0.2,2.2
753,Lyrik Shreiner,2018,CSUN,28,29.8,9.1,7.3,0.82,0.54,0.49,0.35,0.25,1.89,0.26,0.76,-4.34,0.7,0.3,2.2
754,Christian Mekowulu,2018,Tennessee St,28,29.8,12.8,7.8,0.96,0.61,0.53,0.79,0.02,0.93,0.12,0.38,-6.47,0.9,1.4,3.2
755,Nick Dixon,2018,UTRGV,28,29.8,21.0,13.4,1.03,0.61,0.52,0.67,0.34,2.18,0.16,0.86,-3.34,1.4,0.1,1.9
756,Ako Adams,2018,Rice,27,29.8,10.7,8.6,0.85,0.54,0.48,0.35,0.58,3.33,0.39,1.32,-0.99,0.7,0.0,2.0
757,Zac Cuthbertson,2018,CCU,27,29.8,14.1,10.0,0.92,0.56,0.47,0.59,0.31,1.52,0.15,0.63,-4.74,1.0,0.7,2.9
758,Christian Terrell,2018,FGCU,30,29.8,12.2,8.4,1.06,0.66,0.64,0.24,0.43,2.97,0.35,1.33,-0.82,0.8,0.3,1.3
759,Anton Beard,2018,Arkansas,30,29.8,9.5,8.4,0.86,0.50,0.46,0.30,0.42,3.03,0.36,2.22,2.12,0.9,0.1,2.5
760,Paris Collins,2018,Jackson St,21,29.8,11.5,12.0,0.78,0.44,0.42,0.17,0.41,2.76,0.23,1.76,0.96,3.0,0.6,2.5
761,Naz Bohannon,2018,Youngstown St,30,29.7,7.3,7.1,0.74,0.45,0.42,0.31,0.12,1.33,0.19,0.82,-2.38,0.6,0.1,2.7
762,Ernie Duncan,2018,Vermont,28,29.7,11.6,8.0,1.11,0.64,0.60,0.29,0.65,2.39,0.30,1.86,1.12,0.4,0.1,1.8
763,Jordan Garnett,2018,NKU,28,29.7,6.3,4.9,0.98,0.59,0.58,0.23,0.59,2.18,0.45,2.10,1.39,0.9,0.4,2.5
764,Dexter McClanahan,2018,Savannah St,28,29.7,15.0,12.6,0.91,0.52,0.48,0.33,0.55,1.86,0.15,1.02,-1.63,1.1,0.2,1.9
765,David Jenkins,2018,South Dakota St,27,29.7,15.9,12.1,1.01,0.57,0.52,0.34,0.55,1.52,0.13,0.89,-2.25,0.4,0.0,2.1
766,Jordan Evans,2018,MVSU,30,29.7,14.7,13.5,0.85,0.48,0.43,0.31,0.37,1.87,0.14,1.00,-2.09,1.0,0.0,2.9
767,Donte Divincenzo,2018,Villanova,30,29.7,13.8,10.2,1.02,0.61,0.58,0.26,0.54,3.37,0.33,1.71,0.92,1.3,0.2,2.3
768,Josh Hearlihy,2018,Seattle,26,29.7,10.6,8.1,0.84,0.54,0.47,0.47,0.40,3.19,0.39,1.24,-1.52,0.5,0.2,2.2
769,Ty Jerome,2018,Virginia,29,29.7,10.5,8.7,0.96,0.57,0.54,0.15,0.50,3.69,0.42,2.28,3.24,1.5,0.0,2.2
770,Glynn Watson,2018,Nebraska,32,29.7,10.5,10.4,0.79,0.45,0.40,0.27,0.34,3.25,0.31,2.17,2.28,1.4,0.2,2.3
771,J.C. Younger,2018,Presbyterian,28,29.7,8.6,8.1,0.84,0.50,0.46,0.16,0.62,1.14,0.14,0.74,-2.80,0.4,0.0,1.1
772,Tayler Persons,2018,Ball State,30,29.7,15.0,12.8,0.87,0.53,0.51,0.24,0.26,4.27,0.33,1.42,-0.51,0.8,0.1,2.4
773,Jehyve Floyd,2018,Holy Cross,30,29.7,12.1,8.0,1.02,0.65,0.67,0.40,0.00,1.60,0.20,0.70,-4.51,0.9,2.2,3.4
774,Hasan Abdullah,2018,Navy,29,29.7,10.1,9.0,0.78,0.51,0.49,0.23,0.52,3.21,0.36,1.08,-2.90,2.2,0.0,2.7
775,Hasan Abdullah,2018,Navy,29,29.7,10.1,9.0,0.78,0.51,0.49,0.23,0.52,3.21,0.36,1.08,-2.90,2.2,0.0,2.7
776,LaDarius Brewer,2018,Southeast Mo St,29,29.7,14.5,11.8,0.95,0.55,0.51,0.27,0.55,1.21,0.10,0.65,-3.58,0.9,0.6,2.2
777,Zion Cousins,2018,Howard,26,29.7,5.8,4.6,0.85,0.51,0.50,0.51,0.02,0.50,0.11,0.50,-2.18,0.3,0.9,2.6
778,Karl Charles,2018,Holy Cross,22,29.6,10.2,7.3,0.89,0.57,0.51,0.50,0.49,3.14,0.43,1.35,-0.83,1.5,0.2,2.5
779,Victor Joseph,2018,Cal Poly,27,29.6,14.6,11.7,0.95,0.55,0.50,0.30,0.49,1.74,0.15,0.87,-2.95,0.8,0.2,2.2
780,Hasahn French,2018,St. Louis,28,29.6,9.3,7.6,0.84,0.51,0.53,0.46,0.00,1.50,0.20,0.88,-2.56,0.6,1.9,3.4
781,Malik Moore,2018,USC Upstate,28,29.6,13.3,10.5,0.90,0.54,0.48,0.42,0.37,2.21,0.21,1.03,-2.19,1.2,0.4,2.9
782,Isaiah Martin,2018,FAMU,15,29.6,8.7,6.4,0.98,0.59,0.58,0.35,0.00,0.47,0.07,0.37,-3.24,0.4,2.3,2.1
783,Josh Nzeakor,2018,Lamar,26,29.6,12.2,8.8,0.95,0.56,0.51,0.55,0.00,0.77,0.09,0.48,-3.71,1.0,0.5,3.0
784,Ajdin Penava,2018,Marshall,26,29.6,15.7,10.3,1.07,0.64,0.60,0.44,0.30,2.08,0.20,1.00,-2.11,1.0,4.2,3.7
785,Justinian Jessup,2018,Boise St,28,29.6,11.5,8.2,1.11,0.65,0.63,0.17,0.74,1.89,0.23,1.36,-0.44,1.3,0.6,2.1
786,Ramone Snowden,2018,James Madison,30,29.6,6.5,4.8,0.84,0.55,0.54,0.48,0.51,2.67,0.55,1.57,0.27,1.2,0.3,3.4
787,Nick Norton,2018,UAB,27,29.6,7.9,6.8,0.86,0.54,0.52,0.17,0.70,4.56,0.67,2.56,4.30,1.1,0.0,1.4
788,Phil Cofer,2018,Florida St,29,29.6,13.4,10.2,1.06,0.59,0.57,0.26,0.35,0.76,0.07,0.69,-1.95,0.4,0.2,1.3
789,Kyron Cartwright,2018,Providence,29,29.6,11.5,9.0,0.85,0.54,0.49,0.38,0.32,5.90,0.65,2.16,4.03,1.3,0.0,1.8
790,Aaron Cook,2018,Southern Ill,31,29.5,9.6,7.3,0.87,0.55,0.51,0.41,0.40,2.61,0.36,1.17,-1.70,1.5,0.3,1.7
791,Julian Batts,2018,Long Island,31,29.5,10.0,7.0,1.04,0.61,0.58,0.37,0.62,2.35,0.34,1.83,0.90,1.3,0.2,2.8
792,Rashad Lindsey,2018,Arkansas St,28,29.5,8.6,7.8,0.84,0.50,0.45,0.24,0.37,2.43,0.31,1.66,0.52,0.9,0.0,1.6
793,De'Riante Jenkins,2018,VCU,30,29.5,12.8,10.5,0.91,0.56,0.54,0.18,0.54,2.50,0.24,0.97,-2.95,1.4,0.2,2.0
794,Andre Jones,2018,UALR,21,29.5,12.8,13.0,0.76,0.45,0.42,0.22,0.24,2.24,0.17,0.98,-2.81,0.4,0.1,1.8
795,KJ Robinson,2018,Omaha,26,29.5,9.7,9.5,0.77,0.48,0.46,0.13,0.43,2.62,0.27,1.05,-2.46,0.7,0.1,1.4
796,Brett Prahl,2018,Milwaukee,29,29.5,9.6,6.3,1.05,0.67,0.64,0.31,0.08,1.21,0.19,0.66,-3.57,0.5,1.4,2.0
797,Marreon Jackson,2018,Toledo,29,29.4,7.7,6.0,0.92,0.57,0.54,0.26,0.71,2.90,0.48,1.87,1.27,0.7,0.1,1.8
798,Alpha Diallo,2018,Providence,27,29.4,12.3,10.2,0.90,0.53,0.49,0.30,0.21,2.19,0.21,1.23,-1.08,1.1,0.3,3.0
799,Ronald Delph,2018,Fla Atlantic,26,29.4,14.5,13.0,0.91,0.51,0.49,0.20,0.00,0.65,0.05,0.40,-3.98,0.4,1.9,2.8
800,Juwan Morgan,2018,Indiana,31,29.4,16.5,10.9,1.08,0.62,0.60,0.50,0.16,1.52,0.14,0.92,-2.21,1.2,1.4,2.5
801,Daniel Fowler,2018,Furman,29,29.4,11.1,8.3,1.02,0.60,0.56,0.26,0.48,3.17,0.38,2.19,2.24,1.4,0.2,2.1
802,Corey Davis,2018,Houston,29,29.4,13.3,9.6,1.11,0.64,0.62,0.20,0.73,2.69,0.28,1.90,1.30,1.0,0.0,1.8
803,Cameron Gregory,2018,Loyola MD,30,29.4,10.4,7.1,1.01,0.61,0.58,0.48,0.00,0.53,0.08,0.33,-4.23,0.4,0.6,2.6
804,Armani Chaney,2018,Tennessee St,28,29.4,8.0,7.5,0.71,0.48,0.44,0.27,0.43,3.75,0.50,1.31,-1.27,1.4,0.1,2.5
805,Austin Williams,2018,Drexel,28,29.4,9.3,6.9,0.91,0.58,0.59,0.37,0.01,0.71,0.10,0.35,-5.27,0.4,2.8,3.3
806,Wes Clark,2018,Buffalo,21,29.4,14.8,11.4,0.97,0.58,0.54,0.28,0.41,5.43,0.48,2.43,4.40,1.2,0.2,3.0
807,Jonathan Williams,2018,VCU,29,29.4,9.3,7.1,0.82,0.53,0.44,0.57,0.26,5.72,0.81,2.52,5.08,1.4,0.1,1.3
808,Hudson Price,2018,Charlotte,8,29.4,9.8,5.6,1.15,0.72,0.69,0.44,0.44,1.13,0.20,0.69,-2.88,0.9,0.0,2.6
809,Jalen Adaway,2018,Miami OH,27,29.4,8.1,6.5,0.90,0.55,0.52,0.31,0.34,0.89,0.14,0.57,-3.34,0.6,0.1,1.5
810,Patrick Steeves,2018,GW,30,29.4,10.4,8.6,0.91,0.56,0.54,0.19,0.04,2.07,0.24,1.00,-2.46,0.7,0.4,1.8
811,Trevon Duval,2018,Duke,30,29.4,10.5,9.5,0.78,0.49,0.47,0.28,0.30,5.27,0.56,2.00,2.92,1.5,0.1,2.6
812,Justin Jackson (Canada),2018,Maryland,11,29.4,9.8,9.2,0.73,0.47,0.42,0.29,0.40,1.91,0.21,0.66,-5.83,0.8,0.8,1.4
813,Jake Toolson,2018,Utah Valley,25,29.4,11.4,7.6,1.03,0.63,0.57,0.42,0.33,3.20,0.42,1.74,1.00,0.6,0.2,1.1
814,Tyler Jones,2018,UMES,28,29.4,12.9,11.0,0.88,0.51,0.46,0.35,0.27,0.64,0.06,0.38,-4.40,0.4,0.6,2.5
815,Andre Wolford,2018,St. Francis (PA),28,29.4,13.9,9.1,1.28,0.70,0.67,0.22,0.70,0.82,0.09,1.05,-0.81,0.4,0.0,1.8
816,Charles Matthews,2018,Michigan,32,29.3,12.5,10.1,0.89,0.53,0.52,0.36,0.25,2.53,0.25,1.19,-1.58,0.6,0.6,2.1
817,Bryce Dulin,2018,Navy,31,29.3,10.2,8.8,0.85,0.50,0.47,0.32,0.46,1.68,0.19,1.00,-1.98,0.7,0.1,2.1
818,Dylan Frye,2018,Bowling Green,28,29.3,11.7,10.5,0.89,0.51,0.47,0.23,0.48,2.14,0.20,1.43,-0.24,0.8,0.2,2.1
819,Brevin Pritzl,2018,Wisconsin,32,29.3,8.9,7.3,1.03,0.55,0.51,0.24,0.64,1.03,0.14,1.94,0.59,0.8,0.2,1.8
820,Travin Thibodeaux,2018,New Orleans,23,29.3,16.6,11.6,1.03,0.61,0.58,0.40,0.15,2.83,0.24,1.30,-1.01,1.3,1.0,2.7
821,Darius Banks,2018,James Madison,30,29.3,10.3,8.7,0.87,0.52,0.47,0.30,0.35,1.90,0.22,1.02,-2.06,1.5,0.4,2.6
822,Eric Carter,2018,Delaware,27,29.3,10.7,7.1,0.97,0.61,0.58,0.57,0.01,1.67,0.24,0.83,-3.17,0.6,0.8,3.1
823,Eric Paschall,2018,Villanova,28,29.3,10.1,7.0,1.02,0.62,0.57,0.36,0.36,2.39,0.34,1.46,-0.16,1.1,0.7,2.3
824,Kris Wilkes,2018,UCLA,29,29.3,13.8,11.0,0.97,0.54,0.51,0.35,0.43,1.62,0.15,1.27,-0.65,0.8,0.6,2.5
825,Preston Parks,2018,Citadel,4,29.3,13.5,13.3,0.81,0.47,0.42,0.17,0.47,3.25,0.25,1.44,-0.25,2.0,0.3,1.8
826,Richard Fuqua,2018,Oral Roberts,22,29.2,8.0,8.0,0.74,0.45,0.40,0.23,0.40,2.73,0.34,1.46,-0.16,0.8,0.1,2.4
827,Lindsey Drew,2018,Nevada,27,29.2,8.1,5.9,0.98,0.59,0.53,0.39,0.26,4.33,0.74,3.34,5.35,1.0,0.9,2.7
828,Andrew Kostecka,2018,Loyola MD,25,29.2,10.8,8.2,0.94,0.55,0.50,0.43,0.30,1.88,0.23,1.24,-0.91,2.1,1.1,2.8
829,Damani Applewhite,2018,SCSU,27,29.2,11.7,9.0,0.96,0.55,0.50,0.43,0.01,0.59,0.07,0.48,-2.69,0.6,0.2,1.6
830,Tre'darius McCallum,2018,DePaul,29,29.2,10.3,9.3,0.90,0.52,0.51,0.13,0.33,0.93,0.10,0.63,-2.88,1.3,0.4,2.6
831,Demetre Rivers,2018,Mercer,29,29.2,11.4,7.5,1.13,0.66,0.61,0.35,0.50,0.97,0.13,0.72,-2.59,0.5,0.2,1.8
832,Cameron Johnson,2018,UNC,19,29.2,13.1,10.3,1.04,0.57,0.53,0.23,0.50,2.32,0.22,2.32,1.80,0.6,0.2,1.9
833,Collin Sexton,2018,Alabama,27,29.1,18.1,13.0,0.94,0.56,0.48,0.56,0.30,3.48,0.27,1.38,-0.66,0.9,0.1,2.4
834,Eddie Reese,2018,Southern,27,29.1,10.6,8.4,0.89,0.56,0.53,0.29,0.67,3.37,0.40,1.49,-0.04,1.0,0.4,2.0
835,Travis Charles,2018,Albany,29,29.1,15.0,10.5,1.04,0.61,0.55,0.40,0.00,0.76,0.07,0.41,-4.84,0.6,0.4,2.8
836,Marcus Shaver,2018,Portland,29,29.1,12.6,10.4,0.91,0.53,0.46,0.33,0.36,2.31,0.22,1.43,-0.28,1.0,0.0,2.4
837,J.P. Macura,2018,Xavier,29,29.1,12.4,8.9,1.00,0.60,0.54,0.39,0.44,2.93,0.33,1.52,0.08,1.3,0.4,2.2
838,Elijah Brown,2018,Oregon,30,29.1,13.8,10.6,1.01,0.58,0.53,0.24,0.66,2.60,0.24,1.53,0.11,0.8,0.0,1.7
839,Kameron Edwards,2018,Pepperdine,21,29.1,14.6,11.3,0.93,0.55,0.51,0.42,0.12,1.14,0.10,0.56,-4.54,0.8,0.3,2.8
840,Carsen Edwards,2018,Purdue,32,29.1,18.4,13.0,1.09,0.62,0.57,0.33,0.48,3.06,0.24,1.75,1.02,1.3,0.3,1.7
841,Issa Thiam,2018,Rutgers,33,29.1,6.6,5.8,0.95,0.54,0.53,0.10,0.60,0.64,0.11,0.75,-1.52,0.7,0.2,1.9
842,Nathan Knight,2018,William & Mary,26,29.1,18.4,11.6,1.06,0.65,0.60,0.51,0.10,2.35,0.20,0.86,-3.91,0.6,1.8,3.5
843,Brayon Blake,2018,Idaho,27,29.1,16.6,13.0,1.01,0.58,0.56,0.23,0.29,1.15,0.09,0.60,-4.10,0.6,0.5,3.0
844,Rob Marberry,2018,Lipscomb,28,29.1,16.9,11.4,1.14,0.65,0.62,0.34,0.00,1.71,0.15,1.12,-1.23,0.5,0.7,2.3
845,Bryce Nze,2018,Milwaukee,29,29.1,10.6,7.6,0.97,0.62,0.63,0.30,0.10,1.34,0.18,0.63,-4.39,0.8,1.4,3.0
846,Johnathan Williams,2018,Gonzaga,31,29.1,13.5,9.5,0.98,0.59,0.58,0.49,0.11,1.58,0.17,0.80,-3.14,0.7,1.2,2.7
847,Isaiah Walton,2018,Longwood,23,29.0,14.6,11.6,0.87,0.55,0.49,0.34,0.46,2.13,0.18,0.66,-6.22,1.2,0.3,2.3
848,Lukas Meisner,2018,Columbia,23,29.0,11.9,9.0,1.00,0.61,0.61,0.18,0.49,1.96,0.22,0.94,-2.63,0.6,0.5,3.0
849,Justin Forrest,2018,Appalachian St.,28,29.0,13.8,12.4,0.80,0.49,0.45,0.30,0.56,1.93,0.16,0.64,-5.76,1.4,0.0,2.6
850,Paul Jorgensen,2018,Butler,30,29.0,11.0,9.2,1.02,0.56,0.54,0.15,0.56,2.70,0.29,2.89,2.96,1.2,0.1,1.5
851,Takal Molson,2018,Canisius,32,29.0,12.6,9.4,0.93,0.56,0.52,0.44,0.39,2.53,0.27,1.23,-1.28,1.1,0.4,2.6
852,Taylor Johnson,2018,Dartmouth,25,29.0,11.8,8.6,0.92,0.60,0.57,0.32,0.36,3.00,0.35,1.06,-2.97,1.0,0.1,2.2
853,Jarred Dixon,2018,Missouri St,32,29.0,9.0,8.2,0.87,0.51,0.48,0.21,0.30,2.16,0.26,1.57,0.23,0.7,0.3,1.9
854,Conner Avants,2018,North Dakota,27,29.0,11.1,8.0,0.99,0.60,0.58,0.36,0.00,0.96,0.12,0.57,-3.48,0.8,0.4,2.8
