,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
1275,Mike Cook,2008,Pittsburgh,11,24.9,10.4,8.0,0.90,0.55,0.48,0.41,0.26,2.64,0.33,1.45,-0.25,0.5,0.3,1.5
1276,Brandon Gordon,2008,Alabama St,31,24.9,9.3,7.4,0.92,0.54,0.52,0.39,0.27,0.97,0.13,0.75,-2.56,0.7,0.5,2.5
1277,Ryan Butler,2008,Richmond,31,24.9,5.5,4.7,0.78,0.53,0.50,0.23,0.70,2.39,0.51,1.37,-0.64,1.4,0.1,2.6
1278,Nick Shaw,2008,Stephen F. Austin,32,24.9,6.2,5.0,0.85,0.54,0.52,0.38,0.25,1.06,0.21,0.76,-3.01,0.3,0.2,2.6
1279,Jamon Hill,2008,San Jose St,32,24.9,6.7,5.9,0.74,0.47,0.40,0.49,0.29,2.13,0.36,1.24,-1.20,0.8,0.0,1.1
1280,Cory Farmer,2008,ECU,30,24.9,7.8,7.2,0.82,0.49,0.45,0.25,0.43,1.60,0.22,1.14,-1.36,0.7,0.1,1.9
1281,Jeff Peterson,2008,Iowa,30,24.9,5.2,5.0,0.57,0.44,0.37,0.40,0.34,3.07,0.61,0.98,-4.89,0.6,0.0,2.2
1282,Gary Tucker,2008,Duquesne,30,24.9,9.4,7.3,0.95,0.56,0.52,0.36,0.47,1.83,0.25,1.38,-0.40,1.0,0.2,1.3
1283,Brian Andre,2008,Maine,28,24.9,9.6,6.8,0.86,0.58,0.55,0.53,0.01,0.89,0.13,0.34,-7.98,0.4,0.8,2.7
1284,D'Andre Bell,2008,Georgia Tech,32,24.8,6.6,5.3,0.83,0.55,0.50,0.31,0.18,1.91,0.36,1.03,-2.16,1.3,0.2,2.8
1285,Brian Moten,2008,Bowling Green,30,24.8,9.2,6.4,1.12,0.64,0.62,0.27,0.50,0.70,0.11,0.72,-2.07,0.3,0.3,1.3
1286,Karron Clarke,2008,DePaul,30,24.8,8.1,6.7,0.93,0.54,0.52,0.28,0.48,0.70,0.10,0.66,-2.40,1.0,0.4,2.3
1287,Rico Tucker,2008,Pepperdine,29,24.8,10.7,8.9,0.74,0.52,0.47,0.36,0.29,3.24,0.36,0.83,-6.38,2.2,0.2,2.3
1288,Doug Williams,2008,Army,24,24.8,7.1,5.2,0.95,0.55,0.50,0.54,0.00,0.25,0.05,0.29,-3.01,0.3,0.4,2.8
1289,Brian Henderson,2008,Old Dominion,33,24.8,9.5,8.2,0.96,0.54,0.51,0.16,0.61,1.42,0.17,1.34,-0.47,0.8,0.2,1.9
1290,Nick Holmes,2008,Yale,27,24.8,6.3,5.6,0.82,0.51,0.47,0.23,0.61,1.89,0.34,1.38,-0.46,0.9,0.3,2.2
1291,Roderick Pearson,2008,Southeast Mo St,31,24.8,10.2,7.9,0.78,0.53,0.46,0.49,0.26,2.65,0.34,0.80,-5.64,1.1,0.1,3.4
1292,Kevin Bridgewaters,2008,Chattanooga,31,24.8,9.0,5.9,0.86,0.59,0.51,0.66,0.51,3.00,0.51,1.12,-2.47,0.8,0.0,2.2
1293,Corey Counts,2008,LMU,31,24.8,6.1,4.8,0.78,0.56,0.52,0.30,0.64,2.84,0.59,1.26,-1.43,0.5,0.1,1.4
1294,Ron Manigault,2008,Long Island,30,24.8,5.0,4.5,0.72,0.46,0.43,0.51,0.00,1.33,0.30,0.95,-1.96,0.7,0.3,2.6
1295,Josh Jenkins,2008,CSUN,30,24.8,10.5,9.2,0.71,0.50,0.43,0.36,0.47,6.37,0.69,1.62,1.13,1.6,0.1,2.2
1296,Barry Honore,2008,Southern,30,24.8,8.8,8.1,0.81,0.49,0.47,0.23,0.15,0.53,0.07,0.29,-5.95,0.4,0.5,1.7
1297,Jason Walberg,2008,Pepperdine,17,24.8,8.5,6.9,0.85,0.52,0.45,0.44,0.53,2.53,0.37,1.48,-0.07,1.2,0.1,2.2
1298,Chris Smith,2008,Manhattan,21,24.8,9.9,9.2,0.84,0.48,0.45,0.29,0.30,1.05,0.11,0.88,-1.99,0.4,0.1,1.5
1299,Reiley Ervin,2008,Tennessee St,32,24.8,5.9,4.5,0.87,0.59,0.61,0.23,0.62,3.22,0.72,1.87,1.67,1.5,0.0,2.2
1300,Tyrell McDowell,2008,Citadel,30,24.7,6.9,6.0,0.87,0.54,0.52,0.16,0.53,0.77,0.13,0.53,-3.95,0.7,0.2,2.1
1301,Darrell Arthur,2008,Kansas,40,24.7,12.8,9.9,0.97,0.57,0.55,0.29,0.03,0.83,0.08,0.44,-5.11,0.5,1.3,3.0
1302,Christian Hunter,2008,VMI,29,24.7,7.3,7.9,0.79,0.45,0.44,0.06,0.85,2.28,0.29,2.06,1.39,1.1,0.0,1.0
1303,Anatoly Kolesnikov,2008,Nicholls St,31,24.7,10.8,8.1,0.94,0.59,0.54,0.29,0.48,0.81,0.10,0.38,-6.46,1.0,0.1,1.9
1304,Dwayne Polk,2008,St. Louis,31,24.7,2.5,2.6,0.59,0.42,0.40,0.36,0.48,2.10,0.80,1.76,0.93,0.5,0.2,1.5
1305,Corey Bailey,2008,UNLV,34,24.7,6.5,5.7,0.88,0.51,0.50,0.24,0.18,1.09,0.19,1.09,-1.14,0.7,0.2,2.4
1306,Mantoris Robinson,2008,Winthrop,34,24.7,5.9,4.6,0.78,0.51,0.44,0.60,0.26,0.91,0.20,0.58,-4.05,0.9,0.9,2.2
1307,Sam Atupem,2008,Mt. St. Marys,34,24.7,7.7,6.5,0.86,0.54,0.50,0.24,0.00,1.12,0.17,0.64,-3.96,0.8,1.4,3.1
1308,Landon Milbourne,2008,Maryland,33,24.7,8.2,6.5,0.88,0.54,0.49,0.36,0.26,0.73,0.11,0.44,-4.41,0.6,0.7,3.0
1309,Paul Johnson,2008,La Salle,32,24.7,6.7,5.1,0.86,0.53,0.47,0.49,0.15,1.59,0.31,1.16,-1.19,1.1,0.3,2.0
1310,Nathan Geiser,2008,Northern Arizona,32,24.7,9.5,7.5,1.02,0.58,0.55,0.20,0.76,0.97,0.13,0.89,-1.78,0.5,0.0,2.1
1311,Joey Rodriguez,2008,VCU,32,24.7,5.1,4.6,0.70,0.48,0.40,0.40,0.54,2.47,0.54,1.36,-0.70,1.5,0.0,1.7
1312,Randy Berry,2008,Green Bay,25,24.6,7.0,4.6,0.99,0.61,0.52,0.62,0.01,0.16,0.04,0.14,-4.37,0.2,0.8,3.0
1313,Anthony Slack,2008,Illinois St,33,24.6,9.5,5.7,0.97,0.64,0.66,0.66,0.00,0.94,0.16,0.43,-6.74,1.0,1.4,2.9
1314,Peter Stein,2008,William & Mary,33,24.6,7.9,6.1,0.88,0.58,0.56,0.29,0.16,1.52,0.25,0.72,-4.76,0.7,0.4,3.4
1315,Marcus Schroeder,2008,Princeton,27,24.6,4.6,4.4,0.75,0.47,0.43,0.24,0.41,1.85,0.42,1.67,0.57,1.4,0.1,1.8
1316,Kleon Penn,2008,McNeese St,29,24.6,6.7,4.6,0.97,0.62,0.61,0.43,0.01,0.45,0.10,0.33,-4.29,0.2,4.0,2.6
1317,DeVon Jones,2008,UNF,27,24.6,6.4,5.5,0.77,0.49,0.47,0.43,0.10,0.44,0.08,0.26,-5.72,0.6,0.9,3.6
1318,Justin Williams,2008,Sacramento St,27,24.6,8.2,7.4,0.84,0.52,0.50,0.17,0.01,1.67,0.23,0.96,-2.53,1.9,1.1,2.9
1319,Robert Palacios,2008,No. Colorado,29,24.6,5.8,5.0,0.72,0.49,0.45,0.46,0.06,2.03,0.41,1.02,-2.54,1.6,0.1,2.4
1320,Brian Butch,2008,Wisconsin,36,24.6,12.4,9.9,0.93,0.53,0.49,0.42,0.23,0.81,0.08,0.57,-3.81,0.6,0.8,1.9
1321,Trent Blakley,2008,CSUB,28,24.6,9.8,8.9,0.88,0.50,0.48,0.22,0.26,0.50,0.06,0.42,-3.52,0.6,0.1,2.3
1322,Artis Gant,2008,LBSU,9,24.6,7.4,5.9,0.72,0.50,0.42,0.62,0.17,2.33,0.40,0.88,-4.71,0.3,0.1,2.8
1323,Mike Walker,2008,SMU,29,24.6,5.4,5.3,0.69,0.45,0.40,0.28,0.73,1.93,0.36,1.10,-1.92,0.8,0.1,2.2
1324,D'Lancy Carter,2008,St. Bonaventure,30,24.5,6.6,5.6,0.85,0.52,0.49,0.31,0.01,0.87,0.15,0.70,-2.73,0.3,0.8,3.1
1325,Brian Asbury,2008,Miami FL,34,24.5,8.8,6.2,0.98,0.59,0.52,0.46,0.34,1.59,0.26,1.17,-1.17,0.7,0.4,1.7
1326,Joseph Jones,2008,Texas A&M,36,24.5,10.3,7.6,0.94,0.55,0.50,0.53,0.07,1.25,0.16,0.96,-1.95,0.5,0.4,2.8
1327,Robin Lopez,2008,Stanford,36,24.5,10.2,7.3,0.94,0.57,0.54,0.50,0.00,0.61,0.08,0.35,-5.63,0.5,2.3,2.6
1328,Julio Anthony,2008,Eastern Illinois,27,24.5,9.0,6.0,0.92,0.61,0.52,0.50,0.33,2.04,0.34,0.92,-3.75,0.6,0.1,2.4
1329,Darin Nagle,2008,Idaho,27,24.5,8.1,6.5,0.92,0.54,0.53,0.34,0.46,1.19,0.18,1.00,-1.65,0.6,1.4,2.4
1330,Rob Keefer,2008,Lehigh,29,24.5,7.8,7.0,0.83,0.51,0.49,0.18,0.34,1.00,0.14,0.58,-4.45,0.3,0.1,1.5
1331,Dane DiLiegro,2008,New Hampshire,29,24.5,4.2,3.7,0.73,0.48,0.47,0.44,0.00,0.38,0.10,0.30,-4.26,0.4,0.4,3.3
1332,Matt Howard,2008,Butler,34,24.5,12.3,7.1,1.11,0.66,0.58,0.71,0.00,0.85,0.12,0.62,-3.76,0.7,1.1,3.2
1333,Mark Lohuis,2008,Stetson,32,24.5,6.2,5.7,0.91,0.52,0.50,0.12,0.81,1.00,0.18,1.19,-0.73,0.7,0.1,2.2
1334,Ryon Howard,2008,Sacred Heart,32,24.5,7.7,6.2,0.97,0.56,0.53,0.25,0.13,1.31,0.21,1.35,-0.37,0.9,0.4,2.6
1335,Adrian Joseph,2008,Virginia,33,24.5,9.9,8.4,0.96,0.55,0.53,0.17,0.55,0.91,0.11,0.73,-2.44,0.6,0.4,1.3
1336,Rahmon Fletcher,2008,Green Bay,30,24.5,10.1,8.2,0.84,0.57,0.55,0.17,0.20,3.20,0.39,1.05,-3.76,1.2,0.0,2.3
1337,Corey Bingham,2008,Toledo,30,24.5,3.8,3.9,0.71,0.45,0.45,0.14,0.79,1.10,0.28,0.94,-1.86,0.9,0.2,2.2
1338,Marcus McIntosh,2008,UCI,30,24.5,7.3,5.7,0.90,0.53,0.49,0.48,0.22,1.37,0.24,1.17,-1.09,1.0,0.1,1.8
1339,Ryan Stilphen,2008,Marist,31,24.5,8.5,6.4,0.89,0.56,0.56,0.45,0.11,1.32,0.21,0.75,-3.73,0.5,0.3,2.5
1340,Benson Egemonye,2008,Niagara,29,24.4,9.0,5.3,1.11,0.66,0.63,0.62,0.00,0.17,0.03,0.16,-3.84,0.8,1.5,3.3
1341,Geri Guillory,2008,Southern,27,24.4,5.0,4.9,0.62,0.43,0.36,0.49,0.40,2.22,0.46,1.03,-2.72,1.3,0.2,1.8
1342,Kelvin Grady,2008,Michigan,32,24.4,5.6,4.7,0.86,0.55,0.51,0.20,0.62,2.81,0.60,2.14,2.45,0.6,0.0,1.3
1343,David Pendergraft,2008,Gonzaga,33,24.4,8.7,6.2,1.10,0.63,0.60,0.28,0.46,0.85,0.14,1.00,-1.12,0.9,0.2,2.5
1344,P'Allen Stinnett,2008,Creighton,33,24.4,12.6,9.7,0.91,0.56,0.51,0.35,0.38,1.82,0.19,0.73,-5.29,1.6,0.3,2.6
1345,Quincy Pondexter,2008,Washington,33,24.4,9.9,7.9,0.87,0.53,0.48,0.43,0.20,1.91,0.24,1.07,-2.05,0.5,0.2,2.3
1346,Josh Tarver,2008,Oregon St,31,24.4,6.7,7.3,0.65,0.41,0.36,0.28,0.33,2.42,0.33,1.21,-1.67,1.2,0.1,2.0
1347,Russell Hicks,2008,FIU,29,24.4,12.5,9.7,0.95,0.56,0.54,0.34,0.00,0.62,0.06,0.35,-5.31,0.4,2.1,3.1
1348,Sheldon Oliver,2008,Stetson,32,24.4,6.8,5.3,0.81,0.50,0.44,0.67,0.01,0.41,0.08,0.32,-4.15,0.9,0.2,1.9
1349,Jermaine Griffin,2008,Texas Arlington,33,24.4,12.0,7.8,1.01,0.62,0.63,0.53,0.00,0.82,0.10,0.42,-5.28,0.2,1.0,2.4
1350,Jermaine Griffin,2008,Texas Arlington,33,24.4,12.0,7.8,1.01,0.62,0.63,0.53,0.00,0.82,0.10,0.42,-5.28,0.2,1.0,2.4
1351,Mike Freeman,2008,Hampton,28,24.4,7.7,5.1,0.85,0.58,0.49,0.68,0.01,0.68,0.13,0.30,-7.30,1.1,0.7,2.1
1352,Perry Stevenson,2008,Kentucky,31,24.4,5.9,3.9,0.94,0.63,0.58,0.48,0.00,0.87,0.23,0.60,-3.65,0.9,1.5,2.6
1353,Justin Nabors,2008,Lamar,29,24.4,11.2,8.3,0.95,0.59,0.55,0.35,0.13,1.24,0.15,0.61,-4.55,1.2,0.3,2.2
1354,Darren Mastropaolo,2008,Bucknell,19,24.4,7.8,4.9,0.93,0.63,0.60,0.61,0.00,1.05,0.21,0.53,-5.60,0.4,0.1,3.0
1355,Sterling Williams,2008,Northwestern,30,24.4,5.3,4.4,0.87,0.51,0.49,0.38,0.20,1.17,0.26,1.46,-0.10,1.1,0.3,1.5
1356,Jake Robinson,2008,WCU,31,24.4,10.6,8.9,0.98,0.56,0.52,0.17,0.71,1.23,0.14,1.06,-1.46,0.4,0.4,2.0
1357,Corey Chandler,2008,Rutgers,29,24.3,11.5,10.4,0.76,0.48,0.45,0.31,0.35,1.45,0.14,0.49,-8.04,1.8,0.4,1.9
1358,Cameron Rundles,2008,Montana,30,24.3,6.6,6.2,0.71,0.47,0.43,0.30,0.49,2.93,0.47,1.35,-0.92,0.5,0.0,1.8
1359,Randy Culpepper,2008,UTEP,33,24.3,12.8,11.0,0.94,0.53,0.51,0.22,0.66,1.12,0.10,0.77,-2.71,1.6,0.2,1.8
1360,Marreese Speights,2008,Florida,36,24.3,14.5,9.6,1.10,0.65,0.62,0.38,0.00,0.94,0.10,0.55,-4.41,0.4,1.4,2.3
1361,Darnell Jackson,2008,Kansas,40,24.3,11.2,6.8,1.12,0.66,0.63,0.55,0.02,1.08,0.16,0.84,-2.19,0.8,0.5,2.3
1362,Roman Martinez,2008,New Mexico,33,24.3,7.0,5.2,0.98,0.59,0.55,0.34,0.40,1.97,0.38,1.81,0.94,0.9,0.2,2.5
1363,Randell Daigle,2008,La Lafayette,30,24.3,8.5,7.2,0.90,0.55,0.53,0.17,0.73,2.53,0.35,1.46,-0.19,0.9,0.0,1.7
1364,Louis Brookins,2008,Quinnipiac,27,24.3,6.5,4.7,0.88,0.57,0.49,0.48,0.00,0.41,0.09,0.26,-5.12,0.3,0.4,2.4
1365,Terry Martin,2008,LSU,31,24.3,8.3,8.4,0.81,0.47,0.45,0.11,0.54,1.61,0.19,1.11,-1.53,0.2,0.3,1.6
1366,Adam Hrycaniuk,2008,Cincinnati,32,24.3,6.4,5.8,0.69,0.46,0.39,0.48,0.11,0.81,0.14,0.38,-6.87,0.3,0.3,3.1
1367,Herb Pope,2008,New Mexico St,16,24.3,11.1,9.9,0.74,0.48,0.46,0.39,0.09,1.75,0.18,0.57,-7.07,1.0,0.7,2.8
1368,Jeff Parmer,2008,Fla Atlantic,33,24.2,9.1,6.0,0.97,0.62,0.57,0.51,0.37,2.06,0.34,1.15,-1.63,0.9,0.3,3.2
1369,Logan Kinghorn,2008,Idaho St,30,24.2,6.9,5.6,0.78,0.51,0.43,0.46,0.18,0.83,0.15,0.43,-6.19,0.8,0.2,2.1
1370,Ross Morin,2008,Yale,26,24.2,10.2,6.6,1.01,0.62,0.58,0.52,0.09,0.77,0.12,0.45,-4.95,0.2,0.4,2.3
1371,Mychel Thompson,2008,Pepperdine,32,24.2,8.1,6.9,0.89,0.53,0.50,0.22,0.68,1.22,0.18,0.89,-2.12,1.6,0.3,2.3
1372,Justin Dentmon,2008,Washington,33,24.2,9.8,7.8,0.89,0.53,0.48,0.43,0.33,2.30,0.30,1.43,-0.28,1.1,0.1,1.6
1373,Chris Long,2008,Elon,33,24.2,7.2,6.8,0.75,0.48,0.45,0.23,0.36,2.52,0.37,1.30,-1.14,0.8,0.1,1.5
1374,Marcus Palmer,2008,CCSU,29,24.2,10.1,7.9,0.95,0.56,0.51,0.33,0.17,0.86,0.11,0.58,-3.83,0.5,0.2,1.8
1375,Adonis Gray,2008,Nicholls St,29,24.2,9.4,6.5,0.90,0.57,0.52,0.59,0.06,1.31,0.20,0.63,-4.95,0.7,0.2,2.1
1376,Jon Iati,2008,Albany,30,24.2,9.2,7.2,0.94,0.56,0.50,0.33,0.71,2.00,0.28,1.40,-0.42,0.4,0.0,1.1
1377,Lucas Steijn,2008,Idaho St,31,24.2,6.9,5.4,0.84,0.55,0.50,0.41,0.00,0.61,0.11,0.35,-6.00,0.5,0.3,2.6
1378,Matt Wheaton,2008,Tulane,32,24.2,5.3,4.0,0.81,0.54,0.46,0.52,0.53,1.50,0.38,1.02,-1.96,0.5,0.4,2.3
1379,Austin Kenon,2008,VMI,16,24.2,12.3,10.0,1.06,0.61,0.60,0.03,0.88,1.25,0.13,0.87,-2.08,1.4,0.0,1.8
1380,Michael James,2008,FIU,11,24.2,3.5,3.2,0.57,0.48,0.43,0.34,0.49,2.91,0.91,1.19,-2.06,1.1,0.2,2.5
1381,Ryan Paradise,2008,Northern Illinois,6,24.2,10.7,11.3,0.70,0.43,0.40,0.19,0.59,1.50,0.13,0.53,-7.22,1.5,0.2,2.2
1382,Jason Johnson,2008,SCSU,28,24.1,11.4,7.9,0.88,0.54,0.56,0.75,0.00,0.82,0.10,0.40,-5.62,0.9,1.6,3.0
1383,Ryan Reid,2008,Florida St,25,24.1,5.6,3.8,0.83,0.58,0.54,0.58,0.01,0.64,0.17,0.36,-5.63,0.7,0.6,2.6
1384,Joe Dickens,2008,Delaware St,26,24.1,6.8,6.2,0.83,0.47,0.41,0.35,0.17,1.62,0.26,1.83,0.96,0.7,0.2,1.6
1385,Robert Bush,2008,Ill Chicago,28,24.1,7.4,6.9,0.85,0.49,0.45,0.21,0.51,1.07,0.15,0.97,-1.67,0.5,0.1,1.3
1386,Calvin Betts,2008,Buffalo,30,24.1,8.8,6.6,0.92,0.56,0.52,0.40,0.17,1.13,0.17,0.69,-3.38,1.0,0.5,3.1
1387,Kyle Johnson,2008,Long Island,30,24.1,10.3,9.0,0.92,0.53,0.49,0.19,0.55,0.67,0.07,0.48,-3.77,0.6,0.1,1.7
1388,Everett Spencer,2008,SCSU,32,24.1,7.3,7.2,0.68,0.47,0.45,0.17,0.37,2.03,0.28,0.70,-5.87,0.7,0.4,2.1
1389,Brandon Roberts,2008,La Monroe,13,24.1,3.6,3.6,0.54,0.43,0.35,0.38,0.38,2.46,0.68,1.03,-3.13,0.9,0.1,2.2
1390,Vytas Sulskis,2008,Youngstown St,30,24.1,9.0,7.2,0.90,0.55,0.53,0.33,0.56,2.00,0.28,1.25,-1.10,1.1,0.2,3.3
1391,Mike Smith,2008,UALR,31,24.1,9.2,6.6,0.86,0.56,0.53,0.55,0.02,0.94,0.14,0.44,-6.24,0.5,0.3,2.7
1392,Ashton Mitchell,2008,Sam Houston St,31,24.1,7.2,5.7,0.76,0.53,0.49,0.43,0.40,4.10,0.72,1.61,0.72,1.7,0.2,2.7
1393,Terike Barrowes,2008,FGCU,31,24.1,6.9,5.6,0.74,0.48,0.42,0.64,0.00,0.94,0.17,0.48,-5.45,0.9,0.6,2.9
1394,Brent Stephens,2008,UMKC,22,24.0,9.9,8.0,0.88,0.51,0.44,0.46,0.37,1.45,0.18,1.03,-1.86,0.5,0.1,3.1
1395,Joel Bosh,2008,Alabama St,29,24.0,6.6,5.5,0.88,0.52,0.47,0.36,0.47,0.76,0.14,0.76,-2.03,0.4,0.7,2.2
1396,David Nurse,2008,Western Ill,29,24.0,8.4,6.3,0.96,0.59,0.55,0.30,0.69,1.45,0.23,0.91,-2.58,0.7,0.0,3.4
1397,Jefferson Mason,2008,No. Colorado,29,24.0,9.4,7.0,0.84,0.52,0.42,0.64,0.30,1.93,0.27,0.95,-3.01,1.2,0.5,2.5
1398,Marcus Neal,2008,Delaware St,30,24.0,5.4,5.0,0.70,0.48,0.44,0.28,0.37,1.77,0.35,0.90,-3.95,0.5,0.1,1.7
1399,Alex Opacic,2008,Furman,30,24.0,10.5,7.9,0.88,0.55,0.50,0.48,0.15,1.17,0.15,0.52,-6.27,0.3,0.3,2.2
1400,Dave Bliss,2008,Georgia,34,24.0,7.6,5.2,0.96,0.59,0.54,0.54,0.00,0.68,0.13,0.52,-3.48,0.4,1.0,2.8
1401,Milan Stanojevic,2008,Eastern Wash.,30,24.0,7.9,6.9,0.92,0.54,0.52,0.12,0.84,1.57,0.23,1.24,-0.98,0.9,0.0,2.5
1402,Calvin Johnson,2008,Santa Clara,29,24.0,4.6,3.4,0.97,0.62,0.58,0.22,0.94,1.03,0.30,1.07,-1.23,0.7,0.0,1.8
1403,Aron Baynes,2008,Washington St,35,24.0,10.4,6.4,1.04,0.63,0.60,0.64,0.00,0.31,0.05,0.21,-6.13,0.7,0.7,2.9
1404,Matt Salley,2008,Bradley,38,24.0,6.1,4.7,0.84,0.55,0.51,0.40,0.01,1.32,0.28,0.82,-3.01,0.8,0.9,3.1
1405,Eric Vierneisel,2008,Cal,32,24.0,5.1,4.3,0.82,0.51,0.46,0.38,0.62,2.25,0.53,1.89,1.27,0.6,0.3,2.8
1406,Lorenzo Keeler,2008,Cal Poly,29,23.9,10.3,9.1,0.87,0.51,0.45,0.26,0.58,1.28,0.14,0.79,-3.28,0.6,0.0,1.7
1407,Terrance Calvin,2008,UAPB,11,23.9,6.7,5.5,0.68,0.47,0.39,0.66,0.02,2.09,0.38,0.82,-4.86,0.5,0.1,1.9
1408,Darryl Merthie,2008,Marshall,28,23.9,8.1,7.2,0.74,0.47,0.41,0.45,0.49,2.68,0.37,1.27,-1.41,0.8,0.1,2.6
1409,Brandon Foust,2008,Southeast Mo St,18,23.9,11.6,8.8,0.96,0.57,0.51,0.37,0.17,1.44,0.16,0.90,-2.43,0.9,0.5,1.6
1410,Anthony King,2008,Miami FL,34,23.9,7.1,6.1,0.82,0.49,0.43,0.43,0.00,1.26,0.21,1.02,-1.60,0.7,1.4,1.8
1411,J.J. Wesley,2008,Jacksonville St,24,23.9,10.6,8.7,1.04,0.57,0.55,0.13,0.78,1.33,0.15,1.45,-0.11,0.8,0.0,1.7
1412,Donald Sims,2008,Appalachian St.,31,23.9,11.5,7.6,1.05,0.62,0.55,0.45,0.65,2.58,0.34,1.70,0.85,0.9,0.2,1.5
1413,Alex Woodhouse,2008,Colgate,31,23.9,6.1,4.7,0.77,0.53,0.49,0.51,0.00,1.39,0.29,0.69,-4.60,1.0,2.1,2.4
1414,Oliver Prince,2008,FAMU,7,23.9,8.4,8.0,0.75,0.46,0.43,0.34,0.00,1.00,0.13,0.54,-5.02,0.6,0.0,3.0
1415,Alex Johnson,2008,CSUB,26,23.8,6.1,5.4,0.78,0.51,0.50,0.22,0.63,2.73,0.50,1.54,0.22,0.7,0.0,1.4
1416,Eric Coleman,2008,UNI,32,23.8,12.3,7.7,0.96,0.60,0.55,0.78,0.00,1.97,0.26,0.90,-4.08,0.6,1.3,3.0
1417,Arnold Gore,2008,WCU,31,23.8,7.5,7.7,0.70,0.44,0.41,0.26,0.16,1.35,0.18,0.66,-5.04,0.8,0.2,2.9
1418,Robert Pressey,2008,Coppin St,37,23.8,6.3,5.1,0.78,0.49,0.44,0.60,0.00,0.38,0.07,0.25,-5.81,0.4,0.6,3.1
1419,Phil Friesen,2008,Montana St,30,23.8,5.5,4.0,0.83,0.56,0.50,0.51,0.45,2.13,0.54,1.36,-0.60,0.5,0.1,2.2
1420,Zach Everingham,2008,Detroit,29,23.8,4.9,4.2,0.89,0.54,0.50,0.20,0.68,2.59,0.61,2.88,3.91,0.9,0.2,2.4
1421,DeVon Hardin,2008,Cal,30,23.8,9.3,5.9,0.98,0.60,0.55,0.75,0.00,0.67,0.11,0.47,-4.03,0.6,1.2,2.5
1422,Justin Dobbins,2008,Eastern Michigan,30,23.8,10.2,7.2,0.92,0.57,0.53,0.56,0.00,0.97,0.13,0.52,-5.45,0.3,0.7,3.1
1423,Scott Morrison,2008,Portland St,32,23.8,10.4,6.7,1.04,0.61,0.57,0.65,0.00,1.06,0.16,0.92,-1.89,0.7,1.7,1.6
1424,Kerwin Dunham,2008,UNI,32,23.8,4.3,3.4,0.89,0.54,0.48,0.37,0.50,1.13,0.33,1.44,-0.15,0.4,0.0,1.8
1425,Jeff Ryan,2008,Northwestern,22,23.8,5.1,4.0,0.86,0.57,0.60,0.30,0.11,1.77,0.45,1.26,-1.07,0.7,0.5,2.2
1426,Sherron Collins,2008,Kansas,34,23.8,9.3,7.4,0.91,0.57,0.54,0.23,0.42,3.09,0.42,1.54,0.24,1.1,0.1,1.6
1427,John Fields,2008,ECU,29,23.8,9.6,6.1,0.95,0.57,0.56,0.86,0.00,0.21,0.03,0.14,-5.58,0.6,1.9,3.5
1428,Micah Downs,2008,Gonzaga,33,23.8,7.9,6.2,0.95,0.58,0.55,0.25,0.48,1.39,0.23,0.96,-2.14,0.9,0.3,1.6
1429,D.J. Gay,2008,San Diego St,33,23.8,5.8,5.5,0.82,0.50,0.48,0.14,0.66,1.73,0.31,1.43,-0.26,0.7,0.1,1.2
1430,Daniel Faris,2008,New Mexico,33,23.8,9.2,7.4,0.90,0.52,0.51,0.46,0.00,0.76,0.10,0.60,-3.30,0.5,0.6,3.1
1431,Shawn James,2008,Duquesne,28,23.8,12.6,9.0,1.01,0.61,0.58,0.33,0.18,1.07,0.12,0.53,-4.92,0.4,4.0,2.6
1432,Dana Smith,2008,Longwood,12,23.8,8.7,8.3,0.75,0.47,0.45,0.23,0.28,0.83,0.10,0.37,-6.96,0.9,0.4,2.8
1433,Michael Anderson,2008,VCU,31,23.7,7.2,5.5,0.82,0.53,0.49,0.51,0.26,0.71,0.13,0.40,-5.64,0.8,0.9,2.3
1434,Germaine Sparkes,2008,UNF,29,23.7,3.3,4.1,0.44,0.33,0.29,0.43,0.16,2.28,0.55,0.92,-4.06,0.9,0.1,2.8
1435,Kojo Mensah,2008,Duquesne,29,23.7,12.1,9.6,0.79,0.50,0.41,0.57,0.24,3.41,0.35,1.11,-2.96,1.4,0.0,1.9
1436,Kyle Duncan,2008,Austin Peay,35,23.7,6.9,4.5,1.08,0.68,0.67,0.25,0.49,1.06,0.23,0.82,-2.49,1.0,0.1,2.7
1437,Ashton Sauls,2008,NCCU,14,23.7,7.0,7.0,0.60,0.44,0.42,0.30,0.30,1.00,0.14,0.27,-12.51,0.9,0.0,2.6
1438,Papa Dia,2008,SMU,28,23.7,9.7,8.4,0.75,0.48,0.43,0.47,0.00,0.61,0.07,0.25,-8.53,1.0,0.7,2.6
1439,Markus Mitchell,2008,Mt. St. Marys,34,23.7,5.4,4.3,0.81,0.55,0.54,0.32,0.00,1.24,0.29,0.71,-3.79,1.2,0.6,3.3
1440,Aaron Johnson,2008,UAB,34,23.6,5.2,3.2,0.72,0.58,0.47,0.87,0.21,4.06,1.25,1.53,0.24,1.0,0.0,2.3
1441,Brandon Moore,2008,Eastern Wash.,30,23.6,7.3,5.8,0.83,0.51,0.48,0.55,0.00,0.20,0.03,0.14,-5.96,0.5,0.7,3.2
