,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
1243,Greg Roberts,2005,NC A&T,29,25.2,5.7,5.8,0.61,0.43,0.41,0.34,0.16,1.21,0.21,0.48,-6.25,1.4,0.5,2.3
1244,Josh Gross,2005,UNCG,30,25.2,9.7,7.6,0.94,0.58,0.56,0.25,0.31,0.57,0.07,0.30,-5.44,1.0,0.6,2.2
1245,Tristan Blackwood,2005,CCSU,28,25.2,5.2,4.9,0.71,0.50,0.47,0.14,0.70,3.50,0.71,1.66,0.94,0.9,0.2,1.3
1246,Thomas Juillerat,2005,UCD,28,25.2,7.2,5.4,0.80,0.52,0.43,0.64,0.09,2.68,0.50,1.44,-0.30,0.6,0.0,3.5
1247,Chris Copeland,2005,Colorado,29,25.2,11.7,8.9,0.98,0.59,0.55,0.27,0.53,1.48,0.17,0.80,-3.39,0.3,1.2,2.8
1248,Kirsten Zoellner,2005,Albany,28,25.1,6.6,6.3,0.70,0.44,0.41,0.41,0.00,0.79,0.12,0.41,-5.76,0.4,0.6,2.5
1249,Jaron Taylor,2005,Wright St,30,25.1,4.0,3.2,0.79,0.56,0.53,0.28,0.73,2.47,0.76,1.76,1.06,0.8,0.0,1.8
1250,Greg Dilligard,2005,Illinois St,30,25.1,6.5,4.8,0.90,0.54,0.59,0.52,0.00,0.87,0.18,0.81,-2.02,1.1,1.3,2.7
1251,Clifton Lee,2005,Northwestern St,32,25.1,9.5,7.3,0.90,0.55,0.49,0.45,0.24,1.88,0.26,1.18,-1.28,0.8,0.6,1.8
1252,Shannon Brown,2005,Michigan St,33,25.1,10.9,8.5,0.93,0.56,0.50,0.33,0.33,1.73,0.20,0.95,-2.62,1.2,0.2,1.6
1253,Rajon Rondo,2005,Kentucky,34,25.1,8.1,5.9,0.85,0.56,0.54,0.52,0.17,3.47,0.59,1.71,1.14,2.6,0.2,1.9
1254,Jasper Johnson,2005,Southern Miss,17,25.1,15.1,9.6,1.14,0.65,0.59,0.46,0.04,0.88,0.09,0.65,-3.11,1.2,0.2,1.6
1255,Jarryd Loyd,2005,Valparaiso,27,25.1,5.6,4.7,0.68,0.53,0.47,0.33,0.31,3.93,0.84,1.36,-1.08,0.8,0.0,2.5
1256,Aaron Patterson,2005,Eastern Illinois,28,25.1,7.2,5.3,0.86,0.59,0.58,0.37,0.00,1.04,0.20,0.48,-5.94,0.1,0.2,2.9
1257,Roger Powell,2005,Illinois,39,25.1,12.0,8.2,1.09,0.62,0.58,0.42,0.16,0.41,0.05,0.38,-3.29,0.6,0.2,2.6
1258,Jon Mills,2005,Samford,28,25.1,7.0,5.0,1.09,0.64,0.61,0.23,0.56,1.25,0.25,1.46,-0.11,0.7,0.2,1.5
1259,J.P. Batista,2005,Gonzaga,29,25.1,12.4,7.9,1.06,0.67,0.62,0.42,0.06,0.90,0.11,0.41,-6.19,0.7,0.2,2.7
1260,Joe Chapman,2005,Marquette,31,25.1,8.1,7.4,0.80,0.49,0.47,0.23,0.53,1.16,0.16,0.63,-4.56,0.5,0.1,2.2
1261,Armein Kirkland,2005,Cincinnati,31,25.1,10.3,8.9,0.84,0.50,0.44,0.35,0.39,2.45,0.27,1.43,-0.29,0.4,0.5,2.4
1262,Jon Lucky,2005,Rhode Island,26,25.0,5.0,4.7,0.62,0.43,0.37,0.52,0.41,2.31,0.49,1.07,-2.69,0.8,0.0,2.1
1263,Wade Dunston,2005,St. Bonaventure,28,25.0,11.6,9.4,0.80,0.51,0.43,0.46,0.35,1.18,0.13,0.42,-8.30,1.0,0.0,2.6
1264,Tre Whitted,2005,Marshall,28,25.0,7.9,7.0,0.80,0.50,0.47,0.27,0.57,1.50,0.21,0.81,-3.54,0.6,0.2,2.1
1265,Matt Nowlin,2005,Elon,6,25.0,9.0,7.3,0.96,0.60,0.60,0.05,0.77,0.67,0.09,0.36,-5.79,0.0,0.0,2.7
1266,Omar Collington,2005,UNCA,28,25.0,8.1,6.8,0.87,0.53,0.50,0.27,0.63,1.64,0.24,1.07,-1.69,0.4,0.0,1.4
1267,James Grimball,2005,UNF,1,25.0,10.0,6.0,0.95,0.61,0.50,0.83,0.00,0.00,0.00,0.00,-8.55,0.0,1.0,0.0
1268,David Anderson,2005,Marshall,28,25.0,8.9,5.6,0.92,0.60,0.57,0.75,0.01,0.50,0.09,0.25,-6.90,0.7,0.7,3.1
1269,Tristan Smith,2005,St. Francis (NY),25,25.0,11.3,9.4,0.88,0.53,0.49,0.30,0.36,2.52,0.27,1.24,-1.41,1.6,0.0,2.7
1270,Linton Hinds,2005,Loyola MD,17,24.9,9.7,7.8,0.78,0.53,0.49,0.43,0.03,1.76,0.23,0.59,-6.91,1.3,0.5,3.0
1271,Pete Eggers,2005,Drake,29,24.9,11.2,7.4,0.94,0.59,0.49,0.63,0.34,1.07,0.14,0.51,-5.56,0.9,0.1,2.6
1272,Monty Scott,2005,Dayton,29,24.9,11.1,9.4,0.98,0.55,0.53,0.17,0.50,0.72,0.08,0.60,-3.13,0.3,0.3,2.3
1273,Linas Lekavicius,2005,American,28,24.9,6.7,5.8,0.66,0.49,0.47,0.38,0.26,3.93,0.67,1.21,-2.59,1.5,0.1,2.4
1274,Jeremy Hunt,2005,Memphis,26,24.9,9.5,8.0,0.78,0.48,0.41,0.54,0.44,2.69,0.33,1.37,-0.66,1.5,0.2,2.3
1275,Anthony Williams,2005,UCF,33,24.9,11.0,7.7,0.92,0.58,0.54,0.51,0.00,1.21,0.16,0.54,-6.06,0.5,1.6,3.7
1276,Alexander Harper,2005,VCU,32,24.9,5.9,4.0,0.87,0.62,0.57,0.43,0.50,2.47,0.61,1.30,-1.07,1.3,0.1,2.3
1277,Ben Devoe,2005,Utah Valley,28,24.9,7.6,6.3,0.94,0.54,0.52,0.24,0.00,0.46,0.07,0.48,-2.78,0.6,1.8,2.6
1278,Drew Shubik,2005,Sacred Heart,27,24.9,4.6,4.9,0.60,0.42,0.36,0.29,0.66,1.74,0.36,0.87,-3.23,1.1,0.2,2.4
1279,Casey Long,2005,Chattanooga,31,24.8,9.6,6.6,0.87,0.59,0.51,0.55,0.53,2.87,0.44,1.07,-2.84,1.5,0.3,1.8
1280,Corey Muirhead,2005,WCU,24,24.8,9.7,8.2,0.81,0.52,0.49,0.30,0.18,1.54,0.19,0.61,-5.57,1.4,0.2,2.7
1281,Justin Hawkins,2005,Utah,33,24.8,8.5,6.7,0.84,0.52,0.50,0.47,0.09,1.64,0.24,0.89,-3.29,0.7,0.1,2.4
1282,Eric King,2005,Tennessee St,31,24.8,10.4,8.6,0.91,0.53,0.49,0.31,0.05,1.61,0.19,1.06,-1.72,0.8,1.0,3.5
1283,Shawn James,2005,Northeastern,25,24.8,10.3,6.3,1.14,0.68,0.65,0.46,0.09,0.68,0.11,0.57,-2.87,1.0,5.4,2.9
1284,Kellen Miliner,2005,Creighton,34,24.8,9.4,8.2,0.93,0.52,0.49,0.21,0.56,1.24,0.15,1.24,-0.75,0.9,0.1,0.9
1285,Kevin Gardner,2005,Boston U.,29,24.8,7.3,5.8,0.89,0.53,0.52,0.40,0.01,0.72,0.12,0.60,-3.15,0.9,0.8,3.0
1286,Marcus Becker,2005,Brown,28,24.8,4.8,4.4,0.70,0.47,0.45,0.37,0.37,2.18,0.50,1.33,-0.79,1.1,0.0,1.9
1287,Tom Hammonds,2005,ECU,28,24.8,8.0,7.1,0.85,0.52,0.50,0.19,0.48,0.93,0.13,0.57,-4.02,1.0,0.0,1.6
1288,Chris McNaughton,2005,Bucknell,33,24.7,12.6,8.3,1.00,0.63,0.60,0.47,0.01,0.79,0.09,0.34,-7.62,0.5,0.8,3.0
1289,Corey Brewer,2005,Florida,32,24.7,7.5,5.3,0.91,0.58,0.57,0.51,0.23,1.97,0.37,1.21,-1.25,1.4,0.4,2.3
1290,Jonathan Pease,2005,Towson,21,24.7,9.3,8.0,0.91,0.54,0.51,0.18,0.66,1.24,0.15,0.84,-2.74,0.7,0.6,2.4
1291,Richard Hardman,2005,UALR,28,24.7,10.9,9.3,0.91,0.53,0.48,0.25,0.19,0.96,0.10,0.63,-3.72,1.1,0.5,3.2
1292,Jayson Obazuaye,2005,Colorado,30,24.7,8.9,8.4,0.76,0.44,0.43,0.44,0.14,1.77,0.21,1.18,-1.27,0.4,0.2,1.6
1293,Wayne Marshall,2005,Temple,30,24.7,6.6,5.2,0.79,0.51,0.43,0.57,0.01,0.17,0.03,0.10,-7.10,0.6,0.5,2.3
1294,JamesOn Curry,2005,Oklahoma St,33,24.7,9.4,7.1,0.95,0.60,0.57,0.25,0.44,2.82,0.40,1.41,-0.48,0.6,0.2,1.9
1295,Nathan Ball,2005,Charleston So,26,24.7,10.2,8.5,0.89,0.53,0.49,0.31,0.06,0.81,0.10,0.51,-4.44,1.0,0.7,2.3
1296,Ivan Bozovic,2005,St. Peter's,28,24.7,5.5,5.0,0.77,0.47,0.42,0.40,0.10,0.93,0.19,0.79,-2.11,0.4,0.3,3.1
1297,Marquise Kately,2005,Cal,28,24.7,9.3,8.8,0.78,0.48,0.46,0.24,0.14,1.29,0.15,0.60,-5.11,0.5,0.2,1.3
1298,Jermaine Washington,2005,Nevada,31,24.7,6.7,5.0,0.87,0.56,0.54,0.44,0.05,1.55,0.31,0.96,-2.29,0.8,1.1,2.9
1299,Andre Patterson,2005,Tennessee,31,24.7,7.4,5.5,0.89,0.59,0.57,0.34,0.01,1.19,0.22,0.64,-4.47,0.8,1.0,2.8
1300,Sharif Chambliss,2005,Wisconsin,34,24.7,7.5,6.6,0.87,0.52,0.49,0.22,0.68,2.79,0.42,2.32,2.81,0.6,0.0,1.9
1301,Michael Jenkins,2005,Northwestern,24,24.7,4.5,3.5,0.87,0.57,0.54,0.28,0.59,1.88,0.53,1.61,0.38,1.5,0.2,1.9
1302,Taron Downey,2005,Wake Forest,33,24.6,9.9,6.8,1.01,0.64,0.59,0.34,0.58,2.48,0.37,1.32,-0.83,0.8,0.2,1.3
1303,Steven Koger,2005,NC A&T,30,24.6,11.6,10.2,0.90,0.51,0.47,0.25,0.56,0.67,0.07,0.45,-3.82,0.9,0.2,2.4
1304,Londrick Nolen,2005,Mississippi,31,24.6,9.8,8.0,0.89,0.56,0.54,0.22,0.31,1.58,0.20,0.75,-4.53,0.9,0.6,2.4
1305,DeAndre Jones,2005,Alcorn State,28,24.6,9.3,9.5,0.67,0.43,0.40,0.30,0.33,1.54,0.16,0.52,-7.65,0.9,0.4,2.9
1306,Sean Marshall,2005,Boston College,30,24.6,11.1,9.6,0.95,0.54,0.53,0.15,0.38,1.77,0.18,1.26,-0.91,0.7,0.2,1.5
1307,Carlos Rivera,2005,Hofstra,25,24.6,7.4,5.9,0.85,0.55,0.50,0.32,0.78,2.40,0.41,1.36,-0.65,1.2,0.1,2.5
1308,Calvin Watson,2005,North Texas,28,24.6,11.3,8.4,0.88,0.58,0.52,0.38,0.54,1.57,0.19,0.55,-6.77,0.9,0.1,2.1
1309,Yuri Demetris,2005,Pittsburgh,14,24.6,3.8,2.7,0.95,0.67,0.66,0.11,0.82,2.36,0.87,2.06,1.78,1.3,0.1,2.3
1310,Mo Charlo,2005,Nevada,32,24.6,9.4,7.6,0.80,0.51,0.45,0.50,0.29,2.13,0.28,0.88,-3.92,0.9,0.4,2.3
1311,Aaron Branch,2005,La Monroe,24,24.5,6.9,5.3,0.87,0.59,0.56,0.23,0.83,1.50,0.28,0.75,-4.07,0.5,0.0,1.9
1312,Zach Allison,2005,Texas State,28,24.5,8.8,6.3,0.92,0.59,0.53,0.43,0.34,0.96,0.15,0.52,-5.08,0.6,0.5,3.3
1313,Patrick Tatham,2005,Cleveland St.,19,24.5,8.8,7.6,0.76,0.50,0.49,0.37,0.19,1.11,0.14,0.44,-7.16,1.7,0.3,2.9
1314,Logan Kinghorn,2005,Idaho St,27,24.5,10.6,8.6,0.88,0.53,0.49,0.38,0.18,1.22,0.14,0.65,-4.45,1.0,0.1,2.6
1315,Isaac Wells,2005,Arkansas St,29,24.5,8.5,7.9,0.82,0.48,0.47,0.25,0.19,0.93,0.12,0.64,-3.15,0.3,0.7,2.1
1316,Doug D'Amore,2005,Idaho St,26,24.5,7.3,6.0,0.75,0.50,0.42,0.48,0.52,1.88,0.31,0.86,-3.88,0.9,0.2,2.3
1317,Matt Kiefer,2005,Purdue,26,24.5,9.0,7.5,0.83,0.52,0.48,0.37,0.15,1.23,0.16,0.59,-5.43,0.7,0.5,3.2
1318,Steve Barnes,2005,Southern Utah,26,24.5,6.2,4.2,0.93,0.65,0.63,0.28,0.49,4.54,1.07,2.51,5.10,1.0,0.0,1.5
1319,Shawn Malloy,2005,New Orleans,30,24.5,7.9,5.8,0.83,0.53,0.45,0.68,0.01,0.90,0.16,0.50,-5.05,0.4,0.5,3.2
1320,Judson Wallace,2005,Princeton,28,24.5,12.2,7.7,0.96,0.61,0.52,0.68,0.37,1.79,0.23,0.75,-6.24,1.0,1.0,3.5
1321,Lorenzo Williams,2005,Rice,24,24.5,6.0,5.6,0.68,0.48,0.46,0.27,0.20,4.25,0.76,1.67,1.15,1.0,0.1,0.5
1322,Deke Thompson,2005,Missouri St,32,24.5,8.9,7.2,0.94,0.56,0.53,0.23,0.42,1.72,0.24,1.20,-1.16,0.9,0.2,1.7
1323,Tony Lee,2005,Robert Morris,29,24.5,7.9,6.1,0.85,0.56,0.53,0.37,0.32,1.79,0.29,0.88,-3.51,1.7,0.3,2.4
1324,Kenny Minor,2005,Manhattan,29,24.5,4.2,3.3,0.77,0.53,0.46,0.44,0.52,2.48,0.76,1.76,0.99,0.9,0.0,2.2
1325,Tim Allmond,2005,VMI,26,24.5,7.5,5.3,0.85,0.55,0.51,0.61,0.00,0.69,0.13,0.38,-5.38,0.8,1.0,3.3
1326,Javier Mojica,2005,CCSU,27,24.4,9.9,7.8,0.93,0.55,0.50,0.34,0.36,1.52,0.19,1.00,-2.17,0.6,0.0,2.1
1327,J.R. Duffey,2005,Niagara,30,24.4,8.4,6.1,0.96,0.57,0.51,0.44,0.42,0.93,0.15,0.76,-2.34,0.6,0.2,2.5
1328,Marvett McDonald,2005,UAB,33,24.4,10.8,9.4,0.96,0.54,0.52,0.14,0.67,1.97,0.21,1.59,0.27,1.1,0.1,2.2
1329,Jason Smith,2005,Colorado St,26,24.4,10.5,7.2,0.96,0.60,0.56,0.51,0.06,1.73,0.24,0.87,-3.44,0.4,1.4,3.3
1330,Kris Collins,2005,New Mexico,19,24.4,8.0,5.7,0.82,0.55,0.52,0.63,0.23,2.95,0.52,1.30,-1.22,1.2,0.1,2.0
1331,Brock Gillespie,2005,Rice,31,24.4,9.3,8.6,0.89,0.51,0.48,0.16,0.56,1.58,0.18,1.36,-0.43,0.4,0.0,1.2
1332,Chaz Crawford,2005,Drexel,29,24.4,6.0,4.2,0.89,0.56,0.56,0.57,0.00,0.69,0.16,0.54,-3.46,0.7,3.0,3.1
1333,Eric Coleman,2005,UNI,32,24.4,10.7,7.9,0.95,0.57,0.57,0.43,0.00,1.97,0.25,1.19,-1.44,0.5,0.8,2.7
1334,Antone Jarrell,2005,Portland St,28,24.4,8.8,7.1,0.83,0.56,0.53,0.28,0.40,1.75,0.25,0.68,-5.44,0.9,0.3,3.0
1335,Cedric Jackson,2005,St. John's,27,24.4,4.1,4.4,0.66,0.42,0.38,0.30,0.33,1.70,0.39,1.31,-0.66,1.8,0.2,2.9
1336,Graham Brown,2005,Michigan,22,24.4,5.5,4.0,0.90,0.58,0.55,0.41,0.00,0.73,0.18,0.55,-3.70,0.9,0.1,2.6
1337,Fernandez Lockett,2005,Austin Peay,3,24.3,5.0,3.7,0.88,0.52,0.36,0.73,0.27,1.00,0.27,1.50,0.00,0.7,0.3,1.3
1338,Yassin Idbihi,2005,Buffalo,33,24.3,9.9,7.9,0.92,0.56,0.52,0.28,0.21,1.33,0.17,0.76,-3.45,0.6,0.6,2.8
1339,Pops Mensah-Bonsu,2005,GW,30,24.3,12.6,8.2,0.96,0.59,0.57,0.69,0.00,0.80,0.10,0.39,-5.83,0.9,1.5,2.8
1340,Marko Mihailovic,2005,Pacific,31,24.3,5.8,4.5,0.84,0.53,0.50,0.43,0.65,1.97,0.43,1.45,-0.18,0.7,0.0,2.1
1341,Travis Garrison,2005,Maryland,32,24.3,10.1,7.9,0.91,0.54,0.47,0.42,0.13,0.84,0.11,0.56,-3.35,0.4,1.3,2.9
1342,Dereke Tipler,2005,Arkansas St,29,24.3,4.1,3.0,0.62,0.50,0.40,0.85,0.01,5.34,1.80,2.25,4.56,1.2,0.1,2.1
1343,Laramie Mergerson,2005,Navy,22,24.3,10.2,7.8,0.88,0.54,0.50,0.49,0.01,0.95,0.12,0.48,-5.09,0.8,0.9,1.8
1344,Titus Byrd,2005,High Point,31,24.3,5.7,5.5,0.66,0.46,0.42,0.30,0.57,3.29,0.59,1.44,-0.36,0.6,0.0,1.7
1345,Avi Fogel,2005,San Diego,20,24.3,6.9,5.1,0.72,0.55,0.47,0.55,0.23,2.95,0.58,0.97,-4.17,0.9,0.1,2.1
1346,Majak Kou,2005,Loyola IL,29,24.2,10.6,8.4,0.97,0.57,0.54,0.24,0.52,1.07,0.13,0.74,-3.07,1.4,0.6,2.4
1347,J.D. Collins,2005,West Virginia,35,24.2,3.8,3.1,0.71,0.50,0.45,0.50,0.50,3.26,1.04,2.28,3.28,1.1,0.1,1.7
1348,Brandon Roy,2005,Washington,26,24.2,12.8,8.9,1.06,0.62,0.58,0.37,0.09,2.23,0.25,1.45,-0.19,0.6,0.3,1.9
1349,Louis Amundson,2005,UNLV,30,24.2,7.8,6.2,0.86,0.52,0.56,0.43,0.00,0.37,0.06,0.25,-4.87,1.0,1.4,3.1
1350,Nick Enzweiler,2005,Cal Poly,27,24.1,7.1,5.4,0.86,0.59,0.55,0.25,0.77,2.37,0.44,1.08,-2.42,0.6,0.7,2.7
1351,Ian Vouyoukas,2005,St. Louis,27,24.1,6.9,4.9,0.89,0.54,0.52,0.71,0.00,0.81,0.17,0.69,-2.93,0.4,0.7,2.7
1352,Fred Oguns,2005,Western Ill,28,24.1,8.6,6.1,0.92,0.57,0.51,0.53,0.15,1.18,0.19,0.72,-3.64,0.5,0.2,1.9
1353,Sammy Villegas,2005,Toledo,29,24.1,9.3,8.6,0.87,0.50,0.48,0.17,0.68,1.52,0.18,1.10,-1.56,1.0,0.1,1.9
1354,Adam Liberty,2005,Wichita State,32,24.1,2.4,2.3,0.55,0.44,0.40,0.47,0.44,2.91,1.27,1.79,1.31,0.4,0.2,2.2
1355,Andy Kelchen,2005,North Dakota St,8,24.1,8.1,7.1,0.82,0.54,0.52,0.14,0.07,1.88,0.26,0.83,-4.02,1.0,1.1,3.0
1356,Will Lewis,2005,Western Ill,28,24.1,7.1,5.8,0.85,0.52,0.48,0.42,0.16,1.50,0.26,1.00,-2.13,0.8,0.1,1.4
1357,Chris Hill,2005,Michigan St,33,24.1,8.8,7.2,0.94,0.56,0.54,0.18,0.70,4.27,0.59,2.94,5.71,1.3,0.0,2.1
1358,Phil Rasmussen,2005,UCD,25,24.1,7.2,5.8,0.85,0.54,0.51,0.30,0.44,1.84,0.32,1.07,-2.14,1.1,0.0,3.2
1359,Justin Smith,2005,UT Martin,14,24.1,8.6,8.4,0.84,0.48,0.46,0.14,0.73,0.57,0.07,0.47,-3.43,0.5,0.0,1.9
1360,Deron Washington,2005,Virginia Tech,30,24.1,7.9,6.2,0.84,0.52,0.48,0.51,0.03,1.03,0.17,0.65,-3.80,1.0,1.0,2.8
1361,Matt Vitale,2005,Wagner,30,24.1,9.1,7.2,1.01,0.58,0.57,0.21,0.75,0.57,0.08,0.53,-2.97,0.8,0.3,1.8
1362,Ernest Hassell,2005,Jackson St,32,24.1,8.6,7.2,0.82,0.52,0.49,0.34,0.18,1.06,0.15,0.52,-5.39,0.8,1.0,3.2
1363,Ian Crosswhite,2005,Oregon,19,24.1,8.4,6.1,0.79,0.55,0.48,0.53,0.16,1.79,0.29,0.62,-6.95,0.8,0.6,2.7
1364,Randall Gulina,2005,Samford,22,24.0,10.4,7.3,1.05,0.63,0.60,0.29,0.36,1.05,0.14,0.70,-3.97,1.0,0.0,2.0
1365,Brian Thornton,2005,Xavier,27,24.0,10.7,6.3,1.02,0.65,0.60,0.67,0.00,0.89,0.14,0.44,-6.24,0.7,0.8,2.4
1366,Rob Kampman,2005,Wichita State,32,24.0,7.1,5.1,1.04,0.61,0.58,0.31,0.56,1.50,0.29,1.60,0.26,0.2,0.2,1.8
1367,Brad Nuckles,2005,ETSU,5,24.0,7.4,4.4,1.01,0.65,0.64,0.68,0.50,0.60,0.14,0.43,-3.73,0.4,0.2,2.6
1368,Shaminder Gill,2005,Washington St,9,24.0,2.9,4.4,0.51,0.31,0.30,0.10,0.00,0.56,0.13,0.56,-2.92,0.7,0.1,2.1
1369,Darryl Roberts,2005,Coppin St,24,24.0,8.0,6.7,0.80,0.51,0.46,0.39,0.46,2.00,0.30,0.98,-3.09,0.8,0.1,1.4
1370,Steve Thomas,2005,Middle Tenn,24,24.0,10.5,8.1,0.86,0.54,0.48,0.46,0.00,0.83,0.10,0.36,-7.19,0.6,0.7,3.7
1371,Bryant Dillon,2005,Purdue,15,24.0,2.3,2.7,0.48,0.38,0.34,0.35,0.20,2.40,0.90,1.38,-0.59,0.5,0.1,1.6
1372,Ethan Rohde,2005,Santa Clara,31,24.0,7.2,6.2,1.04,0.56,0.56,0.06,0.84,1.42,0.23,2.59,1.59,0.6,0.1,1.9
1373,Rob Little,2005,Stanford,31,24.0,9.0,7.6,0.83,0.52,0.52,0.31,0.00,0.52,0.07,0.25,-6.88,0.6,0.4,2.8
1374,Nathan Mann,2005,William & Mary,29,24.0,7.8,7.8,0.73,0.47,0.44,0.16,0.54,2.62,0.34,1.13,-2.32,0.9,0.1,1.3
1375,Jawad Williams,2005,UNC,37,24.0,13.1,8.9,1.11,0.64,0.60,0.33,0.32,1.38,0.16,0.94,-1.95,0.7,0.5,1.7
1376,Kammron Taylor,2005,Wisconsin,34,24.0,8.4,6.6,0.81,0.52,0.44,0.52,0.34,1.65,0.25,0.81,-4.10,0.5,0.1,1.1
1377,Joe See,2005,UCSB,29,24.0,8.0,6.9,0.87,0.51,0.47,0.31,0.66,1.86,0.27,1.42,-0.32,0.6,0.0,1.5
1378,Ryan Evanochko,2005,Green Bay,28,24.0,6.2,5.5,0.77,0.48,0.40,0.42,0.10,1.29,0.24,0.88,-2.65,0.5,0.1,1.8
1379,Jeremy Long,2005,Lamar,22,24.0,7.0,5.8,0.73,0.48,0.43,0.60,0.20,3.73,0.65,1.71,1.11,1.3,0.0,2.3
1380,Sean Brooks,2005,Drexel,20,24.0,12.5,8.2,0.87,0.53,0.49,0.99,0.00,2.00,0.25,0.89,-3.96,0.6,0.8,3.1
1381,Jason Holwerda,2005,Vanderbilt,34,23.9,6.4,4.3,0.91,0.62,0.64,0.44,0.17,2.82,0.65,1.66,0.74,1.4,0.2,2.4
1382,Robbie Cowgill,2005,Washington St,28,23.9,6.0,5.7,0.77,0.45,0.43,0.40,0.03,0.79,0.14,0.79,-2.21,0.8,1.0,3.0
1383,John Turek,2005,Nebraska,28,23.9,8.0,6.1,0.87,0.54,0.52,0.49,0.02,0.86,0.14,0.56,-4.05,0.4,1.3,3.1
1384,Anthony McHenry,2005,Georgia Tech,32,23.9,3.8,3.6,0.73,0.48,0.44,0.25,0.28,1.88,0.52,1.50,0.00,1.1,1.2,2.6
1385,Darius Eason,2005,UALR,28,23.9,9.8,8.5,0.81,0.51,0.48,0.33,0.00,0.79,0.09,0.35,-7.45,0.3,1.1,3.0
1386,David Haywood,2005,Southern Miss,28,23.9,6.3,5.4,0.89,0.51,0.47,0.31,0.61,1.00,0.19,1.22,-0.66,0.4,0.0,1.4
1387,Terren Harbut,2005,Ohio,31,23.9,8.4,5.9,0.89,0.53,0.43,0.78,0.01,0.90,0.15,0.74,-2.68,0.3,0.5,3.1
1388,Justin Bowen,2005,Ill Chicago,28,23.9,7.8,6.3,0.90,0.54,0.51,0.34,0.03,1.14,0.18,0.91,-2.08,0.9,0.4,2.7
1389,Rodrick Epps,2005,Texas Arlington,28,23.9,7.3,5.7,0.86,0.59,0.56,0.18,0.72,1.43,0.25,0.63,-5.14,0.9,0.0,1.5
1390,Tyler Berg,2005,Wofford,25,23.8,10.4,7.6,0.93,0.56,0.52,0.52,0.00,0.60,0.08,0.37,-5.09,0.6,0.4,2.1
1391,Darian Townes,2005,Arkansas,30,23.8,10.2,7.8,0.97,0.56,0.52,0.37,0.00,0.47,0.06,0.38,-3.87,0.5,1.6,2.4
1392,Aaron Davis,2005,Northeastern,29,23.8,6.9,6.0,0.90,0.52,0.47,0.25,0.61,0.48,0.08,0.56,-2.16,0.9,0.2,0.7
1393,William Frisby,2005,Miami FL,28,23.8,8.7,7.1,0.86,0.53,0.46,0.37,0.06,0.39,0.06,0.23,-5.97,0.7,0.4,3.1
1394,Holden Plack,2005,Towson,28,23.8,6.3,5.3,0.80,0.50,0.46,0.43,0.16,0.46,0.09,0.33,-4.73,0.3,0.5,2.8
1395,Steve Callahan,2005,Dartmouth,22,23.8,5.0,5.9,0.62,0.39,0.36,0.17,0.54,2.55,0.43,1.60,0.50,1.0,0.1,2.1
1396,Ian Johnson,2005,Davidson,32,23.8,11.1,8.4,1.02,0.59,0.56,0.28,0.17,0.75,0.09,0.55,-3.65,0.4,0.3,2.4
1397,Jimmie Miles,2005,Valparaiso,26,23.8,8.3,7.6,0.77,0.49,0.44,0.28,0.37,2.04,0.27,0.93,-3.51,0.5,0.0,2.0
1398,Jerry Echenique,2005,High Point,29,23.8,11.1,8.2,0.84,0.52,0.46,0.68,0.01,0.76,0.09,0.33,-6.80,0.2,0.2,2.5
1399,Jason Braxton,2005,Arizona St,32,23.8,5.4,4.2,0.82,0.55,0.51,0.40,0.10,3.59,0.86,2.35,3.48,1.4,0.2,2.6
1400,Derek Wabbington,2005,Wyoming,27,23.8,6.3,4.7,0.85,0.54,0.52,0.57,0.05,0.63,0.13,0.44,-4.18,0.6,0.4,2.5
1401,Evan Meekins,2005,Long Island,29,23.8,6.7,6.1,0.80,0.50,0.47,0.22,0.79,1.31,0.21,0.84,-2.77,0.3,0.1,1.9
1402,Calvin Cage,2005,Buffalo,33,23.8,10.0,8.2,0.92,0.54,0.50,0.27,0.65,1.27,0.15,0.88,-2.46,1.3,0.0,1.5
1403,Derek Stockalper,2005,Cal Poly,4,23.8,5.5,5.5,0.58,0.45,0.39,0.27,0.41,1.50,0.27,0.46,-9.13,0.5,0.0,1.8
1404,Daniel Hayles,2005,Auburn,31,23.7,6.0,4.6,0.84,0.57,0.56,0.34,0.37,1.16,0.25,0.67,-4.08,0.6,0.1,3.3
1405,Chris Chalko,2005,Elon,31,23.7,9.2,8.3,0.94,0.54,0.53,0.07,0.55,0.61,0.07,0.54,-3.16,0.6,0.3,1.2
1406,Rans Brempong,2005,WCU,30,23.7,8.6,6.7,0.92,0.55,0.53,0.34,0.09,0.73,0.11,0.50,-3.76,0.7,2.8,3.2
1407,Danny Morrissey,2005,Penn St,30,23.7,7.7,7.0,0.89,0.53,0.52,0.09,0.70,1.27,0.18,0.97,-1.97,0.5,0.0,1.2
1408,Calvin Chitwood,2005,CSUN,30,23.7,7.9,5.7,0.96,0.58,0.56,0.44,0.10,0.70,0.12,0.57,-3.18,1.0,0.4,2.6
1409,Dawin Whiten,2005,Cal Poly,26,23.7,11.4,9.8,0.83,0.54,0.51,0.18,0.48,1.65,0.17,0.55,-7.72,0.7,0.0,2.5
