,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
1207,Jarvis Hill,2009,La Monroe,30,25.8,7.9,7.1,0.76,0.48,0.43,0.35,0.33,1.17,0.16,0.56,-5.08,1.0,0.0,2.4
1208,Andrew Jones,2009,Penn St,38,25.8,6.2,4.0,1.00,0.62,0.58,0.56,0.00,0.39,0.10,0.37,-3.40,0.5,0.3,2.4
1209,Shane Johannsen,2009,Northern Arizona,27,25.8,9.9,5.7,1.12,0.70,0.73,0.53,0.00,0.52,0.09,0.33,-5.03,0.7,1.0,2.8
1210,Kyle Bullinger,2009,Weber St,31,25.8,8.7,6.8,0.95,0.56,0.54,0.31,0.53,0.77,0.11,0.59,-3.12,0.4,0.1,2.3
1211,Nick Daniels,2009,IPFW,30,25.8,8.4,6.3,0.92,0.60,0.57,0.24,0.50,1.60,0.25,0.80,-3.75,0.5,0.1,2.4
1212,Jamal Breaux,2009,Grambling,17,25.8,6.1,4.7,0.72,0.50,0.50,0.68,0.00,0.82,0.18,0.39,-6.30,0.3,0.1,2.9
1213,Marcus Palmer,2009,CCSU,29,25.8,7.9,6.3,0.95,0.57,0.54,0.24,0.36,1.14,0.18,0.89,-2.08,0.4,0.4,1.6
1214,Justin Burrell,2009,St. John's,32,25.8,9.0,7.2,0.80,0.51,0.46,0.51,0.10,0.78,0.11,0.36,-6.41,0.3,0.8,3.0
1215,Rashad Provitt,2009,Alabama St,22,25.7,5.9,5.1,0.70,0.46,0.43,0.57,0.40,1.36,0.27,0.73,-3.72,0.4,0.4,2.7
1216,Melquan Bolding,2009,Duquesne,34,25.7,9.9,8.2,0.90,0.53,0.50,0.29,0.39,1.15,0.14,0.75,-2.85,1.0,0.3,1.4
1217,Derwin Kitchen,2009,Florida St,26,25.7,7.9,6.4,0.82,0.54,0.50,0.33,0.25,2.50,0.39,1.18,-1.71,1.2,0.0,1.3
1218,Brent Benson,2009,Texas State,29,25.7,15.4,10.7,1.08,0.62,0.60,0.35,0.70,1.48,0.14,0.90,-2.25,0.7,0.1,3.0
1219,Wayne Chism,2009,Tennessee,34,25.7,13.7,10.4,0.95,0.57,0.52,0.38,0.36,1.24,0.12,0.61,-4.36,0.8,1.0,2.9
1220,Ashley Hamilton,2009,LMU,6,25.7,7.2,7.5,0.60,0.42,0.34,0.33,0.11,1.33,0.18,0.42,-9.34,0.5,0.0,2.7
1221,G.W. Boon,2009,Bucknell,30,25.7,9.8,8.3,0.85,0.53,0.50,0.26,0.54,1.13,0.14,0.53,-5.25,0.5,0.3,2.4
1222,Germaine Sparkes,2009,UNF,29,25.7,5.1,5.3,0.63,0.42,0.40,0.31,0.05,1.69,0.32,0.88,-3.28,1.0,0.2,2.6
1223,Freddy Asprilla,2009,FIU,23,25.7,13.7,10.3,0.86,0.53,0.53,0.60,0.00,0.91,0.09,0.36,-7.81,0.5,0.7,2.8
1224,Daviin Davis,2009,Weber St,31,25.6,9.5,6.2,0.87,0.59,0.53,0.71,0.32,2.42,0.39,0.96,-3.51,1.3,1.6,2.4
1225,Jeremy Allen,2009,Central Michigan,31,25.6,8.5,8.1,0.76,0.47,0.42,0.29,0.36,1.23,0.15,0.58,-5.33,0.9,0.2,2.8
1226,Daviin Davis,2009,Weber St,31,25.6,9.5,6.2,0.87,0.59,0.53,0.71,0.32,2.42,0.39,0.96,-3.51,1.3,1.6,2.4
1227,Eric Moore,2009,Fairleigh Dickinson,27,25.6,6.0,6.8,0.67,0.40,0.36,0.23,0.57,1.59,0.24,1.08,-1.61,0.9,0.1,1.2
1228,Keishawn Mayes,2009,UMES,30,25.6,7.4,7.4,0.69,0.44,0.39,0.36,0.20,0.87,0.12,0.42,-6.06,0.7,0.4,3.8
1229,Jaroslav Tyrna,2009,New Orleans,30,25.6,6.5,4.9,0.75,0.53,0.48,0.61,0.12,1.17,0.24,0.49,-6.21,0.4,0.6,3.1
1230,Isaac Butts,2009,Appalachian St.,31,25.6,8.5,6.0,0.95,0.61,0.59,0.32,0.00,0.97,0.16,0.51,-4.54,0.2,1.3,3.2
1231,Chris Wroblewski,2009,Cornell,31,25.6,6.7,5.1,0.91,0.59,0.57,0.26,0.59,2.58,0.51,1.60,0.42,0.8,0.1,1.8
1232,Jonathan Kale,2009,Providence,33,25.6,10.1,6.8,0.96,0.59,0.57,0.61,0.01,0.70,0.10,0.42,-4.29,0.5,0.5,2.6
1233,Darryl Bryant,2009,West Virginia,35,25.6,9.8,8.0,0.86,0.53,0.48,0.36,0.44,2.74,0.34,1.33,-0.90,0.5,0.0,2.2
1234,Rashad Chase,2009,Georgia St,32,25.6,5.1,3.7,0.72,0.48,0.45,0.92,0.01,0.72,0.19,0.45,-4.75,1.0,0.2,3.2
1235,Philip Anderson,2009,Lehigh,27,25.6,7.1,6.1,0.87,0.52,0.49,0.28,0.45,0.70,0.12,0.58,-2.95,0.5,0.8,3.4
1236,Joshua Jones,2009,EKU,31,25.5,7.6,5.7,1.04,0.59,0.57,0.33,0.65,1.81,0.32,2.55,2.12,0.9,0.1,1.4
1237,Jeremiah Crutcher,2009,Tennessee St,30,25.5,4.2,3.9,0.69,0.50,0.50,0.22,0.72,4.03,1.04,2.24,3.26,0.7,0.0,1.3
1238,Llewchean Radford,2009,Wagner,30,25.5,11.0,7.8,0.87,0.57,0.53,0.53,0.13,1.47,0.19,0.54,-6.68,1.1,0.1,3.5
1239,Patrick Foley,2009,Columbia,19,25.5,10.9,8.5,0.89,0.54,0.46,0.45,0.18,2.53,0.30,1.33,-0.85,1.1,0.1,1.8
1240,LaShun Watson,2009,South Alabama,33,25.5,7.0,6.7,0.78,0.48,0.47,0.23,0.21,2.24,0.34,1.42,-0.32,0.7,0.2,2.2
1241,N'Gai Evans,2009,Wright St,33,25.5,6.4,5.7,0.75,0.47,0.40,0.43,0.41,1.70,0.30,1.04,-2.16,0.7,0.1,2.2
1242,Wynton Witherspoon,2009,GW,24,25.5,7.6,7.3,0.81,0.48,0.46,0.21,0.30,2.00,0.28,1.41,-0.33,0.6,0.4,2.2
1243,Bakari Lewis,2009,UMKC,20,25.5,10.8,9.2,0.83,0.51,0.45,0.36,0.32,2.55,0.28,1.19,-1.80,1.1,0.4,2.7
1244,Jordan Printy,2009,Indiana St,32,25.5,6.9,6.2,0.87,0.52,0.50,0.14,0.69,1.84,0.30,1.44,-0.22,0.8,0.2,1.6
1245,Tyler Holloway,2009,Murray St,31,25.5,8.5,7.4,0.95,0.55,0.52,0.13,0.68,1.45,0.20,1.36,-0.39,0.5,0.0,0.8
1246,Patrick Rembert,2009,UCI,31,25.5,6.9,5.4,0.84,0.53,0.48,0.46,0.32,2.74,0.51,1.77,1.17,0.5,0.0,1.8
1247,Micah Downs,2009,Gonzaga,34,25.5,9.6,7.2,1.04,0.58,0.53,0.33,0.50,1.15,0.16,1.50,0.00,0.9,0.5,2.0
1248,Tovi Bailey,2009,Charleston So,28,25.5,5.9,5.7,0.69,0.46,0.42,0.30,0.32,2.71,0.48,1.43,-0.32,0.6,0.0,2.5
1249,Nick Vier,2009,Vermont,33,25.5,6.6,4.1,0.85,0.62,0.56,0.68,0.51,2.94,0.71,1.31,-1.06,0.8,0.0,2.2
1250,Jim Ledsome,2009,Delaware,32,25.4,5.5,3.4,1.02,0.65,0.69,0.59,0.00,0.66,0.19,0.62,-2.45,0.5,1.6,3.3
1251,Devan Carter,2009,Elon,30,25.4,7.1,6.7,0.76,0.47,0.45,0.28,0.18,1.57,0.24,0.89,-2.88,0.9,0.1,1.8
1252,Jordan Swarbrick,2009,Utah Valley,28,25.4,7.5,5.0,0.95,0.62,0.56,0.49,0.16,2.75,0.55,1.67,0.79,0.8,0.4,2.6
1253,Blake Cushingberry,2009,Oakland,36,25.4,6.3,5.6,0.85,0.50,0.48,0.29,0.63,1.22,0.22,1.13,-1.07,0.9,0.0,2.0
1254,Jon Avery,2009,IUPUI,29,25.4,9.2,5.8,1.08,0.67,0.68,0.43,0.00,1.00,0.17,0.67,-3.41,0.9,0.7,1.4
1255,Keion Bell,2009,Pepperdine,32,25.4,12.9,11.1,0.77,0.51,0.46,0.33,0.26,2.19,0.20,0.58,-9.10,1.5,0.3,2.2
1256,Darrian McKinstry,2009,New Orleans,23,25.4,10.0,8.6,0.81,0.53,0.49,0.26,0.38,2.65,0.31,0.98,-3.65,1.7,0.1,2.1
1257,Sek Henry,2009,Nebraska,31,25.4,8.0,6.1,0.89,0.55,0.51,0.42,0.40,2.06,0.34,1.31,-0.85,0.9,0.3,2.3
1258,Mislav Jukic,2009,St. Francis (PA),29,25.4,10.4,8.2,0.84,0.54,0.48,0.40,0.05,1.10,0.13,0.44,-7.36,0.3,0.7,3.0
1259,Bateko Francisco,2009,Robert Morris,35,25.4,7.3,5.8,0.89,0.56,0.52,0.30,0.46,2.20,0.38,1.40,-0.41,1.3,0.1,2.6
1260,Casey Cantey,2009,Alabama A&M,27,25.4,8.4,7.7,0.70,0.45,0.39,0.49,0.23,0.89,0.12,0.37,-6.73,1.1,0.2,2.7
1261,Kyle Riley,2009,Howard,30,25.4,9.4,7.6,0.87,0.54,0.50,0.34,0.57,2.43,0.32,1.30,-0.97,1.0,0.1,1.5
1262,Angelo Caloiaro,2009,San Francisco,30,25.4,6.0,5.3,0.84,0.51,0.47,0.28,0.46,1.37,0.26,1.17,-1.04,0.6,0.2,2.4
1263,Jessie Sapp,2009,Georgetown,31,25.4,6.5,5.6,0.83,0.52,0.48,0.27,0.56,1.61,0.29,1.11,-1.53,1.4,0.2,1.9
1264,Jamar Greene,2009,Boise St,32,25.3,6.1,5.9,0.75,0.48,0.47,0.14,0.50,1.50,0.25,0.84,-2.91,0.8,0.2,2.3
1265,Jeremy Evans,2009,WKU,34,25.3,8.8,5.7,1.13,0.66,0.63,0.37,0.01,0.32,0.06,0.33,-2.98,0.6,2.0,2.4
1266,Kelvin Sango,2009,Oral Roberts,31,25.3,4.1,3.5,0.68,0.48,0.43,0.54,0.36,2.71,0.79,1.62,0.50,1.7,0.4,2.4
1267,Josh Jenkins,2009,CSUN,22,25.3,10.2,8.7,0.73,0.51,0.45,0.35,0.55,6.09,0.70,1.61,1.05,1.4,0.0,2.1
1268,Brad Loesing,2009,Wofford,30,25.3,5.3,4.7,0.71,0.51,0.46,0.29,0.29,2.87,0.61,1.30,-1.19,0.8,0.0,2.6
1269,Milan Stanojevic,2009,Eastern Wash.,30,25.3,8.6,6.0,1.08,0.63,0.58,0.31,0.75,1.47,0.24,1.42,-0.23,0.9,0.0,2.1
1270,John Holmes,2009,Bethune Cookman,32,25.3,10.0,7.1,0.85,0.54,0.49,0.70,0.02,1.03,0.15,0.46,-6.61,0.8,0.4,3.3
1271,James Dews,2009,Miami FL,32,25.3,8.2,7.5,0.91,0.51,0.49,0.17,0.55,1.34,0.18,1.48,-0.04,0.8,0.1,2.1
1272,Dominique Lacy,2009,UNCW,32,25.3,10.4,9.0,0.77,0.49,0.45,0.41,0.22,0.88,0.10,0.32,-7.98,0.6,0.6,3.4
1273,Craig Austrie,2009,Connecticut,36,25.3,7.2,6.0,0.89,0.51,0.43,0.41,0.49,2.31,0.38,2.59,2.43,0.7,0.3,1.0
1274,Nick Okorie,2009,Texas Tech,29,25.3,11.3,9.3,0.90,0.52,0.47,0.39,0.33,1.38,0.15,0.87,-2.36,0.7,0.1,3.2
1275,Josh Thornton,2009,Towson,33,25.3,10.9,9.7,0.91,0.53,0.51,0.14,0.69,1.06,0.11,0.66,-3.67,0.8,0.1,1.2
1276,Horace Bond,2009,TAMUCC,33,25.3,4.6,3.4,0.78,0.53,0.49,0.64,0.18,1.06,0.32,0.76,-2.59,0.3,0.2,2.6
1277,Paul Johnson,2009,La Salle,30,25.3,4.4,3.8,0.74,0.47,0.41,0.50,0.12,1.50,0.39,1.29,-0.64,1.2,0.5,1.9
1278,Cornelius Vines,2009,Hofstra,31,25.3,10.5,9.8,0.82,0.48,0.45,0.27,0.72,1.55,0.16,0.96,-2.26,1.2,0.0,2.8
1279,Daniel Puckett,2009,Tulane,31,25.3,7.8,6.8,0.77,0.48,0.43,0.47,0.26,1.26,0.18,0.70,-3.92,0.8,0.5,2.9
1280,Andre Stephens,2009,Southern Miss,32,25.3,6.2,4.8,0.86,0.52,0.46,0.57,0.00,0.53,0.11,0.49,-3.08,0.3,0.8,3.0
1281,Anthony Jones,2009,Savannah St,29,25.2,8.0,8.1,0.74,0.45,0.42,0.23,0.25,1.10,0.14,0.62,-4.23,0.8,0.1,2.5
1282,Eric Bell,2009,Stephen F. Austin,29,25.2,3.5,3.7,0.59,0.43,0.40,0.23,0.36,3.62,0.98,1.98,2.37,1.1,0.0,1.6
1283,Chris Johnson,2009,LSU,35,25.2,7.7,6.7,0.82,0.50,0.46,0.32,0.02,1.17,0.17,0.72,-3.26,0.5,2.7,2.2
1284,Trey Stanton,2009,Rice,32,25.2,8.3,6.8,0.87,0.54,0.51,0.33,0.19,1.44,0.21,0.88,-2.73,0.3,0.7,2.8
1285,Mike Schachtner,2009,Green Bay,33,25.2,11.6,7.7,1.06,0.61,0.52,0.53,0.30,0.88,0.11,0.73,-2.57,0.4,0.2,2.0
1286,Kemba Walker,2009,Connecticut,36,25.2,8.9,6.5,0.89,0.56,0.50,0.53,0.21,2.89,0.44,1.58,0.35,1.1,0.2,1.6
1287,Arturo Dubois,2009,Delaware St,26,25.2,9.0,8.2,0.75,0.49,0.47,0.27,0.00,1.35,0.16,0.50,-7.90,0.3,1.7,3.5
1288,Marcus Allen,2009,Jacksonville,32,25.2,10.0,7.5,0.84,0.52,0.48,0.64,0.14,1.50,0.20,0.77,-3.65,1.4,0.8,2.7
1289,Randy Berry,2009,Green Bay,33,25.2,6.4,4.1,0.88,0.59,0.51,0.76,0.00,0.76,0.19,0.45,-4.76,0.5,0.7,3.1
1290,Antwaine Wiggins,2009,Col Of Charleston,36,25.2,8.3,7.7,0.86,0.49,0.49,0.20,0.47,1.42,0.18,1.21,-0.85,1.0,0.9,1.5
1291,Juwann James,2009,James Madison,24,25.2,14.1,9.8,1.02,0.60,0.58,0.47,0.01,0.88,0.09,0.48,-4.94,1.0,0.8,2.8
1292,Luka Drca,2009,Utah,31,25.2,7.7,5.0,0.87,0.63,0.57,0.52,0.55,3.45,0.69,1.34,-1.12,1.0,0.1,2.7
1293,Vincent Simpson,2009,Hampton,32,25.2,11.7,11.2,0.78,0.48,0.46,0.21,0.57,2.09,0.19,0.83,-4.72,1.0,0.0,1.1
1294,Joey Shank,2009,UTSA,32,25.2,9.0,7.4,1.01,0.56,0.53,0.18,0.81,0.50,0.07,0.57,-2.04,0.6,0.0,1.9
1295,Kleon Penn,2009,McNeese St,29,25.1,8.4,5.3,1.04,0.65,0.64,0.49,0.01,0.55,0.10,0.36,-4.50,0.2,3.5,2.2
1296,Yaw Gyawu,2009,Colgate,30,25.1,10.2,8.2,0.84,0.51,0.48,0.47,0.02,0.83,0.10,0.40,-6.47,0.3,0.0,1.9
1297,Andrew Nicholson,2009,St. Bonaventure,30,25.1,12.5,8.5,1.01,0.62,0.60,0.43,0.00,0.23,0.03,0.11,-7.03,0.6,2.7,3.3
1298,Ronnie Moss,2009,TCU,30,25.1,10.2,9.0,0.81,0.50,0.47,0.28,0.25,2.07,0.23,0.90,-3.88,0.7,0.0,2.3
1299,Jared Maree,2009,UTPA,27,25.1,5.5,4.9,0.79,0.49,0.44,0.38,0.36,1.33,0.27,1.13,-1.17,0.5,0.1,2.6
1300,Samardo Samuels,2009,Louisville,37,25.1,11.8,7.6,0.98,0.61,0.58,0.59,0.00,0.95,0.12,0.44,-5.74,0.6,1.3,3.0
1301,Doneal Mack,2009,Memphis,37,25.1,8.7,8.2,0.90,0.49,0.49,0.18,0.64,1.22,0.15,1.55,0.10,0.7,0.5,1.6
1302,Julian Allen,2009,Ga Southern,20,25.1,11.9,9.3,0.94,0.56,0.51,0.32,0.09,1.25,0.13,0.69,-3.69,1.4,0.5,1.9
1303,Andy Ogide,2009,Colorado St,30,25.1,10.2,8.1,0.85,0.54,0.50,0.38,0.01,0.57,0.07,0.24,-8.05,0.6,0.6,2.8
1304,Kyle Lewis,2009,Denver,31,25.1,5.0,4.1,0.90,0.55,0.51,0.27,0.51,1.58,0.39,1.69,0.55,0.7,0.0,2.3
1305,Brandon Giles,2009,WCU,31,25.1,13.2,11.5,0.90,0.52,0.50,0.20,0.32,1.13,0.10,0.57,-4.69,0.8,0.4,3.1
1306,Dustin Ware,2009,Georgia,32,25.1,7.2,6.5,0.74,0.49,0.46,0.27,0.53,3.38,0.52,1.44,-0.36,0.8,0.0,1.9
1307,Lucas Hargrove,2009,Auburn,36,25.1,8.1,6.2,0.88,0.55,0.52,0.40,0.33,1.75,0.28,1.02,-2.10,1.1,0.6,2.9
1308,Greg Logins,2009,Canisius,31,25.1,11.3,9.2,0.90,0.54,0.50,0.30,0.34,0.90,0.10,0.44,-5.66,0.6,0.1,3.2
1309,Bobby Maze,2009,Tennessee,34,25.1,8.2,6.9,0.86,0.52,0.49,0.31,0.39,3.21,0.46,2.02,2.03,1.0,0.1,1.9
1310,Jack McGillis,2009,Montana,29,25.0,8.1,7.1,0.79,0.49,0.44,0.40,0.32,1.48,0.21,0.86,-3.14,0.8,0.3,2.9
1311,Donavan Bragg,2009,CSUB,29,25.0,7.0,6.2,0.67,0.45,0.36,0.57,0.33,2.69,0.43,1.07,-3.04,0.5,0.1,2.3
1312,Kendall Toney,2009,UNCG,30,25.0,8.0,8.1,0.81,0.48,0.46,0.10,0.69,1.80,0.22,1.20,-1.21,0.7,0.0,1.4
1313,Shawn Morgan,2009,Arkansas St,30,25.0,7.9,5.8,0.90,0.57,0.54,0.42,0.00,1.37,0.23,0.82,-3.06,1.0,0.6,2.5
1314,Eddren McCain,2009,Bradley,36,25.0,5.6,4.8,0.71,0.50,0.47,0.36,0.40,3.08,0.65,1.41,-0.57,1.0,0.0,2.0
1315,Shawn Taggart,2009,Memphis,37,25.0,10.4,7.4,1.01,0.58,0.52,0.51,0.08,0.35,0.05,0.32,-3.35,0.6,1.4,2.5
1316,Jermaine Bishop,2009,Northern Arizona,27,25.0,5.1,4.4,0.81,0.53,0.51,0.24,0.39,2.89,0.66,2.05,2.16,1.9,0.1,1.5
1317,Willie Galick,2009,CSUN,31,25.0,9.3,5.9,0.88,0.61,0.58,0.66,0.02,1.06,0.18,0.39,-7.38,0.9,0.5,3.6
1318,Lamar Twitty,2009,FAMU,31,25.0,11.0,10.4,0.78,0.45,0.40,0.39,0.43,0.71,0.07,0.42,-5.05,0.8,0.3,2.7
1319,Curtis White,2009,Howard,31,25.0,5.9,4.7,0.84,0.55,0.51,0.29,0.79,2.13,0.45,1.32,-0.78,0.7,0.1,1.3
1320,Robert Glenn,2009,IUPUI,30,25.0,13.9,8.5,1.03,0.65,0.61,0.59,0.03,1.20,0.14,0.48,-7.24,1.0,1.7,3.0
1321,Ashton Hall,2009,Lamar,30,25.0,8.8,6.6,0.95,0.56,0.51,0.43,0.29,1.47,0.22,1.16,-1.10,0.7,0.5,2.5
1322,Booker Woodfox,2009,Creighton,34,24.9,15.8,10.7,1.18,0.65,0.60,0.31,0.53,1.09,0.10,1.09,-1.10,0.6,0.0,1.2
1323,Derek Drews,2009,Western Mich,31,24.9,7.9,7.3,0.84,0.50,0.48,0.16,0.61,1.13,0.15,0.76,-3.06,0.2,0.1,1.6
1324,Alberto Estwick,2009,Fordham,28,24.9,7.1,7.4,0.82,0.46,0.44,0.12,0.61,1.25,0.17,1.46,-0.10,0.8,0.0,1.6
1325,Dave Buchberger,2009,Lehigh,27,24.9,7.1,6.1,0.86,0.49,0.41,0.39,0.45,0.85,0.14,0.92,-1.44,0.7,0.2,1.3
1326,Carlin Hughes,2009,St Mary's,35,24.9,8.2,6.9,0.89,0.55,0.52,0.18,0.71,3.34,0.49,1.98,2.14,1.2,0.0,1.9
1327,Brandon Davis,2009,South Alabama,33,24.9,12.2,8.0,1.05,0.63,0.59,0.49,0.00,0.73,0.09,0.42,-4.99,0.7,1.3,3.4
1328,Sam Coleman,2009,Coppin St,22,24.9,8.2,6.5,0.92,0.53,0.47,0.44,0.02,0.36,0.06,0.33,-3.58,0.6,1.0,2.5
1329,Dwayne Collins,2009,Miami FL,31,24.9,10.6,6.2,0.95,0.59,0.56,0.99,0.00,1.32,0.21,0.69,-4.05,1.0,0.4,1.8
1330,Demond Watt,2009,TAMUCC,29,24.9,8.2,6.1,0.88,0.54,0.49,0.54,0.01,0.93,0.15,0.64,-3.17,1.0,1.3,2.7
1331,Steadman Short,2009,High Point,28,24.9,6.9,5.7,0.78,0.51,0.50,0.43,0.00,0.50,0.09,0.25,-6.44,0.5,0.9,2.0
1332,Drew Housman,2009,Harvard,28,24.9,9.6,6.1,1.01,0.61,0.54,0.63,0.33,2.75,0.45,1.93,1.70,1.2,0.0,1.1
1333,Calvin Baker,2009,Virginia,28,24.9,8.4,7.6,0.76,0.50,0.44,0.26,0.33,2.79,0.37,1.11,-2.45,1.1,0.2,2.0
1334,Josh Bright,2009,UMES,27,24.9,4.9,4.7,0.64,0.47,0.47,0.20,0.49,2.15,0.45,0.91,-3.93,0.7,0.0,1.7
1335,Eulis Stephens,2009,Detroit,26,24.9,8.1,7.3,0.80,0.48,0.43,0.33,0.30,1.04,0.14,0.68,-3.54,0.7,0.3,1.8
1336,Dwayne Jackson,2009,Binghamton,17,24.9,11.7,8.9,1.03,0.57,0.53,0.36,0.64,0.88,0.10,1.00,-1.18,0.6,0.2,2.2
1337,Mike Freeman,2009,Hampton,31,24.9,7.7,6.3,0.75,0.50,0.43,0.52,0.04,0.42,0.07,0.18,-8.59,1.2,0.9,2.1
1338,Evan Neisler,2009,Drexel,29,24.9,7.8,6.8,0.73,0.47,0.40,0.51,0.01,0.48,0.07,0.23,-7.63,0.3,0.8,2.7
1339,Stanley Robinson,2009,Connecticut,28,24.9,8.5,6.9,0.89,0.54,0.51,0.33,0.12,1.18,0.17,0.75,-3.00,0.6,1.1,1.4
1340,Tristan Worrell,2009,Lamar,27,24.9,6.9,5.5,0.83,0.52,0.45,0.47,0.00,1.37,0.25,0.88,-2.46,0.4,0.2,2.5
1341,JaMychal Green,2009,Alabama,32,24.8,10.3,7.3,0.92,0.58,0.54,0.46,0.00,0.75,0.10,0.35,-6.13,0.9,1.6,3.1
1342,J.T. Tiller,2009,Missouri,38,24.8,8.4,6.8,0.87,0.53,0.47,0.39,0.21,3.63,0.53,2.34,3.24,1.8,0.2,2.9
1343,Deon Thompson,2009,UNC,38,24.8,10.6,8.8,0.92,0.52,0.49,0.34,0.00,0.68,0.08,0.54,-2.82,0.9,1.1,2.2
1344,Taylor Darby,2009,Pepperdine,32,24.8,6.1,5.8,0.74,0.43,0.37,0.48,0.00,0.47,0.08,0.48,-2.63,0.4,0.5,2.5
1345,Chris McKnight,2009,Akron,36,24.8,9.2,6.4,0.92,0.55,0.50,0.67,0.20,1.06,0.16,0.76,-2.85,0.8,0.3,2.1
1346,Randy Adams,2009,Sacramento St,29,24.8,7.7,5.8,0.80,0.52,0.48,0.61,0.02,0.72,0.12,0.34,-6.96,0.2,0.1,2.8
1347,Sam Atupem,2009,Mt. St. Marys,33,24.8,7.3,5.5,0.95,0.57,0.54,0.36,0.00,0.73,0.13,0.62,-2.86,0.3,1.3,2.7
1348,L.J. Frazier,2009,Eastern Michigan,32,24.8,6.3,5.8,0.75,0.48,0.44,0.30,0.62,2.06,0.36,1.22,-1.33,0.8,0.0,2.0
1349,Trae Clark,2009,Cal Poly,9,24.8,6.8,5.9,0.87,0.52,0.49,0.23,0.43,2.67,0.45,2.18,2.31,0.6,0.0,2.1
1350,Ivan Aska,2009,Murray St,31,24.8,10.3,7.6,0.98,0.57,0.53,0.44,0.00,0.23,0.03,0.18,-4.64,0.5,0.2,2.5
1351,Jason Duty,2009,Duquesne,34,24.8,7.4,5.5,1.08,0.62,0.58,0.22,0.72,1.32,0.24,1.80,0.57,0.4,0.0,1.9
1352,James Powell,2009,UCSB,29,24.8,9.0,9.1,0.74,0.45,0.41,0.20,0.56,1.59,0.17,0.75,-4.27,0.9,0.0,2.0
1353,Malcolm White,2009,Mississippi,31,24.7,7.2,6.0,0.87,0.54,0.50,0.27,0.01,0.10,0.02,0.07,-5.33,0.4,1.4,3.2
1354,Chretien Lukusa,2009,Binghamton,27,24.7,4.4,4.2,0.70,0.44,0.42,0.42,0.29,0.78,0.19,0.64,-2.83,0.9,0.0,2.4
1355,Mike Tisdale,2009,Illinois,34,24.7,10.2,8.1,0.97,0.57,0.53,0.23,0.02,0.56,0.07,0.40,-4.29,0.3,1.4,3.0
1356,Zachery Peacock,2009,Georgia Tech,30,24.7,9.2,7.9,0.82,0.51,0.47,0.32,0.06,0.93,0.12,0.45,-5.32,1.1,0.7,2.8
1357,Mark Veazey,2009,Navy,29,24.7,7.9,5.9,0.95,0.58,0.54,0.38,0.00,0.45,0.08,0.32,-4.31,0.3,1.1,2.9
1358,Giedrius Knysas,2009,Charleston So,29,24.7,7.8,6.4,0.93,0.54,0.56,0.29,0.04,0.45,0.07,0.41,-3.17,0.2,0.1,2.1
1359,Darnell Hugee,2009,Prairie View,32,24.7,12.0,8.9,0.86,0.52,0.48,0.66,0.07,0.66,0.07,0.32,-6.35,0.5,1.3,3.6
1360,William Mosley,2009,Northwestern St,31,24.7,6.3,3.8,1.02,0.60,0.67,0.80,0.00,0.61,0.16,0.83,-1.18,1.3,2.5,2.3
1361,Rob Robinson,2009,Robert Morris,32,24.7,11.2,9.1,0.86,0.52,0.52,0.39,0.00,1.81,0.20,0.85,-3.67,0.8,1.1,3.2
1362,Jajuan Maxwell,2009,Southeast Mo St,28,24.7,7.2,6.8,0.78,0.47,0.43,0.29,0.22,1.25,0.19,0.80,-2.85,0.6,0.5,2.9
1363,Anthony Raffa,2009,Albany,28,24.7,9.7,8.6,0.77,0.49,0.43,0.34,0.33,1.75,0.20,0.72,-5.12,0.7,0.0,1.7
1364,Tavaris Washington,2009,UAPB,31,24.7,6.8,4.9,0.72,0.57,0.57,0.48,0.06,1.55,0.32,0.46,-8.78,1.9,0.5,3.1
1365,Sergio Kerusch,2009,WKU,34,24.7,11.2,9.5,0.88,0.51,0.48,0.35,0.25,0.44,0.05,0.29,-4.89,0.5,0.1,1.7
1366,Darren Moore,2009,UCI,6,24.7,5.7,5.3,0.75,0.44,0.34,0.47,0.28,1.33,0.25,1.33,-0.48,1.5,0.2,1.8
1367,Romeo Garcia,2009,Navy,9,24.7,5.2,4.3,0.73,0.46,0.36,0.72,0.13,0.67,0.15,0.55,-3.02,1.1,0.9,3.0
1368,Nicholas Wilson,2009,NC A&T,32,24.7,10.3,9.0,0.87,0.53,0.51,0.18,0.55,0.88,0.10,0.42,-5.77,1.3,0.6,2.5
1369,Paul Noonan,2009,Boise St,32,24.7,10.0,7.8,0.96,0.57,0.52,0.29,0.64,1.91,0.24,1.30,-0.76,0.9,0.1,1.8
1370,Shamar Coombs,2009,TAMUCC,23,24.7,8.1,6.9,0.70,0.49,0.41,0.46,0.53,2.43,0.35,0.79,-5.67,0.5,0.1,1.5
1371,A.J. Hawkins,2009,Wichita State,34,24.6,6.6,6.1,0.80,0.47,0.44,0.31,0.18,1.32,0.22,1.15,-1.13,0.9,0.5,1.7
1372,Aaron Johnson,2009,UAB,34,24.6,3.6,3.0,0.65,0.50,0.45,0.46,0.33,3.62,1.21,1.95,2.26,1.1,0.0,2.9
1373,Tony Boyle,2009,Southern Ill,31,24.6,9.4,6.1,0.94,0.57,0.49,0.75,0.00,0.35,0.06,0.24,-5.27,0.6,0.4,2.8
