,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
573,Antonio Hanson,2010,Ga Southern,30,30.6,13.5,11.2,1.01,0.58,0.55,0.10,0.66,0.97,0.09,0.59,-3.05,1.1,0.0,2.1
574,Ashton Mitchell,2010,Sam Houston St,29,30.6,12.7,9.2,0.91,0.58,0.53,0.42,0.46,5.17,0.56,1.81,1.82,1.7,0.1,2.4
575,Ashton Mitchell,2010,Sam Houston St,29,30.6,12.7,9.2,0.91,0.58,0.53,0.42,0.46,5.17,0.56,1.81,1.82,1.7,0.1,2.4
576,Kelly Beidler,2010,Mt. St. Marys,30,30.6,10.7,9.1,0.86,0.52,0.48,0.29,0.37,1.57,0.17,0.78,-3.10,1.7,1.4,2.5
577,Iman Shumpert,2010,Georgia Tech,27,30.6,9.8,9.2,0.72,0.48,0.44,0.27,0.41,3.96,0.43,1.27,-1.46,2.0,0.1,2.4
578,Chad Tomko,2010,UNCW,29,30.6,12.8,11.1,0.80,0.52,0.46,0.27,0.47,4.31,0.39,1.26,-1.71,1.6,0.1,2.0
579,Tim Meadows,2010,Prairie View,24,30.5,7.4,7.2,0.77,0.46,0.42,0.26,0.49,1.71,0.24,1.14,-1.17,1.3,0.2,2.1
580,Mitch Rueter,2010,Central Ark,26,30.5,13.6,10.0,0.96,0.57,0.53,0.43,0.40,1.08,0.11,0.52,-4.58,0.6,0.3,2.9
581,Sean Smith,2010,UNCA,28,30.5,9.6,8.2,0.88,0.53,0.51,0.27,0.66,2.14,0.26,1.22,-0.96,1.1,0.1,1.7
582,Alec Burks,2010,Colorado,28,30.5,17.4,10.9,1.08,0.64,0.57,0.60,0.18,1.75,0.16,0.88,-2.67,1.2,0.4,2.6
583,Jimmer Fredette,2010,BYU,32,30.5,21.7,14.1,1.07,0.63,0.54,0.51,0.36,4.72,0.33,1.82,1.70,1.2,0.1,1.0
584,Franklin Session,2010,Weber St,29,30.5,10.0,8.8,0.77,0.49,0.47,0.38,0.27,2.76,0.31,1.05,-2.52,1.7,0.9,3.1
585,Josten Crow,2010,Sam Houston St,29,30.5,8.3,5.3,1.03,0.64,0.62,0.52,0.44,3.66,0.69,2.65,3.30,1.6,0.3,2.9
586,Chase Hallam,2010,Denver,32,30.5,10.1,6.6,1.08,0.66,0.63,0.35,0.43,2.06,0.31,1.29,-0.80,1.3,0.6,3.2
587,Tavarus Alston,2010,NC A&T,28,30.5,14.9,12.6,0.85,0.52,0.47,0.32,0.43,4.07,0.32,1.41,-0.55,1.4,0.2,2.1
588,Obi Muonelo,2010,Oklahoma St,34,30.5,13.4,10.2,0.97,0.57,0.56,0.33,0.55,2.29,0.22,1.16,-1.42,0.9,0.3,2.0
589,Greg Gantt,2010,Fla Atlantic,28,30.5,15.8,13.1,1.04,0.56,0.54,0.19,0.57,0.93,0.07,1.08,-0.76,0.6,0.1,1.3
590,Marcus Ginyard,2010,UNC,30,30.5,7.5,6.8,0.77,0.48,0.45,0.31,0.36,2.83,0.41,1.52,0.07,1.2,0.1,1.7
591,Anthony Thomas,2010,Boise St,31,30.5,7.6,7.0,0.73,0.49,0.47,0.24,0.57,3.74,0.54,1.45,-0.27,1.5,0.0,2.7
592,Savalance Townsend,2010,UAPB,25,30.5,10.1,8.6,0.79,0.49,0.42,0.42,0.38,1.80,0.21,0.75,-3.92,1.6,0.2,1.7
593,Magnum Rolle,2010,Louisiana Tech,32,30.5,14.1,11.0,0.93,0.55,0.52,0.37,0.00,0.81,0.07,0.40,-4.78,0.8,2.2,2.8
594,Seth Tarver,2010,Oregon St,32,30.5,10.2,7.8,0.91,0.54,0.50,0.44,0.16,2.25,0.29,1.41,-0.33,2.2,0.1,1.4
595,Moussa Camara,2010,Binghamton,30,30.5,10.6,8.8,0.90,0.53,0.48,0.35,0.52,0.73,0.08,0.50,-3.40,0.7,0.1,1.8
596,Tyrone Conley,2010,New Hampshire,28,30.5,11.7,10.3,0.83,0.49,0.44,0.37,0.56,1.07,0.10,0.56,-4.14,1.1,0.6,2.9
597,Matt Dickey,2010,UNCA,28,30.5,11.6,9.3,0.82,0.52,0.43,0.46,0.36,3.68,0.39,1.36,-0.79,1.0,0.1,2.7
598,Keith Cothran,2010,Rhode Island,35,30.5,14.1,12.1,0.91,0.51,0.47,0.32,0.32,2.06,0.17,1.41,-0.28,1.7,0.5,1.7
599,Ben Botts,2010,IPFW,29,30.4,11.1,8.8,0.99,0.57,0.53,0.25,0.51,1.55,0.18,1.18,-0.90,0.9,0.1,1.6
600,Tony Freeman,2010,Southern Ill,28,30.4,11.8,9.7,0.99,0.58,0.56,0.13,0.67,2.04,0.21,1.19,-1.19,0.9,0.1,1.8
601,Sean McNally,2010,Maine,29,30.4,10.2,8.5,0.80,0.49,0.42,0.50,0.11,1.52,0.18,0.72,-3.69,1.0,1.2,2.9
602,Lamonte Ulmer,2010,Rhode Island,35,30.4,11.9,8.7,1.02,0.58,0.54,0.41,0.11,1.26,0.14,1.07,-1.07,1.1,0.9,1.5
603,Chris Flores,2010,NJIT,27,30.4,14.0,11.5,0.92,0.53,0.51,0.32,0.42,2.07,0.18,1.10,-1.64,1.8,0.0,2.7
604,Jamine Peterson,2010,Providence,31,30.4,19.6,16.1,0.95,0.53,0.52,0.33,0.30,1.16,0.07,0.63,-3.19,1.3,0.8,2.6
605,Deonta Vaughn,2010,Cincinnati,33,30.3,11.2,9.0,0.89,0.55,0.50,0.31,0.65,3.58,0.40,1.64,0.68,1.1,0.1,2.4
606,Carlos Strong,2010,Boston U.,34,30.3,10.6,7.2,1.06,0.62,0.59,0.41,0.48,1.76,0.24,1.33,-0.47,1.7,0.3,2.7
607,Tommy Brenton,2010,Stony Brook,31,30.3,7.5,4.6,0.92,0.59,0.54,0.82,0.17,2.48,0.53,1.57,0.25,1.8,0.5,2.4
608,Kevin Young,2010,LMU,33,30.3,10.8,8.2,1.00,0.58,0.57,0.30,0.25,1.06,0.13,0.74,-2.27,1.1,0.8,2.4
609,Tre'Von Willis,2010,UNLV,34,30.3,16.7,11.6,1.00,0.59,0.52,0.47,0.37,3.59,0.31,1.51,0.03,1.3,0.2,2.5
610,Tony Taylor,2010,GW,31,30.3,9.4,7.5,0.85,0.51,0.47,0.51,0.22,4.16,0.56,2.53,3.63,0.9,0.0,1.7
611,Chandler Parsons,2010,Florida,31,30.3,11.9,7.9,1.00,0.61,0.57,0.55,0.37,2.55,0.32,1.36,-0.57,1.1,0.1,2.0
612,Roman Gentry,2010,South Dakota,28,30.3,13.8,11.5,0.92,0.54,0.49,0.28,0.34,2.11,0.18,1.07,-1.66,1.1,0.3,1.6
613,Andrew Nicholson,2010,St. Bonaventure,29,30.3,16.3,11.6,1.04,0.60,0.56,0.37,0.00,0.48,0.04,0.26,-4.96,0.2,1.9,3.0
614,Jauwan Scaife,2010,Ball State,29,30.3,10.2,8.1,0.89,0.53,0.47,0.43,0.45,1.55,0.19,0.96,-2.07,0.8,0.0,2.1
615,Rahmon Fletcher,2010,Green Bay,30,30.3,16.3,12.8,0.92,0.57,0.53,0.27,0.33,2.90,0.23,0.91,-4.36,1.6,0.1,2.6
616,Calvin Thompson,2010,Howard,30,30.3,12.1,10.2,0.79,0.49,0.41,0.51,0.27,1.97,0.19,0.80,-3.91,0.7,0.0,1.8
617,Damion James,2010,Texas,34,30.3,18.0,12.3,1.01,0.59,0.54,0.55,0.22,0.97,0.08,0.48,-4.15,1.7,1.2,2.9
618,Kevin Swecker,2010,Longwood,27,30.3,8.1,8.3,0.82,0.46,0.43,0.17,0.65,1.89,0.23,1.82,0.67,1.1,0.1,2.6
619,Robbie Hummel,2010,Purdue,27,30.3,15.7,11.0,1.10,0.60,0.53,0.41,0.40,2.07,0.19,2.00,1.15,1.1,1.0,2.1
620,Patrick Sullivan,2010,Southeastern LA,27,30.3,15.3,11.4,0.93,0.57,0.52,0.40,0.01,1.93,0.17,0.70,-4.79,0.8,3.4,3.1
621,Xavier Keeling,2010,Detroit,33,30.2,12.4,8.2,0.89,0.57,0.50,0.72,0.28,2.24,0.28,0.80,-4.22,1.6,0.1,3.0
622,Calvin O'Neil,2010,Middle Tenn,30,30.2,8.0,5.6,0.90,0.56,0.49,0.62,0.05,2.10,0.37,1.40,-0.34,0.7,0.2,1.7
623,Sam Willard,2010,Pacific,36,30.2,11.1,9.0,0.93,0.54,0.50,0.31,0.12,1.42,0.16,0.89,-2.30,1.1,0.6,2.7
624,Erik Rush,2010,Montana St,27,30.2,10.4,8.2,0.82,0.52,0.46,0.51,0.25,2.37,0.29,1.03,-2.45,1.0,0.6,2.7
625,Anthony Johnson,2010,Fairfield,32,30.2,15.7,11.7,0.95,0.55,0.51,0.50,0.01,0.53,0.05,0.28,-5.05,1.1,2.3,3.0
626,Willie Kemp,2010,Memphis,32,30.2,7.1,6.4,0.77,0.49,0.46,0.29,0.50,4.25,0.67,2.23,3.10,1.6,0.1,1.9
627,Ben Jonson,2010,Colgate,29,30.2,10.4,8.5,0.90,0.54,0.49,0.32,0.31,1.83,0.22,1.04,-1.81,0.7,0.5,3.1
628,Ryan Staudacher,2010,Montana,30,30.2,8.5,6.5,1.16,0.63,0.62,0.09,0.75,1.27,0.20,2.24,0.97,0.5,0.0,1.3
629,Drew Spradlin,2010,Elon,32,30.2,13.3,12.1,0.86,0.50,0.48,0.25,0.45,1.78,0.15,0.90,-2.53,0.7,0.1,2.1
630,L.D. Williams,2010,Wake Forest,32,30.2,8.6,6.8,0.85,0.53,0.48,0.45,0.17,1.78,0.26,0.98,-1.97,1.4,0.2,2.9
631,Mike Freeman,2010,Hampton,30,30.2,11.4,7.5,0.91,0.59,0.54,0.67,0.02,0.77,0.10,0.30,-6.68,1.5,1.2,2.5
632,Mantoris Robinson,2010,Winthrop,31,30.2,8.3,6.3,0.81,0.51,0.41,0.64,0.38,1.61,0.26,0.88,-2.56,1.7,0.8,2.8
633,D.J. Jackson,2010,Penn St,32,30.2,9.5,6.4,1.06,0.62,0.56,0.45,0.32,1.22,0.19,1.11,-1.00,0.5,0.3,2.5
634,Taylor Brown,2010,Bradley,27,30.1,13.5,10.4,0.93,0.56,0.50,0.36,0.18,1.11,0.11,0.50,-5.09,0.9,0.4,2.5
635,Tajuan Porter,2010,Oregon,28,30.1,13.1,12.1,0.84,0.50,0.46,0.18,0.54,1.96,0.16,0.77,-4.10,1.0,0.0,2.0
636,Jer'Vaughn Johnson,2010,CSUF,28,30.1,11.0,8.9,0.84,0.52,0.48,0.43,0.16,0.93,0.10,0.42,-5.20,0.8,0.4,4.1
637,Reggie Jackson,2010,Boston College,31,30.1,12.9,10.9,0.85,0.52,0.48,0.31,0.33,4.48,0.41,1.74,1.39,0.6,0.5,2.0
638,Ali Farokhmanesh,2010,UNI,36,30.1,9.8,7.9,1.01,0.56,0.53,0.21,0.74,1.14,0.14,1.32,-0.39,0.7,0.0,1.6
639,Junard Hartley,2010,Campbell,28,30.1,6.3,5.3,0.65,0.49,0.41,0.52,0.14,5.93,1.13,1.93,2.97,2.5,0.1,2.4
640,Latreze Mushatt,2010,UMKC,28,30.1,11.0,9.5,0.85,0.50,0.48,0.37,0.14,1.57,0.17,0.88,-2.47,1.1,0.3,2.4
641,Will Donahue,2010,Cal Poly,10,30.1,11.8,6.9,1.10,0.67,0.67,0.62,0.00,1.00,0.14,0.59,-3.42,0.5,0.7,3.5
642,Wil Peters,2010,Tennessee St,32,30.1,9.6,7.7,0.87,0.53,0.48,0.39,0.39,3.09,0.40,1.68,0.71,1.0,0.0,2.4
643,Gavin Edwards,2010,Connecticut,33,30.1,10.5,6.5,1.04,0.65,0.59,0.57,0.00,0.76,0.12,0.42,-4.20,0.8,2.0,2.5
644,Luka Drca,2010,Utah,34,30.1,9.7,7.2,0.85,0.56,0.47,0.46,0.53,3.09,0.43,1.25,-1.41,1.2,0.1,2.7
645,Scottie Reynolds,2010,Villanova,34,30.1,18.2,11.9,1.03,0.62,0.55,0.51,0.45,3.26,0.27,1.25,-1.37,1.6,0.1,2.1
646,Robert Nwankwo,2010,Towson,27,30.1,9.9,7.0,0.92,0.54,0.56,0.66,0.00,0.59,0.08,0.44,-3.06,1.0,3.1,2.4
647,Kyle Johnson,2010,Long Island,32,30.1,11.5,10.4,0.90,0.51,0.47,0.20,0.58,1.13,0.11,0.90,-1.64,1.0,0.3,1.9
648,Adam Templeton,2010,Drake,34,30.0,10.0,7.2,1.10,0.63,0.60,0.24,0.54,1.03,0.14,0.97,-1.32,0.5,0.3,2.8
649,Tyler Newbold,2010,Utah St,34,30.0,7.9,5.9,1.09,0.62,0.58,0.21,0.67,2.91,0.50,3.67,4.10,0.5,0.1,1.5
650,Kenderek Washington,2010,Alabama St,1,30.0,12.0,7.0,1.09,0.62,0.50,0.86,0.43,0.00,0.00,0.00,-3.32,2.0,0.0,2.0
651,Dinma Odiakosa,2010,Illinois St,32,30.0,12.9,8.0,1.02,0.62,0.61,0.68,0.00,1.06,0.13,0.56,-4.12,0.8,0.8,2.7
652,Herb Pope,2010,Seton Hall,32,30.0,11.5,10.2,0.80,0.48,0.47,0.36,0.06,1.97,0.19,0.88,-2.93,0.8,1.8,3.3
653,Martino Brock,2010,South Alabama,30,30.0,11.6,9.0,0.85,0.53,0.48,0.48,0.16,1.93,0.21,0.79,-3.85,1.4,0.4,2.1
654,Paul McCoy,2010,SMU,19,30.0,7.3,6.7,0.66,0.44,0.38,0.51,0.27,2.05,0.30,0.80,-4.33,1.3,0.1,1.9
655,Calvin Lee,2010,Towson,31,30.0,10.6,9.5,0.82,0.49,0.45,0.28,0.05,1.48,0.16,0.75,-3.20,0.5,1.1,3.3
656,Clevin Hannah,2010,Wichita State,32,30.0,12.0,8.3,1.02,0.63,0.57,0.36,0.55,4.66,0.56,2.26,3.61,1.3,0.1,2.3
657,Korey Bauer,2010,Marist,30,30.0,7.8,6.7,0.80,0.49,0.46,0.42,0.09,0.50,0.07,0.30,-4.65,0.4,0.3,2.8
658,Brett Royster,2010,Fla Atlantic,28,30.0,9.6,7.4,0.90,0.53,0.49,0.50,0.00,0.39,0.05,0.29,-3.56,0.6,2.8,3.0
659,Kevin Loyd,2010,Grambling,26,30.0,4.6,4.3,0.66,0.49,0.45,0.21,0.31,2.81,0.65,1.30,-0.91,0.9,0.0,1.9
660,Ron Burks,2010,VMI,26,30.0,10.1,9.2,0.73,0.47,0.43,0.37,0.44,3.19,0.35,1.09,-2.11,1.8,0.4,2.7
661,Devon Beitzel,2010,No. Colorado,26,30.0,14.3,9.8,1.14,0.66,0.63,0.27,0.60,2.00,0.20,1.30,-0.69,2.0,0.0,1.9
662,Jerome Jordan,2010,Tulsa,34,29.9,15.6,9.7,1.01,0.61,0.55,0.73,0.00,1.29,0.13,0.57,-4.67,0.4,2.4,2.9
663,James Nunnally,2010,UCSB,29,29.9,14.7,10.1,0.93,0.59,0.53,0.52,0.35,1.93,0.19,0.64,-5.70,0.7,0.1,2.0
664,Alex Garcia-Mendoza,2010,UALR,28,29.9,11.0,8.2,0.92,0.55,0.48,0.52,0.20,1.00,0.12,0.62,-3.16,0.6,0.1,3.3
665,Billy Humphrey,2010,New Orleans,14,29.9,15.9,12.1,0.96,0.56,0.49,0.39,0.42,2.36,0.19,1.10,-1.96,1.5,1.0,1.5
666,Eric Bledsoe,2010,Kentucky,32,29.9,10.8,8.4,0.82,0.55,0.52,0.38,0.41,2.97,0.35,0.90,-4.16,1.4,0.3,2.1
667,Ryan Wedel,2010,Drake,34,29.9,10.9,8.9,0.98,0.56,0.52,0.21,0.60,1.59,0.18,1.32,-0.52,1.5,0.1,1.4
668,Stephen Lumpkins,2010,American,31,29.9,13.0,9.8,0.95,0.54,0.51,0.51,0.00,1.26,0.13,0.93,-1.81,0.5,1.5,2.8
669,Marquis Weddle,2010,UT Martin,19,29.8,15.7,13.9,0.89,0.52,0.48,0.20,0.52,1.32,0.09,0.57,-4.57,1.2,0.0,1.5
670,Brian Fisher,2010,Winston-Salem State,24,29.8,10.5,9.3,0.73,0.47,0.42,0.45,0.40,2.42,0.26,0.81,-4.59,1.2,0.0,2.2
671,N'Gai Evans,2010,Wright St,29,29.8,9.5,6.8,0.90,0.58,0.52,0.47,0.32,3.21,0.47,1.52,0.12,1.2,0.1,2.3
672,Kwame Vaughn,2010,San Francisco,28,29.8,12.1,8.8,0.86,0.54,0.46,0.63,0.26,1.71,0.20,0.71,-4.31,0.7,0.1,2.4
673,Demonte Harper,2010,Morehead St,31,29.8,12.2,9.7,0.83,0.54,0.50,0.34,0.37,3.19,0.33,1.00,-3.65,1.4,0.2,2.5
674,Reuben Clayton,2010,UT Martin,25,29.8,11.0,12.3,0.66,0.41,0.37,0.24,0.38,1.96,0.16,0.68,-5.00,1.3,0.5,2.7
675,Kayode Ayeni,2010,St. Francis (NY),25,29.8,9.7,9.1,0.76,0.47,0.43,0.31,0.37,1.52,0.17,0.68,-4.25,0.9,0.5,2.8
676,Peter Sullivan,2010,Brown,30,29.8,11.9,8.1,0.95,0.58,0.50,0.63,0.39,1.27,0.16,0.67,-3.57,0.5,0.1,1.5
677,Michael Hunter,2010,UCI,30,29.8,13.5,10.8,0.94,0.56,0.51,0.28,0.64,2.27,0.21,1.08,-2.03,1.3,0.1,1.7
678,Jerrell Thompson,2010,Sacred Heart,29,29.8,7.0,6.2,0.75,0.51,0.48,0.23,0.34,4.59,0.73,1.93,2.17,0.8,0.1,1.9
679,Cory Johnson,2010,Valparaiso,29,29.8,15.1,9.9,1.00,0.61,0.57,0.56,0.14,1.48,0.15,0.61,-4.73,1.0,0.3,2.9
680,Will Bynum,2010,Montana St,25,29.8,8.7,7.6,0.74,0.47,0.41,0.51,0.12,2.84,0.37,1.29,-1.06,2.0,0.2,2.0
681,Jake Kelly,2010,Indiana St,12,29.8,8.5,6.7,0.78,0.50,0.39,0.60,0.26,1.58,0.24,0.73,-3.94,0.5,0.3,2.5
682,Jamie Jones,2010,Portland St,30,29.7,14.0,9.9,1.07,0.61,0.58,0.35,0.00,0.93,0.09,0.65,-2.69,0.7,2.3,2.8
683,Brett Harvey,2010,Loyola IL,25,29.7,12.5,9.9,0.91,0.54,0.45,0.40,0.49,2.08,0.21,1.11,-1.69,0.7,0.2,2.0
684,Jeremiah Kelly,2010,DePaul,32,29.7,5.3,5.7,0.73,0.43,0.41,0.20,0.48,2.56,0.45,2.41,2.31,1.3,0.0,1.5
685,Chase Holmes,2010,Presbyterian,31,29.7,14.0,11.4,0.85,0.53,0.49,0.35,0.22,1.10,0.10,0.36,-8.04,1.2,0.1,2.1
686,Ken Holdman,2010,Oral Roberts,32,29.7,5.6,4.5,0.77,0.52,0.47,0.47,0.27,1.72,0.38,0.96,-2.12,1.3,0.6,2.6
687,Tyler Murray,2010,Wagner,28,29.7,8.8,7.5,0.84,0.54,0.51,0.21,0.52,3.00,0.40,1.33,-0.84,1.0,0.2,1.2
688,Antonio Ballard,2010,Miami FL,31,29.7,7.7,5.9,0.89,0.56,0.51,0.40,0.32,1.45,0.24,0.92,-2.27,0.8,0.6,1.8
689,Spencer Dixon,2010,Kennesaw St,31,29.7,8.6,7.3,0.83,0.53,0.50,0.26,0.43,2.94,0.40,1.38,-0.59,1.5,0.0,1.7
690,Sam Muldrow,2010,South Carolina,31,29.7,10.4,9.8,0.84,0.48,0.46,0.24,0.18,0.42,0.04,0.28,-3.86,0.9,3.1,2.5
691,Marvin Roberts,2010,FIU,30,29.7,15.6,13.2,0.86,0.51,0.47,0.35,0.37,1.60,0.12,0.58,-5.59,1.4,0.6,2.2
692,Joshua Jones,2010,EKU,30,29.7,9.0,7.2,0.94,0.56,0.53,0.29,0.52,2.37,0.33,1.69,0.64,1.0,0.3,2.3
693,Douglas Scott,2010,Southern,18,29.7,10.1,9.5,0.66,0.43,0.39,0.54,0.32,1.89,0.20,0.61,-5.98,0.9,1.0,2.6
694,Jarrid Famous,2010,South Florida,32,29.7,10.4,7.6,0.90,0.56,0.53,0.51,0.00,0.50,0.07,0.24,-6.05,0.5,0.7,2.8
695,Elias Harris,2010,Gonzaga,32,29.7,15.3,9.8,1.05,0.62,0.58,0.58,0.15,1.16,0.12,0.62,-3.61,0.9,0.4,2.5
696,Junior Bernal,2010,Maine,29,29.7,8.0,7.1,0.70,0.45,0.42,0.53,0.06,3.38,0.48,1.46,-0.20,1.3,0.2,1.7
697,Nick Hansen,2010,Weber St,29,29.7,9.0,7.4,1.02,0.56,0.52,0.19,0.87,1.90,0.26,2.39,1.56,1.0,0.1,1.3
698,Landon Milbourne,2010,Maryland,29,29.7,12.5,10.1,0.96,0.55,0.52,0.28,0.11,0.83,0.08,0.53,-3.22,1.1,1.3,2.6
699,Clint Sargent,2010,South Dakota St,28,29.6,13.3,9.5,1.07,0.60,0.54,0.38,0.60,1.11,0.12,0.94,-1.46,0.5,0.1,2.6
700,Demetrece Young,2010,Pacific,36,29.6,9.9,7.9,0.96,0.56,0.52,0.30,0.69,2.64,0.33,2.07,1.77,0.5,0.0,1.2
701,Travis Smith,2010,Presbyterian,27,29.6,8.5,6.4,0.79,0.58,0.54,0.34,0.53,3.67,0.57,1.11,-2.94,1.2,0.1,2.8
702,Rihards Kuksiks,2010,Arizona St,32,29.6,11.8,9.2,1.04,0.59,0.56,0.18,0.69,1.72,0.19,1.38,-0.38,1.1,0.3,2.3
703,Ian Clark,2010,Belmont,31,29.6,14.9,11.6,0.94,0.58,0.56,0.22,0.51,2.16,0.19,0.72,-5.05,1.1,0.3,2.4
704,Lorne Merthie,2010,Campbell,28,29.6,10.8,8.3,1.02,0.60,0.57,0.20,0.68,1.61,0.19,1.10,-1.35,2.0,0.1,2.6
705,Cornelius Vines,2010,Hofstra,30,29.6,8.7,8.7,0.77,0.45,0.42,0.24,0.73,2.40,0.27,1.67,0.55,1.2,0.2,3.1
706,Joe Trapani,2010,Boston College,30,29.6,14.1,11.8,0.98,0.55,0.51,0.23,0.41,1.30,0.11,0.95,-1.73,0.9,0.7,1.9
707,Kellen Brand,2010,Appalachian St.,32,29.6,11.3,8.3,0.90,0.57,0.50,0.45,0.33,1.81,0.22,0.77,-3.88,0.7,0.0,2.1
708,Manny Adako,2010,Northeastern,33,29.6,11.2,9.6,0.95,0.55,0.53,0.16,0.01,0.64,0.07,0.45,-3.70,0.7,0.4,2.4
709,Josh Miller,2010,Army,28,29.6,8.2,7.5,0.72,0.48,0.45,0.29,0.47,3.43,0.46,1.30,-1.26,1.4,0.1,1.8
710,Chris Wroblewski,2010,Cornell,30,29.6,9.2,6.7,0.97,0.61,0.56,0.30,0.53,2.87,0.43,1.51,0.04,0.9,0.0,1.9
711,Rodriquez Sherman,2010,Kent St,32,29.6,10.7,9.4,0.76,0.48,0.43,0.43,0.22,3.00,0.32,1.09,-2.53,1.5,0.2,2.5
712,Alvin Mofunanya,2010,Fairleigh Dickinson,25,29.6,11.4,10.0,0.71,0.46,0.41,0.52,0.02,1.16,0.12,0.34,-8.80,0.4,2.0,3.2
713,Julian Mavunga,2010,Miami FL,31,29.5,9.8,6.6,0.86,0.58,0.52,0.64,0.31,1.55,0.23,0.59,-5.88,0.7,0.9,2.6
714,Bryan Cohen,2010,Bucknell,31,29.5,8.8,7.6,0.77,0.49,0.43,0.41,0.44,2.71,0.36,1.15,-1.92,0.5,0.2,2.9
715,Darius Johnson-Odom,2010,Marquette,33,29.5,13.3,9.9,1.00,0.60,0.58,0.29,0.46,2.36,0.24,1.16,-1.61,0.9,0.2,2.2
716,Jordan Taylor,2010,Wisconsin,33,29.5,10.0,8.5,0.89,0.51,0.46,0.37,0.38,3.58,0.42,3.03,4.58,0.9,0.1,2.4
717,Whitney Coleman,2010,Monmouth,31,29.5,10.4,9.5,0.83,0.50,0.47,0.20,0.49,2.10,0.22,1.03,-2.15,1.5,0.1,2.1
718,James Dews,2010,Miami OH,31,29.5,11.4,10.0,0.94,0.53,0.51,0.15,0.42,1.61,0.16,1.22,-0.84,1.0,0.2,2.0
719,Ronald Nored,2010,Butler,33,29.5,5.9,4.5,0.73,0.50,0.43,0.72,0.27,3.64,0.80,1.90,1.83,1.7,0.1,2.7
720,Avery Bradley,2010,Texas,34,29.5,11.6,10.8,0.87,0.50,0.49,0.18,0.30,2.09,0.19,1.37,-0.42,1.3,0.5,2.4
721,Chris Babb,2010,Penn St,32,29.5,9.4,7.8,0.99,0.56,0.53,0.20,0.78,2.19,0.28,2.19,1.67,0.7,0.3,1.4
722,Vincent Simpson,2010,Hampton,31,29.5,14.1,12.1,0.84,0.52,0.48,0.27,0.52,2.68,0.22,0.86,-4.43,1.7,0.0,1.9
723,Warren Niles,2010,Oral Roberts,31,29.5,12.6,10.9,0.84,0.52,0.49,0.25,0.44,2.00,0.18,0.72,-4.86,0.7,0.1,2.2
724,Logan Johnson,2010,CCU,31,29.5,7.7,6.5,0.78,0.51,0.47,0.34,0.43,2.65,0.40,1.21,-1.46,1.1,0.2,2.3
725,Chris Roberts,2010,Bradley,31,29.5,9.2,7.2,0.90,0.53,0.50,0.43,0.40,2.19,0.30,1.55,0.15,1.5,0.6,2.0
726,Mezie Uzochukwu,2010,USC Upstate,29,29.4,8.4,7.0,0.84,0.52,0.49,0.37,0.02,1.62,0.23,0.94,-2.20,1.1,0.4,2.4
727,R.J. Evans,2010,Holy Cross,28,29.4,13.4,11.5,0.76,0.47,0.45,0.52,0.11,2.64,0.23,0.86,-4.49,0.6,0.2,2.9
728,Kyle Weems,2010,Missouri St,33,29.4,13.9,10.8,1.08,0.59,0.57,0.19,0.46,1.79,0.17,1.64,0.36,1.4,1.0,2.9
729,Derick Nelson,2010,Oakland,33,29.4,12.1,10.2,0.88,0.51,0.49,0.36,0.30,0.97,0.10,0.55,-3.60,0.7,0.1,1.8
730,Tadre Sheppard,2010,Central Ark,26,29.4,10.4,6.5,0.97,0.59,0.55,0.84,0.08,0.42,0.07,0.28,-4.27,1.2,1.7,2.4
731,Jeremy Bynum,2010,Jacksonville St,28,29.4,10.4,8.9,0.94,0.55,0.52,0.16,0.54,1.68,0.19,1.21,-0.93,0.6,0.2,2.2
732,Patrick Hardy,2010,Savannah St,20,29.4,7.8,6.2,0.89,0.57,0.56,0.25,0.62,2.30,0.37,1.24,-1.16,1.3,0.2,2.0
733,Kwadzo Ahelegbe,2010,UNI,36,29.3,10.4,8.6,0.76,0.50,0.42,0.50,0.23,2.83,0.33,0.93,-4.53,0.8,0.1,1.9
734,Nik Raivio,2010,Portland,16,29.3,13.3,11.9,0.80,0.48,0.44,0.37,0.26,2.00,0.17,0.80,-4.14,0.9,0.0,1.6
735,Gerald Lee,2010,Old Dominion,36,29.3,14.4,9.9,1.03,0.60,0.55,0.48,0.03,1.28,0.13,0.70,-3.56,0.6,0.6,2.4
736,Dior Lowhorn,2010,San Francisco,27,29.3,18.1,13.9,0.97,0.56,0.49,0.40,0.20,0.48,0.03,0.22,-6.25,0.7,0.4,2.3
737,John Williams,2010,UNCA,27,29.3,11.1,8.3,0.95,0.57,0.56,0.41,0.04,0.89,0.11,0.53,-3.36,0.7,2.6,2.1
738,Candon Rusin,2010,Marist,30,29.2,9.5,7.4,0.90,0.59,0.58,0.21,0.61,0.97,0.13,0.40,-6.28,0.6,0.1,2.8
739,Harouna Mutombo,2010,WCU,31,29.2,9.1,8.8,0.73,0.45,0.44,0.34,0.30,2.39,0.27,1.14,-1.66,1.3,0.3,2.1
740,Terrell Smith,2010,Pacific,36,29.2,8.7,7.9,0.80,0.49,0.46,0.29,0.34,1.75,0.22,0.98,-2.27,0.5,0.1,2.2
741,Sylvester Seay,2010,Fresno St,32,29.2,14.8,11.5,0.94,0.55,0.51,0.37,0.33,1.53,0.13,0.73,-3.71,0.9,1.1,2.8
