,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
1418,Brent Wrapp,2017,CSUB,31,24.5,4.9,3.5,0.76,0.53,0.46,0.66,0.37,3.58,1.01,2.18,3.04,1.1,0.3,2.4
1419,Matt Van Scyoc,2017,Indiana St,30,24.5,8.7,6.9,0.98,0.56,0.55,0.30,0.81,0.70,0.10,0.70,-2.15,0.3,0.2,2.8
1420,Carlos Anderson,2017,SIU Edwardsville,28,24.5,7.5,7.0,0.72,0.45,0.38,0.46,0.21,1.43,0.21,0.75,-3.77,0.6,0.0,2.0
1421,Ako Kaluna,2017,Northern Arizona,29,24.5,11.1,8.9,0.89,0.53,0.49,0.38,0.25,1.41,0.16,0.77,-3.54,0.5,0.5,2.8
1422,DeVaughn Mallory,2017,Delaware St,23,24.5,10.1,8.1,1.00,0.58,0.57,0.18,0.00,0.78,0.10,0.60,-3.27,0.6,0.4,3.1
1423,D.J. Clayton,2017,Illinois St,34,24.5,6.4,5.7,0.79,0.49,0.46,0.37,0.25,1.41,0.25,1.00,-2.04,0.9,0.1,2.0
1424,Tarique Thompson,2017,High Point,28,24.5,10.0,7.4,1.03,0.61,0.57,0.28,0.10,0.71,0.10,0.53,-3.75,0.9,0.5,2.5
1425,Kevin Baker,2017,Troy,35,24.5,7.9,7.2,0.80,0.49,0.45,0.27,0.81,2.89,0.40,1.63,0.63,1.1,0.0,2.0
1426,Michael Humphrey,2017,Stanford,29,24.4,9.5,8.4,0.85,0.50,0.47,0.27,0.11,0.97,0.11,0.58,-4.16,0.9,0.6,3.5
1427,Cody Helgeland,2017,Jacksonville,27,24.4,8.0,6.3,0.98,0.58,0.53,0.24,0.67,1.26,0.20,1.06,-1.41,0.7,0.1,2.3
1428,Kennedy Meeks,2017,UNC,39,24.4,12.3,9.3,1.01,0.57,0.55,0.37,0.00,1.03,0.11,0.87,-1.95,0.9,1.2,2.4
1429,Evan Taylor,2017,Nebraska,30,24.4,5.2,5.1,0.76,0.47,0.43,0.23,0.16,1.17,0.23,0.97,-1.73,0.9,0.1,1.8
1430,Bolden Brace,2017,Northeastern,31,24.4,7.5,6.7,0.95,0.52,0.50,0.15,0.83,1.58,0.24,2.45,1.73,0.4,0.3,1.6
1431,Quinton Rose,2017,Temple,31,24.4,10.0,8.1,0.85,0.52,0.47,0.40,0.28,1.87,0.23,0.97,-2.89,1.5,0.5,2.1
1432,Jalen Coleman-Lands,2017,Illinois,34,24.4,7.7,7.3,0.89,0.51,0.49,0.10,0.72,0.91,0.13,0.89,-1.76,0.6,0.1,2.0
1433,Malik Fitts,2017,South Florida,27,24.4,7.4,6.9,0.81,0.48,0.47,0.27,0.43,1.15,0.17,0.84,-2.48,0.7,0.4,2.6
1434,Kris Clyburn,2017,UNLV,32,24.4,7.3,6.9,0.81,0.46,0.42,0.30,0.39,1.25,0.18,1.18,-0.93,0.7,0.2,1.5
1435,Aundre Jackson,2017,Loyola IL,30,24.4,14.2,8.5,1.18,0.71,0.69,0.41,0.12,1.00,0.12,0.58,-4.57,0.5,0.4,2.7
1436,LaGerald Vick,2017,Kansas,36,24.4,7.4,6.1,0.94,0.56,0.52,0.21,0.42,0.94,0.16,0.85,-1.92,0.6,0.4,1.6
1437,Tracy Abrams,2017,Illinois,34,24.4,8.4,7.0,0.92,0.54,0.51,0.25,0.51,2.21,0.31,1.74,0.86,1.0,0.2,2.0
1438,Jalen Avery,2017,Kent St,34,24.4,5.3,4.0,0.99,0.56,0.50,0.42,0.61,2.03,0.51,3.83,3.34,0.4,0.0,0.7
1439,William Magarity,2017,Davidson,29,24.4,8.4,6.7,0.94,0.57,0.53,0.24,0.46,0.97,0.14,0.65,-3.44,0.3,1.4,3.0
1440,Zane Najdawi,2017,Citadel,30,24.4,14.6,10.0,0.97,0.59,0.51,0.53,0.21,0.73,0.07,0.31,-6.51,0.8,1.1,3.5
1441,Jack Williams,2017,Pacific,31,24.4,8.6,7.9,0.91,0.50,0.47,0.21,0.51,0.77,0.10,1.04,-0.95,0.4,0.3,2.0
1442,DeJon Jarreau,2017,Massachusetts,31,24.4,9.8,7.8,0.77,0.53,0.49,0.43,0.37,4.52,0.58,1.37,-1.10,1.0,0.7,2.3
1443,Gary Chivichyan,2017,Idaho St,6,24.3,8.8,7.5,1.10,0.59,0.59,0.00,0.82,0.33,0.04,0.67,-1.12,0.2,0.0,1.2
1444,Tarik Phillip,2017,West Virginia,37,24.3,9.5,7.3,0.90,0.54,0.47,0.48,0.35,3.03,0.41,1.96,1.91,1.7,0.4,1.9
1445,Justin Alston,2017,Boston U.,31,24.3,12.3,8.8,1.03,0.60,0.56,0.38,0.00,0.71,0.08,0.46,-4.39,0.4,0.7,2.9
1446,T.J. Dunans,2017,Auburn,31,24.3,8.2,8.7,0.69,0.43,0.42,0.20,0.27,2.45,0.28,1.06,-2.62,1.0,0.7,2.1
1447,Anthony Vanhook,2017,Charlotte,26,24.3,9.2,7.0,0.90,0.54,0.48,0.48,0.01,2.69,0.38,1.71,0.84,1.1,0.5,3.2
1448,Cheddi Mosely,2017,Boston U.,10,24.3,9.5,8.3,0.88,0.54,0.52,0.16,0.75,1.70,0.20,0.94,-2.72,0.7,0.3,2.1
1449,B.J. Stith,2017,Old Dominion,31,24.3,10.8,9.9,0.84,0.48,0.41,0.33,0.25,1.00,0.10,0.78,-2.79,0.5,0.2,1.5
1450,Robert Kelly,2017,Savannah St,25,24.3,10.0,5.9,1.11,0.67,0.67,0.60,0.22,1.24,0.21,0.89,-1.97,0.6,1.1,2.8
1451,Michael Jacobson,2017,Nebraska,30,24.3,5.8,6.0,0.76,0.43,0.39,0.31,0.12,1.10,0.18,1.32,-0.41,0.8,0.8,2.5
1452,Brett Frantz,2017,Youngstown St,31,24.3,5.5,5.2,0.79,0.48,0.43,0.24,0.64,1.45,0.28,1.36,-0.38,0.5,0.1,1.9
1453,Kenneth Ogbe,2017,Utah Valley,31,24.3,10.9,7.4,0.97,0.60,0.55,0.52,0.59,1.03,0.14,0.56,-4.38,0.4,0.2,2.6
1454,Johnathan Williams,2017,Gonzaga,39,24.3,10.2,6.7,1.05,0.63,0.62,0.48,0.15,0.79,0.12,0.60,-3.25,0.7,0.9,2.1
1455,Oscar Frayer,2017,Grand Canyon,29,24.2,7.3,7.2,0.79,0.47,0.44,0.20,0.48,0.72,0.10,0.54,-3.47,1.0,0.8,2.4
1456,Vladimir Brodziansky,2017,TCU,38,24.2,14.4,9.4,1.13,0.63,0.58,0.47,0.08,0.63,0.07,0.57,-2.88,0.3,2.2,2.1
1457,Conner Frankamp,2017,Wichita State,35,24.2,9.1,7.0,1.12,0.61,0.60,0.14,0.67,2.66,0.38,4.04,4.61,0.8,0.2,0.8
1458,Kristinn Palsson,2017,Marist,31,24.2,4.4,4.1,0.77,0.49,0.45,0.20,0.84,1.39,0.34,1.19,-0.98,0.4,0.2,1.8
1459,Ronnye Beamon,2017,Morehead St,28,24.2,5.4,3.7,0.92,0.60,0.57,0.51,0.26,0.96,0.26,0.79,-2.33,0.8,0.1,2.9
1460,Chandler Rowe,2017,UT Martin,33,24.2,4.5,2.7,0.92,0.62,0.59,0.79,0.24,1.64,0.61,1.46,-0.13,1.4,1.0,3.2
1461,Rob Marberry,2017,Lipscomb,30,24.2,12.3,8.4,1.07,0.63,0.59,0.35,0.00,2.00,0.24,1.30,-0.76,0.5,0.9,2.9
1462,Maik Kotsar,2017,South Carolina,36,24.2,5.7,5.2,0.80,0.49,0.49,0.27,0.00,0.72,0.14,0.59,-3.07,0.8,0.3,3.2
1463,James Harvey,2017,McNeese St,26,24.2,8.4,8.2,0.83,0.48,0.45,0.17,0.75,0.65,0.08,0.50,-3.48,0.6,0.1,1.2
1464,Jared Harper,2017,Auburn,32,24.2,11.4,8.4,0.93,0.55,0.49,0.54,0.58,2.97,0.35,1.94,1.72,1.2,0.1,1.8
1465,Ja'Michael Brown,2017,North Texas,28,24.2,5.4,6.1,0.68,0.41,0.39,0.18,0.54,1.43,0.24,1.08,-1.49,1.1,0.1,1.7
1466,Emmanuel Nzekwesi,2017,Oral Roberts,28,24.2,9.9,8.8,0.89,0.51,0.49,0.22,0.27,1.14,0.13,0.80,-2.69,0.6,0.5,2.7
1467,Ed Simpson,2017,Middle Tenn,35,24.2,3.5,3.1,0.88,0.53,0.53,0.21,0.78,2.20,0.72,3.50,3.64,0.7,0.1,1.6
1468,Calvin Crawford,2017,Manhattan,31,24.2,9.3,7.8,0.90,0.55,0.52,0.20,0.39,0.71,0.09,0.42,-4.84,0.8,0.5,2.5
1469,Ryan Smith,2017,Tulane,31,24.2,7.9,6.5,0.87,0.53,0.49,0.33,0.00,0.71,0.11,0.47,-4.22,0.4,1.4,3.5
1470,Josh Ibarra,2017,Houston Baptist,27,24.1,11.9,8.1,1.02,0.61,0.60,0.44,0.00,0.81,0.10,0.48,-4.65,0.4,0.7,3.4
1471,Matija Milin,2017,Fairfield,29,24.1,8.3,7.1,0.95,0.56,0.55,0.13,0.44,0.86,0.12,0.68,-2.80,0.5,0.3,2.5
1472,Derrien King,2017,Washington St,8,24.1,6.9,6.8,0.62,0.42,0.32,0.48,0.41,0.63,0.09,0.23,-9.68,0.4,0.3,2.0
1473,Allerik Freeman,2017,Baylor,30,24.1,9.6,6.9,0.96,0.59,0.52,0.42,0.52,1.20,0.17,0.77,-3.40,0.4,0.0,1.4
1474,Quentin Goodin,2017,Xavier,38,24.1,5.1,5.3,0.63,0.42,0.38,0.37,0.26,3.45,0.66,1.77,1.48,0.9,0.2,2.1
1475,Jordan Garnett,2017,NKU,32,24.1,5.0,3.6,0.98,0.60,0.55,0.34,0.37,1.34,0.37,1.48,-0.04,0.7,0.3,2.5
1476,Jonathan Williams,2017,VCU,34,24.1,8.3,7.2,0.84,0.50,0.45,0.34,0.07,3.09,0.43,2.19,2.70,0.6,0.2,1.4
1477,Micheal Warren,2017,CSUN,28,24.0,7.2,5.0,1.01,0.61,0.57,0.36,0.45,1.68,0.33,1.42,-0.23,1.1,0.3,2.6
1478,Aaron Scales,2017,NC A&T,30,24.0,6.4,4.5,0.84,0.57,0.57,0.56,0.00,0.47,0.10,0.25,-6.80,0.2,0.7,3.5
1479,Zach Braxton,2017,Weber St,32,24.0,10.2,6.7,1.01,0.61,0.61,0.59,0.00,1.00,0.15,0.68,-3.37,0.3,0.8,2.9
1480,Gabe DeVoe,2017,Clemson,33,24.0,7.1,6.9,0.81,0.49,0.47,0.13,0.59,1.88,0.27,1.32,-0.73,1.1,0.2,1.5
1481,Akeem Springs,2017,Minnesota,32,24.0,9.5,8.4,0.94,0.52,0.51,0.18,0.65,1.34,0.16,1.43,-0.17,0.6,0.2,1.1
1482,Torin Dorn,2017,N.C. State,32,24.0,9.5,7.1,0.98,0.58,0.55,0.34,0.29,0.88,0.12,0.65,-3.06,0.4,0.1,1.3
1483,Phil Booth,2017,Villanova,3,24.0,5.7,6.3,0.63,0.41,0.34,0.21,0.53,2.00,0.32,1.00,-2.95,0.3,0.0,1.0
1484,Jalen Johnson,2017,St. Louis,33,24.0,7.5,6.5,0.87,0.52,0.48,0.28,0.45,0.76,0.12,0.57,-3.66,0.7,0.5,2.7
1485,Luke Fischer,2017,Marquette,32,24.0,10.9,7.3,1.12,0.65,0.65,0.37,0.00,1.19,0.16,1.00,-1.62,0.6,1.7,3.4
1486,Dulani Robinson,2017,Texas Southern,31,24.0,6.5,6.1,0.79,0.49,0.44,0.23,0.60,2.61,0.43,1.84,1.35,1.2,0.0,1.6
1487,Chris Shields,2017,Longwood,28,24.0,5.6,5.1,0.74,0.52,0.51,0.13,0.37,0.86,0.17,0.39,-6.55,0.4,0.2,2.5
1488,Tadric Jackson,2017,Georgia Tech,35,23.9,12.2,10.6,0.89,0.51,0.50,0.27,0.33,1.74,0.16,1.05,-2.08,0.7,0.2,2.0
1489,Alex Long,2017,Norfolk St,31,23.9,7.3,5.6,0.78,0.52,0.49,0.57,0.00,0.65,0.11,0.30,-7.02,0.7,1.2,3.2
1490,Ron Patterson,2017,IUPUI,30,23.9,9.4,7.6,1.01,0.58,0.57,0.13,0.64,1.97,0.26,1.59,0.32,1.4,0.4,2.2
1491,Amir Bell,2017,Princeton,29,23.9,6.8,5.6,0.93,0.55,0.52,0.23,0.39,2.03,0.36,1.90,1.29,0.7,0.3,2.4
1492,Jure Span,2017,USC Upstate,29,23.9,3.5,3.9,0.66,0.43,0.43,0.11,0.65,2.38,0.61,1.97,1.56,0.6,0.2,2.2
1493,Trey Phills,2017,Yale,27,23.9,7.0,5.0,0.87,0.56,0.47,0.60,0.28,1.44,0.29,0.91,-2.68,1.0,0.5,2.2
1494,Moritz Wagner,2017,Michigan,38,23.9,12.1,7.9,1.12,0.66,0.64,0.35,0.38,0.53,0.07,0.36,-5.00,1.0,0.4,2.7
1495,Jailyn Ingram,2017,Fla Atlantic,28,23.9,8.1,8.0,0.78,0.46,0.44,0.22,0.13,1.21,0.15,0.83,-2.73,0.6,0.3,2.0
1496,Antonio Campbell,2017,Ohio,14,23.9,16.4,11.9,1.07,0.61,0.60,0.28,0.39,0.79,0.07,0.42,-5.37,0.6,1.1,3.5
1497,Silas Melson,2017,Gonzaga,39,23.8,7.2,5.6,1.02,0.58,0.55,0.23,0.51,1.49,0.27,1.87,0.81,0.7,0.2,2.0
1498,Dylan Frye,2017,Bowling Green,31,23.8,8.8,7.5,0.95,0.54,0.52,0.19,0.42,1.16,0.15,1.06,-1.30,0.5,0.0,2.2
1499,Ed Morrow,2017,Nebraska,23,23.8,9.6,7.6,0.87,0.54,0.51,0.37,0.00,0.35,0.05,0.18,-7.23,0.3,1.1,2.9
1500,Marvin Jones,2017,Texas Southern,34,23.8,8.5,4.9,1.13,0.67,0.61,0.65,0.11,0.53,0.11,0.55,-2.59,0.6,1.5,3.3
1501,Esa Ahmad,2017,West Virginia,34,23.8,11.3,7.9,0.91,0.56,0.51,0.60,0.14,1.74,0.22,0.82,-3.93,0.9,0.6,2.1
1502,Mike Watkins,2017,Penn St,33,23.8,9.7,6.6,1.03,0.61,0.59,0.45,0.00,0.61,0.09,0.47,-3.68,0.8,2.7,2.5
1503,Dane Pineau,2017,St Mary's,33,23.8,6.6,4.6,1.02,0.62,0.62,0.33,0.14,0.76,0.16,0.69,-2.78,0.9,1.1,3.0
1504,Karachi Edo,2017,Fresno St,16,23.8,8.0,6.1,0.95,0.53,0.49,0.55,0.19,0.81,0.13,1.30,-0.35,0.6,1.4,2.1
1505,Theo Pinson,2017,UNC,21,23.8,6.1,5.4,0.76,0.48,0.42,0.42,0.34,3.67,0.68,2.48,3.91,0.9,0.2,1.8
1506,Brandon Gilbeck,2017,Western Ill,26,23.8,6.9,4.8,0.89,0.58,0.56,0.56,0.00,0.62,0.13,0.38,-4.99,0.3,3.0,4.0
1507,Darryl Reynolds,2017,Villanova,31,23.8,4.5,2.6,1.02,0.70,0.69,0.54,0.00,0.58,0.23,0.51,-3.31,0.5,0.9,1.7
1508,Brion Sanchious,2017,Murray St,31,23.8,3.3,2.2,0.90,0.60,0.63,0.63,0.00,0.45,0.21,0.54,-2.24,0.2,0.5,2.7
1509,Khadeem Lattin,2017,Oklahoma,31,23.8,8.4,5.9,0.94,0.58,0.52,0.55,0.00,0.42,0.07,0.30,-4.68,1.2,2.1,3.5
1510,Myles Powell,2017,Seton Hall,33,23.8,10.7,9.1,0.97,0.54,0.50,0.20,0.68,0.88,0.10,0.91,-1.62,0.9,0.2,2.0
1511,Norville Carey,2017,Rider,33,23.8,11.3,9.4,0.85,0.52,0.49,0.36,0.02,0.55,0.06,0.25,-7.03,1.1,0.8,2.7
1512,Tyrell Sturdivant,2017,Stony Brook,32,23.8,10.6,8.5,0.85,0.50,0.44,0.55,0.00,0.63,0.07,0.41,-4.87,0.6,0.4,2.5
1513,Miles Overton,2017,Drexel,22,23.8,9.5,9.9,0.69,0.42,0.35,0.35,0.49,1.59,0.16,0.74,-4.39,0.9,0.1,2.1
1514,Nicholas Baer,2017,Iowa,34,23.8,7.5,6.0,1.01,0.57,0.56,0.22,0.57,1.74,0.29,2.19,1.45,1.4,1.2,2.3
1515,Isaiah Tripp,2017,Abilene Christian,25,23.8,6.0,4.5,0.91,0.57,0.51,0.39,0.62,1.48,0.33,1.23,-0.92,0.5,0.0,2.4
1516,Robert Jones,2017,Idaho St,29,23.8,7.7,5.9,0.92,0.59,0.56,0.27,0.47,1.07,0.18,0.63,-4.05,0.7,0.5,2.9
1517,A.J. Merriweather,2017,ETSU,33,23.8,8.5,5.6,0.96,0.63,0.58,0.46,0.31,1.58,0.28,0.81,-3.63,1.6,0.1,2.5
1518,Andrien White,2017,Charlotte,28,23.8,11.0,8.2,0.96,0.57,0.53,0.38,0.59,1.04,0.13,0.62,-3.91,1.4,0.4,2.3
1519,Marcus Derrickson,2017,Georgetown,28,23.8,8.3,6.3,0.96,0.58,0.52,0.33,0.53,1.43,0.23,1.08,-1.54,0.4,0.6,3.0
1520,Cullen Vanleer,2017,Missouri,32,23.7,5.6,5.0,0.91,0.53,0.50,0.15,0.83,1.34,0.27,1.65,0.35,0.7,0.3,2.1
1521,Kendrick Thompson,2017,Longwood,7,23.7,4.4,5.4,0.65,0.40,0.41,0.05,0.76,3.71,0.68,2.89,4.90,1.3,0.3,2.9
1522,Greig Stire,2017,Albany,34,23.7,7.1,4.7,0.96,0.59,0.56,0.61,0.00,1.09,0.23,0.93,-2.04,0.4,0.3,3.2
1523,Devonte Klines,2017,Montana St,30,23.7,7.2,7.1,0.74,0.44,0.41,0.33,0.28,1.93,0.27,1.29,-0.87,0.9,0.3,2.4
1524,Ismail Ali,2017,Bowling Green,29,23.7,6.8,6.0,0.72,0.47,0.43,0.44,0.12,3.72,0.62,1.71,1.26,1.3,0.3,2.6
1525,Jordan Scott,2017,Idaho,31,23.7,4.6,3.4,0.85,0.55,0.50,0.59,0.24,1.35,0.40,1.24,-0.84,0.3,0.4,2.7
1526,Corey Johnson,2017,Harvard,24,23.7,7.7,6.2,1.05,0.61,0.60,0.05,0.89,0.75,0.12,0.75,-2.17,0.5,0.3,1.8
1527,Sedrick Barefield,2017,Utah,24,23.7,9.0,7.0,0.89,0.56,0.51,0.34,0.50,1.96,0.28,1.07,-2.22,0.8,0.0,1.8
1528,Nolan Cressler,2017,Vanderbilt,35,23.7,7.8,5.9,1.01,0.61,0.60,0.16,0.39,1.74,0.29,1.36,-0.54,0.5,0.0,1.7
1529,Troy Whiteside,2017,Cornell,28,23.6,6.6,5.3,0.95,0.58,0.57,0.18,0.26,1.32,0.25,1.09,-1.38,0.6,0.1,2.4
1530,Chris Boucher,2017,Oregon,30,23.6,11.7,8.6,1.07,0.60,0.59,0.32,0.39,0.37,0.04,0.37,-3.24,0.4,2.5,2.8
1531,Adrian Edwards,2017,Alabama A&M,16,23.6,7.6,5.4,0.96,0.56,0.51,0.57,0.02,1.06,0.20,1.13,-1.03,0.3,0.7,2.8
1532,Julian Batts,2017,Long Island,31,23.6,4.4,3.9,0.79,0.50,0.45,0.28,0.49,1.68,0.43,1.49,-0.05,0.8,0.0,2.2
1533,Kenny Williams,2017,UNC,25,23.6,6.2,5.3,0.89,0.53,0.51,0.23,0.58,2.16,0.41,2.00,1.47,0.8,0.3,1.5
1534,Onno Steger,2017,WCU,30,23.6,5.9,5.4,0.80,0.50,0.47,0.20,0.57,0.67,0.12,0.49,-3.93,1.0,0.2,2.1
1535,Anthony Livingston,2017,Texas Tech,32,23.6,9.9,8.1,1.00,0.56,0.53,0.20,0.53,1.16,0.14,1.28,-0.61,0.2,0.1,1.8
1536,Chris Thomas,2017,Southern,29,23.6,9.0,7.4,0.84,0.50,0.45,0.50,0.23,0.72,0.10,0.50,-4.09,0.6,0.4,2.8
1537,Marvin Jean-Pierre,2017,La Monroe,29,23.6,9.1,7.2,0.90,0.55,0.52,0.33,0.26,1.24,0.17,0.72,-4.01,0.7,0.4,2.1
1538,Justinian Jessup,2017,Boise St,31,23.6,7.3,6.4,0.89,0.53,0.49,0.21,0.69,1.32,0.21,1.08,-1.45,1.0,0.3,1.9
1539,Jordon Harris,2017,La Monroe,21,23.6,7.9,7.5,0.81,0.50,0.48,0.09,0.63,1.67,0.22,0.90,-3.34,0.9,0.0,1.5
1540,Kobi Simmons,2017,Arizona,37,23.5,8.7,7.6,0.87,0.50,0.45,0.32,0.35,1.97,0.26,1.59,0.32,0.6,0.1,1.9
1541,Ivan Canete,2017,Stephen F. Austin,30,23.5,10.1,7.7,0.91,0.57,0.52,0.37,0.47,1.80,0.23,0.87,-3.73,1.5,0.3,3.4
1542,Derek Ogbeide,2017,Georgia,33,23.5,7.1,5.3,0.94,0.58,0.57,0.35,0.00,0.61,0.11,0.47,-3.83,0.4,1.1,2.7
1543,Sidy Djitte,2017,Clemson,32,23.5,6.5,4.3,0.90,0.59,0.53,0.69,0.01,0.72,0.17,0.47,-4.59,0.7,0.8,3.0
1544,Cullen Neal,2017,Mississippi,36,23.5,9.4,6.7,1.00,0.61,0.54,0.37,0.64,2.14,0.32,1.43,-0.30,0.4,0.0,2.0
1545,Reggie Jones,2017,Western Mich,31,23.5,9.6,8.0,0.90,0.55,0.52,0.21,0.36,2.32,0.29,1.29,-1.09,1.2,0.3,1.9
1546,Shakir Brown,2017,James Madison,29,23.5,9.2,9.1,0.80,0.46,0.43,0.20,0.56,1.14,0.12,0.73,-3.57,1.1,0.1,2.4
1547,Kylan Phillips,2017,MVSU,27,23.5,3.6,4.4,0.60,0.37,0.34,0.22,0.46,1.93,0.44,1.63,0.40,1.0,0.0,1.6
1548,James Reid,2017,Boise St,30,23.5,10.2,7.2,1.03,0.62,0.57,0.31,0.75,1.63,0.23,1.09,-1.74,0.6,0.1,2.7
1549,Zjori Bosha,2017,Lamar,28,23.5,6.3,4.6,0.98,0.57,0.53,0.45,0.57,1.11,0.24,1.48,-0.05,1.0,0.4,2.3
1550,Elijah Mays,2017,FAMU,26,23.5,6.3,6.3,0.75,0.45,0.41,0.24,0.37,3.19,0.50,2.68,3.89,0.9,0.0,2.0
1551,Jake Allsmiller,2017,Ga Southern,31,23.4,7.9,5.9,1.11,0.65,0.63,0.08,0.92,0.65,0.11,0.65,-2.41,0.5,0.3,2.4
1552,Paulius Zalys,2017,Lafayette,29,23.4,8.9,7.7,0.83,0.54,0.52,0.18,0.44,1.45,0.19,0.62,-5.85,0.3,0.2,2.0
1553,Casey Jones,2017,Chattanooga,27,23.4,9.4,7.3,0.93,0.58,0.55,0.24,0.21,1.41,0.19,0.72,-4.51,0.7,0.4,2.1
1554,Deion Lavender,2017,UAB,32,23.4,6.3,5.7,0.72,0.47,0.41,0.38,0.21,3.19,0.56,1.59,0.55,0.8,0.1,1.6
1555,Broderick Robinson,2017,UMKC,32,23.4,5.0,4.2,0.83,0.54,0.51,0.29,0.68,1.69,0.41,1.26,-0.88,1.2,0.1,1.9
1556,Siler Schneider,2017,UCD,34,23.4,10.3,8.9,0.81,0.51,0.46,0.32,0.43,1.82,0.21,0.78,-4.72,0.5,0.1,2.3
1557,Anthony Townes,2017,Pacific,29,23.4,10.7,8.4,0.96,0.56,0.54,0.30,0.00,0.48,0.06,0.36,-4.48,0.7,0.8,3.0
1558,Alex Hart,2017,UCSB,27,23.4,7.5,6.4,0.83,0.49,0.45,0.45,0.08,0.52,0.08,0.44,-3.75,0.3,0.6,2.7
1559,Nick Robinson,2017,St Joseph's,31,23.4,5.2,4.7,0.68,0.44,0.39,0.55,0.30,1.94,0.41,1.22,-1.24,0.5,0.5,2.4
1560,Quinton Everett,2017,Montana St,29,23.3,9.6,8.7,0.84,0.49,0.46,0.31,0.40,1.14,0.13,0.80,-2.73,1.0,0.3,2.9
1561,Aric Holman,2017,Mississippi St.,32,23.3,8.5,6.6,0.90,0.56,0.53,0.36,0.23,0.63,0.09,0.37,-5.33,0.7,2.0,2.5
1562,Josh Martin,2017,Cal Poly,3,23.3,11.3,8.7,0.85,0.49,0.44,0.77,0.27,0.67,0.08,0.50,-3.97,0.3,0.0,2.7
1563,Keita Bates-Diop,2017,Ohio St,9,23.3,9.7,8.2,0.92,0.54,0.52,0.19,0.20,1.33,0.16,0.86,-2.88,0.2,1.3,1.4
1564,Drew Charles,2017,Texas Arlington,34,23.3,8.4,6.8,1.05,0.58,0.56,0.16,0.78,1.35,0.20,2.09,1.06,0.6,0.0,2.2
1565,John Davis,2017,Towson,26,23.3,11.8,9.0,0.98,0.56,0.53,0.37,0.09,0.81,0.09,0.57,-3.84,0.6,0.5,2.5
1566,Michael Buchanan,2017,USC Upstate,28,23.3,16.3,10.4,1.03,0.62,0.63,0.59,0.00,1.14,0.11,0.50,-6.44,0.5,0.6,2.9
1567,Cole Huff,2017,Creighton,34,23.3,9.1,6.6,1.13,0.62,0.58,0.25,0.58,0.65,0.10,1.00,-0.88,0.4,0.1,1.8
1568,Jojo Anderson,2017,Northern Arizona,31,23.3,7.4,4.7,0.86,0.57,0.48,0.88,0.47,2.58,0.55,1.40,-0.50,0.6,0.0,1.7
1569,Carsen Edwards,2017,Purdue,35,23.3,10.3,9.6,0.82,0.49,0.46,0.22,0.43,1.77,0.19,0.97,-2.77,1.0,0.1,1.9
1570,James Fives,2017,Loyola MD,32,23.2,5.9,4.7,0.78,0.50,0.42,0.58,0.46,0.63,0.13,0.40,-5.12,0.7,0.1,2.3
1571,Morgan Means,2017,Seattle,26,23.2,6.3,5.4,0.75,0.50,0.46,0.37,0.43,1.85,0.34,0.91,-3.47,0.8,0.0,2.5
1572,Nate Renfro,2017,San Francisco,32,23.2,5.2,4.5,0.73,0.48,0.49,0.40,0.26,2.03,0.45,1.27,-1.03,1.2,0.9,2.7
1573,A.J. Lawson,2017,North Texas,28,23.2,11.7,10.0,0.87,0.50,0.47,0.38,0.19,0.93,0.09,0.58,-4.17,1.1,0.1,2.4
1574,Griffin Kinney,2017,Appalachian St.,28,23.2,10.0,6.8,0.83,0.57,0.52,0.69,0.03,1.36,0.20,0.47,-8.33,0.5,0.4,3.1
1575,Samir Doughty,2017,VCU,35,23.2,9.0,7.2,0.84,0.52,0.45,0.44,0.32,2.14,0.30,1.14,-1.98,0.9,0.1,2.2
1576,Nick Griffin,2017,St. Peter's,36,23.2,8.8,6.9,1.11,0.62,0.60,0.10,0.73,0.53,0.08,0.70,-1.88,0.4,0.2,1.1
1577,Jack Hobbs,2017,Hartford,31,23.2,6.4,5.3,1.00,0.56,0.55,0.15,0.85,0.68,0.13,1.00,-0.97,0.8,0.4,2.4
1578,Isaiah Hicks,2017,UNC,38,23.2,11.6,7.6,1.04,0.63,0.57,0.47,0.00,1.45,0.19,0.87,-2.88,0.4,0.8,3.1
1579,Kalin Fisher,2017,Hampton,26,23.2,9.3,9.1,0.79,0.46,0.42,0.25,0.30,1.54,0.17,0.98,-2.35,0.6,0.2,1.7
1580,Reggie Lynch,2017,Minnesota,33,23.1,8.4,6.0,0.94,0.58,0.54,0.49,0.00,0.45,0.08,0.31,-5.05,0.5,3.5,3.4
1581,Zoran Talley,2017,Old Dominion,26,23.1,11.3,11.0,0.83,0.47,0.45,0.22,0.04,1.73,0.16,1.10,-1.99,0.4,0.2,1.8
1582,Terrence Leflore,2017,Alabama St,29,23.1,6.5,6.7,0.64,0.43,0.40,0.31,0.35,2.52,0.38,1.04,-3.17,1.0,0.2,2.3
1583,Michael Bibby,2017,South Florida,29,23.1,6.6,5.0,0.86,0.59,0.55,0.28,0.69,1.97,0.40,0.95,-3.29,0.7,0.2,2.2
1584,Przemek Karnowski,2017,Gonzaga,39,23.1,12.2,8.7,1.00,0.60,0.59,0.39,0.00,1.92,0.22,1.07,-2.18,0.4,0.9,2.1
