,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
460,Mo Evans,2015,IPFW,28,31.8,10.4,8.6,0.90,0.55,0.51,0.23,0.61,3.29,0.38,1.67,0.71,0.9,0.2,2.7
461,Tevin Svihovec,2015,No. Colorado,28,31.8,13.4,11.2,0.87,0.51,0.45,0.39,0.18,2.71,0.24,1.33,-0.73,0.9,0.0,1.3
462,Jackson Kent,2015,James Madison,33,31.8,10.3,7.8,0.98,0.58,0.53,0.32,0.55,1.67,0.21,1.12,-1.19,0.8,0.0,1.2
463,Tekele Cotton,2015,Wichita State,34,31.8,9.8,8.7,0.87,0.50,0.47,0.26,0.39,2.88,0.33,2.18,1.99,1.4,0.3,1.6
464,Antonio Woods,2015,Penn,28,31.8,8.4,7.9,0.75,0.47,0.43,0.30,0.38,3.79,0.48,1.80,1.35,0.7,0.1,2.0
465,Ky Howard,2015,NJIT,23,31.7,10.9,6.9,0.89,0.61,0.54,0.68,0.21,3.91,0.57,1.32,-1.07,0.5,0.1,2.6
466,Alec Peters,2015,Valparaiso,31,31.7,16.8,11.9,1.12,0.63,0.59,0.28,0.45,1.19,0.10,0.82,-2.13,0.7,0.3,2.0
467,Anthony Stitt,2015,Col Of Charleston,26,31.7,8.2,9.0,0.66,0.41,0.38,0.24,0.37,2.54,0.28,1.06,-2.29,1.0,0.1,2.0
468,David Robertson,2015,UNCA,28,31.7,11.0,9.1,0.86,0.53,0.49,0.30,0.57,2.57,0.28,1.16,-1.49,1.1,0.0,2.5
469,Taishaun Johnson,2015,South Alabama,31,31.7,12.8,9.5,0.83,0.54,0.45,0.58,0.44,2.13,0.22,0.69,-5.02,1.0,0.2,2.7
470,Worth Smith,2015,Navy,21,31.7,14.5,12.5,0.98,0.55,0.53,0.14,0.22,1.10,0.09,0.74,-2.49,1.3,1.0,2.1
471,Cat Barber,2015,N.C. State,35,31.7,12.1,9.4,0.89,0.54,0.48,0.46,0.22,3.71,0.40,1.78,1.24,0.8,0.0,1.9
472,Brandon Stewart,2015,Bethune Cookman,17,31.6,13.1,10.8,0.77,0.48,0.37,0.62,0.39,1.35,0.13,0.48,-6.50,0.8,0.1,2.5
473,Jordan McLaughlin,2015,USC,22,31.6,12.1,11.5,0.76,0.45,0.41,0.36,0.41,4.55,0.40,2.00,2.26,1.5,0.2,1.2
474,Derrick Marks,2015,Boise St,30,31.6,19.7,15.0,1.03,0.59,0.56,0.25,0.33,3.03,0.20,1.36,-0.70,1.8,0.4,2.3
475,Patricio Garino,2015,GW,35,31.6,12.4,8.2,0.96,0.61,0.56,0.52,0.19,1.49,0.18,0.58,-5.03,1.7,0.8,2.3
476,Shonn Miller,2015,Cornell,29,31.6,16.8,12.9,0.95,0.54,0.47,0.44,0.27,0.93,0.07,0.51,-3.87,1.2,1.8,2.9
477,Shaun Lawton,2015,Maine,29,31.6,9.6,7.5,0.81,0.53,0.46,0.46,0.36,2.79,0.37,1.07,-2.34,1.9,0.1,2.7
478,Austin Ruder,2015,Missouri St,29,31.6,8.6,8.3,0.85,0.48,0.44,0.18,0.67,1.31,0.16,1.23,-0.66,0.7,0.0,1.4
479,Hans Brase,2015,Princeton,29,31.6,11.4,8.6,0.95,0.57,0.51,0.39,0.58,2.14,0.25,1.15,-1.39,0.6,0.5,2.8
480,Michael Young,2015,Pittsburgh,33,31.6,12.9,9.0,1.04,0.58,0.53,0.53,0.05,1.30,0.14,1.23,-0.65,0.6,0.8,2.6
481,Damon Sherman-Newsome,2015,Colgate,32,31.6,14.8,11.6,0.99,0.57,0.55,0.27,0.47,1.88,0.16,1.02,-2.02,0.5,0.2,1.6
482,Ralston Turner,2015,N.C. State,36,31.6,12.8,10.6,1.01,0.55,0.52,0.21,0.67,0.97,0.09,0.95,-1.21,0.6,0.2,2.4
483,Quincy Ford,2015,Northeastern,35,31.5,10.4,8.1,0.89,0.55,0.50,0.39,0.52,2.26,0.28,1.08,-1.88,1.0,1.1,1.8
484,Isaiah Taylor,2015,Texas,24,31.5,13.1,11.3,0.81,0.50,0.42,0.37,0.14,4.50,0.40,1.71,1.23,1.0,0.1,2.1
485,Seth Hinrichs,2015,Lafayette,32,31.5,13.1,9.6,1.01,0.61,0.57,0.28,0.42,2.56,0.27,1.22,-1.23,0.8,0.7,1.9
486,Rodney Cooper,2015,Alabama,33,31.5,11.0,8.1,1.01,0.60,0.56,0.30,0.49,1.58,0.19,0.95,-2.02,0.6,0.2,2.7
487,Jarvis Williams,2015,Murray St,33,31.5,15.7,10.1,1.06,0.60,0.55,0.67,0.00,0.97,0.10,0.74,-2.02,0.8,1.1,2.8
488,Joe McDonald,2015,GW,35,31.5,9.9,8.2,0.86,0.52,0.50,0.40,0.38,3.14,0.38,1.80,1.15,1.2,0.1,2.1
489,Reece Chamberlain,2015,Belmont,32,31.5,8.4,6.4,0.79,0.53,0.49,0.54,0.31,5.91,0.93,2.33,4.29,1.6,0.2,2.2
490,Zarko Valjarevic,2015,Maine,28,31.5,10.0,9.6,0.85,0.49,0.46,0.14,0.69,1.46,0.15,1.03,-1.40,0.6,0.1,2.3
491,P.J. Horgan,2015,Citadel,26,31.5,11.2,7.8,0.95,0.59,0.53,0.52,0.00,0.96,0.12,0.47,-4.83,0.6,1.2,2.3
492,Karl Cochran,2015,Wofford,33,31.5,14.7,13.5,0.91,0.51,0.50,0.15,0.58,2.67,0.20,1.60,0.37,1.8,1.1,2.0
493,Mark Tollefsen,2015,San Francisco,31,31.5,14.1,10.3,1.11,0.62,0.60,0.24,0.34,1.55,0.15,1.37,-0.30,0.9,0.8,1.8
494,Aaron White,2015,Iowa,34,31.5,16.4,9.6,1.14,0.64,0.55,0.73,0.18,1.41,0.15,1.17,-0.85,1.3,0.5,1.6
495,Codi Miller-McIntyre,2015,Wake Forest,32,31.5,14.5,11.6,0.86,0.52,0.48,0.47,0.18,4.28,0.37,1.71,1.06,1.0,0.3,1.8
496,Alex Caruso,2015,Texas A&M,33,31.5,9.1,6.9,0.80,0.56,0.52,0.40,0.31,5.52,0.79,1.82,2.07,2.1,0.1,2.0
497,J.D. Weatherspoon,2015,Toledo,33,31.5,12.9,8.4,1.00,0.61,0.58,0.59,0.10,1.03,0.12,0.51,-4.12,0.6,0.6,1.5
498,Malik Harmon,2015,St. Francis (PA),31,31.5,9.7,8.0,0.86,0.52,0.48,0.39,0.52,2.65,0.33,1.55,0.18,1.2,0.1,2.4
499,Daniel Hamilton,2015,Connecticut,35,31.4,10.9,10.5,0.78,0.47,0.44,0.23,0.37,3.66,0.35,1.58,0.41,0.9,0.4,2.5
500,Shaquille Harrison,2015,Tulsa,33,31.4,12.8,10.4,0.84,0.51,0.47,0.47,0.16,3.67,0.35,1.55,0.26,1.9,0.6,2.4
501,Tre Hale-Edmerson,2015,CSUN,31,31.4,5.3,5.1,0.74,0.51,0.49,0.09,0.20,2.45,0.48,1.27,-0.95,1.1,1.2,3.5
502,Evan Kelley,2015,Sacred Heart,31,31.4,13.5,11.7,0.84,0.50,0.47,0.36,0.13,2.32,0.20,1.07,-1.83,1.2,0.2,1.9
503,Cody Doolin,2015,UNLV,31,31.4,6.1,4.9,0.90,0.54,0.51,0.32,0.41,3.74,0.76,3.63,4.68,1.1,0.0,2.1
504,Brandon Bos,2015,South Dakota,31,31.4,13.7,12.0,0.84,0.49,0.42,0.36,0.35,2.35,0.20,1.11,-1.77,0.4,0.1,1.7
505,Wayne Blackshear,2015,Louisville,36,31.4,11.6,9.3,0.97,0.54,0.49,0.35,0.54,1.14,0.12,1.11,-0.85,1.0,0.6,2.6
506,Mitchell Badillo,2015,Incarnate Word,23,31.3,8.5,5.8,0.92,0.61,0.55,0.47,0.36,4.57,0.79,2.19,2.89,1.0,0.0,2.4
507,Pierria Henry,2015,Charlotte,32,31.3,10.2,8.3,0.81,0.52,0.44,0.44,0.29,5.41,0.65,2.19,3.49,2.4,0.7,2.5
508,Daniel Bejarano,2015,Colorado St,32,31.3,11.8,11.1,0.84,0.48,0.45,0.24,0.51,2.88,0.26,1.77,0.93,0.4,0.6,2.4
509,Romello Walker,2015,Binghamton,30,31.3,8.8,8.8,0.71,0.43,0.40,0.34,0.30,0.83,0.09,0.40,-4.93,1.0,0.2,2.0
510,Damon Collins,2015,Howard,27,31.3,4.0,3.6,0.60,0.46,0.42,0.47,0.15,1.44,0.40,0.65,-4.08,1.3,0.3,2.0
511,Troy Caupain,2015,Cincinnati,34,31.3,9.6,7.1,0.90,0.57,0.51,0.43,0.32,3.56,0.50,1.68,0.89,1.2,0.2,1.4
512,Kameron Woods,2015,Butler,34,31.3,7.8,5.3,0.93,0.56,0.51,0.70,0.00,1.15,0.22,0.95,-1.43,1.2,0.9,2.0
513,Rapheal Davis,2015,Purdue,34,31.3,10.7,7.9,0.90,0.55,0.49,0.53,0.22,2.59,0.33,1.35,-0.60,0.8,0.2,2.3
514,Johnny Dee,2015,San Diego,30,31.3,17.3,12.8,1.09,0.59,0.53,0.32,0.54,1.20,0.09,1.13,-0.87,1.2,0.1,1.5
515,Trency Jackson,2015,WKU,30,31.3,10.3,8.3,0.89,0.54,0.49,0.36,0.48,2.67,0.32,1.48,-0.07,1.0,0.0,2.5
516,ATorri Shine,2015,Grambling,27,31.3,12.1,11.7,0.82,0.48,0.45,0.19,0.44,0.78,0.07,0.38,-4.89,0.9,0.1,2.0
517,Venky Jois,2015,Eastern Wash.,28,31.3,16.1,10.9,0.99,0.60,0.60,0.53,0.03,1.82,0.17,0.76,-3.58,1.3,2.3,2.5
518,Juwan Staten,2015,West Virginia,30,31.3,14.2,11.3,0.88,0.51,0.45,0.50,0.17,4.63,0.41,2.28,3.18,1.1,0.0,1.7
519,Caleb White,2015,ECU,31,31.3,12.2,9.6,0.99,0.57,0.54,0.25,0.53,1.39,0.14,0.90,-2.09,0.4,0.1,2.0
520,Isaiah Miles,2015,St Joseph's,31,31.3,10.7,9.5,0.87,0.51,0.48,0.23,0.51,0.84,0.09,0.50,-3.62,0.6,0.9,3.5
521,Andre Smith,2015,Winthrop,29,31.2,11.2,10.2,0.86,0.51,0.47,0.19,0.57,4.14,0.41,2.22,2.80,1.1,0.1,1.4
522,Majok Deng,2015,La Monroe,34,31.2,11.0,8.9,0.95,0.54,0.50,0.29,0.38,1.09,0.12,0.80,-2.09,0.6,1.2,2.3
523,Faronte Drakeford,2015,CCSU,30,31.2,12.9,11.4,0.78,0.49,0.42,0.38,0.04,1.60,0.14,0.54,-6.17,1.3,0.2,3.0
524,Martin Hermannsson,2015,Long Island,30,31.2,10.1,7.7,0.84,0.54,0.44,0.51,0.35,3.33,0.43,1.37,-0.64,0.9,0.2,2.8
525,Eric Paschall,2015,Fordham,26,31.2,15.3,12.9,0.87,0.52,0.47,0.30,0.40,1.00,0.08,0.36,-6.71,0.8,0.5,2.0
526,Terry Allen,2015,Richmond,35,31.2,13.0,9.5,0.98,0.58,0.54,0.40,0.20,1.34,0.14,0.70,-3.42,1.4,0.7,2.2
527,Parker Kelly,2015,Eastern Wash.,32,31.2,7.7,5.9,1.10,0.59,0.56,0.24,0.74,1.09,0.18,2.69,0.98,0.3,0.3,1.9
528,Kyle Collinsworth,2015,BYU,32,31.2,13.8,10.2,0.87,0.55,0.48,0.54,0.06,6.00,0.59,2.06,3.26,1.8,0.3,2.3
529,Steve Zack,2015,La Salle,33,31.2,8.6,7.8,0.80,0.49,0.45,0.31,0.02,1.85,0.24,1.00,-1.99,0.7,1.8,2.8
530,Mike Hughes,2015,Ga Southern,28,31.2,7.6,6.0,0.90,0.54,0.51,0.39,0.51,2.07,0.35,1.57,0.19,1.2,0.3,2.0
531,Shaquielle McKissic,2015,Arizona St,34,31.2,12.4,9.8,0.94,0.54,0.50,0.41,0.37,1.74,0.18,1.20,-0.90,1.6,0.2,2.1
532,Phil Gaetano,2015,Sacred Heart,31,31.2,6.0,5.1,0.72,0.53,0.48,0.23,0.74,5.74,1.12,2.17,3.56,0.9,0.1,2.2
533,Pascal Siakam,2015,New Mexico St,32,31.2,12.8,8.7,1.02,0.62,0.56,0.45,0.01,1.31,0.15,0.68,-3.52,0.8,1.8,2.7
534,Connor Hill,2015,Idaho,28,31.1,16.8,12.4,1.16,0.63,0.60,0.18,0.66,0.68,0.05,0.66,-1.79,0.5,0.0,1.9
535,Jordan Mathews,2015,Cal,33,31.1,13.5,9.7,1.04,0.60,0.55,0.37,0.49,1.39,0.14,0.92,-1.85,0.6,0.0,1.9
536,Brandon Venturini,2015,Navy,26,31.1,12.2,11.1,0.85,0.52,0.50,0.13,0.64,3.04,0.27,1.20,-1.74,1.5,0.1,2.1
537,Akeem Springs,2015,Milwaukee,27,31.1,10.4,8.7,0.85,0.51,0.47,0.36,0.34,1.70,0.19,0.87,-2.64,0.6,0.1,1.5
538,Julian DeBose,2015,FGCU,28,31.1,11.6,9.8,0.92,0.52,0.49,0.30,0.34,1.36,0.14,0.97,-1.56,0.9,0.7,2.3
539,T.J. Sapp,2015,Murray St,33,31.1,12.7,9.1,1.02,0.62,0.57,0.30,0.56,2.88,0.32,1.42,-0.35,1.0,0.1,2.2
540,Ryan Spangler,2015,Oklahoma,35,31.1,9.7,6.7,1.06,0.63,0.60,0.34,0.14,1.31,0.20,1.00,-1.36,0.7,1.1,2.5
541,Rashid Gaston,2015,Norfolk St,30,31.1,15.5,10.0,1.05,0.63,0.63,0.52,0.00,1.40,0.14,0.68,-3.63,0.2,1.1,2.8
542,Tevin Hammond,2015,UAPB,32,31.1,8.3,7.6,0.68,0.46,0.40,0.40,0.50,2.88,0.38,0.97,-3.40,2.4,0.0,3.1
543,Chris Jones,2015,Louisville,26,31.0,13.7,11.6,0.84,0.50,0.44,0.41,0.38,3.62,0.31,1.57,0.33,2.0,0.0,2.6
544,Emani Gant,2015,Texas State,28,31.0,12.4,10.2,0.82,0.51,0.46,0.46,0.00,1.50,0.15,0.58,-5.35,1.3,0.6,3.0
545,Jamee Crockett,2015,DePaul,32,31.0,11.9,9.1,0.98,0.57,0.54,0.31,0.42,1.34,0.15,0.88,-1.98,1.4,0.6,2.6
546,Kadeem Jack,2015,Rutgers,30,31.0,13.0,12.0,0.78,0.47,0.45,0.32,0.13,1.10,0.09,0.42,-6.11,0.9,0.7,2.3
547,Kevin Punter,2015,Tennessee,32,31.0,10.3,8.3,0.89,0.54,0.50,0.35,0.46,1.88,0.23,1.07,-1.71,1.6,0.2,2.8
548,Dan Garvin,2015,Bryant,31,31.0,10.9,8.5,0.92,0.56,0.53,0.34,0.03,1.19,0.14,0.63,-3.65,1.0,1.5,3.8
549,Estan Tyler,2015,North Dakota,26,31.0,10.9,8.2,0.88,0.56,0.49,0.44,0.47,2.27,0.28,0.94,-2.85,1.0,0.1,2.3
550,Dan Garvin,2015,Bryant,31,31.0,10.9,8.5,0.92,0.56,0.53,0.34,0.03,1.19,0.14,0.63,-3.65,1.0,1.5,3.8
551,Kadeem Jack,2015,Rutgers,30,31.0,13.0,12.0,0.78,0.47,0.45,0.32,0.13,1.10,0.09,0.42,-6.11,0.9,0.7,2.3
552,Sam Dekker,2015,Wisconsin,40,31.0,13.9,10.2,1.12,0.61,0.59,0.28,0.37,1.23,0.12,1.36,-0.29,0.5,0.5,1.1
553,Chris Thomas,2015,Texas Southern,34,31.0,12.6,10.1,0.83,0.51,0.49,0.49,0.24,1.65,0.16,0.65,-4.64,1.2,0.6,2.4
554,Sindarius Thornwell,2015,South Carolina,32,31.0,11.3,10.3,0.77,0.46,0.40,0.43,0.43,2.25,0.22,1.03,-2.23,1.3,0.3,2.6
555,D.J. Brown,2015,Texas State,28,31.0,7.5,5.9,0.90,0.56,0.51,0.35,0.71,2.82,0.48,1.98,1.51,1.0,0.0,1.8
556,Kevon Looney,2015,UCLA,36,30.9,11.6,8.9,0.95,0.54,0.50,0.46,0.17,1.42,0.16,1.13,-0.95,1.3,0.9,2.9
557,Marcel Davis,2015,Utah Valley,28,30.9,8.4,7.2,0.74,0.48,0.43,0.46,0.22,3.89,0.54,1.58,0.44,1.0,0.1,2.1
558,Armani Moore,2015,Tennessee,32,30.9,10.3,8.8,0.80,0.49,0.46,0.43,0.12,2.16,0.25,0.93,-3.00,1.4,1.2,2.8
559,Jaron Blossomgame,2015,Clemson,31,30.9,13.1,9.5,0.96,0.57,0.52,0.49,0.20,0.97,0.10,0.56,-3.68,0.8,0.4,1.5
560,Thomas Wallace,2015,Pacific,27,30.9,13.2,11.1,0.82,0.51,0.46,0.38,0.35,2.56,0.23,0.87,-4.16,0.7,0.0,3.5
561,Rasham Suarez,2015,Southern Miss,16,30.9,7.1,6.6,0.72,0.50,0.49,0.16,0.68,3.50,0.53,1.33,-0.98,0.7,0.1,2.0
562,Marcus Georges-Hunt,2015,Georgia Tech,30,30.9,13.6,10.4,0.91,0.54,0.46,0.49,0.23,1.80,0.17,0.92,-2.52,1.3,0.1,2.1
563,C.J. Cooper,2015,UTEP,33,30.8,8.1,6.5,0.91,0.54,0.50,0.35,0.64,3.21,0.50,2.47,2.69,0.6,0.0,1.4
564,Josh Scott,2015,Colorado,26,30.8,14.5,9.2,1.11,0.61,0.55,0.64,0.02,1.12,0.12,1.21,-0.58,0.7,1.8,1.7
565,Joe Thomasson,2015,Wright St,26,30.8,9.4,6.8,0.92,0.58,0.52,0.44,0.31,3.04,0.44,1.61,0.46,0.9,0.9,3.1
566,Addison Spruill,2015,UNCW,31,30.8,14.3,11.6,0.87,0.52,0.46,0.41,0.14,1.55,0.13,0.67,-4.00,0.9,0.5,2.6
567,Isaiah Cousins,2015,Oklahoma,35,30.8,11.7,10.1,0.89,0.53,0.51,0.20,0.40,2.20,0.22,1.07,-1.84,1.2,0.4,1.9
568,Wes Clark,2015,Missouri,22,30.8,10.5,10.3,0.78,0.46,0.43,0.22,0.44,3.05,0.30,1.56,0.25,1.6,0.2,2.4
569,Andre Hollins,2015,Minnesota,32,30.8,13.8,11.2,0.96,0.56,0.53,0.25,0.55,2.66,0.24,1.42,-0.32,1.1,0.2,2.3
570,Kyre Hamer,2015,Campbell,26,30.8,8.6,5.9,0.90,0.63,0.58,0.37,0.30,2.19,0.37,0.86,-3.62,1.6,0.4,2.4
571,Sean Gardner,2015,Arkansas St,28,30.8,11.5,10.6,0.88,0.50,0.48,0.17,0.48,1.21,0.11,0.81,-2.18,1.1,0.2,2.2
572,Max Landis,2015,IPFW,27,30.8,9.6,6.2,1.11,0.65,0.57,0.45,0.62,2.41,0.39,2.32,1.84,0.7,0.0,1.8
573,Georges Niang,2015,Iowa St,34,30.7,15.3,11.9,0.93,0.57,0.52,0.31,0.28,3.44,0.29,1.29,-1.16,0.5,0.5,2.8
574,Brandon Pye,2015,TAMUCC,30,30.7,9.0,7.4,0.99,0.56,0.52,0.21,0.52,0.70,0.09,0.70,-1.77,0.7,0.0,1.3
575,Brian Bennett,2015,Cal Poly,27,30.7,11.3,10.2,0.89,0.50,0.49,0.25,0.00,0.81,0.08,0.67,-2.42,0.7,0.2,2.3
576,Trey Davis,2015,Massachusetts,32,30.7,10.8,9.0,0.86,0.52,0.46,0.34,0.53,3.78,0.42,1.89,1.61,1.0,0.1,2.0
577,TreLun Banks,2015,Southern,32,30.7,10.2,9.9,0.73,0.45,0.42,0.32,0.33,2.25,0.23,0.95,-2.80,1.1,0.0,2.7
578,Nathan Dieudonne,2015,Boston U.,28,30.7,9.6,7.1,0.89,0.56,0.52,0.49,0.28,1.64,0.23,0.85,-2.78,0.8,0.4,3.0
579,Lotanna Nwogbo,2015,Longwood,15,30.7,12.7,8.1,0.96,0.63,0.59,0.52,0.01,0.27,0.03,0.09,-8.87,0.7,0.9,3.6
580,Peyton Aldridge,2015,Davidson,31,30.6,9.5,7.6,1.03,0.57,0.55,0.22,0.46,1.58,0.21,1.96,0.78,0.4,1.1,2.9
581,Tiegbe Bamba,2015,Portland St,26,30.6,11.8,7.6,1.04,0.62,0.58,0.56,0.19,1.04,0.14,0.63,-3.05,1.1,0.2,2.5
582,Malcolm Hill,2015,Illinois,33,30.6,14.4,10.7,0.99,0.57,0.50,0.44,0.31,1.33,0.13,0.90,-1.95,0.8,0.2,2.1
583,Trey Davis,2015,Richmond,35,30.6,4.2,3.5,0.73,0.50,0.50,0.43,0.16,2.31,0.66,1.59,0.29,1.2,0.3,2.7
584,Garrett Nevels,2015,Hawaii,31,30.6,10.7,9.7,0.92,0.52,0.49,0.16,0.43,1.32,0.14,1.21,-0.66,0.7,0.4,1.9
585,Charles Mann,2015,Georgia,33,30.6,11.2,7.9,0.78,0.52,0.43,0.85,0.20,3.61,0.46,1.12,-2.65,0.6,0.1,3.0
586,Marek Olesinski,2015,Air Force,28,30.6,10.5,7.4,1.10,0.63,0.61,0.26,0.53,1.79,0.24,1.61,0.29,0.8,0.3,1.5
587,Tyler Hubbard,2015,Loyola MD,30,30.6,10.8,9.0,0.95,0.53,0.49,0.30,0.64,0.80,0.09,0.77,-1.70,0.6,0.0,2.0
588,Karron Davis,2015,Niagara,29,30.6,7.3,6.8,0.83,0.48,0.43,0.29,0.55,2.79,0.41,2.61,2.57,0.6,0.1,2.4
589,Divine Myles,2015,Stetson,28,30.5,10.9,10.5,0.79,0.46,0.41,0.31,0.20,3.36,0.32,2.00,1.79,1.1,0.3,2.1
590,Marlon Beck,2015,Binghamton,30,30.5,8.2,7.0,0.83,0.52,0.48,0.30,0.62,2.53,0.36,1.43,-0.26,1.0,0.0,1.7
591,Connar Tava,2015,Western Mich,32,30.5,12.5,8.6,0.89,0.57,0.52,0.60,0.04,3.28,0.38,1.13,-2.36,1.1,0.3,2.7
592,Beau Beech,2015,UNF,32,30.5,12.8,10.4,0.96,0.56,0.53,0.23,0.65,1.25,0.12,0.70,-2.97,1.2,0.3,2.8
593,Jabari Peters,2015,Sam Houston St,31,30.5,9.9,7.5,0.88,0.55,0.50,0.45,0.61,2.19,0.29,1.10,-1.72,1.2,0.3,1.5
594,Mike Talley,2015,Eastern Michigan,31,30.5,12.9,9.0,0.92,0.55,0.47,0.69,0.34,4.32,0.48,2.16,2.82,1.5,0.0,2.1
595,Shannon Scott,2015,Ohio St,35,30.5,8.5,8.0,0.76,0.49,0.45,0.22,0.29,5.89,0.74,2.48,4.99,1.7,0.1,1.6
596,Jeremie Tyler,2015,Ball State,8,30.5,10.6,9.1,0.90,0.55,0.53,0.15,0.49,1.13,0.12,0.56,-4.18,1.1,0.4,2.3
597,Steve Moundou-Missi,2015,Harvard,28,30.5,9.7,8.5,0.86,0.51,0.46,0.30,0.04,0.89,0.11,0.57,-3.41,0.9,1.5,2.6
598,Devonta Pollard,2015,Houston,32,30.5,11.4,9.0,0.84,0.52,0.46,0.48,0.00,1.22,0.13,0.52,-5.09,1.2,0.4,2.7
599,Langston Morris-Walker,2015,Oregon St,30,30.5,9.0,8.5,0.81,0.47,0.43,0.30,0.46,1.40,0.16,1.08,-1.26,1.0,0.1,1.9
600,Alex Hamilton,2015,Louisiana Tech,35,30.5,14.7,10.9,0.92,0.54,0.48,0.53,0.31,2.57,0.24,1.25,-1.07,1.7,0.2,1.8
601,Joey Ptasinski,2015,Lafayette,31,30.5,9.4,6.8,1.19,0.66,0.65,0.10,0.74,1.74,0.26,2.16,1.17,1.2,0.1,1.8
602,T.J. McConnell,2015,Arizona,38,30.5,10.4,8.2,0.93,0.57,0.54,0.22,0.25,6.26,0.76,3.05,6.81,2.2,0.1,1.8
603,Rysheed Jordan,2015,St. John's,30,30.5,14.0,10.5,0.87,0.55,0.50,0.51,0.37,2.97,0.28,1.00,-3.12,1.8,0.3,2.6
604,Dez Wells,2015,Maryland,28,30.5,15.1,11.3,0.89,0.57,0.50,0.41,0.15,2.75,0.24,0.84,-4.80,1.0,0.4,2.3
605,Mike Scott,2015,Idaho,28,30.4,14.8,11.4,0.99,0.57,0.53,0.30,0.43,5.29,0.46,3.08,5.68,1.3,0.2,2.1
606,Tevon Saddler,2015,UNCG,28,30.4,12.5,11.3,0.73,0.47,0.43,0.38,0.15,4.00,0.35,1.07,-3.46,1.3,0.5,3.6
607,Zach Nelson,2015,Utah Valley,28,30.4,10.9,8.9,0.89,0.56,0.54,0.20,0.48,2.18,0.25,0.88,-3.49,0.6,1.1,2.6
608,Jaleni Neely,2015,Northern Arizona,12,30.4,7.9,7.2,0.75,0.48,0.41,0.34,0.59,2.83,0.40,1.31,-0.91,0.8,0.1,2.4
609,Ryan Arcidiacono,2015,Villanova,36,30.4,10.1,7.7,0.96,0.56,0.49,0.40,0.53,3.58,0.47,2.69,3.47,1.1,0.1,1.8
610,Brandon Taylor,2015,Utah,34,30.4,10.7,7.9,1.03,0.62,0.59,0.21,0.69,3.29,0.42,1.96,1.78,1.3,0.0,1.6
611,Josh Cunningham,2015,Bradley,32,30.4,7.8,6.6,0.82,0.50,0.47,0.43,0.30,0.56,0.09,0.37,-4.05,1.0,0.4,1.8
612,Jack Montague,2015,Yale,30,30.4,8.0,7.1,0.85,0.53,0.51,0.14,0.68,1.97,0.28,1.11,-1.57,1.0,0.0,1.6
613,Marquise Moore,2015,GMU,28,30.4,9.4,6.9,0.85,0.55,0.46,0.56,0.10,3.04,0.44,1.35,-0.74,0.9,0.3,2.4
614,Geovonie McKnight,2015,Miami OH,31,30.4,10.5,9.6,0.80,0.48,0.43,0.34,0.10,1.35,0.14,0.69,-3.47,1.5,0.2,2.1
615,Seth Tuttle,2015,UNI,35,30.4,15.3,8.7,1.07,0.69,0.64,0.64,0.15,3.26,0.38,1.15,-2.45,0.9,0.6,2.1
616,Shevon Thompson,2015,GMU,30,30.4,12.0,8.6,0.90,0.57,0.54,0.51,0.00,0.20,0.02,0.08,-7.80,0.5,1.0,2.2
617,Aly Ahmed,2015,CSUB,28,30.4,13.7,10.6,0.89,0.54,0.49,0.45,0.02,1.64,0.15,0.71,-4.34,0.3,0.8,2.7
618,Christen Cunningham,2015,Samford,31,30.4,10.5,7.8,0.86,0.54,0.46,0.55,0.17,3.77,0.49,1.63,0.62,1.2,0.1,1.6
619,Mikel Trapp,2015,Bethune Cookman,29,30.3,7.9,7.6,0.85,0.50,0.48,0.12,0.76,1.07,0.14,0.79,-2.23,0.4,0.0,2.0
620,Will Davis,2015,UCI,32,30.3,13.3,10.4,1.01,0.57,0.54,0.29,0.00,0.88,0.08,0.67,-2.44,0.6,1.1,1.5
621,Jay Hook,2015,Tulane,30,30.3,11.1,8.8,1.02,0.57,0.54,0.24,0.67,0.87,0.10,0.79,-1.76,0.9,0.1,1.8
622,Casey Jones,2015,Chattanooga,30,30.3,14.5,10.4,0.93,0.58,0.53,0.48,0.03,1.80,0.17,0.65,-5.15,1.2,1.2,2.7
623,Jack Gibbs,2015,Davidson,24,30.3,16.2,10.5,1.05,0.64,0.57,0.46,0.50,4.71,0.45,1.92,2.16,1.4,0.0,2.0
624,Martin Breunig,2015,Montana,30,30.3,16.7,11.2,1.06,0.63,0.60,0.40,0.03,1.87,0.17,0.81,-3.59,0.5,0.8,3.5
625,Jarrod Uthoff,2015,Iowa,34,30.3,12.4,10.7,0.97,0.53,0.50,0.21,0.40,1.74,0.16,1.64,0.33,1.1,1.6,1.5
626,Kasey Hill,2015,Florida,33,30.3,7.2,7.1,0.67,0.43,0.40,0.40,0.12,4.52,0.63,2.07,2.83,1.0,0.2,2.0
627,Sterling Smith,2015,Coppin St,30,30.3,14.1,10.2,1.09,0.62,0.59,0.25,0.58,1.63,0.16,1.09,-1.20,1.5,0.5,1.5
628,Demarcus Robinson,2015,Alabama St,27,30.3,10.3,8.6,0.97,0.55,0.53,0.20,0.46,2.04,0.24,1.67,0.42,1.2,0.1,1.6
