,Player,Year,Team,GP,Min,Pts,FGA,Pts/Play,TS%,eFG%,FTA/FGA,3PA/FGA,Ast,Ast/FGA,Ast/TO,PPR,Stl,Blk,PF
652,Bruce Beckford,2016,NC A&T,28,30.1,12.2,9.8,0.82,0.52,0.45,0.46,0.28,0.93,0.09,0.34,-7.15,0.7,0.4,3.3
653,Tim Kempton,2016,Lehigh,28,30.1,17.8,11.4,1.01,0.62,0.56,0.59,0.05,1.43,0.13,0.49,-6.76,0.7,0.5,3.1
654,Thomas Walkup,2016,Stephen F. Austin,30,30.1,18.6,11.2,1.16,0.67,0.60,0.57,0.11,4.53,0.41,2.67,4.40,2.1,0.5,2.8
655,Tyler Dorsey,2016,Oregon,35,30.1,13.1,9.7,0.96,0.57,0.53,0.42,0.48,1.89,0.20,0.97,-2.28,0.8,0.2,2.1
656,Achraf Yacoubou,2016,St. Louis,32,30.1,11.0,10.1,0.83,0.50,0.49,0.21,0.36,1.75,0.17,0.89,-2.65,0.7,0.3,2.7
657,Gerry Blakes,2016,Arizona St,32,30.1,11.0,10.4,0.82,0.49,0.46,0.21,0.45,2.38,0.23,1.15,-1.57,1.1,0.2,3.0
658,Kenny Gaines,2016,Georgia,33,30.1,13.2,11.2,0.93,0.53,0.50,0.24,0.60,1.03,0.09,0.67,-2.90,0.8,0.7,3.2
659,Cameron Oliver,2016,Nevada,36,30.1,13.2,10.5,0.92,0.55,0.52,0.33,0.16,0.81,0.08,0.38,-5.05,0.6,2.6,3.2
660,Justin Foreman,2016,Central Ark,28,30.0,11.2,8.8,0.85,0.52,0.49,0.51,0.38,1.46,0.17,0.68,-3.64,0.8,0.1,3.3
661,David Cohn,2016,William & Mary,29,30.0,10.0,6.9,0.97,0.59,0.51,0.52,0.36,4.59,0.67,2.77,4.72,0.7,0.1,1.4
662,Brian Pegg,2016,Stetson,30,30.0,12.5,9.5,0.92,0.57,0.57,0.35,0.00,0.93,0.10,0.39,-5.62,0.9,0.9,3.3
663,CJ Neumann,2016,Wofford,30,30.0,5.2,3.7,0.89,0.57,0.51,0.56,0.02,1.03,0.28,0.91,-1.55,0.8,0.3,2.4
664,T.J. Cline,2016,Richmond,32,30.0,18.4,12.8,1.07,0.63,0.61,0.34,0.29,3.81,0.30,1.69,0.97,0.7,0.1,2.7
665,Yante Maten,2016,Georgia,34,30.0,16.6,12.6,0.96,0.56,0.51,0.39,0.04,0.79,0.06,0.36,-5.77,0.3,1.8,2.7
666,Kurt Steidl,2016,Vermont,35,30.0,11.3,7.9,1.07,0.62,0.57,0.35,0.66,1.00,0.13,0.81,-1.87,1.0,0.3,2.5
667,Chivarsky Corbett,2016,Delaware,4,30.0,9.0,8.5,0.90,0.48,0.49,0.24,0.62,1.50,0.18,3.00,1.71,0.8,0.5,2.0
668,Wayne Selden,2016,Kansas,37,30.0,13.6,10.5,0.99,0.58,0.56,0.30,0.47,2.51,0.24,1.39,-0.45,0.7,0.3,2.0
669,Aaric Armstead,2016,Northern Illinois,30,30.0,10.9,9.5,0.81,0.48,0.44,0.43,0.41,1.17,0.12,0.58,-4.09,1.0,0.5,2.3
670,Devonte Hall,2016,Northwestern St,23,30.0,11.3,9.6,0.77,0.49,0.43,0.45,0.20,6.39,0.67,2.10,3.72,1.8,0.1,2.8
671,Jalan West,2016,Northwestern St,1,30.0,23.0,12.0,1.44,0.84,0.83,0.33,0.83,6.00,0.50,3.00,6.12,0.0,0.0,3.0
672,Deshawn Freeman,2016,Rutgers,6,30.0,13.2,10.0,0.91,0.56,0.52,0.42,0.03,1.33,0.13,0.57,-4.65,1.7,1.0,2.7
673,Greg Pryor,2016,Chattanooga,33,30.0,10.0,7.0,0.88,0.56,0.46,0.63,0.53,3.48,0.50,1.67,0.79,1.3,0.1,2.8
674,Trey Norris,2016,South Dakota,30,30.0,7.6,5.9,0.83,0.56,0.51,0.33,0.27,4.13,0.70,1.88,1.80,1.1,0.1,2.6
675,Tavon Allen,2016,Drexel,30,30.0,13.0,11.8,0.88,0.50,0.46,0.22,0.53,2.07,0.18,1.19,-1.25,0.7,0.5,3.1
676,Gee McGhee,2016,Murray St,29,30.0,8.4,6.3,0.90,0.54,0.49,0.55,0.41,2.24,0.35,1.76,0.78,1.0,0.2,2.6
677,Marquis Vance,2016,Alcorn State,28,30.0,7.7,7.4,0.70,0.44,0.39,0.44,0.40,1.82,0.25,0.91,-2.73,0.5,0.6,1.9
678,Tre Coggins,2016,CSUF,27,30.0,15.7,12.6,0.93,0.55,0.50,0.29,0.57,1.74,0.14,0.71,-4.24,0.7,0.1,2.1
679,Deonte Hearns,2016,Grambling,21,30.0,11.3,8.5,0.80,0.52,0.46,0.67,0.03,0.67,0.08,0.23,-8.28,1.0,0.2,3.5
680,Kyle Foreman,2016,Boston U.,29,29.9,9.2,7.2,0.82,0.55,0.50,0.38,0.41,3.86,0.54,1.47,-0.15,1.2,0.1,2.2
681,Jaylen Franklin,2016,Abilene Christian,26,29.9,16.3,11.6,0.90,0.55,0.50,0.64,0.09,2.54,0.22,0.87,-4.11,1.6,0.2,2.8
682,Malik Harmon,2016,St. Francis (PA),26,29.9,7.6,7.3,0.72,0.44,0.38,0.39,0.59,2.73,0.37,1.58,0.31,1.0,0.0,1.8
683,Mike Gesell,2016,Iowa,33,29.9,8.1,7.0,0.78,0.49,0.43,0.40,0.20,6.21,0.88,3.15,7.24,1.3,0.2,2.1
684,Stephon Jelks,2016,Mercer,32,29.9,12.0,9.6,0.95,0.55,0.51,0.29,0.43,1.97,0.20,1.29,-0.78,0.8,0.3,2.4
685,Spencer Parker,2016,Bowling Green,32,29.9,14.3,10.8,0.92,0.55,0.50,0.46,0.21,1.75,0.16,0.73,-4.13,0.5,0.4,2.2
686,Nick Mayo,2016,EKU,30,29.9,14.3,9.5,1.09,0.66,0.62,0.32,0.09,1.07,0.11,0.52,-4.27,0.7,1.1,2.3
687,Marcus DeBerry,2016,Northern Arizona,28,29.9,7.6,7.6,0.84,0.48,0.47,0.08,0.65,1.54,0.20,1.30,-0.50,0.9,0.1,1.1
688,Isiah Jones,2016,Southeast Mo St,27,29.9,10.3,9.7,0.77,0.48,0.45,0.24,0.61,2.74,0.28,1.14,-1.87,1.6,0.1,2.9
689,Troyce Manassa,2016,Savannah St,30,29.9,12.7,9.9,0.86,0.53,0.45,0.48,0.23,2.30,0.23,0.96,-2.98,1.0,0.5,2.4
690,Dejon Davis,2016,South Dakota,30,29.9,9.2,6.5,0.96,0.62,0.59,0.30,0.22,2.67,0.41,1.25,-1.15,1.3,0.3,2.8
691,Donte Pretlow,2016,Morgan St,29,29.9,7.0,6.9,0.69,0.44,0.40,0.35,0.19,4.24,0.61,2.02,2.42,1.3,0.0,1.6
692,Jerome Seagears,2016,UNLV,29,29.9,10.2,8.1,0.90,0.55,0.50,0.32,0.53,4.10,0.51,2.09,2.42,1.3,0.1,2.3
693,Jahad Thomas,2016,UMass Lowell,28,29.9,14.3,10.5,0.88,0.58,0.59,0.38,0.01,3.43,0.33,0.91,-4.56,1.3,0.2,3.1
694,Cedric Kuakumensah,2016,Brown,27,29.9,14.3,11.4,0.93,0.56,0.52,0.28,0.24,1.15,0.10,0.48,-5.25,0.2,2.7,2.7
695,Harold McBride,2016,Gardner-Webb,30,29.8,12.9,11.2,0.85,0.51,0.45,0.31,0.47,3.93,0.35,1.79,1.39,1.4,0.0,1.8
696,Rashann London,2016,Drexel,30,29.8,7.4,7.8,0.73,0.44,0.40,0.20,0.44,2.27,0.29,1.48,-0.08,0.4,0.0,2.0
697,Travon Baker,2016,Northern Illinois,30,29.8,11.5,9.1,0.87,0.53,0.47,0.40,0.62,3.67,0.40,1.62,0.60,1.4,0.0,2.4
698,Dakarai Henderson,2016,Sam Houston St,29,29.8,13.5,12.2,0.90,0.50,0.47,0.25,0.55,1.31,0.11,1.06,-1.24,0.6,0.0,1.4
699,John Walton,2016,Troy,29,29.8,11.2,8.4,0.86,0.52,0.45,0.63,0.01,0.86,0.10,0.45,-4.54,0.7,0.7,3.1
700,Cameron Forte,2016,Portland St,29,29.8,18.7,13.3,0.95,0.59,0.58,0.46,0.01,2.69,0.20,0.81,-4.79,1.0,0.4,2.1
701,Malik Beasley,2016,Florida St,34,29.8,15.6,11.6,1.03,0.59,0.54,0.33,0.36,1.50,0.13,0.86,-2.37,0.9,0.2,2.2
702,Rodney Elliott,2016,UMBC,28,29.8,12.8,9.3,0.89,0.56,0.47,0.54,0.47,3.57,0.39,1.33,-0.97,0.9,0.1,3.4
703,Parker Wentz,2016,Abilene Christian,27,29.8,8.2,6.5,1.03,0.59,0.56,0.18,0.75,0.81,0.13,0.88,-1.28,1.2,0.0,2.1
704,Nathan Dieudonne,2016,Boston U.,27,29.8,9.6,7.1,0.83,0.54,0.51,0.58,0.10,2.19,0.31,0.89,-3.34,1.0,0.3,3.3
705,Joe Reed,2016,IPFW,32,29.8,10.4,7.1,1.01,0.59,0.56,0.55,0.24,1.16,0.16,0.90,-1.68,0.6,0.5,2.6
706,Darius Dawkins,2016,Jacksonville,15,29.8,13.7,10.1,1.15,0.64,0.63,0.13,0.74,0.20,0.02,0.19,-3.05,0.2,0.3,3.0
707,Brent Arrington,2016,Morehead St,35,29.8,10.2,10.2,0.74,0.44,0.39,0.30,0.32,3.23,0.32,1.51,0.03,1.8,0.4,3.2
708,Jordan Woodard,2016,Oklahoma,37,29.8,13.0,9.8,0.99,0.58,0.53,0.34,0.48,3.35,0.34,2.07,2.01,1.6,0.2,2.4
709,Jerome Segura,2016,Fairfield,32,29.8,7.1,7.0,0.67,0.46,0.44,0.22,0.16,5.00,0.71,1.78,1.67,0.9,0.0,1.8
710,Jabarie Hinds,2016,Massachusetts,32,29.8,14.4,11.9,0.96,0.55,0.52,0.23,0.34,3.00,0.25,1.78,1.01,1.5,0.2,2.1
711,Khari Price,2016,Southern Miss,27,29.8,9.3,7.3,0.87,0.55,0.50,0.32,0.53,4.44,0.61,2.00,2.66,1.2,0.1,2.6
712,Joe McDonald,2016,GW,36,29.8,8.8,6.9,0.85,0.51,0.44,0.54,0.25,3.06,0.44,2.08,1.94,1.2,0.1,2.2
713,Ahmad Walker,2016,Stony Brook,31,29.8,10.0,8.0,0.75,0.51,0.45,0.53,0.25,4.13,0.52,1.28,-1.62,0.9,0.2,3.0
714,Adrian Diaz,2016,FIU,30,29.8,15.2,8.6,1.09,0.67,0.65,0.73,0.00,0.87,0.10,0.41,-5.39,0.6,2.9,3.7
715,Ben Moore,2016,SMU,29,29.8,11.9,8.4,1.00,0.59,0.55,0.44,0.00,2.21,0.26,1.39,-0.40,0.7,1.4,2.7
716,Siler Schneider,2016,UCD,28,29.8,9.3,8.8,0.73,0.48,0.45,0.22,0.37,2.29,0.26,0.79,-4.76,0.8,0.1,3.3
717,Paris Bass,2016,Detroit,24,29.8,18.4,14.3,0.89,0.54,0.50,0.44,0.20,2.08,0.15,0.62,-6.15,1.4,1.4,3.5
718,Perrin Buford,2016,Middle Tenn,32,29.8,12.3,9.3,0.96,0.57,0.54,0.34,0.11,2.03,0.22,1.05,-1.96,0.8,1.2,2.5
719,Rapheal Davis,2016,Purdue,31,29.7,8.3,7.1,0.86,0.51,0.46,0.35,0.42,2.29,0.32,1.69,0.59,0.4,0.4,1.9
720,Jordan Mathews,2016,Cal,34,29.7,13.5,9.9,1.05,0.60,0.55,0.31,0.63,1.24,0.12,0.93,-1.70,0.5,0.0,2.1
721,Jaylen Shaw,2016,CCU,30,29.7,10.9,9.3,0.86,0.54,0.53,0.17,0.38,3.53,0.38,1.41,-0.50,0.8,0.1,2.2
722,Jimmie Taylor,2016,Rider,33,29.7,9.2,7.8,0.91,0.52,0.49,0.28,0.51,0.97,0.12,0.78,-2.11,0.7,0.1,2.5
723,Lavon Long,2016,Siena,33,29.7,10.6,7.0,0.84,0.58,0.49,0.69,0.09,3.30,0.47,1.05,-3.11,1.0,0.6,3.2
724,Matty McConnell,2016,Robert Morris,29,29.7,6.8,7.5,0.76,0.43,0.41,0.13,0.71,2.28,0.30,2.44,1.96,2.0,0.2,1.6
725,Matty McConnell,2016,Robert Morris,29,29.7,6.8,7.5,0.76,0.43,0.41,0.13,0.71,2.28,0.30,2.44,1.96,2.0,0.2,1.6
726,Devonta Pollard,2016,Houston,32,29.7,14.0,10.2,0.96,0.55,0.48,0.56,0.01,1.59,0.16,1.02,-1.75,0.9,0.6,2.4
727,JaQuan Lyle,2016,Ohio St,35,29.7,11.2,9.6,0.77,0.50,0.44,0.39,0.37,4.20,0.44,1.41,-0.59,1.0,0.3,1.7
728,J.C. Fuller,2016,Western Ill,24,29.7,12.6,11.7,0.85,0.49,0.45,0.21,0.34,1.71,0.15,0.85,-2.91,0.6,0.3,2.0
729,Andrew White,2016,Nebraska,34,29.7,16.6,11.9,1.09,0.62,0.59,0.27,0.52,0.59,0.05,0.37,-4.14,1.1,0.3,2.6
730,Neal Monson,2016,UCD,27,29.7,8.8,7.1,0.87,0.52,0.47,0.44,0.02,0.85,0.12,0.58,-3.18,0.5,0.4,2.3
731,Anthony Drmic,2016,Boise St,30,29.7,13.6,10.2,0.99,0.57,0.54,0.38,0.58,1.47,0.14,0.92,-2.06,0.9,0.0,3.1
732,Thomas Wallace,2016,Pacific,25,29.7,11.1,10.3,0.81,0.47,0.44,0.32,0.41,2.12,0.21,1.15,-1.46,1.2,0.4,2.7
733,DeSean Murray,2016,Presbyterian,28,29.7,19.9,13.9,0.97,0.59,0.53,0.49,0.02,1.71,0.12,0.55,-6.82,1.9,0.5,3.1
734,Joe Bramanti,2016,New Hampshire,29,29.7,4.2,3.9,0.65,0.44,0.39,0.50,0.40,2.45,0.62,1.54,0.16,0.7,0.1,3.2
735,Jared Hamilton,2016,Jacksonville St,28,29.6,8.7,7.9,0.87,0.49,0.46,0.28,0.09,1.25,0.16,1.30,-0.46,0.8,0.2,1.6
736,Kory Brown,2016,North Dakota St,25,29.6,10.5,8.2,0.90,0.56,0.51,0.34,0.22,2.36,0.29,1.11,-1.93,1.3,1.0,3.2
737,Michael Young,2016,Pittsburgh,32,29.6,15.7,10.7,1.00,0.60,0.54,0.49,0.04,2.22,0.21,0.91,-3.38,0.3,0.5,1.6
738,Ryan Martin,2016,Tennessee Tech,29,29.6,14.3,8.4,1.04,0.63,0.54,0.77,0.22,1.21,0.14,0.58,-4.22,0.6,0.7,3.6
739,Ricky Tarrant,2016,Memphis,34,29.6,11.7,8.6,0.92,0.54,0.43,0.63,0.49,3.24,0.38,2.16,2.09,1.4,0.0,2.5
740,Zach Auguste,2016,Notre Dame,36,29.6,14.0,9.5,0.96,0.59,0.56,0.56,0.00,1.06,0.11,0.43,-6.26,0.6,1.1,2.4
741,Anthony Clemmons,2016,Iowa,33,29.6,8.9,7.5,0.87,0.52,0.49,0.35,0.35,3.67,0.49,2.42,3.13,1.0,0.2,2.2
742,Shaq Goodwin,2016,Memphis,33,29.6,14.7,10.2,0.95,0.56,0.48,0.64,0.04,1.48,0.15,0.75,-3.12,1.0,1.8,3.0
743,Markus Crider,2016,Georgia St,28,29.6,9.0,6.1,0.98,0.59,0.54,0.55,0.01,0.93,0.15,0.65,-2.92,0.8,0.5,3.1
744,Daniel Dixon,2016,William & Mary,28,29.6,12.5,11.0,0.93,0.53,0.50,0.18,0.60,1.71,0.16,1.14,-1.22,0.5,0.7,2.1
745,Micheal Warren,2016,CSUN,28,29.6,12.7,9.0,0.95,0.57,0.49,0.55,0.30,2.14,0.24,1.11,-1.63,1.3,0.3,3.1
746,Dajuan Graf,2016,NCCU,27,29.6,7.9,6.5,0.80,0.53,0.49,0.34,0.23,3.93,0.60,1.77,1.37,0.9,0.0,1.9
747,Nigel Riberio,2016,Grambling,28,29.5,10.5,9.6,0.82,0.50,0.47,0.24,0.43,2.14,0.22,1.00,-2.49,1.4,0.0,2.5
748,Will Darley,2016,UMBC,30,29.5,11.9,8.7,1.03,0.62,0.59,0.22,0.43,1.90,0.22,1.02,-1.98,0.6,0.3,1.6
749,Moses Kingsley,2016,Arkansas,32,29.5,15.9,10.4,1.00,0.59,0.55,0.67,0.00,1.19,0.11,0.59,-3.96,1.1,2.4,2.9
750,Devonte Hampton,2016,Alcorn State,25,29.5,8.5,8.0,0.76,0.48,0.45,0.25,0.56,2.28,0.29,1.04,-2.40,1.0,0.2,3.1
751,Imara Ready,2016,Mississippi St.,29,29.5,9.2,8.2,0.86,0.51,0.47,0.24,0.38,4.48,0.55,2.77,4.53,1.2,0.0,1.9
752,Dorian Pickens,2016,Stanford,29,29.5,12.1,9.3,0.98,0.55,0.50,0.41,0.51,1.79,0.19,1.58,0.20,1.0,0.1,2.2
753,Haanif Cheatham,2016,Marquette,33,29.5,11.8,8.1,0.94,0.61,0.54,0.46,0.28,2.21,0.27,0.83,-3.85,1.0,0.0,2.0
754,Adam Wing,2016,Evansville,33,29.5,7.9,5.4,1.02,0.63,0.58,0.37,0.22,2.67,0.49,1.91,1.31,0.7,0.3,2.3
755,Tyler Hubbard,2016,Loyola MD,30,29.5,9.5,8.9,0.87,0.48,0.45,0.24,0.72,1.17,0.13,1.21,-0.66,0.3,0.0,1.9
756,Mike Cunningham,2016,USC Upstate,28,29.5,9.9,8.6,0.84,0.51,0.46,0.30,0.57,2.54,0.29,1.34,-0.69,0.7,0.0,1.8
757,Jaire Grayer,2016,GMU,32,29.5,9.5,9.5,0.81,0.46,0.45,0.18,0.48,0.84,0.09,0.59,-3.02,0.3,0.4,2.8
758,RaShawn Stores,2016,Manhattan,28,29.5,7.9,6.1,0.88,0.56,0.52,0.37,0.61,3.04,0.49,1.77,1.05,1.4,0.0,2.7
759,Trey Davis,2016,Richmond,32,29.5,5.1,4.5,0.76,0.48,0.48,0.40,0.31,3.25,0.72,2.54,3.01,1.2,0.3,2.7
760,Elijah Minnie,2016,Robert Morris,22,29.5,12.0,10.3,0.88,0.53,0.51,0.19,0.48,0.95,0.09,0.40,-5.83,0.9,1.9,2.7
761,Joey King,2016,Minnesota,29,29.4,11.6,8.1,1.09,0.61,0.55,0.37,0.63,1.31,0.16,1.31,-0.43,0.5,0.3,2.9
762,Mindaugas Kacinas,2016,South Carolina,33,29.4,9.8,7.3,1.02,0.58,0.55,0.38,0.27,0.94,0.13,0.97,-1.14,0.5,0.5,2.1
763,Trey Kell,2016,San Diego St,36,29.4,13.3,10.7,0.92,0.54,0.50,0.35,0.47,1.44,0.14,0.79,-3.09,0.8,0.2,1.4
764,Victor Sanders,2016,Idaho,25,29.4,15.9,11.0,1.01,0.59,0.51,0.49,0.55,1.88,0.17,0.92,-2.77,1.2,0.6,3.0
765,JaQuail Townser,2016,Jacksonville St,28,29.4,9.0,7.9,0.83,0.51,0.47,0.28,0.46,3.57,0.45,1.89,1.74,1.1,0.1,2.4
766,Dayon Griffin,2016,Louisiana Tech,31,29.4,11.2,8.9,0.98,0.57,0.56,0.24,0.51,1.71,0.19,1.18,-1.01,1.4,0.3,1.9
767,Aakim Saintil,2016,Long Island,31,29.4,12.6,9.8,0.82,0.52,0.42,0.55,0.43,4.71,0.48,1.62,0.76,1.5,0.0,3.4
768,T.J. Dunans,2016,Auburn,16,29.4,11.6,8.8,0.84,0.55,0.51,0.42,0.30,3.38,0.38,1.10,-2.63,1.6,1.1,3.3
769,Craig Sword,2016,Mississippi St.,30,29.4,13.2,10.3,0.84,0.54,0.49,0.44,0.31,3.00,0.29,0.96,-3.77,1.3,1.0,3.3
770,Lance Whitaker,2016,Ill Chicago,28,29.4,5.3,5.0,0.72,0.45,0.42,0.41,0.37,3.14,0.63,2.32,2.39,0.8,0.6,3.7
771,Justin Johnson,2016,WKU,32,29.3,14.9,9.6,1.07,0.63,0.59,0.54,0.03,1.38,0.14,0.79,-2.86,0.5,0.5,2.2
772,Xavier Rathan-Mayes,2016,Florida St,33,29.3,11.8,9.7,0.85,0.52,0.47,0.36,0.43,4.42,0.45,1.76,1.42,1.0,0.0,2.1
773,Taylor Barnette,2016,Belmont,31,29.3,10.6,8.5,1.08,0.58,0.56,0.17,0.74,2.03,0.24,3.71,2.61,0.5,0.2,1.5
774,Secean Johnson,2016,UCR,31,29.3,12.3,9.2,0.86,0.54,0.46,0.56,0.28,2.06,0.22,0.80,-4.17,0.9,0.2,3.0
775,Cameron Jones,2016,Radford,29,29.3,15.1,12.7,0.98,0.56,0.54,0.15,0.50,1.31,0.10,0.73,-3.23,0.6,0.2,1.9
776,Kavin Gilder-Tilbury,2016,Texas State,29,29.3,12.2,9.1,0.93,0.57,0.53,0.38,0.42,1.72,0.19,0.76,-4.10,1.0,0.4,3.0
777,Michael Carey,2016,Wagner,33,29.3,12.6,8.8,1.00,0.59,0.53,0.46,0.18,1.58,0.18,0.93,-2.25,0.7,0.8,2.5
778,Duncan Robinson,2016,Michigan,35,29.3,11.5,8.3,1.16,0.65,0.62,0.15,0.72,1.86,0.22,1.91,0.96,0.6,0.2,2.3
779,Torry Johnson,2016,Northern Arizona,28,29.3,9.3,7.0,0.88,0.54,0.49,0.54,0.22,1.54,0.22,0.91,-2.17,0.6,0.0,2.8
780,Jaylin Airington,2016,CSUB,26,29.3,10.4,7.8,0.91,0.55,0.48,0.49,0.31,2.04,0.26,1.20,-1.16,0.9,0.4,2.9
781,Khristian Smith,2016,Indiana St,31,29.3,10.1,9.4,0.80,0.47,0.41,0.35,0.32,1.84,0.20,1.14,-1.30,1.2,0.2,3.2
782,T.J. Carpenter,2016,Nicholls St,30,29.2,12.1,10.8,0.78,0.49,0.44,0.34,0.58,2.47,0.23,0.84,-4.29,1.0,0.2,3.2
783,Dedrick Basile,2016,CSUB,30,29.2,12.3,9.8,0.98,0.57,0.55,0.20,0.43,3.57,0.36,2.02,2.12,1.8,0.2,2.4
784,Keith Carter,2016,Valparaiso,35,29.2,10.5,8.5,0.92,0.54,0.53,0.29,0.53,4.51,0.53,2.77,4.72,1.7,0.2,2.3
785,Michael Rowley,2016,Albany,32,29.2,8.2,5.3,0.98,0.63,0.58,0.50,0.01,1.16,0.22,0.71,-2.99,1.0,0.3,2.9
786,Alex Rosenberg,2016,Columbia,29,29.2,13.6,10.1,0.96,0.55,0.48,0.54,0.38,1.93,0.19,1.37,-0.45,0.8,0.3,2.4
787,Ryan Anderson,2016,Arizona,33,29.2,15.3,9.7,1.04,0.62,0.55,0.65,0.02,0.79,0.08,0.41,-4.70,0.7,0.6,2.1
788,Antonio Campbell,2016,Ohio,34,29.2,17.1,12.2,1.14,0.63,0.61,0.25,0.28,0.68,0.06,0.55,-2.64,0.7,1.8,3.1
789,Corban Collins,2016,Morehead St,29,29.2,11.1,9.2,0.94,0.53,0.50,0.29,0.50,2.90,0.32,2.40,2.56,1.2,0.1,2.3
790,Anthony Odunsi,2016,Houston Baptist,30,29.2,17.6,9.7,0.96,0.63,0.49,1.00,0.12,3.57,0.37,0.98,-4.17,1.1,0.0,2.1
791,Jeremy Major,2016,Pepperdine,31,29.2,10.0,7.6,0.94,0.56,0.55,0.41,0.44,3.71,0.49,2.40,3.21,1.2,0.3,2.5
792,Corey Johnson,2016,Harvard,27,29.1,10.1,8.8,0.95,0.55,0.54,0.11,0.75,1.52,0.17,1.08,-1.39,0.5,0.3,2.1
793,Myles Davis,2016,Xavier,34,29.1,10.8,8.1,0.94,0.58,0.51,0.35,0.61,4.09,0.50,2.17,2.76,0.9,0.1,2.1
794,Willie Conner,2016,Buffalo,34,29.1,11.9,8.2,1.02,0.59,0.54,0.48,0.49,1.18,0.14,0.85,-1.96,0.8,0.3,2.3
795,Javontae Hawkins,2016,EKU,29,29.1,17.1,12.1,0.98,0.60,0.55,0.42,0.28,2.10,0.17,0.75,-4.50,1.0,0.4,3.2
796,Marcellus Barksdale,2016,IUPUI,31,29.1,8.5,6.9,0.83,0.52,0.45,0.43,0.15,1.52,0.22,0.82,-2.82,1.6,0.9,2.4
797,Jaylen Bond,2016,Temple,31,29.1,10.3,10.2,0.83,0.47,0.48,0.16,0.08,1.35,0.13,0.98,-1.74,1.0,0.4,2.9
798,Jay Wright,2016,La Lafayette,31,29.1,8.8,8.1,0.74,0.47,0.43,0.39,0.39,3.61,0.45,1.60,0.50,1.1,0.2,2.1
799,Federico Mussini,2016,St. John's,31,29.1,10.3,9.4,0.78,0.48,0.41,0.31,0.60,2.06,0.22,0.91,-2.85,1.2,0.1,1.3
800,Henry Caruso,2016,Princeton,28,29.1,15.1,10.2,1.07,0.62,0.58,0.44,0.28,1.75,0.17,1.04,-1.75,1.3,0.1,1.7
801,Ryan Weber,2016,Ball State,32,29.1,10.4,7.4,1.03,0.61,0.57,0.33,0.71,1.53,0.21,1.04,-1.61,0.4,0.2,1.8
802,D'Shon Taylor,2016,Norfolk St,31,29.1,13.7,10.1,0.98,0.58,0.53,0.40,0.38,1.61,0.16,0.88,-2.68,1.2,0.6,2.6
803,Jack Montague,2016,Yale,19,29.1,9.9,8.2,0.88,0.55,0.52,0.20,0.74,2.95,0.36,1.37,-0.69,1.2,0.0,1.9
804,Lavone Holland,2016,NKU,26,29.0,10.8,9.9,0.75,0.49,0.47,0.29,0.32,3.88,0.39,1.23,-1.94,1.0,0.0,2.1
805,Jae'Sean Tate,2016,Ohio St,28,29.0,11.7,9.3,0.95,0.55,0.55,0.33,0.15,1.50,0.16,0.93,-2.13,1.3,0.3,3.0
806,Calaen Robinson,2016,Portland St,29,29.0,10.0,8.9,0.86,0.52,0.48,0.19,0.61,3.03,0.34,1.66,0.63,1.8,0.0,2.3
807,Fred VanVleet,2016,Wichita State,31,29.0,12.2,9.8,0.90,0.53,0.46,0.39,0.37,5.55,0.56,3.19,7.04,1.8,0.1,1.7
808,Yunus Hopkinson,2016,St. Francis (NY),31,29.0,11.8,10.8,0.81,0.49,0.44,0.25,0.59,2.87,0.26,1.22,-1.58,0.8,0.0,1.7
809,Austin Loop,2016,Marshall,32,29.0,9.7,7.3,1.17,0.62,0.60,0.15,0.91,1.03,0.14,2.36,0.76,0.8,0.2,1.7
810,Angel Nunez,2016,South Florida,33,29.0,9.5,9.2,0.76,0.46,0.43,0.28,0.32,1.00,0.11,0.46,-5.25,0.7,0.7,1.9
811,Marcus Romain,2016,MVSU,29,29.0,19.0,14.4,0.89,0.54,0.48,0.48,0.20,2.38,0.16,0.67,-6.56,1.2,0.3,2.3
812,Erik Durham,2016,Jacksonville St,19,29.0,11.7,9.8,1.05,0.56,0.55,0.16,0.63,0.89,0.09,1.55,0.06,0.7,0.2,2.5
813,Giddy Potts,2016,Middle Tenn,26,29.0,14.7,10.1,1.15,0.64,0.62,0.29,0.54,1.31,0.13,1.13,-0.97,1.1,0.4,3.0
814,Fredrick Edmond,2016,WKU,31,29.0,12.0,8.6,0.96,0.59,0.58,0.43,0.07,2.65,0.31,1.26,-1.16,1.0,0.5,1.6
815,Payton Hulsey,2016,Col Of Charleston,30,29.0,5.8,5.1,0.77,0.49,0.47,0.35,0.07,3.27,0.64,2.18,2.47,1.8,0.1,2.6
816,Stephen Brown,2016,Bucknell,30,29.0,9.4,6.3,0.96,0.61,0.53,0.52,0.23,5.27,0.84,2.72,5.29,1.3,0.1,2.1
817,Rodney Purvis,2016,Connecticut,36,28.9,12.8,10.4,0.96,0.55,0.53,0.26,0.48,2.06,0.20,1.35,-0.57,0.9,0.1,2.0
818,Winston Shepard,2016,San Diego St,36,28.9,11.3,9.6,0.79,0.47,0.40,0.55,0.13,3.08,0.32,1.54,0.20,0.9,0.3,1.7
819,Toddrick Gotcher,2016,Texas Tech,32,28.9,10.9,8.1,1.07,0.59,0.54,0.30,0.61,2.22,0.27,2.73,2.39,1.0,0.3,2.2
820,Demarcus Croaker,2016,Murray St,27,28.9,9.2,8.3,0.82,0.51,0.50,0.21,0.31,1.48,0.18,0.69,-4.28,0.6,0.2,2.1
