,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
534,Lodrick Stewart,2005,USC,29,30.7,15.2,10.4,13.6,1.92,11.0,-,-,1.09,0.88,0.16,0.22,0.18
535,Will Whittington,2005,Marist,28,30.7,21.5,13.4,17.5,4.57,13.2,-,-,1.22,0.80,0.28,0.18,0.16
536,DeWitt Maxwell,2005,Fairfield,30,30.7,20.4,14.1,18.4,4.37,9.3,-,-,1.21,0.85,0.43,0.14,0.14
537,Christopher Grant,2005,Morgan St,30,30.7,12.9,9.6,12.5,0.95,11.2,-,-,0.83,0.74,0.34,0.30,0.22
538,Will Holloman,2005,Stetson,26,30.7,13.6,10.1,13.2,1.09,8.9,-,-,0.91,0.67,0.26,0.32,0.30
539,Paul Marigney,2005,St Mary's,25,30.6,23.7,15.4,20.1,4.91,14.3,-,-,1.17,0.82,0.30,0.12,0.20
540,Troy DeVries,2005,New Mexico,33,30.6,14.9,9.6,12.6,2.08,10.3,-,-,1.07,0.77,0.18,0.25,0.18
541,Justin Wilson,2005,Texas Southern,16,30.6,6.2,4.6,6.0,-1.13,13.0,-,-,0.71,0.69,0.23,0.17,0.24
542,Jermaine Harper,2005,CSUF,32,30.6,12.5,8.5,11.1,0.81,8.7,-,-,1.12,0.98,0.16,0.26,0.19
543,DeAngelo Newsom,2005,Southern Utah,28,30.6,20.9,14.8,19.3,4.30,11.2,-,-,1.05,0.81,0.39,0.14,0.20
544,Kevin Hammack,2005,Citadel,28,30.6,14.0,9.6,12.5,1.35,14.6,-,-,0.83,0.68,0.31,0.22,0.26
545,Jason Horton,2005,Missouri,32,30.6,7.8,5.9,7.8,-1.48,7.9,-,-,0.75,0.67,0.25,0.41,0.29
546,Mark Anderson,2005,Robert Morris,29,30.6,18.0,12.6,16.5,3.17,11.8,-,-,1.14,0.77,0.38,0.07,0.21
547,Randy Jones,2005,Long Island,29,30.6,10.1,7.3,9.5,-0.32,11.7,-,-,0.81,0.78,0.17,0.33,0.22
548,Joey Graham,2005,Oklahoma St,33,30.6,24.9,18.3,23.9,7.09,15.2,-,-,1.16,0.76,0.35,0.13,0.18
549,Levi Rost,2005,Western Mich,33,30.6,26.9,17.2,22.5,8.05,12.6,-,-,1.32,0.92,0.36,0.13,0.13
550,Mike Gansey,2005,West Virginia,35,30.6,22.8,14.9,19.5,6.39,10.4,-,-,1.16,0.89,0.22,0.28,0.17
551,Branden Miller,2005,Montana St,28,30.6,14.0,10.0,13.0,1.34,13.7,-,-,0.89,0.84,0.10,0.22,0.20
552,Steve Williams,2005,UCR,28,30.6,12.8,10.8,14.1,0.86,10.7,-,-,0.90,0.78,0.20,0.25,0.24
553,Carl Pruitt,2005,UMES,7,30.6,12.7,9.7,12.7,0.21,10.6,-,-,1.01,0.76,0.31,0.11,0.28
554,Adrian Tigert,2005,Milwaukee,32,30.6,19.7,15.1,19.8,4.34,7.7,-,-,1.20,0.77,0.28,0.31,0.22
555,Richard Midgley,2005,Cal,26,30.5,15.1,10.2,13.3,1.67,13.6,-,-,0.95,0.76,0.30,0.21,0.21
556,B.J. Spencer,2005,Jacksonville St,29,30.5,14.0,9.2,12.0,1.42,11.2,-,-,1.05,0.90,0.18,0.06,0.13
557,Taylor Rochestie,2005,Tulane,28,30.5,14.4,10.6,14.0,1.51,11.2,-,-,0.97,0.81,0.21,0.33,0.24
558,Ali Berdiel,2005,Valparaiso,2,30.5,-2.6,2.0,2.6,-0.41,16.5,-,-,0.49,0.58,0.15,0.27,0.43
559,Brandon Morris,2005,Green Bay,22,30.5,12.9,8.8,11.5,0.69,9.9,-,-,1.00,0.85,0.24,0.19,0.24
560,Aaron Williams,2005,Delaware St,32,30.5,21.0,12.6,16.6,4.92,10.2,-,-,1.07,0.68,0.46,0.29,0.24
561,Corey Santee,2005,TCU,35,30.5,18.1,11.2,14.7,3.84,14.5,-,-,0.99,0.87,0.22,0.25,0.14
562,David Hehn,2005,Vermont,32,30.4,8.0,6.8,9.0,-1.35,5.7,-,-,0.77,0.75,0.14,0.34,0.25
563,Mitchell Baldwin,2005,Charlotte,28,30.4,14.7,10.6,13.9,1.63,7.4,-,-,1.02,0.68,0.45,0.52,0.22
564,Steven Thomas,2005,Texas Arlington,28,30.4,25.7,19.0,24.9,6.31,14.7,-,-,1.16,0.63,0.58,0.10,0.21
565,Mensah Peterson,2005,Fairleigh Dickinson,31,30.4,11.3,9.1,12.0,0.21,7.5,-,-,0.98,0.74,0.25,0.33,0.26
566,Dameon Mason,2005,Marquette,31,30.4,14.4,10.2,13.4,1.66,12.7,-,-,0.94,0.85,0.26,0.14,0.23
567,Ellis Myles,2005,Louisville,37,30.4,19.6,16.1,21.1,4.91,10.9,-,-,0.95,0.60,0.59,0.31,0.28
568,Marcus Barnes,2005,Northeastern,30,30.4,18.9,11.3,14.9,3.65,14.2,-,-,1.12,0.87,0.26,0.08,0.12
569,Derek Winans,2005,Southeast Mo St,25,30.4,15.8,9.8,12.8,1.89,9.4,-,-,1.07,0.82,0.29,0.22,0.14
570,T.J. Thompson,2005,GW,30,30.4,16.8,11.0,14.5,2.71,13.2,-,-,1.03,0.81,0.20,0.22,0.16
571,Tom Levin,2005,Loyola IL,30,30.4,8.5,6.7,8.8,-1.07,6.0,-,-,0.89,0.80,0.28,0.19,0.25
572,Ilian Evtimov,2005,N.C. State,35,30.4,14.1,10.2,13.4,1.76,9.4,-,-,1.05,0.77,0.24,0.22,0.23
573,Adam Haluska,2005,Iowa,33,30.4,20.5,13.8,18.2,4.82,11.9,-,-,1.19,0.81,0.33,0.13,0.12
574,Alex Dunn,2005,Wyoming,28,30.4,15.0,12.7,16.7,1.78,10.0,-,-,0.95,0.73,0.46,0.09,0.23
575,Darryl Hudson,2005,Howard,28,30.4,13.2,9.3,12.2,1.01,9.6,-,-,0.96,0.79,0.45,0.13,0.22
576,Eric Osmundson,2005,Penn,26,30.4,9.0,6.6,8.7,-0.72,8.8,-,-,0.95,0.79,0.27,0.22,0.23
577,Joe Campbell,2005,Maine,29,30.4,17.2,14.1,18.5,2.79,9.1,-,-,1.02,0.80,0.32,0.20,0.22
578,Derek Stribling,2005,Tennessee Tech,29,30.4,16.9,12.0,15.8,2.65,11.0,-,-,1.08,0.90,0.24,0.19,0.15
579,Reggie Bryant,2005,St. Louis,24,30.4,12.4,7.8,10.3,0.56,13.8,-,-,0.88,0.81,0.18,0.14,0.16
580,Jaycee Carroll,2005,Utah St,32,30.4,22.4,14.5,19.1,5.58,12.2,-,-,1.20,0.85,0.16,0.13,0.13
581,Jonathan Wallace,2005,Georgetown,32,30.4,10.1,6.6,8.7,-0.35,7.0,-,-,0.93,0.80,0.15,0.32,0.27
582,Acie Law,2005,Texas A&M,31,30.4,17.5,13.3,17.5,3.14,12.4,-,-,0.97,0.74,0.23,0.40,0.22
583,Doron Perkins,2005,Santa Clara,31,30.4,22.4,15.6,20.5,5.44,15.3,-,-,1.00,0.82,0.37,0.22,0.17
584,Jason Norman,2005,Harvard,27,30.3,9.0,6.9,9.0,-0.74,8.1,-,-,0.90,0.86,0.19,0.18,0.25
585,Yemi Nicholson,2005,Denver,31,30.3,31.1,22.5,29.7,9.50,15.0,-,-,1.21,0.86,0.29,0.06,0.13
586,John Hurley,2005,Holy Cross,32,30.3,14.8,10.3,13.6,1.90,7.5,-,-,1.05,0.91,0.37,0.15,0.21
587,Chris Gaynor,2005,Winthrop,33,30.3,13.8,9.8,12.9,1.48,8.1,-,-,0.79,0.74,0.16,0.57,0.27
588,Jeremiah Boswell,2005,Columbia,27,30.3,14.4,10.3,13.6,1.46,8.8,-,-,1.09,0.73,0.23,0.18,0.19
589,Carl Landry,2005,Purdue,25,30.3,30.7,19.1,25.2,7.49,14.2,-,-,1.28,0.73,0.55,0.09,0.18
590,Jeff Varem,2005,Washington St,28,30.3,18.5,13.8,18.2,3.25,11.9,-,-,0.88,0.67,0.34,0.17,0.28
591,Myron Green,2005,North Dakota St,8,30.3,15.1,10.0,13.2,0.52,17.5,-,-,0.89,0.85,0.30,0.11,0.17
592,Cliff Hammonds,2005,Clemson,32,30.3,15.0,10.9,14.4,2.00,10.3,-,-,1.03,0.83,0.20,0.27,0.19
593,Matej Cresnik,2005,American,28,30.3,14.4,10.1,13.3,1.51,8.3,-,-,1.12,0.85,0.28,0.19,0.19
594,Delvin Thompson,2005,Alcorn State,29,30.2,15.9,9.7,12.8,2.23,14.4,-,-,1.03,0.84,0.34,0.10,0.18
595,Eric Webb,2005,Furman,29,30.2,15.4,10.0,13.2,1.99,11.0,-,-,0.98,0.78,0.18,0.34,0.21
596,Channing Toney,2005,Georgia,26,30.2,10.9,7.3,9.7,0.03,10.3,-,-,0.96,0.81,0.25,0.12,0.19
597,Scooter McFadgon,2005,Tennessee,26,30.2,18.5,11.3,15.0,2.99,13.3,-,-,1.07,0.92,0.27,0.14,0.13
598,Matt Preston,2005,Columbia,26,30.2,18.0,13.8,18.3,2.81,13.7,-,-,1.00,0.75,0.34,0.14,0.26
599,Kelly Whitney,2005,Seton Hall,27,30.2,14.7,10.5,13.9,1.57,12.6,-,-,0.95,0.79,0.42,0.05,0.21
600,Derrick Harris,2005,Youngstown St,28,30.2,8.6,6.0,8.0,-0.95,7.4,-,-,0.93,0.85,0.16,0.21,0.27
601,Tyrone Sally,2005,West Virginia,34,30.2,18.9,12.1,16.1,4.14,10.5,-,-,1.16,0.87,0.26,0.18,0.19
602,Tim Gainey,2005,Southern Utah,27,30.1,18.2,12.4,16.4,3.00,13.9,-,-,1.00,0.84,0.22,0.13,0.19
603,Alvin Reed,2005,Colgate,28,30.1,14.5,9.0,12.0,1.54,13.2,-,-,0.97,0.84,0.24,0.25,0.25
604,Josh Gomes,2005,Eastern Illinois,28,30.1,21.0,13.0,17.3,4.27,15.7,-,-,1.07,0.86,0.27,0.13,0.14
605,Armond Williams,2005,Ill Chicago,24,30.1,18.9,12.9,17.2,2.91,9.7,-,-,1.07,0.86,0.43,0.16,0.15
606,Jon Simon,2005,Colgate,28,30.1,14.7,8.9,11.8,1.64,12.3,-,-,1.01,0.76,0.30,0.16,0.18
607,Joe Knight,2005,Lehigh,28,30.1,19.7,12.4,16.5,3.73,14.7,-,-,0.92,0.75,0.34,0.28,0.18
608,Steven Wright,2005,Bowling Green,29,30.1,14.2,10.8,14.3,1.46,12.6,-,-,0.88,0.75,0.22,0.26,0.21
609,Chris Gash,2005,Gardner-Webb,30,30.1,16.3,11.7,15.5,2.48,8.5,-,-,1.13,0.95,0.27,0.19,0.15
610,Tamarius Brown,2005,UAPB,26,30.1,15.5,10.6,14.1,1.84,15.7,-,-,0.90,0.89,0.11,0.14,0.17
611,Nick Dissly,2005,Montana St,27,30.1,16.6,12.3,16.4,2.32,9.1,-,-,1.04,0.78,0.23,0.30,0.23
612,Cavell Johnson,2005,James Madison,28,30.1,19.9,13.7,18.2,3.81,11.7,-,-,1.06,0.93,0.26,0.10,0.16
613,Trayvean Scott,2005,Southern,29,30.1,8.5,6.4,8.5,-1.00,9.0,-,-,0.77,0.83,0.11,0.32,0.21
614,Wayne Arnold,2005,Tennessee St,30,30.1,16.3,11.0,14.6,2.47,8.3,-,-,1.21,1.01,0.17,0.26,0.16
615,Ricky Woods,2005,Southeastern LA,33,30.1,29.4,17.6,23.5,9.19,14.5,-,-,1.18,0.81,0.42,0.06,0.17
616,Mike Parker,2005,Sacred Heart,22,30.0,9.2,7.9,10.5,-0.52,12.3,-,-,0.74,0.78,0.15,0.35,0.30
617,Obie Nwadike,2005,CCSU,23,30.0,21.5,14.7,19.6,3.68,9.4,-,-,1.19,0.75,0.51,0.12,0.19
618,Anton Lyons,2005,Idaho,30,30.0,17.9,12.3,16.3,3.19,11.1,-,-,1.03,0.86,0.33,0.08,0.16
619,Bobby Dixon,2005,Troy,30,30.0,23.7,15.0,19.9,5.78,13.2,-,-,1.11,0.87,0.22,0.31,0.19
620,Gabe Pruitt,2005,USC,29,30.0,18.0,12.2,16.3,3.12,11.1,-,-,1.10,0.79,0.20,0.29,0.23
621,Shaun Wynn,2005,Boston U.,29,30.0,13.6,8.9,11.9,1.19,7.4,-,-,0.85,0.90,0.29,0.47,0.21
622,Danny Granger,2005,New Mexico,30,30.0,35.9,24.6,32.8,11.23,15.6,-,-,1.21,0.75,0.44,0.15,0.15
623,Mike Hall,2005,GW,28,30.0,22.3,17.1,22.8,4.81,7.9,-,-,1.33,0.90,0.35,0.25,0.14
624,Clayton Hanson,2005,Wisconsin,34,30.0,11.0,7.2,9.7,0.07,5.6,-,-,1.16,0.89,0.16,0.31,0.15
625,Kenny Grant,2005,Davidson,32,30.0,11.9,10.0,13.3,0.50,9.4,-,-,0.76,0.57,0.37,0.59,0.33
626,Seth Colclasure,2005,Valparaiso,31,30.0,14.7,9.9,13.2,1.81,7.7,-,-,1.15,0.82,0.18,0.39,0.15
627,Jack Leasure,2005,CCU,29,29.9,18.8,11.5,15.4,3.45,12.9,-,-,1.12,0.85,0.14,0.16,0.14
628,Kevin Rogus,2005,Harvard,27,29.9,11.8,6.5,8.7,0.40,8.8,-,-,1.13,0.94,0.21,0.11,0.11
629,Matt Walsh,2005,Florida,28,29.9,21.1,13.9,18.6,4.29,13.6,-,-,1.08,0.73,0.28,0.22,0.18
630,Tommy Swanson,2005,Baylor,26,29.9,19.5,13.4,17.9,3.37,10.7,-,-,1.11,0.78,0.37,0.09,0.22
631,Jason Edwin,2005,Kent St,33,29.9,19.5,12.5,16.8,4.25,10.0,-,-,1.23,0.98,0.19,0.18,0.15
632,Logan Kosmalski,2005,Davidson,32,29.9,17.3,14.0,18.7,3.08,10.8,-,-,1.03,0.86,0.31,0.14,0.17
633,Steve Novak,2005,Marquette,31,29.9,20.6,12.6,16.9,4.50,10.2,-,-,1.33,0.88,0.27,0.09,0.13
634,Shawn Hawkins,2005,LBSU,30,29.9,12.6,8.4,11.3,0.79,11.7,-,-,0.96,0.94,0.22,0.12,0.21
635,Sean Singletary,2005,Virginia,29,29.9,15.1,10.5,14.1,1.84,11.3,-,-,0.93,0.80,0.27,0.35,0.21
636,Keith Jenifer,2005,Murray St,28,29.9,10.5,7.8,10.4,-0.15,9.2,-,-,0.81,0.71,0.36,0.43,0.29
637,Brian Cusworth,2005,Harvard,23,29.8,20.1,16.2,21.7,3.18,13.5,-,-,0.99,0.80,0.29,0.07,0.19
638,Sonny Troutman,2005,Ohio,32,29.8,21.7,13.7,18.3,5.17,12.1,-,-,1.04,0.72,0.36,0.26,0.24
639,Darrin Shine,2005,Delaware St,32,29.8,11.5,7.1,9.6,0.33,7.4,-,-,0.81,0.69,0.28,0.46,0.35
640,Patrick Lottin,2005,St. Bonaventure,26,29.8,11.1,8.2,11.0,0.11,13.1,-,-,0.83,0.78,0.16,0.18,0.23
641,Casey Cook,2005,UCSB,10,29.8,16.6,10.0,13.4,0.86,10.5,-,-,1.03,0.96,0.32,0.11,0.18
642,Charles Guidry,2005,Illinois St,30,29.8,14.2,9.0,12.1,1.48,15.7,-,-,0.88,0.81,0.19,0.13,0.17
643,Justin Gray,2005,Wake Forest,33,29.8,19.2,12.5,16.8,4.09,14.3,-,-,1.11,0.84,0.25,0.16,0.16
644,Coleman Collins,2005,Virginia Tech,28,29.8,19.2,12.8,17.2,3.49,9.7,-,-,1.17,0.92,0.50,0.08,0.13
645,Kamarr Davis,2005,Montana,23,29.8,18.6,13.6,18.3,2.64,14.2,-,-,1.07,0.75,0.36,0.08,0.23
646,Andrew Washington,2005,Delaware,31,29.8,16.6,11.0,14.7,2.66,13.4,-,-,0.99,0.76,0.39,0.15,0.21
647,James Jackson,2005,Eastern Michigan,30,29.8,14.7,11.7,15.8,1.71,9.5,-,-,0.94,0.73,0.42,0.10,0.22
648,Rodney Carney,2005,Memphis,38,29.8,21.9,13.5,18.1,6.26,14.0,-,-,1.14,0.97,0.26,0.08,0.10
649,Bashir Mason,2005,Drexel,28,29.8,12.6,7.8,10.5,0.72,8.8,-,-,0.91,0.82,0.42,0.41,0.21
650,Kevin Kruger,2005,Arizona St,32,29.8,16.4,10.9,14.7,2.62,10.1,-,-,1.08,0.76,0.36,0.34,0.15
651,Tony Bennett,2005,Bradley,28,29.8,15.3,10.5,14.2,1.86,11.6,-,-,1.01,0.88,0.26,0.21,0.21
652,Cory Sinning,2005,Army,27,29.7,11.7,8.2,11.1,0.35,8.8,-,-,0.87,0.69,0.25,0.27,0.25
653,Moussa Badiane,2005,ECU,27,29.7,20.3,15.4,20.7,3.77,11.8,-,-,1.04,0.78,0.46,0.05,0.18
654,Jon Popofski,2005,Canisius,23,29.7,13.2,9.3,12.6,0.81,10.1,-,-,1.01,0.85,0.21,0.21,0.20
655,Greg Jenkins,2005,Iona,30,29.7,22.1,15.9,21.3,5.01,14.6,-,-,1.07,0.71,0.45,0.07,0.20
656,Daniel Bobik,2005,Oklahoma St,33,29.7,12.2,9.0,12.2,0.67,7.0,-,-,0.96,0.75,0.15,0.42,0.21
657,Alexander Oliver,2005,Alabama St,29,29.7,9.0,5.5,7.4,-0.77,9.6,-,-,0.87,0.77,0.41,0.21,0.24
658,Anthony Roberson,2005,Florida,32,29.7,23.0,13.5,18.2,5.78,14.8,-,-,1.18,0.89,0.19,0.16,0.12
659,Antwan Hardy,2005,Stony Brook,28,29.7,12.2,7.2,9.7,0.59,11.9,-,-,0.92,0.85,0.21,0.12,0.18
660,Joe McCray,2005,Nebraska,28,29.7,18.6,11.8,15.9,3.22,15.0,-,-,1.03,0.86,0.22,0.08,0.17
661,Cory Sims,2005,Northern Illinois,28,29.7,14.9,10.1,13.7,1.70,10.9,-,-,0.89,0.71,0.35,0.44,0.27
662,Jeremiah King,2005,Drexel,29,29.7,17.1,11.6,15.6,2.70,10.3,-,-,1.06,0.73,0.29,0.28,0.20
663,Freddie Stanback,2005,Loyola MD,28,29.7,12.3,9.3,12.5,0.61,9.4,-,-,1.02,0.86,0.29,0.14,0.21
664,Michael Haddix,2005,Siena,12,29.7,18.2,11.4,15.4,1.31,14.1,-,-,1.06,0.90,0.45,0.04,0.15
665,J.S. Nash,2005,Oregon St,31,29.6,16.3,11.2,15.1,2.52,8.7,-,-,1.08,0.64,0.48,0.34,0.18
666,Ja'Ron Jefferson,2005,Montana St,28,29.6,17.7,12.1,16.3,2.84,12.7,-,-,1.02,0.78,0.30,0.17,0.20
667,Kyle Anslinger,2005,Evansville,28,29.6,12.7,8.7,11.7,0.77,7.5,-,-,1.20,0.92,0.17,0.17,0.14
668,Ed McCants,2005,Milwaukee,32,29.6,23.2,12.8,17.3,5.82,14.7,-,-,1.18,0.97,0.22,0.12,0.12
669,Chaun Brooks,2005,Drake,29,29.6,11.9,9.0,12.2,0.47,7.1,-,-,0.82,0.69,0.27,0.48,0.27
670,J.R. Morris,2005,Seton Hall,21,29.6,16.2,10.8,14.6,1.68,10.6,-,-,0.95,0.96,0.18,0.10,0.12
671,Lorenzo Gordon,2005,Illinois St,30,29.6,25.0,15.5,20.9,6.26,13.4,-,-,1.21,0.87,0.45,0.09,0.14
672,Stefan Blaszczynski,2005,Nicholls St,25,29.6,16.9,11.7,15.8,2.24,13.8,-,-,1.04,0.83,0.34,0.13,0.17
673,Anthony Harris,2005,Miami FL,29,29.6,14.5,9.0,12.2,1.59,14.1,-,-,0.88,0.83,0.17,0.33,0.21
674,Mike Popoko,2005,Stony Brook,29,29.6,15.5,10.2,13.8,2.00,8.2,-,-,1.15,0.84,0.41,0.13,0.17
675,Anthony Harris,2005,Miami FL,29,29.6,14.5,9.0,12.2,1.59,14.1,-,-,0.88,0.83,0.17,0.33,0.21
676,Lamar Barrett,2005,Longwood,31,29.6,13.7,10.5,14.3,1.30,9.9,-,-,0.99,0.94,0.19,0.20,0.18
677,Louis Hinnant,2005,Boston College,28,29.6,10.8,8.0,10.9,-0.00,7.1,-,-,0.75,0.66,0.28,0.67,0.29
678,Sean Banks,2005,Memphis,16,29.6,18.5,11.9,16.1,1.80,14.7,-,-,0.99,0.82,0.42,0.13,0.17
679,Terry Williams,2005,Ga Southern,31,29.5,16.4,11.5,15.6,2.55,14.3,-,-,0.91,0.71,0.28,0.32,0.22
680,Eric Lane,2005,Boise St,31,29.5,13.4,8.2,11.0,1.18,9.6,-,-,0.98,0.86,0.22,0.25,0.16
681,Brady Dawkins,2005,Texas Arlington,28,29.5,6.9,5.7,7.7,-1.61,9.0,-,-,0.71,0.66,0.11,0.44,0.32
682,Davor Duvancic,2005,Northwestern,30,29.5,11.6,9.3,12.6,0.36,7.4,-,-,0.89,0.72,0.26,0.37,0.24
683,Derrick Roberts,2005,SMU,23,29.5,10.4,6.8,9.2,-0.14,8.4,-,-,0.88,0.85,0.32,0.33,0.23
684,DeMario Anderson,2005,CCSU,27,29.5,18.4,12.1,16.4,2.99,13.9,-,-,1.02,0.80,0.19,0.14,0.20
685,Jai Lewis,2005,GMU,29,29.5,24.8,17.1,23.2,5.94,11.2,-,-,1.15,0.88,0.38,0.17,0.14
686,Jamaal Jenkins,2005,Weber St,29,29.5,7.6,6.5,8.8,-1.35,6.5,-,-,0.79,0.66,0.16,0.51,0.33
687,Josh Boone,2005,Connecticut,31,29.5,23.6,18.8,25.5,5.81,10.4,-,-,1.19,0.76,0.41,0.11,0.21
688,Mark Walters,2005,New Mexico,33,29.5,18.1,12.1,16.4,3.51,9.5,-,-,1.11,0.81,0.30,0.29,0.18
689,Beckham Wyrick,2005,UNCW,24,29.5,11.3,9.0,12.3,0.18,5.5,-,-,0.96,1.03,0.19,0.24,0.16
690,Skip Mills,2005,Ball State,28,29.5,19.2,12.0,16.3,3.44,10.5,-,-,1.14,0.92,0.31,0.16,0.14
691,Ja'Vance Coleman,2005,Fresno St,30,29.5,18.4,12.4,16.9,3.33,18.3,-,-,0.92,0.78,0.27,0.15,0.17
692,Hassan Adams,2005,Arizona,37,29.5,21.5,15.3,20.8,5.80,11.7,-,-,1.09,0.93,0.19,0.24,0.20
693,Chris Lofton,2005,Tennessee,31,29.5,22.8,13.5,18.3,5.46,10.0,-,-,1.33,0.95,0.13,0.15,0.10
694,Tony Carter,2005,Furman,29,29.5,15.0,9.9,13.5,1.77,9.1,-,-,1.01,0.71,0.32,0.34,0.26
695,Jake Muhleisen,2005,Nebraska,27,29.5,11.1,8.4,11.5,0.09,7.7,-,-,0.87,0.78,0.27,0.38,0.20
696,Brian Snider,2005,Western Mich,28,29.5,14.9,10.9,14.8,1.67,8.8,-,-,0.95,0.84,0.22,0.35,0.24
697,Donald Wilson,2005,Portland,30,29.4,15.2,10.9,14.9,1.94,7.8,-,-,1.09,0.79,0.30,0.24,0.18
698,Joe Thompson,2005,Sam Houston St,30,29.4,21.3,15.0,20.4,4.60,13.5,-,-,1.18,0.98,0.20,0.23,0.15
699,James Poindexter,2005,Lipscomb,28,29.4,15.0,9.1,12.4,1.70,10.7,-,-,1.14,0.88,0.24,0.16,0.18
700,Leo Lightbourne,2005,Liberty,28,29.4,20.0,14.5,19.8,3.78,8.7,-,-,1.20,0.81,0.43,0.15,0.16
701,Darnell Wilson,2005,Canisius,29,29.4,19.3,13.9,18.9,3.60,10.6,-,-,1.07,0.89,0.29,0.13,0.20
702,PJ Tucker,2005,Texas,17,29.4,24.8,17.2,23.4,3.48,11.8,-,-,1.16,0.76,0.51,0.18,0.18
703,Shawn King,2005,Nicholls St,27,29.4,11.3,9.1,12.4,0.20,8.2,-,-,0.93,0.83,0.18,0.22,0.19
704,Spencer Nelson,2005,Utah St,32,29.4,34.0,23.0,31.3,10.85,13.2,-,-,1.22,0.69,0.47,0.36,0.19
705,Chet Stachitas,2005,St Joseph's,36,29.4,14.3,8.4,11.5,1.85,10.0,-,-,1.09,0.89,0.32,0.20,0.16
706,Kevin Nelson,2005,Central Michigan,25,29.4,18.8,10.6,14.5,2.91,15.9,-,-,1.07,0.89,0.20,0.09,0.17
707,Brad Farrell,2005,Loyola MD,28,29.4,7.7,6.4,8.8,-1.29,11.0,-,-,0.73,0.71,0.26,0.21,0.26
708,Matt Kline,2005,No. Colorado,29,29.3,11.3,7.3,10.0,0.20,10.7,-,-,0.92,0.86,0.18,0.28,0.22
709,J.R. Pinnock,2005,GW,29,29.3,20.9,14.7,20.0,4.28,12.0,-,-,1.12,0.88,0.27,0.18,0.16
710,Sammy Mejia,2005,DePaul,30,29.3,20.3,12.7,17.3,4.17,11.5,-,-,1.02,0.89,0.29,0.29,0.17
711,Larry O'Bannon,2005,Louisville,38,29.3,22.3,14.5,19.8,6.34,12.2,-,-,1.24,0.79,0.34,0.16,0.14
712,Jeremy Fears,2005,Ohio,32,29.3,14.8,8.9,12.1,1.85,12.7,-,-,0.87,0.75,0.30,0.29,0.26
713,Rod Flowers,2005,Tennessee St,29,29.3,18.6,14.1,19.2,3.29,12.1,-,-,1.01,0.80,0.32,0.13,0.22
714,Jermaine Bucknor,2005,Richmond,27,29.3,17.4,12.5,17.1,2.59,10.5,-,-,1.04,0.86,0.13,0.18,0.15
715,Kelly Golob,2005,Northern Arizona,28,29.3,13.0,9.1,12.4,0.89,11.1,-,-,1.04,0.88,0.20,0.11,0.16
716,Chuck Hayes,2005,Kentucky,34,29.3,24.0,16.9,23.2,6.50,9.9,-,-,1.10,0.84,0.33,0.23,0.19
717,Chris Hill,2005,Milwaukee,32,29.3,14.3,9.8,13.3,1.62,7.3,-,-,1.07,0.71,0.42,0.44,0.23
718,Gary Ervin,2005,Mississippi St.,34,29.2,10.2,7.6,10.4,-0.33,9.6,-,-,0.77,0.71,0.29,0.49,0.31
719,Kieron Achara,2005,Duquesne,30,29.2,20.7,14.4,19.7,4.30,10.3,-,-,1.12,0.75,0.47,0.10,0.20
720,Ralfeal Golden,2005,Alabama St,23,29.2,16.1,10.0,13.7,1.76,13.7,-,-,0.94,0.84,0.28,0.09,0.17
721,Tim Parham,2005,UMES,28,29.2,14.7,11.5,15.7,1.58,12.2,-,-,0.93,0.73,0.44,0.02,0.22
722,Ruben Boykin,2005,Northern Arizona,28,29.2,16.5,13.6,18.7,2.32,11.7,-,-,0.97,0.79,0.29,0.15,0.21
723,Scott Hazelton,2005,Rhode Island,28,29.2,23.6,14.0,19.2,5.22,15.0,-,-,1.04,0.86,0.39,0.11,0.19
724,Luke Geiver,2005,South Dakota St,14,29.2,11.1,8.0,11.0,0.05,7.2,-,-,0.98,0.82,0.11,0.30,0.25
725,Darryl Thompson,2005,Appalachian St.,30,29.2,18.8,12.0,16.4,3.46,11.4,-,-,0.98,0.77,0.26,0.39,0.24
726,Glen Davis,2005,LSU,30,29.2,25.4,17.8,24.4,6.33,11.4,-,-,1.18,0.78,0.53,0.09,0.15
727,Jason McLeish,2005,EKU,31,29.2,10.8,7.3,9.9,-0.01,9.7,-,-,0.91,0.80,0.27,0.18,0.22
728,Art Bowers,2005,Massachusetts,28,29.2,9.7,6.3,8.6,-0.46,10.5,-,-,0.80,0.86,0.15,0.26,0.21
729,Nick Sanders,2005,Furman,29,29.2,15.3,11.4,15.7,1.89,6.5,-,-,1.12,0.82,0.25,0.33,0.21
730,Kurtis Rice,2005,Charleston So,30,29.2,19.8,13.7,18.7,3.91,12.4,-,-,1.03,0.81,0.23,0.14,0.22
731,Kevinn Pinkney,2005,Nevada,31,29.2,23.2,17.0,23.3,5.58,10.7,-,-,1.17,0.81,0.38,0.11,0.15
732,Kyle Shiloh,2005,Nevada,32,29.2,6.8,5.0,6.9,-1.85,7.7,-,-,0.68,0.76,0.25,0.36,0.22
733,Joah Tucker,2005,Milwaukee,32,29.2,23.1,14.8,20.3,5.71,14.9,-,-,1.09,0.85,0.33,0.16,0.18
