,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
493,Terry Taylor,2003,Virginia Tech,28,31.3,23.5,16.2,20.7,5.52,12.4,-,-,1.25,0.88,0.46,0.07,0.11
494,Malachi Thurston,2003,Prairie View,29,31.2,20.4,14.8,19.0,4.34,13.3,-,-,1.11,0.75,0.39,0.10,0.16
495,Carlos Dixon,2003,Virginia Tech,25,31.2,19.0,12.1,15.5,3.18,14.0,-,-,0.98,0.88,0.20,0.18,0.13
496,Lionel Chalmers,2003,Xavier,25,31.2,16.0,11.6,14.8,2.00,11.5,-,-,1.04,0.77,0.24,0.34,0.23
497,Michael McLaren,2003,Dartmouth,27,31.2,14.0,9.4,12.1,1.34,9.1,-,-,1.07,0.83,0.20,0.11,0.12
498,Bryan Hopkins,2003,SMU,29,31.2,13.8,9.9,12.7,1.33,16.5,-,-,0.79,0.70,0.25,0.23,0.25
499,Tony Allen,2003,Oklahoma St,32,31.2,21.0,14.7,18.8,5.04,14.3,-,-,1.00,0.80,0.33,0.19,0.20
500,Bernard King,2003,Texas A&M,27,31.2,21.9,16.3,20.9,4.66,16.6,-,-,1.02,0.71,0.41,0.33,0.20
501,Shane Schilling,2003,Cal Poly,23,31.2,14.9,11.5,14.7,1.45,15.3,-,-,0.89,0.79,0.22,0.13,0.22
502,Clarence Baker,2003,Mercer,29,31.2,14.3,11.7,15.0,1.58,11.4,-,-,0.90,0.79,0.20,0.46,0.26
503,Alvin Snow,2003,Eastern Wash.,31,31.2,19.0,14.4,18.4,3.95,14.3,-,-,0.94,0.74,0.21,0.26,0.22
504,Mike Wilkinson,2003,Wisconsin,32,31.2,19.8,14.0,18.0,4.43,9.4,-,-,1.09,0.87,0.34,0.17,0.15
505,Casey Reynolds,2003,Montana St,27,31.1,13.7,10.7,13.7,1.22,8.4,-,-,1.00,0.72,0.40,0.19,0.22
506,Jimmie Haywood,2003,Oregon St,28,31.1,11.3,7.9,10.1,0.21,12.2,-,-,0.88,0.88,0.15,0.20,0.16
507,Robert Reed,2003,Rider,28,31.1,16.8,13.1,16.8,2.58,7.5,-,-,1.05,0.77,0.35,0.21,0.20
508,Deke Thompson,2003,Coppin St,28,31.1,17.7,10.4,13.3,3.00,9.8,-,-,1.07,0.79,0.24,0.22,0.19
509,Damon Jackson,2003,Fresno St,28,31.1,15.3,10.7,13.7,1.94,13.3,-,-,0.99,0.94,0.08,0.11,0.16
510,Matt Freije,2003,Vanderbilt,29,31.1,21.8,14.6,18.7,4.95,15.1,-,-,1.19,0.92,0.28,0.08,0.11
511,Josh Daniel,2003,Texas Arlington,29,31.1,8.5,7.2,9.2,-1.06,8.3,-,-,0.70,0.63,0.26,0.56,0.36
512,Eric Bush,2003,UAB,37,31.1,17.5,12.9,16.5,3.83,10.6,-,-,0.99,0.82,0.21,0.34,0.25
513,Jaivon Harris,2003,Ohio,30,31.1,12.5,9.7,12.5,0.78,8.3,-,-,0.93,0.71,0.28,0.38,0.25
514,Marius Boyd,2003,UCF,31,31.1,13.4,11.5,14.8,1.23,7.2,-,-,0.84,0.68,0.24,0.46,0.31
515,Nate Carter,2003,UCR,24,31.1,21.5,14.5,18.7,3.98,14.3,-,-,1.14,0.79,0.40,0.10,0.19
516,Anthony Hayes,2003,Alabama A&M,24,31.1,18.8,15.0,19.3,2.98,13.4,-,-,1.07,0.83,0.24,0.16,0.20
517,Fab Fisher,2003,FIU,27,31.1,8.4,5.8,7.5,-1.00,7.5,-,-,0.90,0.77,0.27,0.22,0.22
518,Ezra Williams,2003,Georgia,27,31.1,22.4,15.1,19.5,4.84,13.8,-,-,1.20,0.98,0.21,0.17,0.14
519,Charles Baker,2003,Binghamton,27,31.1,7.6,6.1,7.8,-1.35,6.3,-,-,0.93,0.88,0.09,0.29,0.23
520,Scottie Rice,2003,Elon,27,31.1,17.1,10.8,13.9,2.64,11.3,-,-,1.04,0.86,0.19,0.22,0.24
521,Ron Lewis,2003,Bowling Green,29,31.1,15.9,12.1,15.5,2.29,13.0,-,-,0.93,0.59,0.50,0.19,0.25
522,Mark Green,2003,UALR,30,31.1,15.2,11.0,14.2,2.05,11.3,-,-,1.01,0.79,0.22,0.14,0.17
523,William Pippen,2003,Middle Tenn,30,31.1,22.3,16.2,20.9,5.32,13.7,-,-,1.13,0.85,0.15,0.08,0.16
524,Steven Smith,2003,La Salle,20,31.1,21.0,16.5,21.2,3.15,13.4,-,-,1.08,0.78,0.28,0.06,0.19
525,Greg Tonagel,2003,Valparaiso,31,31.1,11.6,8.9,11.4,0.38,5.5,-,-,1.02,0.71,0.20,0.70,0.29
526,Peter Cipriano,2003,Southern,29,31.1,18.2,15.7,20.2,3.31,9.3,-,-,1.11,0.79,0.31,0.11,0.20
527,Mack Callier,2003,Texas Arlington,29,31.1,18.9,14.9,19.2,3.63,9.3,-,-,1.07,0.82,0.38,0.24,0.16
528,Karim Souchu,2003,Furman,31,31.1,27.3,16.7,21.5,7.91,15.5,-,-,1.26,0.91,0.30,0.10,0.14
529,Matt Crenshaw,2003,IUPUI,33,31.1,13.6,10.6,13.7,1.41,9.0,-,-,0.89,0.55,0.48,0.47,0.33
530,Lenny Collins,2003,Cornell,27,31.0,12.0,9.6,12.4,0.50,9.2,-,-,0.89,0.79,0.14,0.18,0.25
531,Ike Lopez,2003,Morehead St,29,31.0,12.3,11.0,14.1,0.66,7.0,-,-,1.07,0.71,0.44,0.15,0.21
532,Roy Morris,2003,San Diego,30,31.0,13.3,10.2,13.1,1.13,12.5,-,-,0.98,0.77,0.25,0.25,0.18
533,Kelly Whitney,2003,Seton Hall,30,31.0,15.8,11.7,15.1,2.31,10.3,-,-,1.07,0.80,0.41,0.07,0.21
534,Jordan Harris,2003,UCI,29,31.0,18.2,11.8,15.3,3.29,11.8,-,-,1.07,0.77,0.42,0.13,0.16
535,Brandon Moore,2003,Kennesaw St,1,31.0,25.8,12.0,15.5,0.23,14.0,-,-,1.29,1.07,0.00,0.07,0.21
536,Justin Boeker,2003,Nebraska,1,31.0,22.7,17.0,21.9,0.18,17.3,-,-,0.98,0.87,0.06,0.17,0.17
537,Brad Boyd,2003,La Lafayette,27,31.0,19.3,12.4,16.0,3.55,15.8,-,-,1.06,0.86,0.17,0.19,0.16
538,Marcus Barnes,2003,Northeastern,4,31.0,18.0,12.5,16.1,0.44,17.1,-,-,0.88,0.78,0.37,0.25,0.12
539,Chris Bosh,2003,Georgia Tech,31,31.0,26.8,20.9,27.0,7.63,13.0,-,-,1.21,0.75,0.43,0.09,0.18
540,Adam Caporn,2003,St Mary's,30,31.0,6.9,6.0,7.7,-1.79,8.7,-,-,0.73,0.70,0.18,0.25,0.25
541,Phil Ricci,2003,Oregon St,28,31.0,25.9,18.5,23.9,6.50,14.1,-,-,1.17,0.84,0.44,0.11,0.14
542,Ben Jacobson,2003,UNI,28,30.9,15.7,10.5,13.6,2.09,11.9,-,-,0.95,0.78,0.25,0.22,0.20
543,Brandon Griffin,2003,Southeast Mo St,30,30.9,22.4,18.9,24.5,5.35,10.7,-,-,1.11,0.81,0.30,0.22,0.20
544,Blannon Campbell,2003,Prairie View,29,30.9,11.8,9.8,12.7,0.43,8.7,-,-,0.83,0.74,0.24,0.32,0.25
545,Tommy Mitchell,2003,Siena,32,30.9,14.9,10.2,13.2,2.01,12.5,-,-,1.09,0.82,0.38,0.17,0.21
546,Robert Shannon,2003,Sam Houston St,30,30.9,17.3,12.5,16.2,2.98,10.9,-,-,0.89,0.76,0.24,0.53,0.15
547,Tony Darden,2003,LBSU,27,30.9,17.2,10.3,13.4,2.66,15.2,-,-,1.04,0.75,0.30,0.16,0.21
548,Hodari Mallory,2003,Canisius,26,30.8,24.4,17.9,23.2,5.43,14.2,-,-,1.18,0.92,0.22,0.14,0.16
549,Damien Kinloch,2003,Tennessee Tech,32,30.8,23.9,19.1,24.8,6.40,14.6,-,-,1.12,0.66,0.51,0.13,0.23
550,Aaron Miles,2003,Kansas,38,30.8,15.2,12.8,16.6,2.58,11.7,-,-,0.76,0.65,0.23,0.55,0.28
551,Kyle Bailey,2003,Santa Clara,6,30.8,8.8,6.8,8.9,-0.19,18.0,-,-,0.68,0.65,0.26,0.19,0.27
552,Clifford Strong,2003,St. Francis (NY),30,30.8,18.6,14.6,19.0,3.59,13.0,-,-,1.06,0.78,0.41,0.12,0.20
553,Gregg Alexander,2003,Illinois St,29,30.8,15.4,9.7,12.5,2.04,10.5,-,-,1.06,0.86,0.16,0.12,0.17
554,Nate Johnson,2003,Florida St,29,30.8,7.2,6.2,8.1,-1.59,6.4,-,-,0.75,0.71,0.19,0.45,0.26
555,Marc Axton,2003,Eastern Wash.,31,30.8,14.1,10.9,14.1,1.55,9.5,-,-,1.03,0.79,0.34,0.27,0.20
556,Keith Waleskowski,2003,Dayton,30,30.8,23.1,16.8,21.8,5.65,10.0,-,-,1.26,0.77,0.51,0.10,0.15
557,Shamell Stallworth,2003,San Francisco,29,30.8,17.1,11.3,14.7,2.77,11.5,-,-,1.10,0.81,0.22,0.17,0.19
558,Merrill Andrews,2003,Missouri St,29,30.8,15.2,9.3,12.1,1.92,10.3,-,-,0.98,0.78,0.31,0.19,0.19
559,James Moore,2003,New Mexico St,23,30.8,32.3,22.1,28.7,7.58,15.2,-,-,1.24,0.76,0.42,0.07,0.14
560,Rick Rickert,2003,Minnesota,32,30.8,18.6,13.9,18.1,3.82,14.7,-,-,1.06,0.88,0.28,0.08,0.14
561,Vytas Danelius,2003,Wake Forest,31,30.8,18.5,15.1,19.6,3.63,10.9,-,-,1.13,0.77,0.37,0.12,0.21
562,Carlos Morban,2003,FIU,29,30.8,10.2,7.1,9.2,-0.28,10.5,-,-,0.76,0.73,0.26,0.26,0.32
563,Garrett Richardson,2003,Tennessee St,27,30.7,15.9,12.0,15.6,2.10,15.0,-,-,0.84,0.76,0.23,0.27,0.23
564,Dahntay Jones,2003,Duke,33,30.7,22.6,15.6,20.3,5.92,15.4,-,-,1.14,0.83,0.37,0.06,0.12
565,Corey Simms,2003,Nebraska,29,30.7,12.1,9.1,11.9,0.58,7.2,-,-,1.03,0.79,0.41,0.19,0.21
566,Ivan McFarlin,2003,Oklahoma St,32,30.7,18.8,14.6,19.0,3.90,9.9,-,-,1.09,0.77,0.39,0.10,0.21
567,Bingo Merriex,2003,TCU,27,30.7,16.1,12.9,16.8,2.16,12.4,-,-,1.02,0.90,0.25,0.12,0.15
568,J.J. Redick,2003,Duke,33,30.7,19.4,12.4,16.1,4.34,12.6,-,-,1.19,0.87,0.27,0.16,0.13
569,Darnell Archey,2003,Butler,33,30.7,18.3,9.8,12.7,3.77,8.4,-,-,1.27,0.90,0.27,0.13,0.08
570,Reggie Moore,2003,Oral Roberts,28,30.7,23.6,17.0,22.2,5.46,15.8,-,-,1.14,0.78,0.45,0.09,0.16
571,Willie Taylor,2003,VCU,28,30.7,23.7,15.5,20.2,5.49,14.9,-,-,1.16,0.80,0.29,0.08,0.12
572,Travis Watson,2003,Virginia,31,30.7,24.0,20.2,26.3,6.24,13.9,-,-,1.03,0.74,0.35,0.16,0.22
573,Alvin Green,2003,CCU,6,30.7,7.6,6.0,7.8,-0.30,8.3,-,-,0.90,0.80,0.12,0.32,0.38
574,Sergey Stepanenkov,2003,Delaware St,3,30.7,12.2,6.7,8.7,0.06,8.3,-,-,1.05,1.17,0.00,0.20,0.16
575,Alvin Green,2003,CCU,6,30.7,7.6,6.0,7.8,-0.30,8.3,-,-,0.90,0.80,0.12,0.32,0.38
576,Ryan Stys,2003,Hartford,29,30.7,13.3,8.9,11.7,1.10,9.5,-,-,0.91,0.86,0.12,0.31,0.14
577,Andre Brown,2003,DePaul,29,30.7,16.2,12.8,16.7,2.40,9.5,-,-,1.01,0.82,0.41,0.06,0.18
578,David Sykes,2003,Texas State,29,30.7,19.2,14.2,18.6,3.70,10.7,-,-,0.98,0.67,0.33,0.43,0.28
579,Paul McMillan,2003,Loyola IL,31,30.6,20.3,15.4,20.0,4.48,13.9,-,-,1.05,0.89,0.29,0.04,0.17
580,Ian Hanavan,2003,Evansville,28,30.6,25.1,18.9,24.6,6.10,14.4,-,-,1.13,0.68,0.43,0.18,0.22
581,Doug Wrenn,2003,Washington,27,30.6,13.6,10.2,13.3,1.14,13.9,-,-,0.89,0.87,0.32,0.14,0.19
582,Devin Thompson,2003,St. Peter's,29,30.6,21.2,16.4,21.4,4.59,9.0,-,-,1.16,0.91,0.25,0.15,0.17
583,Will Venable,2003,Princeton,26,30.6,16.4,10.5,13.7,2.23,10.1,-,-,1.05,0.81,0.30,0.22,0.21
584,Raitis Grafs,2003,Valparaiso,31,30.6,25.9,18.7,24.4,7.13,14.0,-,-,1.18,0.79,0.38,0.14,0.16
585,Omar Duran,2003,UTEP,30,30.6,12.3,8.2,10.7,0.68,11.1,-,-,0.93,0.85,0.09,0.17,0.18
586,Demon Brown,2003,Charlotte,29,30.6,19.5,11.0,14.4,3.81,15.4,-,-,1.09,0.94,0.13,0.11,0.11
587,Jackson Vroman,2003,Iowa St,31,30.5,21.8,17.3,22.7,5.19,12.5,-,-,1.01,0.73,0.40,0.14,0.20
588,Scott Emerson,2003,Mercer,28,30.5,22.5,18.8,24.6,4.97,13.1,-,-,1.15,0.77,0.33,0.14,0.21
589,Sylbrin Robinson,2003,Northeastern,27,30.5,22.4,18.1,23.8,4.73,10.0,-,-,1.14,0.76,0.33,0.13,0.23
590,Kevin Bettencourt,2003,Bucknell,29,30.5,12.9,7.7,10.1,0.93,11.4,-,-,0.97,0.85,0.20,0.14,0.15
591,Peter Anderer,2003,Davidson,26,30.5,17.4,13.1,17.2,2.62,11.2,-,-,1.27,0.81,0.19,0.19,0.22
592,Jerome Coleman,2003,Rutgers,28,30.5,17.6,10.2,13.4,2.90,15.4,-,-,1.04,1.00,0.23,0.12,0.14
593,Lawrence Hamm,2003,Towson,28,30.5,11.2,9.2,12.0,0.17,9.4,-,-,0.93,0.89,0.25,0.14,0.20
594,Randy Burns,2003,Wichita State,30,30.5,18.6,12.8,16.8,3.54,14.4,-,-,1.05,0.77,0.31,0.18,0.20
595,Anthony Wilkins,2003,Kent St,31,30.5,14.0,10.5,13.8,1.51,8.7,-,-,1.14,0.85,0.23,0.13,0.15
596,Corey Gipson,2003,Austin Peay,31,30.5,10.2,7.3,9.6,-0.29,9.7,-,-,0.86,0.76,0.20,0.26,0.21
597,Marcus Whitaker,2003,Fairleigh Dickinson,27,30.5,11.9,9.0,11.9,0.45,9.6,-,-,0.81,0.67,0.27,0.51,0.25
598,Amir Abdur-Rahim,2003,Southeastern LA,27,30.5,16.6,9.7,12.7,2.38,17.2,-,-,0.90,0.88,0.24,0.12,0.10
599,Jaron Brown,2003,Pittsburgh,33,30.5,18.1,13.2,17.4,3.63,9.4,-,-,1.14,0.86,0.27,0.21,0.19
600,Brendon Merritt,2003,Eastern Wash.,31,30.5,17.4,12.1,15.9,3.10,10.3,-,-,1.09,0.75,0.39,0.24,0.14
601,Jay Joseph,2003,UNCG,29,30.4,19.3,12.5,16.4,3.71,13.1,-,-,1.12,0.91,0.14,0.12,0.13
602,James Bowen,2003,Delaware St,27,30.4,15.7,9.1,12.0,1.99,8.2,-,-,1.21,0.87,0.22,0.18,0.17
603,Marvin Lewis,2003,Georgia Tech,31,30.4,16.1,11.1,14.6,2.49,10.0,-,-,1.20,0.98,0.23,0.22,0.15
604,Rashaad Hooks,2003,Sacramento St,29,30.4,15.9,12.0,15.8,2.22,10.9,-,-,0.92,0.71,0.30,0.37,0.27
605,Eric Taylor,2003,Cornell,27,30.4,18.4,13.3,17.5,3.11,13.3,-,-,0.96,0.70,0.41,0.16,0.25
606,Mark Jarrell-Wright,2003,Fordham,27,30.4,11.0,8.1,10.7,0.07,12.7,-,-,0.86,0.86,0.21,0.17,0.28
607,Pierre Wooten,2003,Winthrop,30,30.4,18.5,12.3,16.2,3.50,13.7,-,-,0.95,0.75,0.33,0.27,0.17
608,Matt Lottich,2003,Stanford,33,30.4,15.5,10.2,13.5,2.33,11.1,-,-,1.02,0.91,0.14,0.29,0.14
609,Jesse Young,2003,GMU,26,30.3,18.2,14.1,18.6,2.88,11.7,-,-,0.99,0.80,0.34,0.10,0.20
610,William McDonald,2003,Grambling,30,30.3,19.3,16.7,22.0,3.86,12.4,-,-,0.99,0.92,0.19,0.10,0.14
611,Lewis Arline,2003,Lamar,27,30.3,19.2,15.0,19.8,3.42,8.1,-,-,1.13,0.69,0.53,0.08,0.21
612,Raymond Briggs,2003,UTSA,27,30.3,12.7,10.4,13.7,0.76,12.0,-,-,0.91,0.76,0.35,0.14,0.19
613,P.J. Smith,2003,Northern Illinois,31,30.3,19.3,12.4,16.3,3.95,14.0,-,-,1.05,0.79,0.25,0.14,0.21
614,Matt Logie,2003,Lehigh,28,30.3,20.2,12.7,16.7,3.96,14.1,-,-,1.10,0.84,0.24,0.12,0.12
615,Frank Richards,2003,Kansas St,30,30.3,12.9,9.4,12.5,0.96,12.3,-,-,0.80,0.72,0.25,0.40,0.24
616,Ben Rand,2003,VMI,30,30.3,10.1,6.8,9.0,-0.35,10.2,-,-,0.82,0.87,0.16,0.31,0.13
617,Matt Hammond,2003,Fairleigh Dickinson,28,30.3,16.1,11.5,15.2,2.23,11.2,-,-,1.09,0.80,0.35,0.10,0.18
618,Tanoris Shepard,2003,Idaho,7,30.3,14.3,9.6,12.6,0.37,15.3,-,-,0.83,0.72,0.12,0.21,0.22
619,Mike Ames,2003,Delaware,29,30.3,15.7,9.9,13.1,2.15,13.7,-,-,1.02,0.90,0.17,0.06,0.10
620,Maurice Bailey,2003,Sacred Heart,29,30.3,19.8,12.4,16.4,3.94,14.8,-,-,1.08,0.89,0.39,0.15,0.18
621,Robert Battle,2003,Drexel,31,30.3,27.8,20.1,26.5,7.90,12.9,-,-,1.17,0.75,0.55,0.07,0.15
622,B.J. Pratt,2003,Denver,32,30.3,19.6,12.1,16.0,4.25,14.4,-,-,1.11,0.84,0.29,0.13,0.14
623,Chris Massie,2003,Memphis,24,30.3,27.1,21.3,28.1,5.86,14.2,-,-,1.18,0.78,0.39,0.11,0.19
624,Sam Brand,2003,Morgan St,22,30.2,14.8,8.6,11.4,1.31,11.1,-,-,1.12,0.97,0.14,0.14,0.14
625,J. Robert Merritt,2003,Samford,28,30.2,16.2,11.3,14.9,2.24,8.4,-,-,1.12,0.80,0.20,0.25,0.22
626,Jamaal Gilchrist,2003,Towson,28,30.2,11.4,9.2,12.2,0.23,13.1,-,-,0.81,0.60,0.23,0.24,0.34
627,Damond Williams,2003,McNeese St,29,30.2,15.0,11.3,15.0,1.84,11.2,-,-,0.95,0.75,0.33,0.21,0.25
628,Delonte West,2003,St Joseph's,26,30.2,26.4,16.5,21.9,6.08,15.5,-,-,1.11,0.85,0.21,0.21,0.16
629,Laurie Bridges,2003,La Lafayette,28,30.2,17.0,12.2,16.2,2.59,11.5,-,-,1.04,0.85,0.27,0.18,0.19
630,Travis Bailey,2003,TAMUCC,29,30.1,18.4,12.4,16.5,3.28,15.1,-,-,0.99,0.85,0.22,0.22,0.16
631,Monwell Randle,2003,Missouri St,29,30.1,18.4,13.0,17.2,3.29,9.1,-,-,1.08,0.86,0.35,0.07,0.17
632,Jay Heard,2003,Jacksonville St,31,30.1,20.3,14.5,19.3,4.43,12.3,-,-,1.01,0.81,0.20,0.25,0.21
633,Andy Toole,2003,Penn,27,30.1,15.9,10.8,14.3,2.05,10.7,-,-,0.99,0.75,0.19,0.27,0.20
634,Jamal Daniels,2003,Savannah St,27,30.1,13.0,9.8,13.0,0.89,11.5,-,-,0.91,0.91,0.16,0.19,0.24
635,Malcolm Campbell,2003,Alabama St,28,30.1,20.7,13.6,18.1,4.16,14.5,-,-,0.93,0.75,0.15,0.35,0.25
636,Maurice Yearwood,2003,Long Island,27,30.1,12.8,10.1,13.4,0.79,10.1,-,-,0.96,0.80,0.20,0.23,0.19
637,Deandre Moore,2003,San Diego St,30,30.1,13.7,10.6,14.1,1.28,9.3,-,-,0.90,0.75,0.19,0.44,0.25
638,Jason Blair,2003,San Diego,30,30.1,25.1,19.0,25.2,6.40,13.4,-,-,1.27,0.77,0.44,0.12,0.16
639,Brian Wilson,2003,Holy Cross,31,30.1,15.6,10.3,13.7,2.24,10.0,-,-,1.16,0.86,0.18,0.16,0.18
640,Brandon Mouton,2003,Texas,33,30.1,18.9,12.2,16.2,3.97,12.3,-,-,1.20,1.01,0.25,0.14,0.14
641,Brett Hale,2003,Southeast Mo St,29,30.0,16.9,11.1,14.8,2.64,12.2,-,-,1.13,0.84,0.20,0.16,0.17
642,Brandon Lipsey,2003,UMKC,29,30.0,14.4,10.6,14.1,1.57,5.5,-,-,1.10,0.91,0.22,0.21,0.15
643,Bronski Dockery,2003,St. Francis (NY),29,30.0,17.5,12.2,16.2,2.89,16.2,-,-,0.95,0.81,0.30,0.20,0.21
644,Greg Babcock,2003,Green Bay,30,30.0,18.7,14.5,19.3,3.55,10.0,-,-,1.11,0.73,0.47,0.08,0.19
645,Derrick Bird,2003,Auburn,34,30.0,12.3,8.4,11.2,0.76,9.4,-,-,1.04,0.84,0.22,0.16,0.19
646,Pervis Pasco,2003,Kansas St,30,30.0,19.1,14.1,18.8,3.69,10.1,-,-,1.03,0.75,0.52,0.18,0.17
647,Cameron Crisp,2003,Tennessee Tech,32,30.0,17.9,13.5,18.0,3.36,14.8,-,-,0.92,0.76,0.19,0.30,0.21
648,Ryan Hopkins,2003,FGCU,2,30.0,14.3,8.0,10.7,0.10,14.4,-,-,1.28,1.11,0.17,0.03,0.17
649,Josh Lewis,2003,Austin Peay,31,30.0,24.2,18.2,24.2,6.21,11.4,-,-,1.12,0.65,0.43,0.16,0.24
650,Gabriel Mikulas,2003,ECU,27,30.0,18.8,13.3,17.8,3.22,10.5,-,-,1.08,0.72,0.40,0.13,0.22
651,Mike Wells,2003,WKU,33,29.9,19.3,13.8,18.5,4.16,9.1,-,-,1.19,0.83,0.23,0.19,0.17
652,Jason Maxiell,2003,Cincinnati,30,29.9,17.7,12.2,16.3,3.07,11.2,-,-,1.05,0.88,0.38,0.04,0.15
653,Kodiak Yazzie,2003,Northern Arizona,15,29.9,8.9,8.5,11.4,-0.43,9.1,-,-,0.79,0.66,0.18,0.28,0.28
654,Blake Hamilton,2003,Monmouth,28,29.9,13.2,9.5,12.7,0.97,10.9,-,-,1.02,0.76,0.48,0.16,0.21
655,Steven Harvin,2003,Elon,26,29.9,12.0,8.5,11.3,0.47,9.2,-,-,0.83,0.66,0.28,0.38,0.29
656,David Boyden,2003,WKU,33,29.9,16.0,11.3,15.1,2.56,11.8,-,-,1.05,0.90,0.27,0.12,0.19
657,Jay Straight,2003,Wyoming,32,29.9,13.0,8.4,11.2,1.03,11.3,-,-,0.93,0.68,0.45,0.27,0.23
658,Rhet Wierzba,2003,Austin Peay,31,29.9,14.7,10.1,13.5,1.77,8.0,-,-,1.10,0.76,0.36,0.23,0.15
659,Phil Goss,2003,Drexel,31,29.9,15.5,10.7,14.3,2.14,11.0,-,-,1.04,0.91,0.11,0.20,0.15
660,Mike Farrell,2003,Lafayette,29,29.9,17.6,13.5,18.0,2.91,8.1,-,-,1.14,0.77,0.31,0.26,0.21
661,Herve Lamizana,2003,Rutgers,28,29.9,20.5,15.1,20.2,4.02,10.8,-,-,0.99,0.88,0.28,0.19,0.17
662,Rashad McCants,2003,UNC,35,29.9,22.9,15.2,20.3,6.28,14.1,-,-,1.20,0.89,0.27,0.10,0.16
663,Odell Bradley,2003,IUPUI,34,29.9,19.7,12.9,17.2,4.50,13.2,-,-,1.11,0.80,0.40,0.12,0.19
664,Troy Wheless,2003,Col Of Charleston,33,29.9,22.7,14.3,19.1,5.84,12.6,-,-,1.21,0.88,0.20,0.18,0.12
665,Tyrone Hayes,2003,Idaho,28,29.9,22.7,14.9,19.9,4.93,12.0,-,-,1.09,0.79,0.38,0.08,0.21
666,Andrew Feeley,2003,UMBC,26,29.8,18.1,14.5,19.5,2.82,10.5,-,-,1.01,0.69,0.35,0.14,0.27
667,Ryan McDade,2003,Northern Arizona,28,29.8,24.8,17.4,23.3,5.79,16.1,-,-,1.12,0.91,0.37,0.05,0.11
668,Mike Williams,2003,Western Mich,28,29.8,23.1,15.2,20.4,5.08,11.6,-,-,1.18,0.92,0.27,0.11,0.14
669,Mike Radziejewski,2003,Hofstra,27,29.8,12.1,9.1,12.2,0.50,9.8,-,-,1.00,0.95,0.11,0.18,0.17
670,Demario Eddins,2003,UAB,37,29.8,13.5,10.1,13.6,1.48,11.0,-,-,0.94,0.85,0.26,0.22,0.23
671,Erik Benzel,2003,Denver,32,29.8,16.0,10.2,13.7,2.47,10.8,-,-,1.04,0.92,0.12,0.17,0.10
672,Chris Ferguson,2003,NC A&T,25,29.8,6.5,6.8,9.2,-1.61,7.2,-,-,0.65,0.66,0.45,0.06,0.34
673,Rhasheed Peterson,2003,Albany,28,29.8,16.6,10.8,14.5,2.40,11.2,-,-,1.05,0.96,0.11,0.06,0.08
674,Jonathan Woods,2003,Fresno St,28,29.8,14.5,11.0,14.8,1.54,9.0,-,-,1.06,0.98,0.18,0.13,0.17
675,Charles Gaines,2003,Southern Miss,29,29.7,25.8,18.1,24.4,6.41,12.9,-,-,1.17,0.78,0.55,0.05,0.14
676,Wayne Bernard,2003,Davidson,35,29.7,17.3,13.6,18.3,3.38,16.1,-,-,0.92,0.72,0.21,0.34,0.29
677,Justin Wilson,2003,UMBC,20,29.7,15.7,10.0,13.5,1.45,10.5,-,-,1.00,0.78,0.38,0.24,0.20
678,Keith Bogans,2003,Kentucky,36,29.7,22.1,14.0,18.8,6.00,13.6,-,-,1.15,0.87,0.26,0.20,0.16
679,Kevin Burleson,2003,Minnesota,33,29.7,12.8,10.3,13.9,0.94,8.3,-,-,0.81,0.63,0.28,0.58,0.31
680,Devin Green,2003,Hampton,30,29.7,20.3,14.2,19.1,4.20,13.9,-,-,1.07,0.83,0.32,0.17,0.19
681,Derrick Snowden,2003,Villanova,31,29.6,13.8,9.7,13.1,1.35,8.8,-,-,0.97,0.83,0.18,0.39,0.23
682,Charles White,2003,Charleston So,28,29.6,22.2,14.4,19.5,4.71,9.6,-,-,1.26,0.86,0.35,0.10,0.17
683,Cory Ryan,2003,Bowling Green,29,29.6,13.2,9.2,12.4,1.00,9.6,-,-,0.93,0.78,0.29,0.24,0.17
684,Louis Ford,2003,Howard,21,29.6,14.1,10.2,13.8,1.02,9.3,-,-,0.78,0.67,0.26,0.53,0.34
685,J.D. Summers,2003,Western Ill,28,29.6,17.1,12.2,16.5,2.60,11.2,-,-,1.14,0.87,0.27,0.22,0.21
686,Jason McKrieth,2003,Rice,28,29.6,19.2,14.0,19.0,3.43,11.1,-,-,1.11,0.78,0.30,0.29,0.23
687,Ugonna Onyekwe,2003,Penn,28,29.6,25.3,16.1,21.8,5.96,15.4,-,-,1.07,0.78,0.38,0.13,0.19
688,Dijon Thompson,2003,UCLA,28,29.6,20.2,14.4,19.4,3.87,12.8,-,-,1.09,0.87,0.21,0.22,0.22
689,Lionel Bomayako,2003,Fairleigh Dickinson,27,29.6,12.5,7.8,10.5,0.68,11.5,-,-,1.08,0.91,0.15,0.10,0.18
690,Dwayne Williams,2003,Idaho,28,29.5,14.8,8.4,11.4,1.63,10.8,-,-,0.96,0.83,0.21,0.19,0.15
691,B.J. Elder,2003,Georgia Tech,30,29.5,18.8,11.8,16.0,3.51,12.0,-,-,1.24,1.03,0.19,0.20,0.16
692,Derick Andrew,2003,CSUF,21,29.5,14.5,7.7,10.5,1.15,8.8,-,-,1.08,0.81,0.26,0.25,0.23
