,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
585,Corey Herring,2007,Canisius,28,30.6,11.2,8.6,11.2,0.15,12.1,-,-,0.93,0.80,0.15,0.14,0.26
586,Terry Evans,2007,Green Bay,33,30.6,15.9,11.9,15.5,2.55,8.9,-,-,0.87,0.72,0.35,0.18,0.24
587,Solomon Bozeman,2007,South Florida,30,30.6,14.2,10.4,13.5,1.54,10.3,-,-,0.94,0.55,0.48,0.34,0.27
588,Brian Mason,2007,SCSU,30,30.6,16.8,12.3,16.1,2.75,13.6,-,-,0.97,0.74,0.34,0.12,0.25
589,Sundiata Gaines,2007,Georgia,32,30.6,19.8,14.5,18.9,4.38,10.9,-,-,0.96,0.76,0.37,0.44,0.24
590,Stephane Lasme,2007,Massachusetts,33,30.6,27.2,22.2,29.0,8.24,11.6,-,-,1.17,0.71,0.49,0.07,0.21
591,Brian Fisk,2007,Lipscomb,30,30.6,20.7,13.1,17.1,4.52,12.9,-,-,1.04,0.81,0.29,0.23,0.15
592,Bryce Sheldon,2007,South Carolina,30,30.6,11.6,6.6,8.6,0.35,8.4,-,-,1.08,0.87,0.17,0.14,0.13
593,Courtney Lee,2007,WKU,30,30.6,23.8,15.8,20.7,5.93,15.3,-,-,1.13,0.86,0.23,0.12,0.18
594,Kenny Hasbrouck,2007,Siena,32,30.6,20.3,13.1,17.2,4.61,14.8,-,-,1.08,0.81,0.29,0.18,0.18
595,Dion Dowell,2007,Houston,27,30.6,17.3,12.0,15.7,2.67,9.4,-,-,1.18,0.99,0.31,0.07,0.11
596,Michael Lee,2007,St. Bonaventure,29,30.6,15.7,11.4,14.9,2.14,13.2,-,-,0.97,0.80,0.36,0.09,0.21
597,Ed Horton,2007,Murray St,30,30.6,12.7,9.3,12.1,0.86,7.9,-,-,0.95,0.77,0.25,0.41,0.22
598,John Pichon,2007,McNeese St,32,30.6,10.4,8.8,11.5,-0.22,7.9,-,-,0.83,0.80,0.27,0.18,0.30
599,Mykal Riley,2007,Alabama,32,30.6,19.2,12.9,16.9,4.06,10.7,-,-,1.17,0.89,0.19,0.15,0.19
600,Marvin Lea,2007,Pepperdine,31,30.5,17.5,11.6,15.2,3.15,15.8,-,-,0.92,0.83,0.33,0.20,0.18
601,Shaun Green,2007,Utah,30,30.5,23.1,15.9,20.9,5.58,8.9,-,-,1.25,0.84,0.17,0.29,0.20
602,Terrance Carter,2007,James Madison,30,30.5,17.8,12.9,16.9,3.17,12.1,-,-,1.05,0.78,0.46,0.12,0.20
603,Joseph McLean,2007,Morgan St,31,30.5,12.1,8.5,11.1,0.62,11.7,-,-,0.95,0.86,0.16,0.18,0.20
604,Devon Austin,2007,Manhattan,28,30.5,17.3,11.5,15.0,2.76,10.6,-,-,1.17,0.97,0.27,0.08,0.19
605,Casey Long,2007,Chattanooga,33,30.5,18.3,13.7,18.0,3.72,10.6,-,-,0.99,0.78,0.30,0.38,0.19
606,David Gonzalvez,2007,Richmond,29,30.5,12.8,8.2,10.8,0.86,10.4,-,-,0.92,0.77,0.31,0.21,0.21
607,Brian Asbury,2007,Miami FL,32,30.5,21.1,13.7,18.0,4.99,10.0,-,-,1.17,0.94,0.32,0.13,0.13
608,Curtis Sumpter,2007,Villanova,32,30.5,25.1,17.0,22.3,6.94,14.8,-,-,1.18,0.86,0.37,0.06,0.15
609,Quentin Pryor,2007,Morehead St,30,30.5,18.7,12.7,16.6,3.60,10.0,-,-,1.14,0.90,0.20,0.21,0.18
610,Abe Badmus,2007,Bucknell,31,30.5,11.9,8.4,11.0,0.49,8.3,-,-,0.89,0.66,0.32,0.37,0.32
611,Carl Landry,2007,Purdue,34,30.4,30.4,20.0,26.3,10.11,15.4,-,-,1.23,0.70,0.53,0.08,0.19
612,Russell Carter,2007,Notre Dame,32,30.4,21.3,14.7,19.3,5.08,15.5,-,-,1.10,0.89,0.23,0.12,0.14
613,Drew Shubik,2007,Sacred Heart,32,30.4,17.5,13.5,17.7,3.25,9.6,-,-,1.01,0.75,0.21,0.41,0.23
614,Zack Grasmick,2007,CSUB,7,30.4,8.6,6.7,8.8,-0.24,6.7,-,-,1.02,0.97,0.06,0.30,0.17
615,Nick Dials,2007,Akron,33,30.4,17.6,11.5,15.1,3.40,8.4,-,-,1.20,0.88,0.18,0.32,0.18
616,Erik Kangas,2007,Oakland,33,30.4,17.9,10.4,13.7,3.54,10.6,-,-,1.22,0.94,0.09,0.13,0.14
617,A.J. Hawkins,2007,St. Bonaventure,29,30.4,17.9,12.3,16.1,3.10,11.6,-,-,1.06,0.82,0.41,0.18,0.17
618,Brett James,2007,Elon,27,30.4,17.1,10.8,14.2,2.57,12.8,-,-,0.95,0.90,0.20,0.12,0.12
619,Jovan Stefanov,2007,Ill Chicago,32,30.4,13.1,9.9,13.0,1.09,9.9,-,-,1.00,0.88,0.29,0.15,0.20
620,Joe Ross Merritt,2007,Samford,32,30.4,14.7,9.0,11.8,1.86,7.9,-,-,1.11,0.89,0.17,0.17,0.15
621,Daryl Cohen,2007,Southeastern LA,30,30.4,17.9,10.2,13.4,3.20,13.9,-,-,1.09,0.95,0.14,0.06,0.11
622,Jerome Dyson,2007,Connecticut,31,30.4,16.9,10.6,14.0,2.87,13.8,-,-,1.00,0.85,0.40,0.15,0.15
623,Mychal Kearse,2007,Mt. St. Marys,29,30.4,15.6,11.1,14.6,2.09,12.8,-,-,0.90,0.79,0.31,0.13,0.22
624,Sterling Byrd,2007,LBSU,32,30.4,21.1,15.5,20.4,4.95,11.3,-,-,1.20,0.88,0.26,0.10,0.15
625,Stefhon Hannah,2007,Missouri,30,30.4,21.6,15.4,20.3,4.89,15.3,-,-,1.01,0.78,0.23,0.30,0.21
626,Steve Wetrich,2007,Denver,14,30.4,9.0,6.8,8.9,-0.38,9.4,-,-,0.78,0.66,0.21,0.36,0.30
627,Dominique Kirk,2007,Texas A&M,34,30.4,12.8,9.9,13.0,1.01,7.0,-,-,1.02,0.76,0.24,0.43,0.16
628,Lee Humphrey,2007,Florida,40,30.4,13.1,8.1,10.6,1.40,8.0,-,-,1.30,0.96,0.04,0.16,0.14
629,Ricky Lucas,2007,Stony Brook,27,30.3,21.3,12.4,16.3,4.26,15.0,-,-,1.01,0.84,0.29,0.09,0.17
630,Brandon Bush,2007,Texas State,29,30.3,17.9,13.4,17.7,3.08,13.5,-,-,1.07,0.79,0.44,0.20,0.20
631,Mike Housman,2007,UMBC,30,30.3,15.9,11.9,15.8,2.31,9.6,-,-,1.00,0.76,0.26,0.10,0.25
632,Nick Fazekas,2007,Nevada,32,30.3,35.6,26.8,35.4,11.95,16.2,-,-,1.26,0.84,0.29,0.11,0.12
633,Clayton Morgan,2007,Longwood,31,30.3,17.4,13.2,17.5,3.07,12.7,-,-,1.02,0.79,0.46,0.12,0.18
634,Bubba Tolliver,2007,UT Martin,31,30.3,9.6,6.7,8.9,-0.56,9.6,-,-,0.85,0.75,0.35,0.25,0.22
635,Jaron Griffin,2007,Rutgers,29,30.2,10.5,6.4,8.5,-0.14,9.4,-,-,0.91,1.01,0.17,0.13,0.15
636,Ramon Sessions,2007,Nevada,34,30.2,19.9,14.5,19.2,4.62,12.3,-,-,0.99,0.74,0.34,0.38,0.20
637,David Schneider,2007,William & Mary,26,30.2,11.1,7.6,10.0,0.10,9.0,-,-,0.90,0.79,0.31,0.29,0.20
638,Sai'Quon Stone,2007,Southern Miss,31,30.2,16.9,10.9,14.4,2.82,9.3,-,-,1.10,0.67,0.79,0.17,0.20
639,Jerel McNeal,2007,Marquette,29,30.2,19.5,13.5,17.9,3.79,16.0,-,-,0.92,0.80,0.28,0.24,0.26
640,Jaret Von Rosenberg,2007,Hartford,30,30.2,18.1,10.5,14.0,3.26,10.3,-,-,1.02,0.77,0.34,0.26,0.21
641,J.R. Giddens,2007,New Mexico,26,30.2,20.4,14.2,18.8,3.75,16.5,-,-,0.96,0.82,0.23,0.14,0.16
642,Jeremy Crouch,2007,Bradley,27,30.2,20.9,12.7,16.8,4.09,11.7,-,-,1.18,0.84,0.19,0.20,0.12
643,Dominick Mejia,2007,Drexel,33,30.2,15.0,9.5,12.5,2.08,12.7,-,-,0.94,0.87,0.13,0.11,0.16
644,Michael Jenkins,2007,Winthrop,34,30.2,21.8,14.6,19.3,5.62,13.1,-,-,1.12,0.88,0.13,0.25,0.16
645,Jason Smith,2007,Colorado St,30,30.2,27.6,21.8,28.9,7.58,15.0,-,-,1.12,0.67,0.44,0.13,0.23
646,Roge'r Guignard,2007,Texas Arlington,30,30.2,14.5,9.8,13.0,1.65,11.4,-,-,0.95,0.87,0.08,0.30,0.19
647,Fred Washington,2007,Stanford,31,30.2,14.4,11.3,15.0,1.67,8.5,-,-,0.96,0.62,0.50,0.43,0.31
648,Josh Shipp,2007,UCLA,35,30.1,21.5,13.4,17.8,5.62,11.8,-,-,1.13,0.87,0.27,0.22,0.15
649,Grant Stout,2007,UNI,31,30.1,24.4,17.6,23.3,6.31,11.4,-,-,1.10,0.86,0.32,0.15,0.12
650,Terrel Harris,2007,Oklahoma St,34,30.1,13.5,10.3,13.6,1.35,9.9,-,-,1.01,0.77,0.29,0.20,0.26
651,Reggie Larry,2007,Boise St,31,30.1,20.0,15.7,20.8,4.27,13.7,-,-,1.03,0.83,0.34,0.07,0.16
652,Drew Burleson,2007,Wright St,33,30.1,16.3,11.2,14.8,2.69,7.3,-,-,1.17,0.87,0.29,0.11,0.19
653,Andrae Belton,2007,Tennessee St,24,30.1,18.1,11.3,15.0,2.62,9.5,-,-,1.17,0.97,0.25,0.21,0.14
654,Peyton Stovall,2007,Ball State,31,30.1,13.3,8.0,10.6,1.16,9.2,-,-,0.96,0.78,0.29,0.25,0.23
655,Raheem Moss,2007,Cleveland St.,31,30.1,15.5,9.6,12.8,2.18,10.5,-,-,1.01,0.92,0.19,0.14,0.15
656,Omar Wilkes,2007,Cal,34,30.1,14.9,8.9,11.8,2.05,8.4,-,-,1.17,0.99,0.11,0.19,0.12
657,John Cantrell,2007,Chicago St,18,30.1,20.3,12.7,16.9,2.55,10.4,-,-,1.21,1.06,0.21,0.24,0.17
658,Jerren Shipp,2007,Arizona St,30,30.0,11.2,7.2,9.5,0.18,7.7,-,-,0.99,0.90,0.20,0.19,0.20
659,Kyle Cieplicki,2007,Vermont,33,30.0,10.7,8.1,10.7,-0.05,7.6,-,-,0.98,0.77,0.22,0.35,0.22
660,Dexter Gray,2007,Iona,4,30.0,13.1,10.8,14.3,0.14,13.7,-,-,0.75,0.66,0.24,0.24,0.31
661,Ben Bell,2007,North Texas,34,30.0,10.6,8.4,11.2,-0.10,8.4,-,-,0.86,0.74,0.27,0.37,0.25
662,Kyle Shiloh,2007,Nevada,33,30.0,17.0,11.6,15.5,3.03,8.7,-,-,1.11,0.84,0.28,0.39,0.20
663,Manny Ubilla,2007,Fairleigh Dickinson,30,30.0,19.1,12.7,17.0,3.69,11.7,-,-,1.01,0.81,0.24,0.25,0.17
664,Jason Rich,2007,Florida St,35,29.9,15.6,10.6,14.2,2.50,9.4,-,-,1.09,0.80,0.26,0.18,0.21
665,Calvin Watson,2007,North Texas,34,29.9,18.5,11.7,15.7,3.86,14.1,-,-,1.11,0.89,0.24,0.09,0.15
666,Chris Ross,2007,Marshall,33,29.9,12.7,9.2,12.3,0.93,9.0,-,-,0.82,0.67,0.35,0.44,0.25
667,Sean Denison,2007,Santa Clara,31,29.9,17.7,12.9,17.3,3.20,9.8,-,-,1.11,0.72,0.42,0.13,0.23
668,Ishmael Smith,2007,Wake Forest,31,29.9,11.9,10.1,13.5,0.51,12.1,-,-,0.72,0.64,0.24,0.50,0.30
669,Damian Martin,2007,LMU,31,29.9,11.1,9.6,12.8,0.15,7.0,-,-,0.72,0.82,0.18,0.48,0.30
670,Mitchell Beauford,2007,Stony Brook,29,29.9,15.7,9.1,12.2,2.12,14.1,-,-,0.87,0.86,0.22,0.19,0.18
671,Alex Bausley,2007,Sacramento St,29,29.9,18.7,12.6,16.8,3.40,12.3,-,-,1.04,0.96,0.27,0.19,0.15
672,Tyler Hansbrough,2007,UNC,38,29.9,26.8,19.7,26.4,9.01,14.8,-,-,1.24,0.77,0.56,0.08,0.13
673,Luc Richard Mbah A Moute,2007,UCLA,35,29.9,18.4,13.7,18.4,3.93,8.4,-,-,0.98,0.81,0.27,0.22,0.22
674,Gabe McMillen,2007,Stetson,31,29.9,16.7,10.5,14.0,2.71,11.8,-,-,0.92,0.71,0.38,0.27,0.22
675,Gabe McMillen,2007,Stetson,31,29.9,16.7,10.5,14.0,2.71,11.8,-,-,0.92,0.71,0.38,0.27,0.22
676,Carlos Smith,2007,South Alabama,31,29.9,14.4,9.2,12.3,1.64,9.7,-,-,0.97,0.84,0.17,0.29,0.15
677,Richard Lott,2007,Alabama St,29,29.9,13.3,9.4,12.6,1.07,9.5,-,-,0.91,0.80,0.52,0.07,0.18
678,Eric Moore,2007,Buffalo,28,29.9,12.8,8.7,11.6,0.81,13.5,-,-,0.92,0.78,0.17,0.17,0.22
679,Josh Obiajunwa,2007,Savannah St,30,29.8,18.4,14.2,19.0,3.35,11.9,-,-,0.90,0.77,0.30,0.18,0.24
680,Ricky Hickman,2007,UNCG,30,29.8,16.2,9.6,12.9,2.39,15.4,-,-,0.93,0.76,0.39,0.16,0.21
681,Kyle McAlarney,2007,Notre Dame,12,29.8,18.8,13.0,17.4,1.41,9.0,-,-,1.15,0.79,0.16,0.60,0.24
682,Daon Merritt,2007,South Alabama,31,29.8,20.6,12.8,17.1,4.49,12.1,-,-,1.05,0.74,0.38,0.44,0.23
683,Urule Igbavboa,2007,Valparaiso,31,29.8,17.5,14.2,19.0,3.08,12.0,-,-,0.97,0.66,0.34,0.12,0.24
684,Travis Jones,2007,SCSU,29,29.8,12.7,7.5,10.1,0.83,13.2,-,-,0.89,0.83,0.23,0.11,0.19
685,Kourtney Calvin,2007,Chicago St,18,29.8,20.1,14.3,19.2,2.46,9.4,-,-,1.24,0.87,0.46,0.03,0.12
686,Stanford Speech,2007,MVSU,31,29.8,16.0,10.8,14.5,2.38,13.9,-,-,0.89,0.76,0.28,0.15,0.20
687,Chris Moore,2007,Tulane,30,29.8,14.6,10.3,13.9,1.70,10.2,-,-,1.01,0.82,0.27,0.23,0.14
688,Nathan Cranford,2007,Appalachian St.,33,29.8,13.1,8.9,12.0,1.13,8.2,-,-,1.13,0.89,0.14,0.17,0.16
689,Michael Haddix,2007,Siena,32,29.8,25.5,17.7,23.8,6.94,13.2,-,-,1.24,0.86,0.40,0.06,0.12
690,Mike Nardi,2007,Villanova,33,29.7,17.3,11.0,14.8,3.16,12.0,-,-,0.99,0.80,0.20,0.31,0.16
691,Randall Harding,2007,CSUB,7,29.7,1.3,3.0,4.0,-0.99,8.0,-,-,0.53,0.61,0.29,0.29,0.45
692,Tyler Chaney,2007,Missouri St,33,29.7,17.9,12.5,16.8,3.43,9.3,-,-,1.11,0.82,0.32,0.33,0.18
693,Roderick Wilmont,2007,Indiana,32,29.7,19.8,13.0,17.5,4.26,11.0,-,-,1.15,0.96,0.15,0.10,0.13
694,Aaron Bruce,2007,Baylor,29,29.7,14.4,10.0,13.4,1.52,11.5,-,-,0.99,0.78,0.20,0.30,0.22
695,P.J. Couisnard,2007,Wichita State,29,29.7,23.4,15.8,21.3,5.36,11.0,-,-,1.08,0.76,0.36,0.29,0.20
696,Shuan Stegall,2007,Kennesaw St,31,29.6,21.6,14.3,19.3,4.95,14.7,-,-,0.99,0.89,0.35,0.08,0.14
697,Matt Nelson,2007,Boise St,31,29.6,21.1,16.6,22.5,4.69,12.4,-,-,1.09,0.72,0.45,0.13,0.20
698,Scottie Reynolds,2007,Villanova,33,29.6,19.9,12.5,16.8,4.43,15.6,-,-,0.95,0.70,0.34,0.26,0.20
699,Frank Elegar,2007,Drexel,32,29.6,24.9,16.1,21.7,6.65,14.9,-,-,1.09,0.75,0.45,0.05,0.17
700,Brian Greene,2007,FAMU,31,29.6,18.6,13.9,18.8,3.56,12.4,-,-,0.94,0.75,0.39,0.19,0.22
701,Chris Lofton,2007,Tennessee,31,29.6,29.1,17.4,23.5,8.33,15.1,-,-,1.38,0.91,0.34,0.12,0.11
702,Thaddeus Young,2007,Georgia Tech,31,29.6,20.9,14.0,18.9,4.59,12.1,-,-,1.19,0.99,0.19,0.17,0.18
703,Levance Fields,2007,Pittsburgh,37,29.6,17.1,11.7,15.8,3.39,9.6,-,-,0.95,0.76,0.23,0.47,0.20
704,Dominique Archie,2007,South Carolina,30,29.6,17.1,10.9,14.7,2.75,7.6,-,-,1.17,0.84,0.31,0.12,0.22
705,Sammy Sharp,2007,Troy,30,29.6,23.8,16.0,21.6,5.73,9.5,-,-,1.16,0.87,0.35,0.13,0.14
706,Chaz Crawford,2007,Drexel,32,29.6,21.9,17.1,23.1,5.23,6.3,-,-,1.07,0.75,0.42,0.25,0.22
707,Rasheem Barrett,2007,Auburn,32,29.6,12.2,9.0,12.2,0.66,11.7,-,-,0.94,0.93,0.16,0.19,0.18
708,Ryan Appleby,2007,Washington,32,29.6,13.8,9.2,12.5,1.39,9.6,-,-,1.09,0.84,0.13,0.23,0.16
709,Lamont Hamilton,2007,St. John's,30,29.5,20.7,14.1,19.1,4.34,12.4,-,-,1.08,0.76,0.47,0.12,0.16
710,Anthony Smith,2007,Liberty,31,29.5,15.6,11.2,15.1,2.20,10.2,-,-,1.11,0.82,0.31,0.23,0.15
711,Anthony Newell,2007,Ball State,31,29.5,17.7,12.1,16.4,3.12,12.1,-,-,0.98,0.91,0.35,0.07,0.14
712,Eric Lane,2007,Boise St,30,29.5,11.8,7.8,10.6,0.45,10.3,-,-,0.96,0.86,0.20,0.21,0.15
713,Randal Falker,2007,Southern Ill,36,29.5,24.2,15.7,21.2,7.08,11.5,-,-,1.07,0.66,0.53,0.10,0.22
714,Brody Angley,2007,Santa Clara,31,29.5,12.2,8.5,11.6,0.65,9.9,-,-,0.83,0.80,0.22,0.39,0.23
715,Isaiah Allen,2007,UTSA,29,29.5,8.6,5.6,7.5,-0.93,11.9,-,-,0.87,0.78,0.26,0.07,0.19
716,Jesse Bunkley,2007,Eastern Michigan,32,29.5,11.1,6.5,8.8,0.11,11.1,-,-,0.99,0.88,0.17,0.14,0.19
717,Darnell Wilson,2007,Canisius,31,29.5,22.2,15.7,21.3,5.17,12.8,-,-,1.09,0.84,0.31,0.08,0.20
718,Xavier Silas,2007,Colorado,25,29.4,12.7,8.9,12.1,0.68,11.8,-,-,1.02,0.85,0.27,0.14,0.22
719,Christian Polk,2007,Arizona St,30,29.4,10.8,6.5,8.8,-0.02,14.3,-,-,0.84,0.84,0.10,0.13,0.18
720,Taishi Ito,2007,Portland,26,29.4,8.3,6.0,8.1,-0.95,8.3,-,-,0.81,0.66,0.26,0.38,0.26
721,Josh Peppers,2007,UCF,31,29.4,20.2,13.1,17.9,4.27,12.7,-,-,1.12,0.84,0.29,0.15,0.18
722,Eugene Myatt,2007,Howard,12,29.4,19.9,12.1,16.4,1.60,14.4,-,-,1.06,0.89,0.21,0.10,0.17
723,Brent Hackett,2007,TCU,30,29.4,11.5,7.2,9.8,0.31,12.0,-,-,0.94,0.80,0.21,0.15,0.19
724,Jerome Habel,2007,San Diego St,29,29.4,18.6,13.8,18.8,3.29,9.5,-,-,1.15,0.84,0.28,0.09,0.17
725,J.J. Tauai,2007,Bradley,35,29.4,12.8,9.3,12.7,1.00,7.4,-,-,0.99,0.83,0.26,0.28,0.23
726,Malik Hairston,2007,Oregon,27,29.4,20.1,13.7,18.7,3.67,9.6,-,-,1.18,0.86,0.32,0.22,0.19
727,Majak Kou,2007,Loyola IL,31,29.4,20.8,12.5,17.1,4.51,11.3,-,-,1.14,0.92,0.25,0.12,0.12
728,Mike Harris,2007,Iona,27,29.3,7.4,4.9,6.7,-1.34,10.7,-,-,0.81,0.79,0.19,0.17,0.26
729,Terrance Akins,2007,UALR,30,29.3,15.6,9.2,12.5,2.10,11.3,-,-,1.08,0.92,0.12,0.16,0.13
730,Marques Alston,2007,Monmouth,30,29.3,17.7,11.8,16.0,3.02,10.6,-,-,1.08,0.84,0.20,0.18,0.18
731,James Washington,2007,Western Ill,6,29.3,9.3,7.3,10.0,-0.13,6.4,-,-,0.81,0.73,0.23,0.50,0.26
732,Jared Josten,2007,UNI,31,29.3,10.3,5.9,8.1,-0.22,7.1,-,-,1.10,0.82,0.23,0.19,0.15
733,Ryan Bright,2007,Sam Houston St,31,29.3,24.3,18.6,25.4,6.09,13.8,-,-,1.08,0.78,0.36,0.20,0.20
734,Anthony Esparza,2007,Pacific,31,29.3,15.5,11.4,15.5,2.13,8.8,-,-,1.04,0.72,0.37,0.31,0.22
735,Tyrone Lewis,2007,Niagara,28,29.3,18.7,11.6,15.9,3.21,9.9,-,-,1.24,1.02,0.34,0.19,0.17
736,Haron Hargrave,2007,Sacramento St,26,29.3,18.8,11.7,15.9,3.03,13.6,-,-,1.01,0.74,0.41,0.17,0.12
737,Mike Mercer,2007,Georgia,23,29.3,18.4,11.8,16.1,2.54,14.3,-,-,0.95,0.96,0.18,0.23,0.16
738,Junior Bernal,2007,Maine,30,29.3,14.4,8.9,12.1,1.59,11.1,-,-,0.89,0.80,0.34,0.26,0.24
739,Al Stewart,2007,Drake,32,29.3,17.0,12.4,17.0,2.86,8.1,-,-,0.95,0.60,0.45,0.67,0.34
740,Ryne Hamblet,2007,Bowling Green,30,29.3,16.5,12.7,17.4,2.47,12.4,-,-,0.84,0.72,0.16,0.34,0.25
741,Marcus Sikes,2007,Cincinnati,30,29.3,14.8,9.9,13.6,1.73,8.9,-,-,1.07,0.85,0.31,0.15,0.19
742,Josh Carter,2007,Texas A&M,34,29.3,21.0,13.9,19.0,5.03,9.0,-,-,1.32,0.87,0.24,0.27,0.12
743,Frank Robinson,2007,CSUF,27,29.3,17.4,13.6,18.5,2.58,11.0,-,-,1.09,0.91,0.27,0.24,0.19
744,Jordan Hasquet,2007,Montana,32,29.3,22.9,15.4,21.0,5.60,10.8,-,-,1.21,0.92,0.28,0.19,0.14
745,Ryan Wedel,2007,Arkansas St,33,29.2,15.8,10.5,14.3,2.37,9.4,-,-,1.14,0.83,0.20,0.30,0.17
746,Mickell Gladness,2007,Alabama A&M,30,29.2,18.7,15.8,21.7,3.44,8.9,-,-,0.86,0.74,0.36,0.06,0.20
747,Neiman Owens,2007,TCU,30,29.2,10.6,9.5,13.0,-0.09,7.6,-,-,0.84,0.66,0.26,0.27,0.33
748,Henrik Thomsen,2007,UCR,30,29.2,11.5,7.6,10.4,0.30,10.4,-,-,1.02,0.93,0.14,0.10,0.18
749,Durrell Nevels,2007,Central Ark,30,29.2,24.3,17.4,23.9,5.89,11.1,-,-,1.08,0.84,0.33,0.05,0.15
750,Henrik Thomsen,2007,UCR,30,29.2,11.5,7.6,10.4,0.30,10.4,-,-,1.02,0.93,0.14,0.10,0.18
751,Mike Scott,2007,Kent St,32,29.2,16.7,11.9,16.3,2.73,8.8,-,-,1.07,0.84,0.35,0.11,0.15
752,Terry Martin,2007,LSU,24,29.2,12.2,7.7,10.5,0.47,10.6,-,-,0.99,0.89,0.10,0.14,0.17
753,DeMario Anderson,2007,Quinnipiac,29,29.2,20.9,14.1,19.4,4.25,14.6,-,-,1.08,0.86,0.21,0.11,0.16
754,Mike Popoko,2007,Stony Brook,29,29.2,15.1,9.1,12.5,1.82,7.4,-,-,1.19,1.03,0.32,0.07,0.13
755,Justin Conway,2007,Princeton,25,29.2,12.0,7.6,10.4,0.45,7.2,-,-,0.82,0.78,0.28,0.30,0.28
756,Ledell Eackles,2007,Campbell,31,29.2,16.0,12.4,17.0,2.34,10.2,-,-,0.84,0.65,0.30,0.45,0.26
757,Marquis Sullivan,2007,Loyola MD,31,29.2,17.5,10.5,14.3,3.03,11.1,-,-,1.18,0.92,0.13,0.08,0.11
758,Dwayne Polk,2007,St. Louis,33,29.2,7.7,6.2,8.6,-1.47,6.4,-,-,0.79,0.69,0.21,0.37,0.23
759,Laimis Kisielius,2007,William & Mary,29,29.2,17.0,10.8,14.8,2.60,10.6,-,-,1.06,0.78,0.30,0.22,0.22
760,Andrew Engel,2007,NJIT,29,29.2,5.2,4.4,6.0,-2.38,8.6,-,-,0.70,0.75,0.17,0.28,0.30
761,Michael Flowers,2007,Wisconsin,36,29.2,16.2,10.9,14.9,2.80,7.0,-,-,1.02,0.75,0.34,0.42,0.21
762,Avery Patterson,2007,St. John's,31,29.2,13.6,8.6,11.8,1.25,10.7,-,-,0.97,0.93,0.13,0.10,0.09
763,Brandon Giles,2007,Longwood,31,29.2,5.9,5.8,8.0,-2.21,9.0,-,-,0.66,0.55,0.23,0.39,0.39
764,Mario Chalmers,2007,Kansas,38,29.2,20.6,14.1,19.3,5.38,11.9,-,-,1.03,0.72,0.25,0.27,0.20
765,Anthony Williams,2007,Grambling,26,29.2,19.2,13.0,17.8,3.14,15.0,-,-,0.95,0.84,0.41,0.11,0.19
766,Ricky Hood,2007,Chattanooga,33,29.2,9.2,7.6,10.5,-0.75,7.2,-,-,0.91,0.83,0.18,0.21,0.23
767,Jermaine Johnson,2007,Col Of Charleston,33,29.2,17.8,13.0,17.9,3.34,8.8,-,-,1.16,0.85,0.29,0.11,0.18
768,Matthew Barrow,2007,Lamar,32,29.1,9.1,7.4,10.2,-0.81,9.4,-,-,0.84,0.69,0.25,0.31,0.26
769,Darryl Watkins,2007,Syracuse,33,29.1,19.0,15.6,21.4,3.93,7.4,-,-,1.09,0.73,0.47,0.10,0.21
770,Lee Cummard,2007,BYU,34,29.1,21.0,15.5,21.3,5.00,7.4,-,-,1.26,0.82,0.25,0.37,0.19
771,K.C. Rivers,2007,Clemson,36,29.1,22.4,14.1,19.3,6.02,11.0,-,-,1.28,1.00,0.17,0.16,0.11
772,Brent Ragsdale,2007,Kennesaw St,31,29.1,14.6,9.1,12.5,1.71,7.8,-,-,1.08,0.96,0.26,0.18,0.17
773,Michael Brock,2007,EKU,33,29.1,10.8,8.3,11.4,-0.02,5.6,-,-,0.91,0.71,0.34,0.23,0.28
774,Carlos Medlock,2007,Eastern Michigan,19,29.1,17.4,10.8,14.9,1.81,14.2,-,-,0.93,0.70,0.32,0.23,0.26
775,Tom Young,2007,UMBC,30,29.0,14.5,9.8,13.5,1.59,10.2,-,-,0.94,0.79,0.28,0.20,0.22
776,Bilal Abdullah,2007,Lafayette,30,29.0,12.4,8.9,12.3,0.68,10.7,-,-,0.88,0.63,0.31,0.24,0.29
777,Tim Clifford,2007,Holy Cross,34,29.0,17.9,12.2,16.9,3.50,11.0,-,-,1.06,0.85,0.24,0.11,0.25
778,Kyle Visser,2007,Wake Forest,31,29.0,27.2,18.1,25.0,7.32,13.7,-,-,1.24,0.76,0.55,0.04,0.14
779,Brent Wilson,2007,Albany,33,29.0,18.6,12.2,16.8,3.71,8.8,-,-,1.26,0.95,0.14,0.10,0.11
780,Justin Dentmon,2007,Washington,32,29.0,14.0,10.4,14.4,1.46,11.0,-,-,0.92,0.76,0.30,0.33,0.27
781,Juan Pablo Silveira,2007,Weber St,32,29.0,16.8,10.8,14.9,2.74,10.4,-,-,1.06,0.73,0.27,0.31,0.18
782,Alonzo Gee,2007,Alabama,32,29.0,18.8,12.0,16.5,3.66,11.4,-,-,1.11,0.88,0.34,0.12,0.21
783,Leon Williams,2007,Ohio,32,29.0,26.8,18.4,25.4,7.36,11.7,-,-,1.23,0.74,0.54,0.08,0.16
784,Bryant Dunston,2007,Fordham,30,29.0,28.1,18.3,25.2,7.47,12.2,-,-,1.20,0.74,0.52,0.11,0.18
