,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
1307,Lucas Hargrove,2009,Auburn,36,25.1,16.1,10.8,17.2,2.35,8.0,-,-,1.01,0.78,0.31,0.22,0.22
1308,Greg Logins,2009,Canisius,31,25.1,18.5,12.1,19.4,2.98,10.5,-,-,1.07,0.87,0.26,0.09,0.20
1309,Bobby Maze,2009,Tennessee,34,25.1,14.6,8.8,14.0,1.59,8.2,-,-,1.00,0.84,0.26,0.39,0.19
1310,Jack McGillis,2009,Montana,29,25.0,11.9,6.8,10.8,0.40,8.9,-,-,0.91,0.80,0.32,0.17,0.19
1311,Donavan Bragg,2009,CSUB,29,25.0,8.4,5.0,7.9,-0.87,9.1,-,-,0.78,0.69,0.39,0.30,0.28
1312,Kendall Toney,2009,UNCG,30,25.0,12.2,6.8,10.9,0.53,8.7,-,-,0.93,0.93,0.09,0.21,0.17
1313,Shawn Morgan,2009,Arkansas St,30,25.0,18.4,11.5,18.4,2.83,7.5,-,-,1.05,0.77,0.33,0.18,0.22
1314,Eddren McCain,2009,Bradley,36,25.0,10.6,6.5,10.4,-0.08,6.5,-,-,0.85,0.73,0.26,0.47,0.34
1315,Shawn Taggart,2009,Memphis,37,25.0,23.4,14.7,23.6,5.77,8.6,-,-,1.21,0.85,0.43,0.04,0.13
1316,Jermaine Bishop,2009,Northern Arizona,27,25.0,14.9,8.5,13.6,1.36,5.6,-,-,0.91,0.79,0.18,0.51,0.25
1317,Willie Galick,2009,CSUN,31,25.0,15.2,10.6,17.0,1.70,9.2,-,-,1.01,0.64,0.43,0.12,0.30
1318,Lamar Twitty,2009,FAMU,31,25.0,14.6,7.8,12.5,1.47,11.6,-,-,0.95,0.90,0.35,0.06,0.15
1319,Curtis White,2009,Howard,31,25.0,11.2,6.7,10.7,0.14,6.4,-,-,0.92,0.74,0.21,0.33,0.25
1320,Robert Glenn,2009,IUPUI,30,25.0,30.3,16.0,25.6,7.25,11.6,-,-,1.19,0.73,0.43,0.10,0.21
1321,Ashton Hall,2009,Lamar,30,25.0,16.4,9.8,15.8,2.08,7.5,-,-,1.17,0.88,0.38,0.19,0.17
1322,Booker Woodfox,2009,Creighton,34,24.9,27.2,13.0,20.9,6.92,11.8,-,-,1.33,0.90,0.28,0.09,0.08
1323,Derek Drews,2009,Western Mich,31,24.9,10.9,6.3,10.1,0.03,8.2,-,-,0.96,0.89,0.14,0.14,0.18
1324,Alberto Estwick,2009,Fordham,28,24.9,12.0,6.3,10.1,0.40,7.0,-,-,1.02,1.06,0.13,0.18,0.12
1325,Dave Buchberger,2009,Lehigh,27,24.9,13.0,7.4,11.8,0.74,6.6,-,-,1.06,0.93,0.36,0.13,0.14
1326,Carlin Hughes,2009,St Mary's,35,24.9,15.5,8.8,14.1,2.04,8.7,-,-,0.95,0.79,0.14,0.39,0.19
1327,Sam Coleman,2009,Coppin St,22,24.9,17.6,9.6,15.5,1.85,7.3,-,-,1.12,0.88,0.38,0.05,0.15
1328,Brandon Davis,2009,South Alabama,33,24.9,26.5,16.2,26.0,6.43,10.2,-,-,1.19,0.78,0.38,0.07,0.17
1329,Dwayne Collins,2009,Miami FL,31,24.9,24.0,13.5,21.6,5.07,9.4,-,-,1.13,0.66,0.66,0.14,0.20
1330,Demond Watt,2009,TAMUCC,29,24.9,18.8,12.0,19.3,2.87,7.5,-,-,1.09,0.82,0.44,0.12,0.19
1331,Drew Housman,2009,Harvard,28,24.9,21.0,10.3,16.5,3.52,8.7,-,-,1.10,0.70,0.44,0.32,0.16
1332,Calvin Baker,2009,Virginia,28,24.9,11.9,7.4,11.9,0.38,10.5,-,-,0.80,0.72,0.19,0.27,0.24
1333,Steadman Short,2009,High Point,28,24.9,12.6,8.4,13.4,0.63,7.4,-,-,0.94,0.77,0.33,0.07,0.27
1334,Josh Bright,2009,UMES,27,24.9,6.1,4.0,6.4,-1.57,6.4,-,-,0.76,0.74,0.15,0.33,0.37
1335,Eulis Stephens,2009,Detroit,26,24.9,11.3,6.0,9.6,0.15,9.1,-,-,0.89,0.80,0.27,0.11,0.17
1336,Dwayne Jackson,2009,Binghamton,17,24.9,20.6,10.4,16.7,2.05,9.3,-,-,1.26,0.96,0.34,0.10,0.10
1337,Mike Freeman,2009,Hampton,31,24.9,12.8,7.7,12.3,0.76,8.9,-,-,0.86,0.70,0.37,0.05,0.26
1338,Evan Neisler,2009,Drexel,29,24.9,13.2,9.0,14.5,0.86,8.8,-,-,0.89,0.77,0.40,0.05,0.24
1339,Stanley Robinson,2009,Connecticut,28,24.9,17.6,11.5,18.4,2.33,8.2,-,-,1.03,0.84,0.27,0.14,0.19
1340,Tristan Worrell,2009,Lamar,27,24.9,12.0,8.3,13.3,0.39,6.8,-,-,1.02,0.81,0.38,0.20,0.23
1341,JaMychal Green,2009,Alabama,32,24.8,22.8,14.6,23.5,4.76,9.3,-,-,1.11,0.79,0.36,0.08,0.23
1342,J.T. Tiller,2009,Missouri,38,24.8,18.2,11.4,18.5,3.45,8.2,-,-,1.02,0.82,0.32,0.44,0.19
1343,Deon Thompson,2009,UNC,38,24.8,17.9,12.1,19.6,3.34,9.8,-,-,1.07,0.89,0.30,0.07,0.13
1344,Taylor Darby,2009,Pepperdine,32,24.8,12.1,7.8,12.6,0.49,6.2,-,-,0.98,0.95,0.45,0.08,0.16
1345,Chris McKnight,2009,Akron,36,24.8,18.3,9.8,15.7,3.32,8.2,-,-,1.12,0.78,0.53,0.13,0.17
1346,Randy Adams,2009,Sacramento St,29,24.8,10.5,6.5,10.5,-0.12,8.4,-,-,0.92,0.70,0.42,0.09,0.25
1347,Sam Atupem,2009,Mt. St. Marys,33,24.8,15.8,9.2,14.8,2.01,6.1,-,-,1.19,0.90,0.33,0.12,0.19
1348,L.J. Frazier,2009,Eastern Michigan,32,24.8,9.1,5.3,8.5,-0.66,7.8,-,-,0.80,0.74,0.23,0.27,0.22
1349,Trae Clark,2009,Cal Poly,9,24.8,12.9,7.0,11.3,0.23,6.6,-,-,1.03,0.90,0.20,0.41,0.19
1350,Ivan Aska,2009,Murray St,31,24.8,19.9,11.2,18.0,3.45,8.8,-,-,1.17,0.87,0.38,0.03,0.14
1351,Jason Duty,2009,Duquesne,34,24.8,12.1,6.9,11.1,0.53,6.1,-,-,1.20,0.89,0.20,0.22,0.12
1352,James Powell,2009,UCSB,29,24.8,9.7,5.4,8.8,-0.39,11.3,-,-,0.80,0.81,0.16,0.14,0.19
1353,Malcolm White,2009,Mississippi,31,24.7,14.2,9.9,16.0,1.28,7.0,-,-,1.02,0.85,0.23,0.01,0.20
1354,Chretien Lukusa,2009,Binghamton,27,24.7,7.0,4.7,7.6,-1.28,5.2,-,-,0.84,0.81,0.34,0.15,0.24
1355,Mike Tisdale,2009,Illinois,34,24.7,17.8,10.9,17.6,2.91,9.1,-,-,1.12,0.89,0.21,0.06,0.15
1356,Zachery Peacock,2009,Georgia Tech,30,24.7,14.6,9.7,15.7,1.41,9.0,-,-,1.02,0.88,0.28,0.10,0.23
1357,Mark Veazey,2009,Navy,29,24.7,15.3,10.6,17.1,1.59,7.3,-,-,1.08,0.80,0.30,0.06,0.19
1358,Giedrius Knysas,2009,Charleston So,29,24.7,13.0,7.9,12.8,0.77,7.1,-,-,1.09,0.90,0.26,0.06,0.15
1359,Darnell Hugee,2009,Prairie View,32,24.7,21.1,12.4,20.1,4.04,11.5,-,-,1.04,0.78,0.52,0.06,0.18
1360,William Mosley,2009,Northwestern St,31,24.7,21.2,15.1,24.4,3.96,5.2,-,-,1.20,0.73,0.59,0.12,0.14
1361,Rob Robinson,2009,Robert Morris,32,24.7,19.7,12.3,19.8,3.48,11.4,-,-,0.98,0.80,0.31,0.16,0.19
1362,Jajuan Maxwell,2009,Southeast Mo St,28,24.7,13.4,9.5,15.4,0.89,7.7,-,-,0.93,0.87,0.25,0.16,0.20
1363,Anthony Raffa,2009,Albany,28,24.7,12.6,6.8,11.1,0.62,10.3,-,-,0.94,0.84,0.28,0.17,0.24
1364,Tavaris Washington,2009,UAPB,31,24.7,11.7,8.0,13.0,0.35,8.2,-,-,0.82,0.59,0.29,0.19,0.41
1365,Sergio Kerusch,2009,WKU,34,24.7,19.6,11.7,18.9,3.66,10.8,-,-,1.03,0.88,0.31,0.04,0.14
1366,Darren Moore,2009,UCI,6,24.7,11.6,6.2,10.0,0.06,6.8,-,-,0.84,0.79,0.37,0.20,0.15
1367,Romeo Garcia,2009,Navy,9,24.7,9.1,5.8,9.4,-0.19,5.8,-,-,0.91,0.75,0.54,0.12,0.21
1368,Nicholas Wilson,2009,NC A&T,32,24.7,16.1,9.6,15.5,2.09,9.9,-,-,1.04,0.91,0.17,0.09,0.21
1369,Paul Noonan,2009,Boise St,32,24.7,17.0,10.1,16.4,2.43,9.6,-,-,1.04,0.82,0.23,0.20,0.15
1370,Shamar Coombs,2009,TAMUCC,23,24.7,8.6,5.4,8.7,-0.64,10.0,-,-,0.81,0.69,0.32,0.24,0.31
1371,A.J. Hawkins,2009,Wichita State,34,24.6,12.6,6.7,10.8,0.75,6.5,-,-,1.01,0.93,0.29,0.20,0.18
1372,Aaron Johnson,2009,UAB,34,24.6,8.0,5.6,9.1,-1.17,5.2,-,-,0.69,0.58,0.27,0.70,0.36
1373,Tony Boyle,2009,Southern Ill,31,24.6,17.5,10.2,16.5,2.54,8.4,-,-,1.11,0.73,0.55,0.04,0.18
1374,Jared Mintz,2009,Lafayette,28,24.6,14.2,9.0,14.6,1.14,9.2,-,-,0.99,0.68,0.32,0.11,0.27
1375,Marc Trasolini,2009,Santa Clara,30,24.6,17.2,10.5,17.1,2.33,5.7,-,-,1.18,0.68,0.38,0.10,0.24
1376,Pooh Williams,2009,Utah St,35,24.6,11.1,6.3,10.2,0.11,5.6,-,-,1.06,0.86,0.24,0.33,0.20
1377,Andrey Semenov,2009,James Madison,29,24.6,14.8,9.2,15.0,1.42,8.5,-,-,0.97,0.74,0.30,0.15,0.21
1378,Jermaine Dixon,2009,Pittsburgh,36,24.6,17.1,9.4,15.4,2.75,8.2,-,-,1.03,0.87,0.24,0.25,0.12
1379,Brandis Raley-Ross,2009,South Carolina,24,24.6,10.6,6.3,10.2,-0.07,7.1,-,-,0.99,0.86,0.22,0.22,0.21
1380,Jason Johnson,2009,SCSU,31,24.6,28.8,17.3,28.1,6.80,11.7,-,-,1.18,0.70,0.54,0.07,0.19
1381,John Galvin,2009,Fairleigh Dickinson,26,24.6,12.8,8.4,13.6,0.64,5.7,-,-,1.03,0.82,0.40,0.10,0.22
1382,Travis Mertens,2009,North Dakota,7,24.6,10.4,6.0,9.8,-0.04,7.7,-,-,0.83,0.72,0.52,0.13,0.30
1383,Lyndale Burleson,2009,Nevada,34,24.6,8.0,4.8,7.8,-1.16,4.6,-,-,0.77,0.84,0.10,0.44,0.18
1384,Ryan Litke,2009,Sacred Heart,31,24.5,12.1,7.8,12.8,0.49,8.9,-,-,0.89,0.80,0.12,0.23,0.22
1385,Billy Parrish,2009,Eastern Illinois,30,24.5,13.1,8.6,14.1,0.85,5.7,-,-,1.04,0.88,0.23,0.25,0.19
1386,Maurice Miller,2009,Georgia Tech,23,24.5,7.2,5.3,8.7,-1.03,9.2,-,-,0.63,0.64,0.29,0.46,0.32
1387,Tony Hooper,2009,La Monroe,4,24.5,5.2,2.3,3.7,-0.28,11.9,-,-,0.67,0.93,0.29,0.17,0.13
1388,Eric Tramiel,2009,North Texas,32,24.5,24.1,14.0,22.8,5.16,9.9,-,-,1.21,0.72,0.56,0.08,0.16
1389,LaMont Russell,2009,Southeast Mo St,30,24.5,14.2,10.4,17.0,1.24,5.0,-,-,1.01,0.60,0.40,0.29,0.29
1390,Darryl Evans,2009,Furman,8,24.5,7.5,4.6,7.6,-0.32,9.8,-,-,0.62,0.60,0.15,0.33,0.33
1391,Jeff Xavier,2009,Providence,33,24.5,13.9,7.9,13.0,1.22,9.3,-,-,1.00,0.94,0.18,0.20,0.19
1392,Junard Hartley,2009,Campbell,30,24.5,12.5,9.1,14.9,0.61,6.5,-,-,0.77,0.50,0.42,0.66,0.36
1393,Brett Lauer,2009,UCI,31,24.5,16.5,8.5,13.8,2.14,6.7,-,-,1.28,0.78,0.24,0.21,0.17
1394,Corey Godzinski,2009,Wofford,23,24.4,12.9,6.7,10.9,0.59,6.6,-,-,1.06,0.90,0.16,0.22,0.14
1395,Andy Genao,2009,Eastern Wash.,30,24.4,16.1,9.9,16.3,1.92,7.8,-,-,0.97,0.85,0.17,0.18,0.22
1396,David Simmons,2009,CCSU,28,24.4,16.4,9.5,15.6,1.88,6.1,-,-,1.11,0.75,0.38,0.11,0.22
1397,Andy King,2009,Samford,31,24.4,17.0,9.0,14.8,2.32,8.0,-,-,1.11,0.81,0.17,0.21,0.19
1398,Sollie Norwood,2009,Texas Southern,23,24.4,11.3,5.6,9.1,0.13,7.4,-,-,1.02,0.85,0.24,0.18,0.14
1399,Kyle Taber,2009,Indiana,31,24.4,12.9,8.7,14.3,0.80,4.3,-,-,0.99,0.84,0.17,0.24,0.23
1400,Bijon Jones,2009,Southeast Mo St,29,24.4,2.3,2.9,4.8,-3.01,6.1,-,-,0.49,0.52,0.26,0.41,0.42
1401,Kevin Thompson,2009,Morgan St,35,24.4,16.4,10.2,16.8,2.36,9.6,-,-,0.92,0.86,0.33,0.08,0.21
1402,Chris Oakes,2009,San Jose St,30,24.4,21.2,13.8,22.7,3.78,7.4,-,-,1.11,0.77,0.33,0.14,0.22
1403,Paul Davis,2009,Winston-Salem State,30,24.4,14.8,9.8,16.1,1.44,6.7,-,-,0.96,0.76,0.25,0.07,0.25
1404,Jerel Stephenson,2009,UNCW,28,24.4,12.7,8.8,14.4,0.65,8.2,-,-,0.94,0.72,0.39,0.22,0.27
1405,Brian Chesnut,2009,Coppin St,32,24.3,8.2,5.1,8.4,-1.01,5.4,-,-,0.84,0.73,0.40,0.06,0.27
1406,Corey Fisher,2009,Villanova,38,24.3,18.2,9.8,16.2,3.41,10.6,-,-,1.02,0.74,0.40,0.27,0.19
1407,LeKendric Longmire,2009,Oregon,30,24.3,16.8,9.0,14.8,2.15,9.1,-,-,1.09,0.92,0.25,0.09,0.15
1408,Austin Dahn,2009,Citadel,33,24.3,7.1,3.9,6.4,-1.47,7.8,-,-,0.87,0.88,0.12,0.16,0.20
1409,Jefferson Mason,2009,No. Colorado,6,24.3,16.6,9.8,16.2,0.42,9.7,-,-,1.00,0.88,0.40,0.10,0.19
1410,Kyron Stokes,2009,Oral Roberts,30,24.3,13.4,8.4,13.8,0.95,6.9,-,-,1.01,0.82,0.30,0.20,0.23
1411,Chop Tang,2009,Green Bay,9,24.3,10.4,6.1,10.0,-0.05,10.2,-,-,0.85,0.87,0.36,0.11,0.12
1412,Steven Sexton,2009,CCU,31,24.3,11.7,6.3,10.3,0.34,9.0,-,-,0.98,0.85,0.14,0.22,0.20
1413,Brandon Brown,2009,Lipscomb,31,24.3,17.8,10.9,17.9,2.60,8.1,-,-,1.12,0.74,0.50,0.11,0.20
1414,Radar Onguetou,2009,New Hampshire,28,24.3,10.8,7.4,12.2,0.01,5.1,-,-,1.00,0.86,0.41,0.16,0.20
1415,Lucas Kuipers,2009,Rice,16,24.3,13.8,7.8,12.9,0.58,7.3,-,-,1.20,1.00,0.19,0.09,0.21
1416,Malik Perry,2009,Ball State,29,24.3,7.4,5.8,9.5,-1.21,5.1,-,-,0.80,0.63,0.37,0.11,0.39
1417,Shaun Burl,2009,Seattle,13,24.3,12.1,6.4,10.5,0.21,6.2,-,-,0.88,0.46,0.37,0.34,0.42
1418,Dane DiLiegro,2009,New Hampshire,30,24.3,13.9,9.4,15.5,1.13,5.9,-,-,0.98,0.78,0.31,0.05,0.26
1419,Tim Ambrose,2009,Albany,31,24.3,23.2,13.0,21.5,4.66,14.4,-,-,0.99,0.82,0.24,0.18,0.22
1420,Terrence Johns,2009,CSUB,29,24.3,15.4,7.2,11.9,1.62,7.5,-,-,1.15,1.02,0.34,0.16,0.12
1421,Adam Fletcher,2009,Miami OH,30,24.3,8.3,6.1,10.1,-0.91,5.5,-,-,0.82,0.72,0.26,0.16,0.31
1422,Lucas Faggiano,2009,Long Island,15,24.3,12.7,7.7,12.6,0.35,7.3,-,-,0.83,0.60,0.30,0.41,0.30
1423,Will Archambault,2009,Davidson,35,24.3,13.8,8.3,13.8,1.27,7.8,-,-,1.07,0.97,0.17,0.20,0.18
1424,Ty Patterson,2009,Chattanooga,35,24.3,13.9,7.9,13.0,1.30,7.6,-,-,1.08,0.88,0.27,0.20,0.17
1425,Eddie Williams,2009,Stephen F. Austin,32,24.3,14.6,7.9,13.0,1.46,8.2,-,-,0.91,0.81,0.20,0.32,0.14
1426,LaMarr Drake,2009,TAMUCC,17,24.2,8.3,5.7,9.4,-0.52,8.7,-,-,0.71,0.67,0.20,0.34,0.36
1427,Chad Toppert,2009,New Mexico,34,24.2,19.1,10.0,16.5,3.41,8.5,-,-,1.27,0.87,0.31,0.13,0.09
1428,Kevin Bulger,2009,Columbia,28,24.2,10.7,7.3,12.0,-0.05,6.6,-,-,0.80,0.80,0.17,0.32,0.26
1429,Jason Dawson,2009,Wofford,30,24.2,10.1,5.9,9.7,-0.25,7.2,-,-,0.79,0.66,0.20,0.43,0.30
1430,Justin Hurtt,2009,Tulsa,36,24.2,15.3,7.7,12.7,1.96,8.6,-,-,1.12,0.86,0.23,0.10,0.15
1431,Brian Asbury,2009,Miami FL,32,24.2,18.0,10.1,16.7,2.75,7.4,-,-,1.08,0.89,0.33,0.16,0.16
1432,Dominic Waters,2009,Portland St,33,24.2,20.3,10.5,17.3,3.78,10.5,-,-,1.08,0.79,0.24,0.28,0.19
1433,Antonio Ballard,2009,Miami OH,23,24.2,14.7,9.0,15.0,1.09,6.9,-,-,0.97,0.80,0.24,0.19,0.19
1434,Troy Barnies,2009,Maine,30,24.2,16.5,9.9,16.4,2.04,7.2,-,-,1.08,0.86,0.20,0.13,0.21
1435,Manny Quezada,2009,San Francisco,24,24.2,18.3,9.7,16.1,2.17,10.9,-,-,0.98,0.68,0.29,0.28,0.24
1436,D.J. Posley,2009,UCSB,30,24.2,9.3,5.6,9.3,-0.56,8.2,-,-,0.70,0.72,0.21,0.34,0.26
1437,Gus Gilchrist,2009,South Florida,25,24.2,14.4,7.5,12.4,1.07,10.5,-,-,0.97,0.94,0.29,0.05,0.16
1438,Julian Sullinger,2009,Kent St,34,24.1,16.0,9.5,15.8,2.13,6.0,-,-,1.14,0.83,0.36,0.20,0.17
1439,Nikola Dragovic,2009,UCLA,34,24.1,19.6,11.1,18.4,3.58,8.1,-,-,1.16,0.92,0.13,0.17,0.13
1440,Travis King,2009,GW,28,24.1,11.1,6.6,10.9,0.08,7.5,-,-,0.83,0.74,0.20,0.31,0.25
1441,Adrian Bowie,2009,Maryland,35,24.1,17.0,9.1,15.1,2.61,8.8,-,-,1.03,0.82,0.35,0.29,0.21
1442,Erving Walker,2009,Florida,36,24.1,17.4,8.8,14.6,2.84,9.4,-,-,1.07,0.79,0.23,0.25,0.16
1443,Antonio Flaggs,2009,Sacramento St,29,24.1,12.8,6.1,10.1,0.68,7.8,-,-,0.98,0.79,0.32,0.14,0.15
1444,Ryan Hare,2009,Southern Ill,31,24.1,10.2,6.4,10.5,-0.22,8.1,-,-,0.93,0.70,0.34,0.13,0.24
1445,Chris Kellermann,2009,Central Michigan,8,24.1,22.4,11.4,18.9,1.11,11.6,-,-,1.09,0.90,0.21,0.10,0.15
1446,Novar Gadson,2009,Rider,32,24.1,18.7,11.8,19.6,3.03,11.3,-,-,0.95,0.82,0.24,0.16,0.23
1447,Kyle Fogg,2009,Arizona,35,24.1,13.6,7.3,12.1,1.17,5.5,-,-,1.12,0.73,0.44,0.31,0.22
1448,Scott Brittain,2009,Boston U.,27,24.1,15.6,9.1,15.2,1.56,7.3,-,-,1.03,0.76,0.46,0.11,0.20
1449,Jarred Riley,2009,Grambling,27,24.1,10.5,6.9,11.4,-0.10,6.3,-,-,0.95,0.73,0.32,0.08,0.24
1450,Rudy Turner,2009,La Monroe,29,24.1,20.9,12.6,20.8,3.52,9.4,-,-,1.08,0.79,0.39,0.03,0.22
1451,Ola Atoyebi,2009,Elon,30,24.1,28.1,15.3,25.3,6.21,11.5,-,-,1.20,0.80,0.39,0.05,0.17
1452,Tony Davis,2009,UCF,22,24.1,20.9,12.7,21.1,2.67,9.2,-,-,1.07,0.79,0.41,0.09,0.21
1453,Charles Little,2009,Dayton,34,24.1,14.2,8.1,13.4,1.37,7.8,-,-,1.05,0.82,0.39,0.12,0.20
1454,Chris Brown,2009,Central Ark,23,24.1,15.1,9.0,14.9,1.17,7.4,-,-,1.06,0.85,0.33,0.12,0.15
1455,Charles Corbin,2009,Winthrop,30,24.1,16.9,9.8,16.3,2.20,9.4,-,-,1.01,0.87,0.26,0.05,0.20
1456,Lawrence Westbrook,2009,Minnesota,32,24.1,18.7,9.1,15.2,3.02,11.9,-,-,1.06,0.81,0.30,0.12,0.18
1457,Rasheem Barrett,2009,Auburn,33,24.1,15.6,8.7,14.4,1.87,9.5,-,-,1.04,0.95,0.19,0.15,0.15
1458,Kenneth Averette,2009,La Monroe,30,24.0,12.1,6.6,11.0,0.44,7.2,-,-,0.85,0.62,0.31,0.44,0.28
1459,Will Barnes,2009,Tennessee Tech,30,24.0,16.6,9.5,15.8,2.06,10.2,-,-,0.96,0.75,0.20,0.27,0.22
1460,Carl Montgomery,2009,Chicago St,32,24.0,24.1,15.3,25.5,5.08,8.8,-,-,1.26,0.76,0.52,0.04,0.16
1461,Shawn Atupem,2009,Mt. St. Marys,33,24.0,15.8,8.2,13.7,1.95,8.5,-,-,1.12,0.83,0.41,0.07,0.18
1462,Michael Griffin,2009,Prairie View,33,24.0,13.8,7.1,11.9,1.18,10.3,-,-,0.93,0.84,0.18,0.23,0.25
1463,Lucca Staiger,2009,Iowa St,32,24.0,10.8,6.0,10.1,-0.01,8.4,-,-,0.97,0.85,0.04,0.18,0.20
1464,Ryan Anderson,2009,Nebraska,30,24.0,16.3,9.2,15.4,1.96,7.1,-,-,1.01,0.85,0.24,0.27,0.15
1465,Cory Cooperwood,2009,Wright St,33,24.0,22.3,11.5,19.2,4.52,8.1,-,-,1.17,0.84,0.44,0.09,0.16
1466,Phil Turner,2009,Mississippi St.,36,24.0,19.9,12.2,20.3,3.92,7.6,-,-,1.12,0.80,0.27,0.21,0.18
1467,Kyle Coston,2009,Portland St,33,23.9,8.1,5.5,9.2,-1.06,7.6,-,-,0.83,0.80,0.27,0.20,0.23
1468,Donnie Carson,2009,Idaho St,32,23.9,12.1,6.2,10.4,0.49,6.9,-,-,0.92,0.92,0.34,0.14,0.20
1469,Josh Bonney,2009,Elon,31,23.9,5.6,4.0,6.6,-1.93,8.2,-,-,0.66,0.68,0.19,0.38,0.31
1470,Vytas Sulskis,2009,Youngstown St,30,23.9,17.1,9.2,15.3,2.23,10.2,-,-,1.01,0.80,0.33,0.18,0.19
1471,Sean Smith,2009,Northern Illinois,29,23.9,14.3,8.3,13.8,1.21,8.2,-,-,1.01,0.87,0.18,0.20,0.21
1472,Auryn MacMillan,2009,Gardner-Webb,29,23.9,20.1,12.3,20.5,3.19,7.7,-,-,1.22,0.79,0.42,0.10,0.20
1473,Marcus Coleman,2009,Grambling,28,23.9,11.3,7.3,12.1,0.15,6.8,-,-,0.93,0.78,0.24,0.11,0.25
1474,Peter Boehm,2009,Harvard,28,23.9,8.3,4.8,7.9,-0.85,6.6,-,-,0.94,0.84,0.10,0.17,0.19
1475,Keith Wright,2009,Harvard,24,23.9,15.1,9.3,15.6,1.23,8.1,-,-,0.98,0.83,0.25,0.07,0.23
1476,Delroy James,2009,Rhode Island,33,23.9,20.7,12.5,20.9,3.87,9.4,-,-,1.05,0.84,0.31,0.23,0.21
1477,Jonathan Boyd,2009,Alcorn State,31,23.9,15.0,7.5,12.6,1.53,8.2,-,-,1.14,0.95,0.14,0.08,0.16
1478,Andrew Keister,2009,Holy Cross,30,23.9,20.1,11.9,20.0,3.32,7.2,-,-,1.18,0.81,0.40,0.09,0.17
1479,Tyren Johnson,2009,La Lafayette,30,23.9,16.7,9.9,16.6,2.11,7.6,-,-,0.95,0.81,0.27,0.20,0.25
1480,Frank Davis,2009,Tennessee Tech,30,23.9,18.6,9.4,15.7,2.77,8.4,-,-,1.19,0.91,0.16,0.20,0.12
1481,Sammy Zeglinski,2009,Virginia,28,23.9,11.1,6.8,11.3,0.09,10.0,-,-,0.77,0.76,0.12,0.30,0.25
1482,Darrin Williams,2009,Loyola IL,32,23.9,17.1,9.8,16.5,2.40,6.5,-,-,1.09,0.88,0.29,0.09,0.15
1483,Calvin Thompson,2009,Howard,8,23.9,5.2,2.8,4.6,-0.53,8.3,-,-,0.75,0.97,0.21,0.12,0.21
1484,Eric McKinney,2009,Arkansas St,29,23.9,23.1,13.0,21.8,4.23,7.5,-,-,1.15,0.87,0.33,0.07,0.13
1485,Bryan Emanuel,2009,CSUB,29,23.9,7.2,3.5,5.8,-1.24,4.3,-,-,1.09,1.03,0.28,0.27,0.28
1486,Dairese Gary,2009,New Mexico,34,23.9,16.5,9.3,15.5,2.29,8.6,-,-,0.94,0.56,0.53,0.48,0.26
1487,Zarko Comagic,2009,Northern Arizona,25,23.8,18.2,9.9,16.6,2.19,8.6,-,-,1.08,0.87,0.29,0.10,0.16
1488,Matt Dickey,2009,UNCA,31,23.8,18.5,11.0,18.5,2.83,10.3,-,-,1.06,0.75,0.26,0.24,0.23
1489,Zane Gay,2009,Eastern Michigan,29,23.8,12.4,6.4,10.8,0.54,7.4,-,-,0.94,0.87,0.22,0.20,0.19
1490,Chinemelu Elonu,2009,Texas A&M,34,23.8,23.9,14.2,23.9,5.26,8.2,-,-,1.20,0.69,0.43,0.04,0.22
1491,Anthony Hill,2009,Colgate,30,23.8,8.5,4.8,8.1,-0.82,7.1,-,-,0.75,0.78,0.18,0.30,0.17
1492,Eric Evans,2009,Duquesne,34,23.8,14.1,7.0,11.8,1.31,10.4,-,-,0.94,0.76,0.33,0.21,0.16
1493,Wade Knapp,2009,Missouri St,31,23.8,14.8,7.7,13.0,1.45,8.5,-,-,1.05,0.70,0.53,0.05,0.21
1494,Justin Carter,2009,Creighton,35,23.8,18.3,10.7,18.0,3.09,8.0,-,-,1.01,0.74,0.44,0.22,0.21
1495,Dave Neal,2009,Maryland,35,23.8,15.9,9.1,15.3,2.12,7.4,-,-,1.14,0.98,0.16,0.10,0.11
1496,Jack Liles,2009,Youngstown St,30,23.8,16.5,10.2,17.1,2.00,7.7,-,-,1.05,0.90,0.32,0.13,0.14
1497,Tyrell Biggs,2009,Pittsburgh,36,23.8,13.1,8.2,13.8,0.98,5.4,-,-,1.18,0.96,0.20,0.13,0.18
1498,Jarhon Giddings,2009,Richmond,36,23.8,16.8,9.4,15.8,2.56,7.4,-,-,1.08,0.82,0.29,0.13,0.17
1499,David Jackson,2009,Louisiana Tech,32,23.8,10.4,5.8,9.8,-0.15,5.1,-,-,0.99,0.96,0.24,0.12,0.15
1500,Garrett Sim,2009,Oregon,31,23.7,9.2,5.0,8.4,-0.59,7.9,-,-,0.86,0.82,0.18,0.26,0.25
1501,Antoine Pearson,2009,Manhattan,30,23.7,12.1,5.8,9.8,0.44,9.1,-,-,0.82,0.64,0.40,0.26,0.23
1502,Eugene Spates,2009,Northeastern,32,23.7,14.3,7.0,11.9,1.30,7.7,-,-,1.03,0.88,0.24,0.14,0.16
1503,Steve Rossiter,2009,Davidson,35,23.7,16.7,11.3,19.0,2.44,5.8,-,-,1.06,0.74,0.45,0.31,0.22
