,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
1169,DaJuan Gouard,2004,Loyola IL,29,25.6,11.7,6.9,10.7,0.33,9.9,-,-,0.90,0.83,0.17,0.18,0.21
1170,B.A. Walker,2004,VCU,31,25.6,13.5,7.8,12.3,1.07,7.3,-,-,1.06,0.84,0.18,0.37,0.21
1171,Jason Grant,2004,Lamar,28,25.6,15.5,11.6,18.1,1.67,6.9,-,-,1.06,0.83,0.40,0.04,0.18
1172,Boris Djordjic,2004,Stetson,27,25.6,15.7,9.3,14.6,1.67,8.0,-,-,1.13,0.92,0.38,0.06,0.15
1173,Nathan Watson,2004,Auburn,28,25.5,12.1,7.0,10.9,0.47,8.3,-,-,0.91,0.96,0.14,0.28,0.16
1174,Mike Farrell,2004,Lafayette,28,25.5,16.8,12.1,19.0,2.14,7.6,-,-,1.08,0.64,0.36,0.28,0.28
1175,Kellen Miliner,2004,Creighton,29,25.5,16.5,8.5,13.4,2.10,8.8,-,-,1.11,0.82,0.28,0.16,0.18
1176,Lamar Butler,2004,GMU,30,25.5,15.3,8.5,13.3,1.69,10.6,-,-,0.99,0.84,0.13,0.17,0.14
1177,Mike Cleaves,2004,La Salle,30,25.5,11.8,6.9,10.9,0.38,8.1,-,-,0.85,0.77,0.32,0.31,0.23
1178,Frank Richards,2004,Kansas St,28,25.5,8.5,6.1,9.6,-0.83,8.5,-,-,0.65,0.66,0.23,0.43,0.27
1179,Antywane Robinson,2004,Temple,26,25.5,11.3,6.5,10.3,0.15,5.0,-,-,0.95,1.06,0.16,0.15,0.10
1180,Carl Marshall,2004,Baylor,29,25.4,5.6,3.2,5.0,-1.91,4.2,-,-,0.96,0.70,0.25,0.20,0.37
1181,Kevin Craig,2004,Stetson,27,25.4,15.5,9.7,15.3,1.61,8.2,-,-,1.04,0.82,0.31,0.12,0.23
1182,J.K. Edwards,2004,UNLV,25,25.4,23.3,15.5,24.3,3.96,10.2,-,-,1.14,0.79,0.31,0.13,0.18
1183,Milone Clark,2004,Tennessee Tech,28,25.4,18.4,11.6,18.3,2.69,9.3,-,-,1.17,0.83,0.22,0.13,0.22
1184,Brandon Gay,2004,San Diego,24,25.4,21.8,14.9,23.5,3.34,13.9,-,-,1.03,0.78,0.33,0.08,0.15
1185,Dashon Harper,2004,Prairie View,5,25.4,6.1,3.6,5.7,-0.30,9.0,-,-,0.82,0.91,0.11,0.13,0.22
1186,Sean Axani,2004,Rutgers,33,25.4,15.8,11.4,17.9,2.08,5.6,-,-,1.00,0.84,0.27,0.21,0.21
1187,Quincy Douby,2004,Rutgers,33,25.4,18.9,9.3,14.7,3.35,10.8,-,-,1.15,0.89,0.24,0.16,0.18
1188,Ryan Hollins,2004,UCLA,28,25.4,11.4,7.7,12.2,0.20,6.5,-,-,1.00,0.64,0.51,0.08,0.26
1189,James Davis,2004,Oregon,30,25.4,15.6,8.4,13.3,1.81,9.6,-,-,1.11,0.89,0.04,0.22,0.18
1190,Anthony Kann,2004,Western Mich,30,25.4,25.2,15.3,24.1,5.45,10.9,-,-,1.15,0.84,0.42,0.11,0.16
1191,Michael Bell,2004,Fairfield,30,25.4,12.7,7.1,11.1,0.72,7.8,-,-,1.04,0.85,0.20,0.16,0.20
1192,Corey Lamkin,2004,TAMUCC,25,25.4,21.0,15.0,23.7,3.20,9.2,-,-,1.16,0.69,0.46,0.07,0.21
1193,Raymond Edwards,2004,Long Island,20,25.4,19.5,12.9,20.4,2.19,11.2,-,-,1.11,0.84,0.26,0.03,0.20
1194,Brian Faulcon,2004,NC A&T,26,25.3,5.8,3.8,5.9,-1.66,9.5,-,-,0.65,0.56,0.35,0.33,0.40
1195,Anis Taylor,2004,Bethune Cookman,29,25.3,11.1,5.6,8.8,0.12,8.2,-,-,0.96,0.94,0.25,0.14,0.17
1196,Travis Niesen,2004,Santa Clara,30,25.3,14.2,8.4,13.3,1.28,9.4,-,-,0.98,0.79,0.34,0.10,0.21
1197,Anthony Myles,2004,Xavier,37,25.3,21.5,12.8,20.2,4.99,9.5,-,-,1.12,0.91,0.28,0.09,0.17
1198,Adam Baumann,2004,Youngstown St,28,25.3,18.9,12.4,19.6,2.85,11.8,-,-,1.03,0.71,0.47,0.06,0.21
1199,Marques Hayden,2004,Kansas St,28,25.3,16.2,11.2,17.7,1.91,7.8,-,-,1.02,0.73,0.37,0.12,0.25
1200,Marques Hayden,2004,Kansas St,28,25.3,16.2,11.2,17.7,1.91,7.8,-,-,1.02,0.73,0.37,0.12,0.25
1201,Adam Baumann,2004,Youngstown St,28,25.3,18.9,12.4,19.6,2.85,11.8,-,-,1.03,0.71,0.47,0.06,0.21
1202,Zach Morley,2004,Wisconsin,32,25.3,20.9,12.1,19.2,4.08,8.4,-,-,1.07,0.86,0.25,0.21,0.18
1203,Pape Ba,2004,Bethune Cookman,29,25.3,14.9,8.5,13.5,1.48,10.2,-,-,0.96,0.91,0.27,0.10,0.19
1204,Brian Jackson,2004,Alcorn State,26,25.3,22.5,12.3,19.5,3.84,11.7,-,-,1.19,0.85,0.29,0.07,0.18
1205,Kwame Ofori,2004,Navy,23,25.3,7.3,4.4,7.0,-1.03,6.7,-,-,0.94,0.88,0.06,0.28,0.30
1206,Derrick DeWitt,2004,Stetson,27,25.3,10.2,5.7,9.0,-0.20,6.5,-,-,0.94,0.84,0.19,0.21,0.20
1207,Donald Didlake,2004,Hampton,24,25.3,7.4,5.4,8.5,-1.04,8.3,-,-,0.69,0.65,0.26,0.33,0.30
1208,Sean Munson,2004,Wagner,28,25.3,15.5,11.1,17.6,1.65,9.9,-,-,0.93,0.65,0.51,0.02,0.26
1209,Joe Ries,2004,Wyoming,28,25.3,13.5,8.7,13.8,0.93,7.9,-,-,1.01,0.77,0.34,0.10,0.23
1210,Branduinn Fullove,2004,UCSB,23,25.3,18.7,9.8,15.6,2.29,9.4,-,-,1.13,0.83,0.39,0.24,0.18
1211,Rand Janes,2004,Southern Utah,28,25.3,11.2,7.1,11.2,0.14,4.2,-,-,0.97,0.69,0.14,0.40,0.29
1212,Tyler McKinney,2004,Creighton,10,25.2,8.8,5.6,8.9,-0.25,6.4,-,-,0.67,0.60,0.16,0.61,0.36
1213,Ric Wyand,2004,IPFW,10,25.2,15.0,8.4,13.3,0.53,9.2,-,-,1.04,0.90,0.22,0.13,0.16
1214,J.D. Summers,2004,Western Ill,20,25.2,16.8,10.0,15.9,1.50,12.0,-,-,1.06,0.84,0.31,0.07,0.21
1215,Kenny Minor,2004,Manhattan,31,25.2,11.1,6.5,10.3,0.11,5.1,-,-,1.02,0.66,0.35,0.40,0.28
1216,Justin Doellman,2004,Xavier,37,25.2,14.6,8.8,13.9,1.75,6.7,-,-,1.08,0.87,0.22,0.25,0.21
1217,Ryan Lambert,2004,WKU,28,25.2,10.3,7.2,11.5,-0.20,5.7,-,-,0.93,0.83,0.38,0.19,0.24
1218,Marcus Slaughter,2004,San Diego St,30,25.2,19.1,12.0,19.1,3.11,7.1,-,-,1.12,0.87,0.36,0.10,0.17
1219,Mychal Kearse,2004,Mt. St. Marys,29,25.1,13.3,8.9,14.2,0.91,8.0,-,-,0.81,0.77,0.32,0.24,0.25
1220,Gabe Kennedy,2004,UAB,32,25.1,18.2,11.8,18.9,2.97,10.2,-,-,1.12,0.87,0.37,0.10,0.13
1221,Jabahri Brown,2004,Oklahoma,25,25.1,14.9,9.3,14.8,1.27,8.1,-,-,0.87,0.78,0.30,0.19,0.25
1222,Jim Howell,2004,Santa Clara,25,25.1,14.0,9.0,14.4,1.00,6.3,-,-,0.92,0.81,0.36,0.16,0.24
1223,Jeff Charles,2004,Navy,26,25.1,12.4,7.7,12.3,0.53,8.1,-,-,0.91,0.73,0.22,0.18,0.34
1224,Nigel Dixon,2004,WKU,28,25.1,26.7,16.5,26.3,5.57,14.5,-,-,1.10,0.65,0.50,0.03,0.26
1225,Danny Walker,2004,Hofstra,27,25.1,15.1,9.3,14.9,1.46,8.3,-,-,0.99,0.95,0.31,0.14,0.13
1226,James White,2004,Cincinnati,27,25.1,15.6,10.2,16.3,1.59,9.1,-,-,0.87,0.75,0.29,0.39,0.23
1227,Terry Conerway,2004,Texas State,28,25.1,25.3,13.5,21.6,5.07,11.7,-,-,1.16,0.91,0.34,0.24,0.19
1228,Shaun Wynn,2004,Boston U.,29,25.1,22.0,12.1,19.3,4.03,7.6,-,-,1.08,0.85,0.26,0.38,0.20
1229,Omar Williams,2004,GW,30,25.1,15.4,10.5,16.8,1.71,8.2,-,-,0.95,0.61,0.47,0.24,0.27
1230,Marcus Harley,2004,Lafayette,28,25.0,11.2,6.3,10.0,0.12,7.2,-,-,1.04,0.80,0.19,0.17,0.19
1231,Kenell Sanchez,2004,Drexel,29,25.0,15.6,9.6,15.4,1.72,8.2,-,-,1.04,0.80,0.37,0.23,0.14
1232,Tre Whitted,2004,Marshall,29,25.0,4.8,3.7,6.0,-2.19,8.2,-,-,0.76,0.79,0.24,0.16,0.29
1233,Rashad Bell,2004,Boston U.,29,25.0,19.1,10.9,17.5,3.01,11.4,-,-,1.01,0.82,0.44,0.06,0.18
1234,Jermaine Jackson,2004,Maine,1,25.0,10.9,5.0,8.0,0.00,13.8,-,-,0.87,0.87,0.51,0.07,0.07
1235,Omar Collington,2004,UNCA,29,25.0,10.5,6.3,10.2,-0.10,8.0,-,-,0.92,0.81,0.17,0.17,0.20
1236,Pat Carroll,2004,St Joseph's,32,25.0,18.3,10.3,16.6,2.98,7.9,-,-,1.28,0.94,0.11,0.12,0.12
1237,Quincy Davis,2004,Tulane,28,25.0,19.3,12.9,20.7,2.94,10.1,-,-,1.06,0.75,0.41,0.05,0.21
1238,Rommel Marentez,2004,UCD,1,25.0,32.3,18.0,28.8,0.27,18.4,-,-,1.14,0.71,0.27,0.11,0.16
1239,Pape Badiane,2004,Cleveland St.,18,25.0,16.1,11.1,17.7,1.19,7.6,-,-,0.97,0.81,0.32,0.07,0.21
1240,Denham Brown,2004,Connecticut,39,25.0,13.1,8.4,13.5,1.09,8.9,-,-,1.00,0.86,0.20,0.14,0.17
1241,T.J. Meerman,2004,Central Michigan,30,25.0,10.2,7.0,11.2,-0.23,5.7,-,-,0.93,0.73,0.19,0.50,0.22
1242,Andy Slocum,2004,Texas A&M,28,25.0,16.4,11.9,19.1,1.93,7.9,-,-,1.01,0.83,0.35,0.10,0.19
1243,Tito Hill,2004,Columbia,27,25.0,5.6,4.8,7.7,-1.75,7.8,-,-,0.72,0.60,0.28,0.33,0.34
1244,Jamal Hill,2004,Arizona St,27,25.0,13.7,7.6,12.2,0.95,7.9,-,-,1.18,0.97,0.27,0.17,0.10
1245,Harry Lum,2004,FIU,22,25.0,10.2,6.1,9.8,-0.17,8.6,-,-,0.84,0.82,0.29,0.13,0.22
1246,Mark Peters,2004,UCR,28,24.9,16.3,9.5,15.2,1.90,6.9,-,-,1.02,0.73,0.27,0.45,0.26
1247,Logan Lee,2004,Hawaii,33,24.9,10.9,6.7,10.7,0.04,5.2,-,-,0.81,0.67,0.22,0.70,0.26
1248,Matt McCollom,2004,Ball State,29,24.9,17.8,9.6,15.5,2.50,7.9,-,-,1.20,0.73,0.60,0.20,0.17
1249,Joe Dawson,2004,Sacramento St,28,24.9,18.3,8.7,13.9,2.58,14.5,-,-,1.00,0.73,0.41,0.14,0.18
1250,Jeremiah Wood,2004,Akron,28,24.9,20.5,12.8,20.6,3.36,8.8,-,-,1.13,0.76,0.47,0.11,0.18
1251,Jesse King,2004,Texas A&M,27,24.9,19.0,11.1,17.9,2.73,10.4,-,-,1.13,0.82,0.44,0.06,0.17
1252,Jason Fraser,2004,Villanova,27,24.9,17.8,12.4,19.9,2.34,6.5,-,-,1.10,0.63,0.49,0.11,0.27
1253,Eric Williams,2004,Wake Forest,31,24.9,20.6,12.9,20.7,3.75,10.7,-,-,1.16,0.81,0.40,0.06,0.19
1254,Jason Wingate,2004,Manhattan,31,24.9,9.9,5.5,8.9,-0.35,5.8,-,-,0.91,0.76,0.36,0.45,0.25
1255,Morris Finley,2004,UAB,29,24.9,18.1,9.1,14.6,2.63,14.0,-,-,0.99,0.94,0.16,0.13,0.12
1256,Jovan Harris,2004,San Francisco,28,24.9,8.6,5.0,8.0,-0.75,8.8,-,-,0.82,0.79,0.23,0.15,0.23
1257,Peter Cipriano,2004,Southern,28,24.8,15.3,10.1,16.3,1.53,6.6,-,-,1.04,0.82,0.29,0.13,0.22
1258,Mark Davis,2004,GMU,31,24.8,19.4,10.1,16.2,3.28,13.2,-,-,0.98,0.79,0.33,0.10,0.19
1259,Nick Robinson,2004,Stanford,32,24.8,13.1,8.3,13.5,0.91,6.3,-,-,0.96,0.82,0.23,0.35,0.21
1260,Xavier Whipple,2004,LSU,29,24.8,7.6,5.3,8.6,-1.14,6.0,-,-,0.69,0.62,0.27,0.51,0.36
1261,Lee Curry,2004,UAPB,24,24.8,5.4,3.9,6.3,-1.60,8.9,-,-,0.71,0.80,0.14,0.14,0.25
1262,Brock Gillespie,2004,Rice,33,24.7,9.7,4.4,7.1,-0.46,10.3,-,-,0.89,0.88,0.21,0.15,0.14
1263,Ben Rushing,2004,EKU,29,24.7,13.7,7.1,11.5,1.02,8.9,-,-,1.08,0.80,0.23,0.21,0.18
1264,Haim Shimonovich,2004,Hawaii,31,24.7,16.6,11.9,19.2,2.19,7.7,-,-,0.91,0.79,0.21,0.23,0.27
1265,Tony Bowne,2004,Central Michigan,30,24.7,10.8,7.3,11.8,-0.02,7.5,-,-,0.89,0.81,0.15,0.41,0.26
1266,Robby Bostain,2004,Furman,29,24.7,18.7,10.7,17.3,2.79,10.4,-,-,0.98,0.80,0.38,0.25,0.18
1267,Eric Webb,2004,Furman,29,24.7,14.5,8.6,13.9,1.33,10.0,-,-,0.96,0.74,0.19,0.30,0.29
1268,J.R. Reynolds,2004,Virginia,29,24.7,15.6,8.3,13.5,1.71,8.2,-,-,1.15,0.86,0.26,0.24,0.16
1269,Joey Graham,2004,Oklahoma St,35,24.7,21.6,13.0,21.0,4.64,10.7,-,-,1.16,0.79,0.29,0.11,0.20
1270,Christian Brown,2004,St. Francis (NY),28,24.7,13.7,8.5,13.7,1.00,7.2,-,-,1.01,0.79,0.30,0.10,0.18
1271,Keith Butler,2004,Temple,28,24.7,14.6,9.3,15.1,1.30,4.7,-,-,1.01,0.84,0.36,0.09,0.21
1272,Steve Castleberry,2004,Rider,31,24.7,24.2,13.9,22.5,5.08,8.9,-,-,1.19,0.84,0.42,0.09,0.13
1273,Peter Mulligan,2004,Manhattan,31,24.6,22.0,11.6,18.9,4.26,9.5,-,-,1.14,0.88,0.33,0.13,0.16
1274,Johnny Miller,2004,IUPUI,25,24.6,14.7,8.9,14.5,1.20,8.5,-,-,0.97,0.82,0.36,0.21,0.22
1275,Nick Zachery,2004,UALR,8,24.6,18.4,9.4,15.2,0.74,13.5,-,-,0.95,0.78,0.21,0.17,0.22
1276,Charles Cook,2004,Mt. St. Marys,29,24.6,11.6,5.7,9.2,0.27,9.2,-,-,0.92,0.98,0.10,0.15,0.11
1277,David Hooper,2004,Navy,28,24.6,10.1,6.6,10.8,-0.24,9.1,-,-,0.86,0.86,0.13,0.16,0.24
1278,Eric Montalvo,2004,UTPA,28,24.6,14.1,8.5,13.9,1.11,6.6,-,-,1.05,0.84,0.27,0.27,0.22
1279,Marcus Arnold,2004,Illinois St,29,24.6,21.0,11.4,18.6,3.62,11.5,-,-,1.07,0.80,0.32,0.07,0.21
1280,Matt Williams,2004,Colorado St,29,24.6,15.8,10.6,17.3,1.78,11.0,-,-,0.94,0.64,0.49,0.15,0.25
1281,Roosevelt Brown,2004,Texas State,28,24.6,18.3,10.0,16.3,2.57,9.8,-,-,1.02,0.81,0.22,0.26,0.17
1282,Kelvin Williams,2004,Sam Houston St,28,24.6,13.6,10.5,17.0,0.94,7.7,-,-,0.90,0.68,0.38,0.17,0.26
1283,Lenny Jefferson,2004,CCSU,28,24.6,12.8,7.0,11.3,0.69,6.9,-,-,0.96,0.75,0.25,0.38,0.23
1284,Jose Olivero,2004,Lehigh,30,24.6,14.1,7.0,11.3,1.21,11.9,-,-,0.97,0.80,0.29,0.12,0.21
1285,Jimmy Twyman,2004,Detroit,30,24.6,16.9,7.9,12.9,2.22,7.2,-,-,1.24,0.99,0.16,0.30,0.20
1286,Graham Beatty,2004,Harvard,27,24.6,7.6,5.9,9.7,-1.07,5.9,-,-,0.88,0.81,0.31,0.08,0.30
1287,Yaphett King,2004,CSUF,28,24.5,17.1,10.3,16.7,2.14,8.5,-,-,1.07,0.91,0.18,0.20,0.21
1288,Michael Bauer,2004,Minnesota,30,24.5,15.6,10.0,16.3,1.77,8.4,-,-,0.98,0.94,0.14,0.15,0.22
1289,Ron Yates,2004,St. Peter's,25,24.5,17.8,10.4,17.0,2.13,9.8,-,-,1.01,0.74,0.54,0.15,0.20
1290,Brett Lilly,2004,San Jose St,29,24.5,14.0,6.3,10.4,1.11,9.0,-,-,1.05,0.84,0.20,0.10,0.10
1291,Bobby Jones,2004,Washington,31,24.5,20.9,13.0,21.3,3.82,8.9,-,-,1.26,0.82,0.47,0.09,0.12
1292,James Theus,2004,Detroit,30,24.5,17.2,8.2,13.4,2.32,9.6,-,-,0.88,0.76,0.20,0.37,0.26
1293,Josh Almanson,2004,Bowling Green,31,24.5,16.3,11.1,18.1,2.06,7.0,-,-,1.14,0.74,0.34,0.17,0.21
1294,Jean Francois,2004,Ga Southern,29,24.5,18.0,12.0,19.6,2.53,9.9,-,-,1.01,0.95,0.34,0.12,0.16
1295,Jorsua Chambers,2004,High Point,30,24.5,10.9,7.6,12.5,0.04,7.8,-,-,0.86,0.72,0.31,0.30,0.29
1296,Matej Cresnik,2004,American,31,24.5,14.7,8.3,13.6,1.45,6.4,-,-,1.22,0.84,0.35,0.11,0.15
1297,Jesse Pellot-Rosa,2004,VCU,29,24.4,14.7,9.1,15.0,1.37,6.4,-,-,1.00,0.88,0.25,0.27,0.18
1298,Kelly Ross,2004,Jackson St,29,24.4,8.8,6.8,11.1,-0.72,6.8,-,-,0.81,0.82,0.23,0.09,0.27
1299,Calvin Ento,2004,Montana St,27,24.4,20.0,12.9,21.1,3.02,9.5,-,-,1.07,0.89,0.18,0.12,0.15
1300,Nate Lufkin,2004,Holy Cross,25,24.4,17.8,10.5,17.2,2.12,7.8,-,-,1.13,0.73,0.44,0.08,0.24
1301,Keyon Boyd,2004,Tennessee Tech,28,24.4,18.4,11.1,18.2,2.57,8.4,-,-,1.09,0.81,0.27,0.31,0.24
1302,Evan Meekins,2004,Long Island,26,24.4,10.0,6.5,10.6,-0.25,6.9,-,-,0.95,0.79,0.20,0.20,0.21
1303,Conor Grace,2004,Davidson,29,24.4,11.8,9.4,15.5,0.36,7.2,-,-,0.89,0.89,0.13,0.18,0.24
1304,Frederic Adjiwanou,2004,St Mary's,30,24.4,15.3,10.2,16.7,1.63,9.4,-,-,0.94,0.65,0.55,0.09,0.23
1305,Reggie Brown,2004,Richmond,31,24.4,11.4,5.5,9.1,0.20,8.5,-,-,0.87,0.91,0.14,0.22,0.13
1306,Sean Brooks,2004,Drexel,29,24.3,24.9,14.4,23.7,4.96,12.8,-,-,1.12,0.70,0.52,0.14,0.21
1307,Brandon Fuss-Cheatham,2004,Ohio St,30,24.3,9.8,5.3,8.7,-0.38,6.8,-,-,0.80,0.69,0.35,0.35,0.25
1308,Ben Sturgill,2004,New Hampshire,16,24.3,21.8,12.3,20.3,2.13,12.4,-,-,1.06,0.69,0.37,0.07,0.25
1309,Joel Gerlach,2004,Air Force,29,24.3,18.1,7.8,12.8,2.54,7.3,-,-,1.10,0.75,0.36,0.14,0.17
1310,Kyle Bankhead,2004,Gonzaga,30,24.3,16.0,9.3,15.3,1.87,4.2,-,-,1.37,0.83,0.21,0.65,0.18
1311,De'Angelo Alexander,2004,Oklahoma,31,24.3,20.5,10.7,17.7,3.64,7.7,-,-,1.24,0.93,0.36,0.17,0.15
1312,Rory O'Neil,2004,USC,28,24.3,14.9,9.4,15.5,1.38,7.4,-,-,1.12,0.96,0.18,0.09,0.12
1313,Justin Johnson,2004,Mississippi,28,24.3,9.5,5.4,8.8,-0.45,5.6,-,-,0.96,0.92,0.13,0.22,0.15
1314,Steven Koger,2004,NC A&T,28,24.3,5.6,2.5,4.2,-1.77,11.3,-,-,0.80,0.92,0.24,0.09,0.21
1315,Bryan Turner,2004,Southern Ill,30,24.3,9.7,5.6,9.3,-0.41,6.6,-,-,0.73,0.81,0.16,0.41,0.24
1316,DeAndre Jones,2004,Alcorn State,25,24.2,9.5,6.2,10.2,-0.40,10.0,-,-,0.79,0.66,0.15,0.26,0.32
1317,Sean Marshall,2004,Boston College,34,24.2,11.9,6.4,10.5,0.46,8.5,-,-,0.94,0.92,0.17,0.22,0.18
1318,Kevin Nelson,2004,Central Michigan,30,24.2,14.0,7.8,12.9,1.16,12.8,-,-,0.96,0.80,0.17,0.13,0.20
1319,Rickey Willis,2004,Western Mich,31,24.2,4.6,3.1,5.1,-2.34,5.3,-,-,0.57,0.64,0.18,0.46,0.33
1320,Daniel Freeman,2004,James Madison,27,24.2,18.0,9.3,15.3,2.35,11.4,-,-,1.01,0.82,0.26,0.14,0.18
1321,Kevin Netter,2004,Bowling Green,31,24.2,21.5,12.5,20.7,4.00,10.4,-,-,1.20,0.88,0.37,0.09,0.15
1322,John Tofi,2004,UTEP,32,24.2,20.2,13.1,21.6,3.60,10.2,-,-,1.07,0.75,0.31,0.11,0.20
1323,Zach Allison,2004,Texas State,28,24.2,14.1,8.8,14.5,1.09,7.6,-,-,1.06,0.79,0.31,0.09,0.21
1324,Chris Handy,2004,Marist,28,24.2,13.6,9.4,15.5,0.92,7.0,-,-,0.91,0.87,0.25,0.16,0.19
1325,Chudi Chinweze,2004,TCU,29,24.2,18.4,10.3,17.1,2.64,9.7,-,-,1.10,0.73,0.46,0.08,0.23
1326,Allen Haynes,2004,New Mexico St,27,24.1,12.3,6.0,10.0,0.46,6.2,-,-,1.09,0.86,0.25,0.14,0.16
1327,Vytas Tatarunas,2004,Tulane,28,24.1,15.1,10.3,17.1,1.45,9.9,-,-,0.94,0.88,0.28,0.12,0.19
1328,Tyrone Barley,2004,St Joseph's,32,24.1,13.1,6.6,10.9,0.89,6.0,-,-,1.19,0.89,0.20,0.26,0.12
1329,Drew Burleson,2004,Wright St,28,24.1,17.5,9.4,15.5,2.23,5.7,-,-,1.34,0.86,0.39,0.05,0.14
1330,Chika Onyekanne,2004,Navy,10,24.1,8.2,5.9,9.8,-0.31,5.6,-,-,0.84,0.99,0.27,0.14,0.23
1331,Montell Watson,2004,Elon,27,24.1,13.9,7.9,13.1,0.99,9.5,-,-,0.81,0.72,0.18,0.37,0.27
1332,Devin Smith,2004,Virginia,27,24.1,23.3,13.5,22.4,4.03,11.0,-,-,1.11,0.86,0.25,0.12,0.16
1333,Mike Nelke,2004,Southeast Mo St,27,24.1,13.7,6.8,11.3,0.92,5.7,-,-,1.09,0.84,0.12,0.49,0.19
1334,Marvin Black,2004,Marshall,28,24.1,26.1,15.1,25.1,5.11,12.9,-,-,1.12,0.70,0.53,0.05,0.19
1335,Michael Doles,2004,VCU,31,24.1,17.9,10.5,17.5,2.62,11.0,-,-,1.02,0.79,0.23,0.15,0.22
1336,Torrell Martin,2004,Winthrop,19,24.1,17.3,8.3,13.8,1.47,8.3,-,-,1.02,0.97,0.19,0.18,0.18
1337,Sean Booker,2004,NC A&T,28,24.0,17.7,8.9,14.7,2.29,15.0,-,-,0.97,0.85,0.24,0.09,0.26
1338,Chris Ferguson,2004,Northern Arizona,28,24.0,16.0,9.7,16.1,1.72,7.8,-,-,1.01,0.71,0.23,0.48,0.22
1339,Rob Summers,2004,Penn St,28,24.0,6.5,4.7,7.8,-1.45,4.6,-,-,0.82,0.94,0.29,0.13,0.22
1340,Danny Pariseau,2004,Eastern Wash.,30,24.0,10.4,6.9,11.4,-0.15,6.6,-,-,0.90,0.68,0.33,0.42,0.28
1341,Kentrell Martin,2004,New Orleans,31,24.0,11.4,7.6,12.6,0.21,4.0,-,-,0.94,0.72,0.43,0.31,0.28
1342,Michael Ross,2004,Eastern Michigan,27,24.0,12.9,7.6,12.6,0.66,8.3,-,-,0.83,0.69,0.30,0.35,0.25
1343,Will Gant,2004,Howard,18,24.0,8.0,5.2,8.6,-0.61,6.8,-,-,0.81,0.71,0.22,0.20,0.31
1344,Rob Little,2004,Stanford,32,24.0,18.0,11.4,19.1,2.75,9.0,-,-,1.07,0.82,0.23,0.06,0.18
1345,Derrick Murphy,2004,TAMUCC,25,24.0,18.4,10.6,17.7,2.26,6.8,-,-,1.23,0.73,0.52,0.09,0.22
1346,Gibran Washington,2004,Hofstra,29,24.0,10.0,6.3,10.6,-0.28,6.8,-,-,0.80,0.81,0.18,0.40,0.27
1347,Justin Harbert,2004,UTSA,33,24.0,16.3,8.9,14.9,2.15,10.3,-,-,1.02,0.89,0.13,0.18,0.16
1348,Carldell Johnson,2004,UAB,32,24.0,15.9,9.4,15.7,1.96,4.7,-,-,1.02,0.78,0.29,0.92,0.23
1349,Ted Bell,2004,UCR,28,24.0,8.4,4.2,7.0,-0.80,6.9,-,-,0.92,0.91,0.12,0.14,0.16
1350,Ted Bell,2004,UCR,28,24.0,8.4,4.2,7.0,-0.80,6.9,-,-,0.92,0.91,0.12,0.14,0.16
1351,Belton Rivers,2004,ECU,27,24.0,11.9,6.1,10.2,0.34,8.6,-,-,0.95,0.83,0.14,0.19,0.17
1352,Alphonso Pugh,2004,Chattanooga,28,23.9,19.3,11.7,19.6,2.83,9.4,-,-,1.18,0.84,0.36,0.11,0.16
1353,Albert Hacker,2004,Lipscomb,27,23.9,17.4,11.1,18.5,2.12,9.8,-,-,0.98,0.76,0.28,0.04,0.20
1354,Brad Korn,2004,Southern Ill,29,23.9,18.2,9.8,16.5,2.55,9.6,-,-,1.02,0.78,0.34,0.19,0.18
1355,Seneca Collins,2004,Tulsa,29,23.9,12.3,6.4,10.8,0.52,7.1,-,-,1.06,0.89,0.15,0.13,0.15
1356,Dru Joyce,2004,Akron,28,23.8,10.5,6.0,10.1,-0.12,6.9,-,-,0.89,0.77,0.18,0.36,0.22
1357,Scotty Jones,2004,Vermont,30,23.8,15.0,9.9,16.7,1.47,6.2,-,-,0.94,0.76,0.36,0.18,0.22
1358,Roderick Riley,2004,Prairie View,24,23.8,14.6,8.8,14.8,1.08,9.8,-,-,0.96,0.61,0.64,0.08,0.25
1359,Wilder Auguste,2004,Sam Houston St,28,23.8,21.4,13.7,23.1,3.50,9.3,-,-,1.17,0.69,0.59,0.15,0.19
1360,Corey Smith,2004,Vanderbilt,32,23.8,13.6,8.3,13.9,1.07,6.2,-,-,1.10,0.91,0.15,0.27,0.21
1361,Reggie Berry,2004,Western Mich,31,23.8,16.2,8.1,13.6,1.97,7.6,-,-,1.20,0.82,0.34,0.22,0.18
1362,Chris Hill,2004,Milwaukee,31,23.8,12.2,7.5,12.5,0.50,8.6,-,-,0.85,0.63,0.44,0.33,0.26
1363,Mike Konovelchick,2004,Manhattan,31,23.8,11.0,6.4,10.7,0.05,7.3,-,-,0.91,0.85,0.17,0.11,0.20
1364,Otis Walker,2004,Alabama A&M,30,23.8,11.0,7.9,13.3,0.05,7.2,-,-,0.92,0.64,0.60,0.05,0.23
1365,Chris Rodgers,2004,Arizona,30,23.8,14.8,8.7,14.6,1.42,8.2,-,-,1.04,0.78,0.23,0.25,0.20
1366,Sidney Ball,2004,UAB,32,23.8,18.7,12.0,20.2,2.99,6.3,-,-,1.16,0.89,0.26,0.27,0.17
