,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
1332,Keyshawn Woods,2018,Wake Forest,24,25.3,17.9,10.3,16.3,2.16,11.6,69.0,16.8%,1.10,0.86,0.22,0.14,0.14
1333,Patrick Zeck,2018,Gardner-Webb,21,25.3,13.8,10.0,15.9,0.79,4.9,68.4,7.1%,1.17,0.84,0.26,0.16,0.17
1334,Tai Odiase,2018,Ill Chicago,27,25.3,21.7,14.0,22.0,3.70,7.5,72.4,10.4%,1.20,0.87,0.36,0.03,0.15
1335,Jamal Williams,2018,Sam Houston St,24,25.3,16.3,10.5,16.6,1.65,7.8,67.7,11.5%,1.04,0.86,0.34,0.20,0.16
1336,Dominic MaGee,2018,Southern Miss,21,25.3,20.3,12.8,20.2,2.50,10.8,65.9,16.4%,1.09,0.80,0.31,0.13,0.12
1337,Doral Moore,2018,Wake Forest,27,25.3,27.3,18.7,29.5,5.60,8.6,69.0,12.5%,1.31,0.84,0.28,0.04,0.14
1338,Jack Purchase,2018,Hawaii,22,25.3,12.5,9.3,14.7,0.46,7.7,68.0,11.3%,0.96,0.87,0.13,0.21,0.18
1339,Killian Tillie,2018,Gonzaga,29,25.3,26.0,16.4,26.0,5.53,9.9,69.8,14.2%,1.25,0.86,0.22,0.17,0.15
1340,Trey Moses,2018,Ball State,26,25.3,22.1,15.5,24.5,3.70,10.5,71.4,14.7%,1.07,0.70,0.46,0.22,0.21
1341,Javante McCoy,2018,Boston U.,26,25.3,10.2,6.3,9.9,-0.22,8.7,67.6,12.9%,0.90,0.79,0.19,0.19,0.22
1342,Tanner Rubio,2018,Jacksonville,26,25.3,5.8,3.5,5.6,-1.64,9.1,72.1,12.6%,0.87,0.87,0.15,0.16,0.21
1343,Ian Boyd,2018,GMU,27,25.3,12.0,8.3,13.1,0.38,8.2,69.4,11.9%,0.98,0.91,0.18,0.15,0.18
1344,Daniel Kinchen,2018,SIU Edwardsville,27,25.3,13.0,7.4,11.7,0.74,12.9,69.6,18.6%,0.92,0.80,0.23,0.18,0.17
1345,Jarrett Culver,2018,Texas Tech,27,25.3,20.2,11.9,18.7,3.20,9.7,68.4,14.1%,1.11,0.84,0.31,0.18,0.13
1346,Cameron Lard,2018,Iowa St,24,25.3,28.8,18.5,29.2,5.43,10.7,68.9,15.5%,1.24,0.88,0.21,0.04,0.18
1347,Hayden Koval,2018,Central Ark,25,25.3,16.4,12.4,19.7,1.76,8.9,75.7,11.8%,1.02,0.81,0.27,0.11,0.18
1348,O'Showen Williams,2018,Appalachian St.,26,25.3,13.5,7.9,12.5,0.89,7.1,71.2,9.9%,1.11,0.87,0.29,0.33,0.17
1349,Eddie Keith,2018,Towson,27,25.3,18.8,11.7,18.5,2.70,8.6,68.5,12.5%,1.07,0.87,0.33,0.23,0.17
1350,Chris Clarke,2018,Virginia Tech,27,25.3,18.3,13.9,22.0,2.55,8.7,70.2,12.4%,0.97,0.65,0.29,0.37,0.27
1351,Perris Hicks,2018,Fordham,25,25.2,11.2,6.2,9.8,0.13,7.1,66.6,10.6%,1.06,0.85,0.25,0.15,0.14
1352,Isaiah Ross,2018,UMKC,25,25.2,12.7,7.5,11.9,0.58,10.3,69.9,14.8%,1.05,0.90,0.17,0.10,0.15
1353,Romello White,2018,Arizona St,25,25.2,21.0,14.0,22.3,3.19,9.6,72.1,13.3%,1.21,0.69,0.56,0.04,0.18
1354,William Lee,2018,UAB,25,25.2,20.7,14.2,22.5,3.11,8.9,68.1,13.0%,1.08,0.87,0.16,0.12,0.15
1355,C.J. Jones,2018,Northwestern St,21,25.2,1.9,1.2,2.0,-2.36,8.4,70.6,12.0%,0.64,0.69,0.24,0.14,0.22
1356,Cameron Bacote,2018,UMES,26,25.2,4.7,3.1,4.9,-1.99,7.0,65.9,10.5%,0.78,0.93,0.05,0.22,0.19
1357,Mohamed Sherif,2018,Alabama A&M,22,25.2,4.5,3.8,6.0,-1.74,8.5,67.2,12.7%,0.80,0.77,0.42,0.09,0.27
1358,Norbertas Giga,2018,Jacksonville St,28,25.2,14.8,10.7,17.0,1.41,8.9,66.4,13.4%,0.94,0.86,0.22,0.20,0.20
1359,Madison Williams,2018,Illinois St,25,25.2,7.5,5.6,8.9,-1.04,7.1,69.7,10.2%,0.83,0.83,0.10,0.19,0.18
1360,Chris Lewis,2018,Harvard,24,25.2,24.9,15.0,23.8,4.23,10.1,66.3,15.2%,1.20,0.83,0.28,0.12,0.16
1361,Andre Kennedy,2018,Alabama A&M,25,25.2,11.9,8.5,13.5,0.34,8.4,67.2,12.5%,0.91,0.80,0.31,0.07,0.21
1362,Issac Vann,2018,VCU,19,25.2,13.4,8.7,13.8,0.61,10.1,71.2,14.2%,0.95,0.90,0.20,0.14,0.16
1363,Juwan Parker,2018,Georgia,26,25.2,13.1,8.2,13.1,0.75,8.9,65.3,13.6%,0.98,0.78,0.30,0.13,0.15
1364,Jason Burnell,2018,Jacksonville St,27,25.1,24.1,15.1,24.0,4.49,9.5,66.4,14.2%,1.19,0.85,0.25,0.18,0.16
1365,Duncan Robinson,2018,Michigan,28,25.1,15.7,8.8,13.9,1.69,7.2,64.9,11.2%,1.23,0.95,0.16,0.16,0.09
1366,Drake Lamont,2018,Western Mich,25,25.1,13.0,8.6,13.6,0.69,5.9,68.0,8.6%,1.11,0.99,0.25,0.20,0.10
1367,Nickeil Alexander-Walker,2018,Virginia Tech,27,25.1,18.9,11.7,18.6,2.73,10.1,70.2,14.4%,1.12,0.83,0.22,0.15,0.15
1368,Anas Mahmoud,2018,Louisville,27,25.1,21.0,13.4,21.4,3.43,7.3,70.7,10.4%,1.07,0.84,0.25,0.15,0.19
1369,Kerry Blackshear,2018,Virginia Tech,27,25.1,24.9,15.8,25.1,4.73,10.1,70.2,14.3%,1.26,0.74,0.47,0.13,0.15
1370,Joe Burton,2018,Valparaiso,10,25.1,16.9,10.0,15.9,0.75,9.9,69.0,14.3%,1.17,0.82,0.26,0.08,0.16
1371,Nick Allen,2018,UTSA,23,25.1,14.6,10.7,17.0,1.09,7.8,73.0,10.7%,1.12,0.84,0.18,0.13,0.24
1372,Dusty Baker,2018,Weber St,23,25.1,16.9,11.7,18.6,1.73,6.6,69.3,9.6%,1.03,0.65,0.29,0.59,0.23
1373,Jordan Cohen,2018,Lehigh,25,25.1,16.9,10.8,17.2,1.89,8.0,71.4,11.2%,1.08,0.86,0.24,0.29,0.16
1374,Brady Manek,2018,Oklahoma,27,25.1,17.6,12.0,19.2,2.27,8.8,76.3,11.6%,1.21,0.97,0.10,0.05,0.10
1375,Ajay Sanders,2018,CCU,25,25.0,4.9,4.9,7.9,-1.85,6.2,68.2,9.0%,0.77,0.82,0.10,0.22,0.23
1376,Kingsley Okoroh,2018,Cal,26,25.0,13.4,9.8,15.7,0.84,6.3,69.7,9.0%,0.96,0.85,0.34,0.12,0.20
1377,Alex Petrie,2018,Lafayette,26,25.0,21.9,11.3,18.1,3.58,14.3,67.9,21.0%,1.12,0.81,0.23,0.06,0.13
1378,Keenan Simmons,2018,SIU Edwardsville,27,25.0,13.5,9.7,15.6,0.89,5.3,69.6,7.7%,1.21,0.87,0.24,0.06,0.17
1379,William Tinsley,2018,Illinois St,27,25.0,8.9,7.3,11.7,-0.65,5.7,69.7,8.2%,0.86,0.94,0.06,0.16,0.15
1380,Oscar Da Silva,2018,Stanford,27,25.0,12.3,9.6,15.3,0.51,5.6,70.9,7.8%,1.03,0.73,0.22,0.23,0.28
1381,Quade Green,2018,Kentucky,24,25.0,13.7,8.2,13.1,0.87,9.5,69.6,13.7%,1.02,0.83,0.18,0.28,0.19
1382,V.J. King,2018,Louisville,27,25.0,11.5,7.2,11.5,0.22,9.7,70.7,13.7%,0.94,0.80,0.31,0.09,0.15
1383,Jordan Geist,2018,Missouri,26,25.0,16.5,10.7,17.1,1.84,7.3,66.6,11.0%,1.05,0.67,0.35,0.38,0.22
1384,Jonathan Galloway,2018,UCI,27,25.0,11.5,10.0,16.0,0.23,4.3,67.7,6.3%,0.82,0.72,0.31,0.13,0.28
1385,Sagaba Konate,2018,West Virginia,26,25.0,24.4,16.8,26.9,4.41,9.2,69.8,13.1%,1.13,0.86,0.32,0.07,0.13
1386,Sam Logwood,2018,New Mexico,18,25.0,14.9,9.8,15.6,0.91,11.7,70.2,16.7%,1.05,0.83,0.39,0.11,0.20
1387,Nate Kennell,2018,Bradley,28,25.0,11.9,7.4,11.9,0.38,9.0,65.3,13.7%,0.97,0.85,0.17,0.21,0.16
1388,Tyree Appleby,2018,Cleveland St.,28,25.0,15.8,9.3,14.8,1.73,12.5,67.9,18.5%,0.90,0.70,0.31,0.30,0.27
1389,Paulius Zalys,2018,Lafayette,26,25.0,13.3,10.3,16.5,0.80,9.4,67.9,13.9%,0.88,0.71,0.21,0.22,0.29
1390,Paul Thomas,2018,UTEP,24,25.0,9.1,7.5,12.1,-0.50,9.3,68.8,13.6%,0.84,0.81,0.23,0.14,0.18
1391,Brandon Hollins,2018,Portland St,20,25.0,21.4,15.1,24.1,2.62,7.7,75.3,10.2%,1.33,0.91,0.31,0.10,0.10
1392,Carlton Hurst,2018,South Dakota,15,24.9,15.2,9.8,15.7,0.81,6.0,70.5,8.6%,1.15,0.70,0.41,0.14,0.23
1393,Dwayne Morgan,2018,Southern Utah,14,24.9,15.8,12.1,19.5,0.86,13.1,72.3,18.2%,0.94,0.80,0.24,0.09,0.19
1394,Nikola Popovic,2018,Boston College,27,24.9,17.5,12.1,19.4,2.23,8.9,69.2,12.9%,1.04,0.84,0.25,0.14,0.22
1395,Isiah Deas,2018,La Salle,27,24.9,13.2,8.5,13.6,0.78,11.1,69.4,16.0%,0.87,0.82,0.23,0.12,0.15
1396,Isaiah Brown,2018,UNI,26,24.9,8.8,6.0,9.7,-0.64,7.9,63.6,12.5%,0.80,0.81,0.15,0.20,0.19
1397,Duop Reath,2018,LSU,26,24.9,23.2,13.7,22.0,3.98,11.2,68.1,16.5%,1.20,0.87,0.28,0.06,0.15
1398,Ike Smith,2018,Ga Southern,21,24.9,10.8,7.0,11.2,-0.01,14.4,68.8,20.9%,0.81,0.83,0.18,0.06,0.17
1399,Jack Gordon,2018,Cornell,21,24.9,9.4,6.8,10.9,-0.36,6.2,71.6,8.6%,1.00,0.73,0.24,0.32,0.27
1400,Jacob Rigoni,2018,Quinnipiac,28,24.9,15.3,9.4,15.0,1.54,7.9,68.6,11.5%,1.14,0.83,0.18,0.14,0.17
1401,Unique McLean,2018,Massachusetts,27,24.9,11.3,8.5,13.6,0.17,6.5,67.3,9.7%,0.91,0.95,0.15,0.27,0.16
1402,Martin Geben,2018,Notre Dame,27,24.9,26.5,16.6,26.7,5.25,9.1,66.1,13.8%,1.21,0.78,0.30,0.12,0.20
1403,Tahjai Teague,2018,Ball State,26,24.9,21.8,15.0,24.1,3.53,10.6,71.4,14.9%,1.06,0.80,0.33,0.11,0.15
1404,Kent Auslander,2018,Coppin St,14,24.9,-0.4,1.5,2.4,-1.95,7.3,69.4,10.5%,0.55,0.71,0.16,0.13,0.26
1405,Alex Thompson,2018,Samford,25,24.8,14.5,9.3,15.0,1.14,9.7,69.9,13.9%,1.10,0.92,0.24,0.06,0.07
1406,Garrett Covington,2018,Youngstown St,28,24.8,11.0,7.0,11.3,0.07,7.4,72.0,10.2%,1.06,0.90,0.29,0.08,0.18
1407,Tyler Smithpeters,2018,Southern Ill,28,24.8,15.2,10.0,16.1,1.52,7.7,67.3,11.5%,1.00,0.78,0.25,0.31,0.17
1408,Esa Ahmad,2018,West Virginia,11,24.8,14.7,9.3,14.9,0.52,8.6,69.8,12.4%,1.06,0.79,0.37,0.18,0.22
1409,Daniel Simmons,2018,Southeast Mo St,27,24.8,19.8,11.5,18.6,2.98,11.7,68.3,17.2%,1.05,0.75,0.31,0.17,0.15
1410,Diogo Brito,2018,Utah St,27,24.8,12.6,8.4,13.5,0.60,6.7,67.8,9.9%,0.98,0.72,0.26,0.32,0.23
1411,Deion James,2018,Colorado St,26,24.8,16.7,10.9,17.6,1.89,9.0,70.2,12.8%,1.11,0.95,0.24,0.17,0.18
1412,De'Ederick Petty,2018,Alabama A&M,25,24.8,6.9,4.7,7.6,-1.20,11.9,67.2,17.7%,0.75,0.66,0.31,0.14,0.23
1413,Aaren Edmead,2018,NC A&T,23,24.8,10.6,6.7,10.9,-0.05,10.0,69.6,14.3%,0.88,0.76,0.28,0.27,0.20
1414,Malique Trent,2018,Hampton,18,24.8,22.2,14.5,23.4,2.52,11.8,74.5,15.9%,1.06,0.72,0.31,0.29,0.19
1415,Bolden Brace,2018,Northeastern,27,24.8,16.5,11.2,18.1,1.90,6.8,67.2,10.1%,1.14,0.77,0.21,0.30,0.20
1416,Jayden Hodgson,2018,Bradley,27,24.8,8.9,5.7,9.1,-0.65,5.4,65.3,8.2%,0.94,0.70,0.23,0.27,0.23
1417,Bosko Kostur,2018,Bryant,27,24.8,13.9,9.4,15.1,1.03,8.6,69.8,12.4%,1.14,0.82,0.21,0.09,0.21
1418,Walter Whyte,2018,Boston U.,22,24.8,17.0,10.7,17.2,1.66,8.3,67.6,12.3%,1.07,0.79,0.32,0.13,0.18
1419,Alex Peacock,2018,Texas State,26,24.8,16.3,10.3,16.6,1.74,6.4,63.7,10.0%,1.04,0.72,0.36,0.28,0.24
1420,Mattias Markusson,2018,LMU,26,24.8,19.5,12.7,20.5,2.80,6.3,67.1,9.4%,1.26,0.88,0.26,0.09,0.13
1421,Xavier Simpson,2018,Michigan,28,24.8,16.4,9.4,15.2,1.93,7.1,64.9,11.0%,0.96,0.76,0.28,0.51,0.17
1422,Jimario Rivers,2018,Memphis,25,24.7,13.2,8.4,13.7,0.73,7.1,65.9,10.8%,0.95,0.75,0.35,0.28,0.24
1423,Chris Porter-Bunton,2018,Austin Peay,26,24.7,13.0,9.2,14.9,0.68,8.1,68.3,11.8%,0.92,0.78,0.24,0.22,0.24
1424,David Jesperson,2018,Green Bay,26,24.7,11.8,8.4,13.6,0.33,7.4,72.8,10.1%,1.05,0.93,0.11,0.13,0.15
1425,Jaizec Lottie,2018,UALR,25,24.7,8.1,5.4,8.8,-0.85,9.2,66.7,13.8%,0.74,0.67,0.31,0.31,0.26
1426,Ore Arogundade,2018,Drake,28,24.7,9.3,6.4,10.4,-0.51,6.4,69.1,9.2%,0.95,0.86,0.19,0.20,0.19
1427,Hassani Gravett,2018,South Carolina,23,24.7,13.1,9.0,14.6,0.66,8.3,68.1,12.1%,0.90,0.72,0.29,0.43,0.22
1428,Joshua Phillips,2018,Chattanooga,20,24.7,15.0,9.9,16.0,1.04,8.5,67.6,12.6%,1.06,0.76,0.39,0.04,0.21
1429,KiShawn Pritchett,2018,Davidson,25,24.6,15.0,9.3,15.1,1.27,6.1,65.0,9.3%,1.08,0.73,0.13,0.61,0.30
1430,Albert Owens,2018,Oral Roberts,25,24.6,18.4,10.4,16.8,2.33,9.7,67.5,14.3%,1.09,0.95,0.25,0.08,0.15
1431,Isiah Osborne,2018,UTEP,22,24.6,9.3,5.5,8.9,-0.42,8.9,68.8,13.0%,0.87,0.84,0.29,0.07,0.09
1432,Zane Najdawi,2018,Citadel,24,24.6,20.8,14.1,22.9,2.94,13.4,78.7,17.0%,1.11,0.79,0.30,0.07,0.16
1433,Muusa Dama,2018,Eastern Illinois,25,24.6,18.0,12.2,19.9,2.19,9.5,65.8,14.4%,1.01,0.77,0.32,0.10,0.22
1434,Wil Bathurst,2018,Cornell,7,24.6,11.2,8.3,13.5,0.04,8.8,71.6,12.3%,0.81,0.79,0.21,0.36,0.21
1435,Mike Thomas,2018,Hawaii,21,24.6,24.5,15.0,24.5,3.52,11.2,68.0,16.4%,1.24,0.75,0.47,0.10,0.15
1436,Andrew Brown,2018,Furman,25,24.6,17.2,10.3,16.7,1.95,6.7,69.1,9.7%,1.25,0.90,0.20,0.31,0.15
1437,Keith Frazier,2018,UTEP,18,24.6,15.8,9.7,15.8,1.10,11.3,68.8,16.4%,0.98,0.85,0.15,0.08,0.13
1438,Kaiser Gates,2018,Xavier,27,24.6,14.1,9.9,16.2,1.09,6.3,71.7,8.7%,1.23,0.89,0.27,0.15,0.09
1439,Terrance McBride,2018,Cornell,20,24.6,10.5,7.1,11.5,-0.08,4.2,71.6,5.8%,1.07,0.72,0.25,0.59,0.23
1440,Joshua Patton,2018,Sacramento St,25,24.5,20.2,12.3,20.0,2.85,8.7,66.1,13.2%,1.15,0.75,0.44,0.06,0.19
1441,Josh McFolley,2018,Detroit,27,24.5,13.5,7.8,12.7,0.89,9.9,73.5,13.4%,1.03,0.85,0.27,0.12,0.13
1442,Trent Forrest,2018,Florida St,26,24.5,17.7,11.7,19.0,2.17,6.9,72.4,9.5%,0.96,0.67,0.44,0.55,0.24
1443,Keljin Blevins,2018,Montana St,26,24.5,14.6,9.8,16.0,1.21,10.2,70.7,14.5%,0.95,0.78,0.37,0.09,0.21
1444,Ade Murkey,2018,Denver,25,24.5,9.8,7.4,12.2,-0.31,8.6,67.8,12.8%,0.79,0.74,0.28,0.29,0.29
1445,Nick Rogers,2018,IUPUI,23,24.5,6.0,4.7,7.7,-1.34,7.3,67.6,10.8%,0.69,0.63,0.30,0.45,0.30
1446,Nick Davis,2018,South Alabama,24,24.5,11.0,9.0,14.7,0.05,5.8,70.0,8.3%,0.86,0.76,0.25,0.17,0.22
1447,Nick Robinson,2018,St Joseph's,25,24.4,13.2,10.0,16.4,0.72,6.9,71.1,9.7%,0.91,0.72,0.34,0.35,0.22
1448,Frederick Scott,2018,Rider,28,24.4,20.4,12.4,20.3,3.27,11.9,73.8,16.1%,1.12,0.79,0.48,0.07,0.15
1449,Malek Green,2018,Morehead St,24,24.4,12.8,9.0,14.8,0.59,6.5,69.7,9.3%,1.05,0.86,0.28,0.05,0.17
1450,K.J. Riley,2018,Evansville,27,24.4,12.8,8.3,13.5,0.64,8.0,65.3,12.3%,0.86,0.53,0.56,0.30,0.27
1451,Breein Tyree,2018,Mississippi,27,24.4,13.5,8.0,13.1,0.88,10.3,69.6,14.8%,0.94,0.82,0.22,0.25,0.16
1452,Max Rothschild,2018,Penn,25,24.4,15.0,11.2,18.3,1.27,9.2,71.4,12.8%,0.91,0.72,0.31,0.27,0.27
1453,Kendarrius Hamilton,2018,Tennessee St,25,24.4,12.1,8.4,13.7,0.38,8.8,66.4,13.3%,0.97,0.80,0.15,0.09,0.23
1454,Udoka Azubuike,2018,Kansas,28,24.4,30.3,18.5,30.3,6.62,10.4,69.6,14.9%,1.35,0.78,0.33,0.06,0.16
1455,Tyler Peterson,2018,South Dakota,26,24.4,13.1,8.5,13.9,0.72,7.4,70.5,10.5%,1.04,0.79,0.28,0.27,0.21
1456,Rayshawn Miller,2018,Massachusetts,27,24.4,5.7,4.1,6.7,-1.67,5.7,67.3,8.5%,0.81,0.86,0.06,0.32,0.19
1457,Keith Stone,2018,Florida,27,24.4,14.8,9.0,14.8,1.29,7.8,68.4,11.5%,1.10,0.83,0.35,0.09,0.19
1458,Rinardo Perry,2018,UMass Lowell,25,24.4,12.8,7.3,12.0,0.60,8.5,70.4,12.0%,1.04,0.91,0.26,0.16,0.14
1459,Dashmond Sylvester,2018,UCR,23,24.3,7.7,4.9,8.1,-0.88,8.7,68.5,12.6%,0.89,0.79,0.34,0.11,0.15
1460,Cameron Krutwig,2018,Loyola IL,27,24.3,24.8,15.0,24.7,4.57,9.0,65.5,13.7%,1.19,0.77,0.35,0.19,0.17
1461,Mitch Solomon,2018,Oklahoma St,27,24.3,20.8,13.7,22.5,3.25,6.9,70.6,9.8%,1.20,0.82,0.29,0.23,0.23
1462,TK Edogi,2018,Iona,28,24.3,19.2,13.7,22.5,2.85,7.9,71.8,11.0%,1.13,0.85,0.21,0.05,0.19
1463,Sam Bittner,2018,Fresno St,25,24.3,13.9,8.6,14.1,0.94,4.1,67.1,6.1%,1.27,0.85,0.19,0.43,0.20
1464,Maurice Rivers,2018,Jackson St,22,24.3,18.5,10.2,16.8,2.03,12.4,64.8,19.2%,1.02,0.95,0.32,0.09,0.13
1465,Marquise Pointer,2018,Col Of Charleston,26,24.3,11.2,6.3,10.4,0.12,5.6,65.4,8.6%,0.99,0.88,0.25,0.27,0.16
1466,Jacoby Ross,2018,Alabama St,23,24.3,18.5,9.1,15.0,2.14,10.8,69.0,15.6%,1.10,0.84,0.31,0.21,0.14
1467,Shannon Bogues,2018,Stephen F. Austin,23,24.3,25.2,13.0,21.3,4.00,12.3,72.3,17.0%,1.26,0.90,0.29,0.10,0.13
1468,Christian Juzang,2018,Harvard,23,24.3,10.4,6.9,11.3,-0.10,6.7,66.3,10.1%,0.92,0.69,0.23,0.34,0.26
1469,Obi Okolie,2018,Brown,20,24.3,12.7,7.9,13.0,0.45,8.3,72.6,11.4%,0.98,0.74,0.46,0.18,0.14
1470,Dimitrije Spasojevic,2018,ECU,25,24.3,11.3,7.6,12.5,0.14,6.6,68.8,9.5%,1.02,0.78,0.27,0.10,0.25
1471,Josh Sharkey,2018,Samford,25,24.3,12.7,8.5,14.0,0.58,9.3,69.9,13.2%,0.75,0.57,0.36,0.55,0.34
1472,Abdoulaye Gueye,2018,Georgia Tech,26,24.3,14.0,9.0,14.9,0.99,6.8,64.5,10.5%,0.96,0.79,0.36,0.17,0.24
1473,Curtis Haywood,2018,Georgia Tech,15,24.3,12.6,7.9,13.0,0.32,5.3,64.5,8.3%,1.00,0.77,0.22,0.44,0.21
1474,Fabijan Krslovic,2018,Montana,25,24.2,16.4,10.7,17.7,1.69,6.3,69.5,9.1%,1.11,0.68,0.41,0.24,0.24
1475,Namon Wright,2018,Colorado,25,24.2,15.0,9.2,15.2,1.26,11.0,69.6,15.7%,0.97,0.77,0.26,0.11,0.18
1476,Will Emery,2018,Dartmouth,22,24.2,14.3,9.0,14.9,0.92,7.8,67.0,11.7%,1.01,0.69,0.47,0.12,0.22
1477,Graham Woodward,2018,Drake,28,24.2,12.0,7.1,11.7,0.41,9.0,69.1,13.1%,0.99,0.84,0.18,0.19,0.16
1478,Justin Ravenal,2018,FAMU,28,24.2,14.7,7.8,12.8,1.30,7.4,69.4,10.7%,1.17,0.95,0.13,0.13,0.05
1479,Aaron Thompson,2018,Butler,28,24.2,8.3,5.7,9.4,-0.86,6.6,70.1,9.4%,0.72,0.63,0.36,0.52,0.27
1480,Keaton Hervey,2018,Incarnate Word,17,24.2,9.6,5.6,9.3,-0.25,8.3,70.3,11.8%,0.95,0.76,0.43,0.13,0.21
1481,Jeff Wu,2018,Sacramento St,23,24.2,8.7,5.4,9.0,-0.59,6.2,66.1,9.4%,0.85,0.84,0.08,0.28,0.16
1482,Josh Kozinski,2018,Central Michigan,24,24.2,9.5,5.5,9.0,-0.40,5.6,68.3,8.2%,1.09,0.94,0.18,0.09,0.04
1483,Romeo Crouch,2018,Presbyterian,25,24.2,11.1,6.7,11.1,0.10,5.5,64.2,8.6%,0.97,0.80,0.19,0.19,0.29
1484,Develle Phillips,2018,James Madison,27,24.1,19.9,13.1,21.7,2.95,8.3,69.9,11.8%,1.11,0.79,0.35,0.12,0.19
1485,Ryan Pippins,2018,UALR,15,24.1,6.4,4.1,6.9,-0.80,8.3,66.7,12.5%,0.82,0.77,0.21,0.14,0.19
1486,Jalen McDaniels,2018,San Diego St,24,24.1,24.4,15.7,26.0,3.92,8.1,69.5,11.7%,1.27,0.81,0.37,0.09,0.12
1487,Devin Gage,2018,DePaul,8,24.1,6.9,5.1,8.5,-0.38,8.8,70.3,12.6%,0.67,0.72,0.21,0.31,0.24
1488,Paul Atkinson,2018,Yale,25,24.1,19.0,11.6,19.3,2.45,6.6,69.1,9.6%,1.34,0.72,0.52,0.11,0.15
1489,Mark Vital,2018,Baylor,26,24.1,16.1,10.5,17.4,1.64,7.9,67.7,11.6%,0.91,0.69,0.38,0.29,0.29
1490,Darius Thompson,2018,UT Martin,27,24.1,11.1,6.5,10.8,0.09,7.4,66.9,11.1%,0.89,0.72,0.28,0.21,0.18
1491,Jaron Cornish,2018,Stony Brook,22,24.1,12.9,9.2,15.2,0.55,12.0,69.3,17.3%,0.83,0.73,0.22,0.24,0.25
1492,Luke Meyer,2018,Central Michigan,24,24.1,21.1,12.7,21.1,2.96,7.0,68.3,10.3%,1.38,0.97,0.15,0.09,0.10
1493,Logan McLane,2018,Miami OH,25,24.1,17.2,10.9,18.1,1.91,9.3,67.9,13.6%,0.98,0.83,0.24,0.08,0.19
1494,Bennett Koch,2018,UNI,26,24.1,23.2,12.6,20.9,3.84,10.5,63.6,16.5%,1.12,0.73,0.48,0.04,0.19
1495,Tyler Blount,2018,Texas State,26,24.1,11.5,5.9,9.8,0.20,6.6,63.7,10.4%,1.09,0.93,0.10,0.17,0.11
1496,Emanuel Shepherd,2018,Southern,26,24.1,13.6,8.9,14.8,0.85,6.6,68.1,9.7%,0.96,0.86,0.30,0.16,0.19
1497,Zoran Talley,2018,Iowa St,18,24.1,10.9,6.9,11.5,0.02,6.9,68.9,10.0%,0.94,0.97,0.16,0.19,0.10
1498,Tanner Morgan,2018,No. Colorado,25,24.0,11.6,9.0,15.0,0.22,6.8,72.7,9.4%,0.97,0.78,0.29,0.08,0.21
1499,Kevarrius Hayes,2018,Florida,26,24.0,16.7,10.0,16.7,1.82,4.8,68.4,7.0%,1.09,0.73,0.52,0.09,0.23
1500,Griffin Kinney,2018,Appalachian St.,26,24.0,17.9,11.9,19.8,2.21,9.3,71.2,13.1%,1.09,0.71,0.36,0.14,0.23
1501,Elijah Thomas,2018,Clemson,26,24.0,23.4,15.4,25.6,3.91,10.2,67.4,15.1%,1.01,0.74,0.32,0.10,0.22
1502,Samuel Idowu,2018,St. Peter's,27,24.0,21.1,12.3,20.4,3.33,9.9,65.8,15.0%,1.13,0.90,0.25,0.07,0.14
1503,Antwon Lillard,2018,Bowling Green,17,24.0,17.1,11.1,18.5,1.27,9.5,71.9,13.2%,1.02,0.71,0.39,0.22,0.19
1504,Arnaldo Toro,2018,GW,27,24.0,16.9,10.4,17.3,1.97,7.0,65.0,10.7%,1.03,0.89,0.40,0.17,0.15
1505,Anton Gill,2018,Nebraska,27,24.0,12.9,7.0,11.7,0.67,7.5,67.5,11.1%,1.10,0.87,0.17,0.15,0.09
1506,Duane Wilson,2018,Texas A&M,22,24.0,13.8,8.7,14.5,0.78,11.2,69.5,16.1%,0.80,0.71,0.21,0.36,0.21
1507,Aleem Ford,2018,Wisconsin,29,24.0,10.5,6.4,10.7,-0.11,5.2,63.1,8.3%,1.13,0.87,0.17,0.17,0.15
1508,Chris Bowling,2018,Northern Arizona,25,24.0,8.9,5.9,9.9,-0.57,10.1,70.6,14.3%,0.82,0.85,0.12,0.13,0.18
1509,Jordan Tolbert,2018,Sacramento St,25,24.0,13.5,8.0,13.3,0.81,10.6,66.1,16.0%,0.94,0.81,0.15,0.18,0.20
1510,Michael Wolfe,2018,NCCU,1,24.0,14.3,9.0,15.0,0.04,5.0,67.0,7.5%,0.80,1.20,0.00,0.80,0.20
1511,Eli Pepper,2018,Lipscomb,25,24.0,13.0,11.7,19.6,0.65,7.2,76.8,9.4%,0.89,0.69,0.27,0.23,0.28
1512,Troy Harper,2018,Drexel,20,24.0,13.0,6.9,11.4,0.52,10.9,69.4,15.7%,0.95,0.70,0.48,0.15,0.15
1513,Marlon Hunter,2018,Jacksonville St,27,23.9,17.3,9.3,15.5,2.07,8.0,66.4,12.0%,1.21,1.02,0.21,0.14,0.14
1514,Jalyn Hinton,2018,Jacksonville,25,23.9,17.3,10.5,17.6,1.93,6.3,72.1,8.7%,1.25,0.83,0.35,0.06,0.12
