,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
535,Justin Bibbs,2017,Virginia Tech,33,31.3,10.5,8.2,10.5,-0.18,8.6,68.8,12.5%,1.07,0.89,0.14,0.19,0.12
536,Cameron Johnson,2017,Col Of Charleston,34,31.3,9.5,7.1,9.1,-0.68,7.8,64.8,12.0%,0.91,0.86,0.23,0.22,0.15
537,Marcus Foster,2017,Creighton,34,31.3,17.3,12.6,16.1,3.43,18.2,71.5,25.5%,1.00,0.84,0.17,0.13,0.12
538,Jermaine Marrow,2017,Hampton,29,31.2,11.5,8.3,10.6,0.31,18.2,69.3,26.3%,0.87,0.84,0.28,0.16,0.18
539,Jordan Baker,2017,Old Dominion,30,31.2,10.5,7.7,9.9,-0.17,6.8,63.3,10.7%,0.98,0.84,0.12,0.36,0.20
540,Grant Mullins,2017,Cal,32,31.2,14.9,10.4,13.3,2.02,9.6,65.8,14.5%,1.07,0.82,0.18,0.21,0.12
541,Isaiah Walton,2017,Longwood,28,31.2,15.7,12.5,16.1,2.14,15.5,69.8,22.2%,0.90,0.66,0.24,0.19,0.29
542,Mike Crawford,2017,St. Louis,33,31.2,10.6,8.3,10.6,-0.10,12.0,64.9,18.4%,0.86,0.82,0.23,0.18,0.14
543,Rashawn Powell,2017,La Salle,24,31.2,20.1,14.8,19.0,3.45,12.9,68.8,18.8%,1.06,0.79,0.29,0.24,0.11
544,Martez Harrison,2017,UMKC,5,31.2,22.7,16.8,21.5,0.92,16.4,72.8,22.6%,1.05,0.69,0.29,0.24,0.22
545,Mathieu Kamba,2017,Central Ark,30,31.2,19.1,14.6,18.7,3.87,12.0,71.6,16.8%,1.16,0.82,0.46,0.14,0.17
546,Nicholas Duncan,2017,Boise St,31,31.2,11.1,8.6,11.1,0.11,8.8,68.8,12.8%,1.07,0.89,0.24,0.19,0.17
547,Phil Forte,2017,Oklahoma St,32,31.2,18.0,12.2,15.6,3.59,10.3,70.9,14.6%,1.30,0.93,0.25,0.15,0.10
548,Kyndahl Hill,2017,Weber St,32,31.2,18.0,15.1,19.4,3.55,9.5,68.6,13.8%,1.06,0.72,0.48,0.12,0.18
549,Kyle Kuzma,2017,Utah,27,31.2,24.7,19.1,24.5,5.83,14.5,69.1,21.0%,1.13,0.85,0.31,0.17,0.15
550,Xavier Lundy,2017,Rider,33,31.2,12.5,10.3,13.3,0.87,10.2,73.1,14.0%,1.03,0.89,0.21,0.13,0.18
551,Jequan Lewis,2017,VCU,35,31.2,21.2,14.8,19.0,5.63,14.9,68.8,21.7%,1.02,0.75,0.26,0.30,0.16
552,Riley LaChance,2017,Vanderbilt,35,31.1,16.3,12.4,15.9,2.96,9.8,66.0,14.8%,1.07,0.72,0.23,0.40,0.20
553,Reggie Baker,2017,Bethune Cookman,30,31.1,13.5,10.2,13.1,1.25,13.8,70.4,19.6%,0.96,0.92,0.21,0.12,0.11
554,Jarred Jones,2017,Loyola MD,32,31.1,20.1,15.1,19.4,4.59,15.5,66.2,23.5%,0.96,0.78,0.31,0.12,0.18
555,Jaylen Shaw,2017,CCU,37,31.1,19.2,13.7,17.6,4.80,14.6,69.7,20.9%,0.99,0.79,0.21,0.25,0.16
556,Cory Gensler,2017,Campbell,34,31.1,12.2,9.2,11.8,0.71,6.1,66.3,9.2%,1.11,0.93,0.17,0.17,0.10
557,Jalen Brunson,2017,Villanova,36,31.1,23.5,15.4,19.8,7.09,12.4,64.3,19.3%,1.18,0.76,0.31,0.33,0.17
558,Josh Okogie,2017,Georgia Tech,36,31.1,20.8,15.0,19.3,5.54,15.0,67.9,22.0%,1.08,0.78,0.44,0.11,0.14
559,Jabari Bird,2017,Cal,27,31.1,17.5,12.1,15.6,2.77,12.8,65.8,19.4%,1.11,0.89,0.16,0.08,0.14
560,Robert Edwards,2017,Cleveland St.,30,31.1,17.8,12.2,15.7,3.26,16.6,68.5,24.2%,0.98,0.77,0.29,0.10,0.19
561,Karl Charles,2017,Holy Cross,32,31.1,17.1,11.8,15.2,3.10,9.2,60.7,15.2%,1.03,0.66,0.43,0.40,0.22
562,Kris Jenkins,2017,Villanova,36,31.1,18.1,12.4,16.0,4.07,12.7,64.3,19.7%,1.03,0.81,0.25,0.16,0.11
563,Bobby Word,2017,Cleveland St.,30,31.0,12.0,7.8,10.1,0.55,10.6,68.5,15.5%,1.06,0.98,0.22,0.10,0.11
564,Kajon Mack,2017,Tennessee Tech,30,31.0,18.8,14.0,18.0,3.71,11.3,69.5,16.3%,1.10,0.82,0.33,0.25,0.17
565,Josh Heath,2017,Georgia Tech,32,31.0,7.6,7.4,9.6,-1.58,7.8,67.9,11.5%,0.68,0.65,0.18,0.55,0.33
566,Tre'darius McCallum,2017,DePaul,32,31.0,15.8,13.3,17.1,2.48,10.0,67.9,14.8%,0.97,0.87,0.17,0.13,0.16
567,Ryan Andino,2017,UMES,32,31.0,13.4,8.2,10.6,1.25,11.4,69.1,16.4%,1.10,0.95,0.13,0.09,0.08
568,Steven Cook,2017,Princeton,29,31.0,22.3,14.6,18.9,5.15,11.3,63.7,17.8%,1.20,0.88,0.30,0.16,0.13
569,Angel Rivera,2017,Stetson,27,31.0,12.0,10.4,13.5,0.50,9.2,73.5,12.5%,0.86,0.72,0.27,0.55,0.19
570,Aaric Armstead,2017,Northern Illinois,29,31.0,12.5,9.6,12.4,0.77,9.5,69.6,13.7%,0.89,0.90,0.33,0.16,0.17
571,Secean Johnson,2017,UCR,25,31.0,14.3,11.2,14.4,1.35,13.1,67.8,19.3%,0.93,0.75,0.44,0.12,0.18
572,Matt Thomas,2017,Iowa St,35,30.9,18.0,13.0,16.8,3.85,9.9,70.5,14.0%,1.24,0.89,0.16,0.17,0.12
573,Ike Smith,2017,Ga Southern,31,30.9,26.6,17.1,22.1,7.52,17.6,69.2,25.4%,1.12,0.81,0.34,0.10,0.12
574,Diamante Lewis,2017,Bethune Cookman,29,30.9,14.3,11.8,15.2,1.54,12.8,70.4,18.2%,0.85,0.84,0.25,0.37,0.22
575,Paris Lee,2017,Illinois St,34,30.9,21.4,14.6,19.0,5.53,13.4,64.6,20.7%,0.97,0.76,0.20,0.38,0.18
576,Will Darley,2017,UMBC,32,30.9,21.0,15.0,19.4,5.02,13.0,71.9,18.1%,1.27,0.85,0.26,0.14,0.14
577,Zachary Hamilton,2017,Prairie View,31,30.9,19.4,13.2,17.0,4.09,13.2,67.8,19.5%,1.14,0.89,0.24,0.08,0.10
578,Mike Hughes,2017,Ga Southern,29,30.9,11.5,8.8,11.4,0.29,11.9,69.2,17.3%,0.88,0.79,0.22,0.14,0.17
579,A.J. Brodeur,2017,Penn,28,30.9,22.0,17.1,22.2,4.80,13.4,66.6,20.1%,1.03,0.83,0.22,0.14,0.18
580,Kris Martin,2017,Oral Roberts,27,30.9,15.1,11.3,14.6,1.78,13.4,70.6,18.9%,0.98,0.77,0.23,0.15,0.16
581,Terry Henderson,2017,N.C. State,32,30.9,16.7,11.7,15.1,2.87,11.8,71.1,16.6%,1.16,0.83,0.31,0.13,0.14
582,Aaron Anderson,2017,Oral Roberts,23,30.9,15.8,13.8,17.9,1.78,8.3,70.6,11.8%,1.04,0.68,0.38,0.45,0.26
583,A.J. Turner,2017,Boston College,32,30.8,12.5,10.0,12.9,0.83,8.0,71.3,11.2%,1.06,0.90,0.16,0.38,0.13
584,Kavon Waller,2017,Delaware St,30,30.8,10.4,8.6,11.1,-0.19,9.1,67.4,13.5%,1.01,0.88,0.13,0.18,0.17
585,Timothy Bond,2017,Eastern Michigan,29,30.8,15.5,11.9,15.4,2.09,9.5,69.5,13.7%,0.93,0.85,0.22,0.42,0.18
586,Johnathan Motley,2017,Baylor,33,30.8,26.6,20.1,26.1,8.00,15.7,63.7,24.6%,1.10,0.82,0.34,0.14,0.19
587,Kodi Justice,2017,Arizona St,32,30.8,12.7,10.0,13.0,0.92,9.0,71.6,12.5%,1.03,0.80,0.18,0.27,0.18
588,Lauri Markkanen,2017,Arizona,37,30.8,25.4,17.6,22.8,8.27,11.5,65.7,17.5%,1.35,0.88,0.39,0.08,0.09
589,Josh Kozinski,2017,Central Michigan,30,30.8,9.4,7.6,9.9,-0.63,6.8,76.4,8.9%,1.09,1.01,0.07,0.09,0.03
590,Dererk Pardon,2017,Northwestern,28,30.8,20.5,15.9,20.6,4.13,7.0,65.2,10.8%,1.22,0.85,0.35,0.16,0.15
591,Jalen Hayes,2017,Oakland,32,30.8,23.6,19.6,25.4,6.26,13.8,73.0,18.9%,1.17,0.86,0.31,0.12,0.12
592,Rodney Williams,2017,Drexel,31,30.8,20.8,16.1,20.9,4.74,14.0,71.4,19.6%,1.13,0.79,0.44,0.11,0.16
593,Josh Jackson,2017,Kansas,35,30.8,24.5,18.5,24.1,7.32,15.2,70.8,21.4%,1.08,0.81,0.33,0.20,0.18
594,Torlorf Thomas,2017,Alabama St,29,30.8,6.8,5.5,7.2,-1.77,10.3,69.7,14.8%,0.81,0.78,0.24,0.24,0.23
595,Darrell Brown,2017,Bradley,31,30.7,11.5,8.2,10.7,0.34,14.6,67.6,21.6%,0.87,0.69,0.31,0.19,0.21
596,Eugenio Luzcando,2017,Idaho St,29,30.7,15.2,11.6,15.1,1.96,10.8,69.8,15.5%,1.00,0.76,0.28,0.09,0.24
597,Dylan Windler,2017,Belmont,29,30.7,18.3,14.8,19.3,3.30,7.5,67.9,11.0%,1.26,0.84,0.27,0.21,0.14
598,Peter Jok,2017,Iowa,32,30.7,23.2,17.8,23.2,6.07,18.1,73.5,24.6%,1.10,0.81,0.29,0.14,0.14
599,Christian Jones,2017,UNLV,24,30.7,13.9,11.6,15.1,1.14,10.9,69.9,15.7%,0.97,0.84,0.30,0.10,0.16
600,Tyus Battle,2017,Syracuse,34,30.7,15.4,10.1,13.2,2.38,10.2,67.2,15.2%,1.11,0.84,0.26,0.17,0.11
601,Jaron Martin,2017,UCI,34,30.7,19.0,12.4,16.2,4.27,13.9,66.2,21.0%,1.04,0.88,0.14,0.23,0.13
602,Elijah Wilson,2017,CCU,37,30.7,11.8,7.8,10.1,0.57,13.3,69.7,19.0%,0.97,0.95,0.17,0.10,0.14
603,Greg Tucker,2017,Jacksonville St,33,30.7,12.2,7.9,10.3,0.70,11.7,64.2,18.2%,0.98,0.80,0.29,0.21,0.16
604,Daniel Fowler,2017,Furman,33,30.7,17.0,12.5,16.3,3.12,10.3,66.1,15.6%,1.06,0.83,0.30,0.35,0.20
605,Jared Terrell,2017,Rhode Island,35,30.7,16.2,10.4,13.6,2.89,11.1,66.5,16.7%,1.13,0.87,0.38,0.18,0.14
606,Darin Johnson,2017,CSUN,28,30.7,17.2,12.2,15.9,2.73,11.6,72.4,16.0%,1.15,0.75,0.48,0.14,0.13
607,Joey Mclean,2017,James Madison,31,30.7,12.3,8.7,11.4,0.72,9.8,65.3,15.0%,0.96,0.79,0.19,0.26,0.19
608,Wesley Myers,2017,Maine,27,30.7,20.7,13.8,18.0,4.09,15.9,67.9,23.4%,1.08,0.86,0.32,0.10,0.14
609,Kahlil Thomas,2017,Rider,33,30.7,20.2,17.2,22.4,4.71,13.1,73.1,17.9%,1.07,0.78,0.35,0.09,0.18
610,Bakari Copeland,2017,UMES,32,30.7,20.6,15.2,19.9,4.77,16.5,69.1,23.9%,1.05,0.76,0.38,0.10,0.14
611,Kameron Williams,2017,Ohio St,32,30.7,10.0,6.9,9.0,-0.39,9.5,67.9,14.0%,0.98,0.91,0.12,0.10,0.11
612,Desonta Bradford,2017,ETSU,32,30.7,16.7,13.6,17.7,2.85,10.7,71.0,15.1%,0.98,0.66,0.34,0.35,0.22
613,Braxton Ogbueze,2017,Charlotte,29,30.7,10.6,7.1,9.3,-0.12,8.7,72.9,12.0%,1.11,0.99,0.13,0.11,0.09
614,Nick Masterson,2017,Kennesaw St,29,30.7,19.2,13.2,17.2,3.72,9.1,69.9,13.1%,1.40,1.00,0.13,0.34,0.13
615,Bobby Conley,2017,Texas State,34,30.6,13.4,9.6,12.6,1.32,8.7,63.5,13.7%,1.00,0.81,0.27,0.23,0.12
616,Andrew McDonald,2017,NKU,33,30.6,21.7,16.8,21.9,5.46,14.8,69.0,21.5%,1.10,0.82,0.32,0.11,0.15
617,Muhammad Abdur-Rahkman,2017,Michigan,38,30.6,14.7,9.6,12.6,2.23,7.8,63.2,12.4%,1.15,0.87,0.27,0.25,0.13
618,Scott Lindsey,2017,Northwestern,32,30.6,18.3,12.8,16.7,3.63,13.6,65.2,20.8%,1.04,0.88,0.19,0.17,0.10
619,Trevis Wyche,2017,St. Peter's,36,30.6,19.4,12.5,16.3,4.72,11.2,62.8,17.9%,1.00,0.73,0.37,0.34,0.13
620,Mark Alstork,2017,Wright St,30,30.6,18.9,14.7,19.2,3.69,20.3,70.4,28.8%,0.95,0.71,0.33,0.17,0.22
621,Jerome Segura,2017,Fairfield,30,30.6,7.2,7.0,9.2,-1.63,8.5,71.2,12.0%,0.69,0.69,0.19,0.48,0.30
622,Joel Berry,2017,UNC,37,30.6,19.2,13.8,18.1,4.73,14.1,71.2,19.7%,1.06,0.81,0.26,0.26,0.13
623,William Powell,2017,Seattle,27,30.6,12.8,11.6,15.2,0.80,11.5,70.0,16.4%,0.88,0.59,0.41,0.27,0.30
624,T.J. Haws,2017,BYU,34,30.6,15.2,11.8,15.5,2.27,13.9,74.2,18.7%,0.99,0.73,0.27,0.23,0.18
625,Armon Fletcher,2017,Southern Ill,29,30.6,17.2,11.8,15.4,2.80,9.8,66.0,14.8%,1.12,0.95,0.23,0.11,0.12
626,Antonio Green,2017,UTRGV,29,30.6,13.2,9.7,12.7,1.05,16.0,76.2,21.0%,1.01,0.87,0.16,0.10,0.18
627,Greg Pryor,2017,Chattanooga,24,30.6,17.7,11.5,15.0,2.53,11.4,66.5,17.1%,1.07,0.73,0.33,0.25,0.19
628,Giddy Potts,2017,Middle Tenn,35,30.6,23.9,16.3,21.3,6.95,13.0,65.2,19.9%,1.19,0.87,0.23,0.14,0.10
629,Jackson Rowe,2017,CSUF,25,30.5,16.8,14.0,18.3,2.27,9.9,71.0,13.9%,1.05,0.68,0.34,0.19,0.27
630,Jack Purchase,2017,Hawaii,29,30.5,14.7,11.2,14.7,1.70,8.8,67.1,13.1%,1.12,0.85,0.15,0.24,0.17
631,Keyshawn Woods,2017,Wake Forest,33,30.5,17.4,13.8,18.1,3.31,11.3,70.3,16.1%,1.11,0.82,0.22,0.31,0.15
632,James Blackmon,2017,Indiana,30,30.5,22.8,15.7,20.5,5.43,14.1,69.7,20.3%,1.21,0.86,0.20,0.13,0.14
633,Brian Parker,2017,Marist,30,30.5,15.4,12.1,15.9,2.09,14.6,68.3,21.4%,0.88,0.65,0.40,0.21,0.23
634,Alize Johnson,2017,Missouri St,32,30.5,25.3,19.0,24.9,7.03,13.4,66.1,20.3%,1.12,0.80,0.37,0.14,0.17
635,Jacobi Boykins,2017,Louisiana Tech,30,30.5,25.1,17.4,22.8,6.50,11.9,69.3,17.1%,1.29,0.88,0.26,0.18,0.09
636,Marcus Jackson,2017,Rice,33,30.5,15.3,10.7,14.0,2.22,11.3,73.1,15.4%,1.08,0.80,0.26,0.21,0.15
637,Marvin Prochet,2017,Niagara,33,30.5,13.5,11.1,14.6,1.32,9.2,71.1,12.9%,1.02,0.98,0.18,0.14,0.12
638,Curtis Cobb,2017,Fairfield,31,30.5,12.1,10.1,13.3,0.62,13.9,71.2,19.5%,0.87,0.82,0.14,0.16,0.17
639,Sheriff Drammeh,2017,Hawaii,28,30.5,8.8,7.2,9.4,-0.84,10.7,67.1,15.9%,0.84,0.77,0.26,0.26,0.19
640,Quinterian McConico,2017,Alabama A&M,28,30.5,21.7,15.7,20.6,4.64,12.1,64.8,18.7%,1.16,0.86,0.26,0.06,0.14
641,Marcus Romain,2017,MVSU,22,30.5,19.1,13.5,17.8,2.75,19.1,71.8,26.6%,0.98,0.67,0.42,0.13,0.24
642,Averyl Ugba,2017,Grambling,29,30.4,25.2,18.0,23.7,6.33,11.0,68.6,16.0%,1.20,0.78,0.50,0.07,0.18
643,Noah Allen,2017,Hawaii,29,30.4,19.0,14.3,18.8,3.60,15.5,67.1,23.0%,1.00,0.77,0.26,0.13,0.18
644,Maurice Watson,2017,Creighton,18,30.4,20.7,16.2,21.3,2.70,14.5,71.5,20.3%,0.90,0.70,0.19,0.60,0.26
645,Emmanuel Omogbo,2017,Colorado St,34,30.4,24.2,18.6,24.4,6.87,12.4,66.5,18.7%,1.09,0.79,0.38,0.13,0.16
646,Lorenzo Bonam,2017,Utah,30,30.4,21.2,14.8,19.5,4.72,10.9,69.1,15.7%,1.16,0.73,0.30,0.29,0.19
647,Blake Hamilton,2017,Buffalo,30,30.4,20.3,16.6,21.8,4.31,18.2,72.3,25.2%,0.94,0.75,0.27,0.23,0.19
648,Reid Travis,2017,Stanford,26,30.4,24.9,17.8,23.4,5.52,14.2,68.1,20.8%,1.21,0.80,0.47,0.04,0.15
649,Keenan Evans,2017,Texas Tech,31,30.4,22.5,14.1,18.5,5.50,13.1,65.4,20.0%,1.17,0.85,0.31,0.23,0.13
650,Isaiah Briscoe,2017,Kentucky,36,30.4,16.6,13.7,18.0,3.17,12.5,73.0,17.1%,0.97,0.77,0.33,0.34,0.20
651,Brandon Boyd,2017,Idaho St,29,30.4,14.5,9.4,12.4,1.60,11.6,69.8,16.7%,1.06,0.83,0.28,0.10,0.17
652,Emmanuel Lecomte,2017,Baylor,32,30.4,17.4,11.3,14.8,3.18,12.0,63.7,18.9%,1.04,0.78,0.23,0.32,0.17
653,John Marshall,2017,Southern Utah,30,30.4,11.8,9.8,12.9,0.45,8.5,72.4,11.7%,0.91,0.71,0.44,0.34,0.21
654,J.C. Show,2017,Binghamton,10,30.4,19.3,12.8,16.8,1.28,13.6,65.9,20.6%,1.12,0.80,0.26,0.12,0.16
655,D.J. Wilson,2017,Michigan,38,30.4,21.2,14.6,19.3,5.99,8.8,63.2,13.9%,1.25,0.91,0.18,0.15,0.13
656,Mickael Kessens,2017,FIU,28,30.4,22.4,17.3,22.7,4.92,12.2,66.7,18.2%,1.08,0.78,0.27,0.09,0.20
657,Marcel White,2017,Jacksonville,11,30.4,17.8,11.3,14.9,1.16,13.9,68.8,20.2%,1.08,0.85,0.22,0.08,0.12
658,Jordyn Martin,2017,Northern Arizona,31,30.4,20.1,16.5,21.7,4.34,11.9,69.9,17.0%,1.13,0.85,0.31,0.10,0.18
659,Corey Sanders,2017,Rutgers,32,30.3,13.3,8.8,11.6,1.22,16.2,66.3,24.5%,0.80,0.81,0.23,0.19,0.17
660,Simi Socks,2017,Incarnate Word,25,30.3,16.9,12.9,17.0,2.31,14.8,72.3,20.5%,1.06,0.75,0.35,0.08,0.19
661,Darien Fernandez,2017,Jacksonville,29,30.3,20.1,14.0,18.4,4.04,13.7,68.8,19.9%,1.01,0.78,0.36,0.26,0.18
662,Matt O'Leary,2017,IUPUI,30,30.3,21.7,16.4,21.7,4.94,12.0,70.7,17.0%,1.17,0.85,0.20,0.18,0.13
663,Ryan Sawvell,2017,Wofford,30,30.3,14.7,12.2,16.1,1.76,8.1,68.3,11.8%,1.10,0.85,0.25,0.23,0.18
664,Nathan Adrian,2017,West Virginia,37,30.3,17.3,13.4,17.6,3.64,8.7,71.2,12.2%,1.11,0.92,0.32,0.34,0.18
665,De'Sean Parsons,2017,Portland St,28,30.3,18.1,13.9,18.3,3.09,15.3,75.6,20.2%,0.95,0.76,0.38,0.18,0.20
666,Isaiah Johnson,2017,Akron,35,30.3,28.1,19.2,25.4,9.09,13.9,66.8,20.8%,1.22,0.73,0.53,0.21,0.17
667,James Miller,2017,Howard,25,30.3,16.5,10.2,13.5,2.16,15.1,67.2,22.5%,0.97,0.81,0.34,0.13,0.19
668,Hayden Graham,2017,Air Force,30,30.3,17.8,13.9,18.4,3.14,11.6,68.5,17.0%,1.07,0.86,0.24,0.17,0.14
669,Tyler Dorsey,2017,Oregon,38,30.3,19.7,12.8,16.9,5.09,12.3,67.4,18.3%,1.19,0.85,0.29,0.14,0.13
670,Colter Lasher,2017,Houston Baptist,27,30.3,17.6,12.9,17.0,2.76,14.3,70.4,20.3%,1.03,0.86,0.21,0.19,0.15
671,Demetrius McReynolds,2017,Eastern Illinois,27,30.3,20.2,14.1,18.7,3.82,12.1,71.1,17.0%,1.22,0.99,0.24,0.18,0.10
672,Sam Cassell,2017,Iona,35,30.3,14.0,10.4,13.8,1.70,11.1,71.6,15.4%,0.99,0.85,0.17,0.27,0.13
673,Stephen Brown,2017,Bucknell,35,30.3,18.8,13.5,17.8,4.18,11.1,69.3,16.0%,1.00,0.77,0.24,0.43,0.16
674,Daniel Dixon,2017,William & Mary,28,30.3,24.4,18.0,23.8,5.72,16.6,70.8,23.4%,1.17,0.80,0.31,0.15,0.14
675,Dedrick Basile,2017,CSUB,32,30.3,15.6,11.1,14.7,2.31,12.3,69.1,17.8%,0.99,0.85,0.16,0.23,0.18
676,Gerard Martin,2017,Grand Canyon,29,30.2,9.0,8.2,10.8,-0.78,6.6,70.4,9.4%,0.80,0.77,0.21,0.37,0.22
677,Dallas Cameron,2017,Stephen F. Austin,30,30.2,10.0,7.0,9.3,-0.36,8.2,67.9,12.1%,0.93,0.77,0.28,0.36,0.19
678,Melvin Frazier,2017,Tulane,30,30.2,15.2,11.2,14.8,1.99,11.6,70.6,16.5%,0.99,0.77,0.35,0.13,0.21
679,Byron Frohnen,2017,UTSA,31,30.2,14.8,11.5,15.2,1.86,8.3,67.8,12.3%,1.02,0.87,0.36,0.16,0.16
680,Treshawn Thurman,2017,Omaha,31,30.2,18.1,15.5,20.5,3.39,13.2,75.1,17.5%,1.05,0.80,0.35,0.10,0.15
681,Reveal Chukwujekwu,2017,Houston Baptist,27,30.2,17.1,14.1,18.7,2.54,11.7,70.4,16.6%,1.01,0.80,0.35,0.14,0.20
682,Emile Blackman,2017,Duquesne,32,30.2,13.8,10.3,13.7,1.43,12.0,69.8,17.2%,1.04,0.82,0.28,0.12,0.16
683,Janarius Middleton,2017,Jackson St,29,30.2,13.2,11.2,14.8,1.05,6.7,64.9,10.4%,1.01,0.84,0.32,0.15,0.22
684,Dorian Pickens,2017,Stanford,30,30.2,16.5,10.8,14.3,2.54,11.2,68.1,16.5%,1.13,0.84,0.31,0.11,0.13
685,Phil Valenti,2017,Canisius,34,30.2,19.8,15.7,20.8,4.58,12.2,70.7,17.3%,1.15,0.87,0.25,0.20,0.15
686,Thomas Funk,2017,Army,29,30.2,9.6,8.4,11.2,-0.53,12.2,71.6,17.1%,0.75,0.72,0.25,0.41,0.22
687,Michael Orris,2017,South Dakota St,24,30.2,10.6,8.3,10.9,-0.08,9.0,68.7,13.1%,0.90,0.68,0.31,0.44,0.26
688,Josh Nebo,2017,St. Francis (PA),33,30.2,19.9,16.2,21.5,4.51,11.4,70.5,16.2%,1.05,0.77,0.32,0.06,0.21
689,Bam Adebayo,2017,Kentucky,38,30.1,22.3,17.2,22.8,6.55,10.5,73.0,14.4%,1.24,0.71,0.59,0.08,0.16
690,Nick Emery,2017,BYU,34,30.1,15.0,11.7,15.6,2.13,13.7,74.2,18.4%,0.96,0.79,0.18,0.18,0.15
691,Nick Hornsby,2017,Sacramento St,29,30.1,19.9,15.7,20.8,3.92,10.6,67.6,15.7%,1.09,0.78,0.33,0.14,0.18
692,Cameron Neubauer,2017,San Diego,30,30.1,14.1,11.2,14.8,1.47,10.6,64.4,16.5%,1.02,0.77,0.31,0.23,0.21
693,Kyle Benton,2017,NCCU,23,30.1,20.3,14.9,19.8,3.28,7.3,67.2,10.9%,1.27,0.83,0.49,0.05,0.12
694,Mustafa Jones,2017,CCSU,27,30.1,14.6,10.8,14.3,1.53,10.7,66.1,16.2%,0.99,0.94,0.17,0.11,0.15
695,Demetre Rivers,2017,Mercer,30,30.1,11.6,8.1,10.8,0.37,10.2,62.9,16.2%,1.01,0.80,0.21,0.12,0.22
696,Jaron Hopkins,2017,Fresno St,31,30.1,18.4,14.0,18.6,3.54,14.6,70.1,20.8%,0.89,0.79,0.23,0.25,0.22
697,Deng Adel,2017,Louisville,33,30.1,16.6,11.8,15.7,2.87,11.9,67.6,17.5%,1.02,0.85,0.25,0.18,0.12
698,D.J. Fenner,2017,Nevada,35,30.1,16.5,12.1,16.1,2.99,11.8,69.7,17.0%,1.16,0.83,0.30,0.14,0.15
699,Rasheen Dunn,2017,St. Francis (NY),29,30.0,17.2,11.2,14.9,2.77,13.3,68.1,19.5%,0.99,0.84,0.40,0.13,0.13
700,Tim Coleman,2017,NJIT,29,30.0,17.6,14.4,19.2,2.92,13.7,69.6,19.8%,0.93,0.77,0.33,0.18,0.17
701,Anthony Mosley,2017,Delaware,31,30.0,16.0,11.0,14.7,2.40,10.9,65.4,16.7%,0.94,0.67,0.38,0.23,0.23
702,Kimbal Mackenzie,2017,Bucknell,35,30.0,16.3,11.1,14.8,2.89,10.4,69.3,15.1%,1.14,0.80,0.26,0.23,0.15
703,Isaac Hamilton,2017,UCLA,36,30.0,16.1,12.5,16.7,2.86,13.0,72.8,17.9%,1.08,0.91,0.12,0.21,0.15
704,David Cohn,2017,William & Mary,29,30.0,10.8,9.0,12.0,-0.03,7.4,70.8,10.4%,0.84,0.69,0.24,0.60,0.22
705,DeAndre Burnett,2017,Mississippi,33,30.0,17.9,11.7,15.6,3.48,16.1,72.3,22.2%,1.02,0.74,0.41,0.20,0.18
706,Braxton Tucker,2017,Portland St,4,30.0,16.3,11.5,15.3,0.33,12.7,75.6,16.8%,1.18,1.20,0.10,0.12,0.12
707,Pat Birt,2017,Tulsa,32,30.0,9.0,6.2,8.3,-0.87,10.2,66.7,15.3%,0.86,0.86,0.23,0.15,0.14
708,Noah Robotham,2017,Akron,32,30.0,12.6,8.6,11.5,0.84,8.4,66.8,12.5%,1.02,0.76,0.34,0.36,0.15
709,Matt Howard,2017,Penn,28,30.0,20.5,14.9,19.8,4.04,10.9,66.6,16.3%,1.16,0.87,0.27,0.14,0.14
710,Kadeem Allen,2017,Arizona,34,30.0,17.1,12.4,16.5,3.19,10.1,65.7,15.3%,0.97,0.69,0.34,0.29,0.19
711,Kerwin Roach,2017,Texas,32,30.0,13.5,10.1,13.4,1.28,11.9,67.2,17.6%,0.83,0.70,0.36,0.31,0.22
712,Zach Johnson,2017,FGCU,31,30.0,13.0,8.8,11.8,0.99,14.0,67.6,20.7%,0.86,0.79,0.24,0.21,0.20
713,Terrell Miller,2017,Murray St,31,30.0,22.3,17.2,22.9,5.32,14.2,70.5,20.1%,1.14,0.83,0.27,0.10,0.18
714,Christian Bradford,2017,Radford,30,30.0,8.5,7.0,9.3,-1.04,10.2,65.4,15.6%,0.76,0.77,0.17,0.33,0.20
715,Tavrion Dawson,2017,CSUN,28,30.0,20.9,16.2,21.6,4.19,11.9,72.4,16.4%,1.16,0.82,0.33,0.13,0.15
716,T.J. Leaf,2017,UCLA,35,29.9,27.0,22.0,29.4,8.43,12.5,72.8,17.2%,1.30,0.87,0.24,0.19,0.12
717,Laquincy Rideau,2017,Gardner-Webb,30,29.9,22.8,16.1,21.6,5.36,15.7,71.3,22.0%,0.93,0.68,0.43,0.31,0.23
718,Jordan Strawberry,2017,Mercer,29,29.9,20.6,13.2,17.7,4.22,11.7,62.9,18.6%,1.08,0.77,0.27,0.34,0.17
719,Luke Doyle,2017,Stetson,29,29.9,11.6,9.0,12.0,0.35,10.2,73.5,13.9%,1.01,0.92,0.09,0.12,0.10
720,Maverick Rowan,2017,N.C. State,25,29.9,14.4,10.2,13.7,1.32,10.5,71.1,14.8%,1.14,0.94,0.15,0.08,0.11
