,Player,Year,Team,GP,Min,PER,EFF,EFF/40,EWA,Pos/G,Tm Pos/G,%Tm Pos,Pts/Pos,FGA/Pos,FTA/Pos,Ast/Pos,TO/Pos
1246,Chris Obekpa,2013,St. John's,33,26.0,16.6,11.9,18.3,2.47,4.8,68.1,7.0%,0.81,0.77,0.29,0.23,0.28
1247,Jamel Fuentes,2013,Norfolk St,30,26.0,10.6,7.5,11.6,-0.09,8.0,69.0,11.6%,0.61,0.63,0.36,0.61,0.38
1248,Adam Young,2013,CSUB,26,26.0,12.2,8.2,12.6,0.46,7.5,67.8,11.0%,0.97,0.88,0.33,0.17,0.17
1249,Justin Martin,2013,Xavier,30,25.9,14.7,9.1,14.0,1.50,8.0,63.3,12.6%,0.99,0.79,0.25,0.11,0.20
1250,Kyle Noreen,2013,Radford,29,25.9,9.1,6.6,10.2,-0.64,3.5,68.7,5.1%,0.99,0.94,0.22,0.37,0.15
1251,Ronald Spencer,2013,UMES,13,25.9,13.0,8.2,12.7,0.37,6.4,64.9,9.9%,1.02,0.91,0.39,0.08,0.19
1252,Will Davis,2013,UCI,34,25.9,21.3,14.1,21.8,4.58,9.1,67.3,13.5%,1.07,0.88,0.19,0.06,0.17
1253,Mikey Thompson,2013,Boise St,29,25.9,9.5,5.2,8.0,-0.51,8.8,66.4,13.3%,0.90,0.83,0.25,0.15,0.20
1254,Dan Trist,2013,Lafayette,28,25.9,18.0,10.5,16.2,2.60,11.8,65.7,17.9%,1.05,0.83,0.25,0.13,0.21
1255,Cedric Kuakumensah,2013,Brown,27,25.9,14.7,11.0,17.0,1.35,8.8,65.2,13.5%,0.79,0.74,0.34,0.15,0.25
1256,Patrick Swilling,2013,Tulsa,27,25.9,12.4,6.6,10.2,0.53,11.5,67.8,17.0%,0.91,0.76,0.20,0.14,0.17
1257,Terrell Vinson,2013,Massachusetts,33,25.9,17.6,10.7,16.5,2.88,11.1,71.2,15.6%,1.11,0.80,0.41,0.11,0.17
1258,Richard Carter,2013,Drake,31,25.9,13.4,8.0,12.4,1.02,10.8,69.1,15.6%,0.82,0.70,0.32,0.32,0.20
1259,Chris Czerapowicz,2013,Davidson,33,25.8,15.8,9.8,15.1,2.11,7.8,64.7,12.1%,1.14,1.00,0.09,0.06,0.07
1260,Nick Faust,2013,Maryland,38,25.8,15.1,9.2,14.2,2.07,10.2,67.7,15.1%,0.92,0.78,0.26,0.25,0.21
1261,Adreian Payne,2013,Michigan St,35,25.8,24.2,15.3,23.8,6.01,9.2,63.9,14.3%,1.14,0.76,0.31,0.08,0.19
1262,Michael Bryson,2013,UCSB,29,25.8,11.8,7.8,12.1,0.35,8.9,65.1,13.6%,0.95,0.80,0.18,0.14,0.23
1263,Marvelle Harris,2013,Campbell,29,25.8,17.1,11.0,17.0,2.33,8.0,68.8,11.6%,1.03,0.79,0.39,0.10,0.19
1264,Alex Oriakhi,2013,Missouri,34,25.8,27.7,17.4,27.0,7.35,8.7,68.6,12.6%,1.30,0.73,0.48,0.04,0.16
1265,Alex Poythress,2013,Kentucky,33,25.8,20.1,12.5,19.3,3.93,9.7,67.3,14.5%,1.16,0.71,0.41,0.07,0.21
1266,Brandon Spearman,2013,Hawaii,26,25.8,15.0,7.9,12.3,1.39,8.6,69.8,12.4%,1.08,0.89,0.35,0.16,0.16
1267,Cedrick Williams,2013,UNCW,29,25.8,15.7,10.6,16.5,1.81,6.3,66.6,9.5%,1.04,0.94,0.29,0.09,0.14
1268,Chad Rasmussen,2013,Seattle,29,25.8,13.0,7.4,11.5,0.82,9.3,70.9,13.1%,1.07,0.95,0.14,0.13,0.17
1269,Donovan Kates,2013,Manhattan,32,25.8,8.3,5.3,8.1,-1.02,7.5,63.1,11.9%,0.90,0.67,0.41,0.10,0.24
1270,James Bourne,2013,Winthrop,27,25.8,12.0,7.2,11.2,0.39,5.2,61.7,8.4%,1.13,0.67,0.48,0.05,0.24
1271,Dane Miller,2013,Rutgers,31,25.8,15.9,10.0,15.5,2.02,6.9,64.7,10.7%,0.94,0.72,0.35,0.38,0.28
1272,Sherman Blanford,2013,Eastern Illinois,31,25.8,22.4,12.3,19.1,4.60,10.2,60.8,16.8%,1.02,0.84,0.46,0.22,0.18
1273,Jon Harris,2013,Miami OH,30,25.8,16.9,9.5,14.8,2.34,7.2,65.6,11.0%,1.18,0.92,0.22,0.14,0.14
1274,Shivaughn Wiggins,2013,Mt. St. Marys,30,25.8,18.6,9.5,14.7,2.98,7.8,67.6,11.5%,1.24,0.83,0.50,0.28,0.17
1275,Stephawn Brown,2013,Alabama St,16,25.8,10.0,6.9,10.8,-0.16,6.0,67.3,9.0%,0.94,0.93,0.18,0.11,0.23
1276,Gavin Ware,2013,Mississippi St.,32,25.8,17.1,11.0,17.1,2.56,7.7,68.6,11.3%,1.09,0.82,0.36,0.04,0.16
1277,Dennis Ogbe,2013,Tennessee Tech,27,25.7,23.7,14.0,21.8,4.45,8.0,65.6,12.1%,1.37,0.87,0.26,0.08,0.17
1278,D'Vonne Pickett,2013,Seattle,29,25.7,12.4,8.5,13.2,0.57,9.1,70.9,12.8%,0.79,0.71,0.25,0.36,0.27
1279,Paul Jesperson,2013,Virginia,35,25.7,7.7,4.9,7.6,-1.41,5.5,61.4,8.9%,0.86,0.83,0.07,0.16,0.17
1280,Tyler Russell,2013,Houston Baptist,14,25.7,10.2,6.1,9.6,-0.12,12.7,69.6,18.2%,0.81,0.74,0.24,0.20,0.24
1281,Demetrius Harris,2013,Milwaukee,30,25.7,14.0,7.8,12.1,1.23,9.8,66.7,14.7%,0.92,0.72,0.59,0.07,0.23
1282,Craig Ponder,2013,UNCW,29,25.7,10.6,6.0,9.4,-0.10,10.1,66.6,15.1%,0.86,0.72,0.29,0.19,0.23
1283,Rashad Hassan,2013,Savannah St,32,25.7,21.2,12.1,18.9,4.23,12.0,63.7,18.8%,1.03,0.78,0.31,0.06,0.19
1284,Chris McNealy,2013,UCI,35,25.7,15.8,9.5,14.8,2.21,8.7,67.3,12.9%,1.04,0.92,0.27,0.23,0.13
1285,D.J. Peterson,2013,La Salle,34,25.6,10.1,6.4,10.0,-0.33,3.4,66.9,5.1%,1.14,0.96,0.11,0.44,0.12
1286,Jalan West,2013,Northwestern St,28,25.6,20.0,12.1,18.9,3.29,9.9,73.3,13.5%,0.94,0.77,0.25,0.50,0.20
1287,Fahro Alihodzic,2013,UAB,32,25.6,16.2,10.4,16.2,2.22,8.5,71.2,12.0%,1.11,0.95,0.28,0.10,0.13
1288,T.J. Taylor,2013,UCSB,29,25.6,10.4,6.7,10.5,-0.14,5.6,65.1,8.6%,0.83,0.70,0.11,0.76,0.33
1289,Jake Cohen,2013,Davidson,33,25.6,29.3,16.3,25.5,7.78,12.6,64.7,19.5%,1.19,0.81,0.36,0.12,0.14
1290,Marshawn Powell,2013,Arkansas,32,25.6,24.7,14.5,22.7,5.67,12.7,70.9,18.0%,1.14,0.88,0.33,0.11,0.14
1291,Nick Kellogg,2013,Ohio,34,25.6,12.7,7.4,11.6,0.81,7.9,68.1,11.5%,1.02,0.82,0.16,0.18,0.15
1292,Sama Taku,2013,Pacific,33,25.6,12.1,7.4,11.6,0.55,9.4,63.2,14.8%,0.86,0.77,0.25,0.19,0.19
1293,Reggie Johnson,2013,Miami OH,30,25.6,9.4,5.1,7.9,-0.53,8.6,65.6,13.1%,0.95,0.87,0.33,0.13,0.24
1294,Kyle Smyth,2013,Seton Hall,34,25.6,11.2,6.7,10.5,0.16,4.7,65.7,7.2%,1.05,0.94,0.12,0.45,0.14
1295,Rodney Purvis,2013,N.C. State,35,25.5,11.1,6.1,9.5,0.15,8.4,68.7,12.3%,0.99,0.84,0.28,0.15,0.17
1296,Donnavan Kirk,2013,DePaul,31,25.5,13.0,8.8,13.9,0.85,5.5,72.4,7.6%,1.13,0.94,0.20,0.08,0.14
1297,Rob Chubb,2013,Auburn,32,25.5,15.7,10.9,17.2,2.00,9.1,67.8,13.5%,0.96,0.82,0.26,0.09,0.23
1298,Demario Hines,2013,IPFW,30,25.5,16.0,10.2,16.1,1.96,7.9,66.1,11.9%,1.01,0.79,0.39,0.13,0.20
1299,Evan Kelley,2013,Sacred Heart,2,25.5,5.0,3.5,5.5,-0.15,7.3,69.5,10.5%,0.76,0.89,0.28,0.07,0.07
1300,Levi Giese,2013,Lafayette,33,25.5,14.3,9.4,14.7,1.47,6.7,65.7,10.2%,1.03,0.94,0.14,0.13,0.14
1301,Alan-Michael Thompson,2013,La Lafayette,29,25.5,13.8,7.2,11.3,1.09,7.7,71.5,10.8%,1.20,0.92,0.20,0.07,0.11
1302,Pablo Bertone,2013,Fla Atlantic,29,25.5,13.4,8.1,12.7,0.93,10.5,67.0,15.7%,0.88,0.74,0.24,0.19,0.24
1303,D'Vauntes Smith-Rivera,2013,Georgetown,32,25.5,15.7,7.9,12.4,1.99,8.3,63.1,13.1%,1.07,0.87,0.31,0.17,0.14
1304,Marc Brown,2013,Ill Chicago,32,25.5,9.5,5.7,8.9,-0.55,5.7,64.2,8.9%,0.98,0.81,0.44,0.17,0.20
1305,Devon Collier,2013,Oregon St,32,25.5,23.6,13.6,21.4,5.20,11.4,69.2,16.5%,1.10,0.78,0.46,0.14,0.19
1306,Taylor Broekhuis,2013,Air Force,30,25.5,15.4,9.7,15.2,1.73,7.4,64.5,11.5%,1.04,0.75,0.24,0.18,0.21
1307,Sean Johnson,2013,Duquesne,30,25.5,15.5,8.4,13.2,1.78,11.7,69.9,16.7%,0.99,0.81,0.40,0.15,0.15
1308,Glenn Powell,2013,Jacksonville,30,25.5,17.5,11.9,18.6,2.55,8.9,69.8,12.8%,1.04,0.79,0.31,0.06,0.22
1309,Akeem Johnson,2013,St. Francis (NY),30,25.5,19.0,11.4,17.9,3.10,9.6,67.9,14.2%,1.04,0.80,0.41,0.16,0.21
1310,Nnanna Egwu,2013,Illinois,35,25.5,14.8,9.2,14.4,1.75,6.3,65.7,9.5%,1.05,1.00,0.20,0.08,0.16
1311,Sam Rowley,2013,Albany,35,25.5,19.1,11.9,18.8,3.66,9.0,62.9,14.2%,1.01,0.73,0.33,0.12,0.23
1312,Andrew Ryan,2013,Campbell,29,25.4,12.2,7.6,11.9,0.52,7.3,68.8,10.5%,1.00,0.85,0.19,0.23,0.17
1313,Nick Williams,2013,Mississippi,34,25.4,12.4,7.1,11.2,0.66,8.2,71.4,11.5%,0.97,0.96,0.16,0.17,0.08
1314,Abdel Nader,2013,Northern Illinois,19,25.4,15.0,8.3,13.1,1.01,15.9,63.0,25.3%,0.82,0.87,0.19,0.06,0.20
1315,Jamere Dismukes,2013,Chicago St,27,25.4,13.5,7.2,11.3,0.93,11.7,69.0,16.9%,0.80,0.78,0.21,0.27,0.22
1316,Elridge Moore,2013,La Lafayette,32,25.4,8.1,6.0,9.5,-1.11,5.8,71.5,8.2%,0.79,0.75,0.32,0.26,0.28
1317,Jon Mesghna,2013,Maine,25,25.4,9.5,6.2,9.8,-0.43,6.9,68.9,9.9%,0.97,0.79,0.19,0.15,0.18
1318,Patrik Auda,2013,Seton Hall,5,25.4,13.7,8.2,12.9,0.18,7.3,65.7,11.2%,1.04,0.87,0.22,0.16,0.16
1319,Moe Wiltz,2013,SIU Edwardsville,8,25.4,13.0,7.6,12.0,0.22,8.5,65.5,13.0%,0.97,0.76,0.19,0.35,0.24
1320,Matt Kenney,2013,Valparaiso,32,25.4,17.3,10.0,15.8,2.62,8.2,65.0,12.7%,1.02,0.69,0.29,0.36,0.23
1321,Jordan Bachynski,2013,Arizona St,35,25.4,21.7,13.5,21.2,4.81,8.8,68.7,12.9%,1.10,0.74,0.40,0.02,0.20
1322,Mike McFadden,2013,Robert Morris,33,25.4,16.0,9.2,14.4,2.18,7.6,66.5,11.4%,1.13,0.77,0.38,0.10,0.21
1323,Tre Lee,2013,Howard,28,25.4,5.9,4.1,6.5,-1.74,7.6,61.4,12.4%,0.68,0.73,0.24,0.17,0.24
1324,Isaac Sosa,2013,Canisius,34,25.3,18.7,8.9,14.1,3.36,9.0,67.1,13.4%,1.28,1.02,0.10,0.12,0.11
1325,Tavon Sledge,2013,Iona,34,25.3,13.8,8.8,13.8,1.26,6.6,72.2,9.2%,0.91,0.73,0.25,0.48,0.26
1326,Ivo Baltic,2013,Ohio,34,25.3,12.9,9.8,15.4,0.90,8.5,68.1,12.4%,0.82,0.82,0.05,0.24,0.24
1327,Martino Brock,2013,South Florida,31,25.3,13.2,6.8,10.7,0.94,5.6,61.3,9.1%,0.99,0.95,0.34,0.21,0.16
1328,Glen Dean,2013,Utah,31,25.3,7.8,5.0,7.9,-1.18,6.9,63.3,10.9%,0.78,0.72,0.19,0.31,0.21
1329,Taylor Johnston,2013,Binghamton,28,25.3,7.0,4.5,7.1,-1.35,7.2,66.1,10.9%,0.86,0.77,0.10,0.07,0.24
1330,Keion Bell,2013,Missouri,32,25.3,20.9,12.1,19.2,4.05,9.7,68.6,14.1%,1.11,0.77,0.31,0.17,0.18
1331,Josh Wallace,2013,Auburn,32,25.3,9.1,6.1,9.7,-0.69,5.6,67.8,8.3%,0.73,0.66,0.31,0.51,0.22
1332,Shawntez Patterson,2013,Alabama St,26,25.3,8.3,5.8,9.2,-0.81,9.6,67.3,14.3%,0.79,0.87,0.21,0.08,0.20
1333,Johnny Hill,2013,Illinois St,33,25.3,16.4,10.7,16.9,2.34,7.9,70.1,11.2%,0.98,0.67,0.38,0.39,0.24
1334,Phil Forte,2013,Oklahoma St,33,25.3,17.7,7.9,12.5,2.85,8.3,68.6,12.0%,1.24,0.97,0.29,0.10,0.06
1335,Marcelis Hansberry,2013,La Monroe,17,25.3,11.9,6.6,10.5,0.22,8.2,67.1,12.2%,0.92,0.78,0.27,0.15,0.17
1336,Earnest Ross,2013,Missouri,34,25.3,17.9,10.3,16.3,3.05,9.8,68.6,14.3%,1.05,0.86,0.27,0.12,0.19
1337,Larry Wideman,2013,Furman,29,25.2,6.9,3.7,5.8,-1.45,8.9,64.1,13.9%,0.85,0.78,0.21,0.09,0.24
1338,Johnny Williams,2013,GMU,21,25.2,11.0,7.1,11.3,0.05,8.1,66.5,12.2%,0.87,0.85,0.28,0.08,0.17
1339,Kyle Toth,2013,Army,28,25.2,12.7,7.1,11.3,0.65,7.9,68.1,11.5%,1.05,0.90,0.12,0.10,0.09
1340,Jerry Brown,2013,Fresno St,28,25.2,12.2,6.9,10.9,0.50,5.4,61.9,8.7%,0.94,0.81,0.50,0.13,0.19
1341,Calvin Thompson,2013,Howard,14,25.2,13.9,6.8,10.8,0.54,11.5,61.4,18.7%,0.90,0.91,0.27,0.14,0.17
1342,Greg Smith,2013,Colorado St,33,25.2,19.7,10.4,16.5,3.69,9.9,64.1,15.4%,1.13,0.84,0.44,0.10,0.18
1343,Chris Pelcher,2013,New Hampshire,24,25.2,21.3,12.7,20.1,3.16,8.2,64.1,12.9%,1.08,0.86,0.29,0.10,0.15
1344,Christian Kirk,2013,Missouri St,30,25.2,14.1,7.6,12.1,1.25,7.6,61.3,12.4%,1.10,0.94,0.27,0.07,0.17
1345,Velton Jones,2013,Robert Morris,31,25.2,19.5,10.3,16.3,3.37,11.4,66.5,17.2%,0.93,0.75,0.36,0.45,0.21
1346,Lawrence Johnson-Danner,2013,Texas Southern,31,25.2,14.0,7.7,12.3,1.25,7.5,66.0,11.4%,1.13,0.96,0.11,0.13,0.12
1347,Kory Brown,2013,North Dakota St,32,25.2,12.6,7.7,12.3,0.70,5.6,61.4,9.1%,0.88,0.68,0.30,0.38,0.26
1348,Jamil Wilson,2013,Marquette,35,25.2,19.7,11.3,17.9,3.89,8.9,64.3,13.8%,1.08,0.86,0.28,0.19,0.16
1349,Buddy Hield,2013,Oklahoma,27,25.1,15.1,8.7,13.9,1.45,7.9,67.3,11.7%,0.99,0.98,0.17,0.23,0.21
1350,Buddy Hield,2013,Oklahoma,27,25.1,15.1,8.7,13.9,1.45,7.9,67.3,11.7%,0.99,0.98,0.17,0.23,0.21
1351,Sam Thompson,2013,Ohio St,37,25.1,17.0,9.4,14.9,2.86,7.0,64.7,10.7%,1.12,0.83,0.29,0.14,0.13
1352,Joe O'Shea,2013,Bryant,31,25.1,15.6,9.5,15.1,1.86,7.2,67.2,10.7%,1.16,0.80,0.44,0.19,0.14
1353,Marcus Davis,2013,Houston Baptist,8,25.1,10.3,7.8,12.3,-0.05,10.7,69.6,15.4%,0.77,0.80,0.17,0.13,0.27
1354,Antoine Myers,2013,Troy,33,25.1,14.5,7.5,11.9,1.52,9.6,63.5,15.1%,0.84,0.65,0.42,0.28,0.23
1355,Richard Solomon,2013,Cal,33,25.1,17.6,11.7,18.6,2.81,8.8,66.8,13.2%,1.01,0.81,0.35,0.07,0.18
1356,David Rivers,2013,Nebraska,33,25.1,11.0,6.1,9.7,0.07,5.6,61.6,9.1%,1.01,0.98,0.30,0.13,0.10
1357,Mike Gesell,2013,Iowa,34,25.1,14.9,8.6,13.7,1.71,9.6,67.2,14.3%,0.91,0.81,0.19,0.27,0.18
1358,Cleanthony Early,2013,Wichita State,39,25.1,25.8,13.5,21.6,7.29,11.3,64.6,17.6%,1.23,0.91,0.37,0.05,0.14
1359,Juwan Howard,2013,Detroit,30,25.1,12.4,7.4,11.7,0.59,7.3,69.7,10.5%,1.01,0.94,0.25,0.20,0.16
1360,Georges Niang,2013,Iowa St,35,25.1,21.0,12.7,20.3,4.45,10.2,70.7,14.4%,1.18,0.85,0.28,0.18,0.15
1361,Michel Enanga,2013,CCU,26,25.1,13.1,8.7,13.9,0.73,6.5,65.6,9.9%,0.86,0.80,0.33,0.19,0.28
1362,Chris Horton,2013,Austin Peay,29,25.1,18.2,12.8,20.5,2.67,8.0,70.7,11.4%,0.93,0.78,0.26,0.10,0.25
1363,Brandon Garrett,2013,Murray St,29,25.0,14.9,9.7,15.4,1.47,6.1,67.8,9.0%,1.09,0.71,0.33,0.13,0.24
1364,Skylar McBee,2013,Tennessee,33,25.0,7.2,3.4,5.5,-1.49,5.3,64.1,8.3%,1.04,0.99,0.14,0.10,0.08
1365,Austin Hamilton,2013,Elon,14,25.0,12.8,6.9,11.0,0.34,9.8,66.9,14.7%,0.79,0.75,0.30,0.29,0.18
1366,Dan Jennings,2013,LBSU,30,25.0,17.1,10.4,16.6,2.33,8.0,67.8,11.9%,1.06,0.79,0.47,0.09,0.19
1367,Lachlan Prest,2013,Nicholls St,8,25.0,4.7,4.0,6.4,-0.61,5.5,67.8,8.0%,0.78,0.85,0.05,0.25,0.21
1368,Amath MBaye,2013,Oklahoma,32,25.0,17.5,10.4,16.7,2.67,9.9,67.3,14.7%,1.02,0.86,0.25,0.08,0.19
1369,Kevin Bailey,2013,Portland,27,25.0,10.9,6.1,9.8,0.03,12.5,65.5,19.1%,0.88,0.76,0.30,0.07,0.23
1370,Amos Wilson,2013,Lamar,27,25.0,12.3,8.0,12.7,0.51,9.8,71.1,13.7%,0.91,0.90,0.24,0.08,0.23
1371,Isaac Fotu,2013,Hawaii,31,25.0,21.0,13.0,20.8,3.93,8.1,69.8,11.6%,1.21,0.78,0.40,0.12,0.18
1372,Shaquille Duncan,2013,Morgan St,28,25.0,15.9,9.7,15.5,1.78,7.0,68.2,10.3%,1.05,0.78,0.32,0.10,0.20
1373,Demetric Williams,2013,Wichita State,39,24.9,12.7,7.2,11.6,0.91,8.4,64.6,13.0%,0.88,0.77,0.25,0.27,0.19
1374,Justin Gant,2013,Indiana St,32,24.9,12.7,7.7,12.4,0.73,7.5,66.3,11.3%,1.00,0.90,0.26,0.10,0.18
1375,Tim Huskisson,2013,No. Colorado,29,24.9,12.4,7.5,12.0,0.58,7.8,65.7,11.9%,0.91,0.81,0.31,0.21,0.23
1376,Isaiah Philmore,2013,Xavier,28,24.9,15.8,8.7,13.9,1.72,6.5,63.3,10.3%,1.15,0.86,0.45,0.07,0.15
1377,Kevin Olekaibe,2013,Fresno St,28,24.9,13.3,5.9,9.5,0.86,8.4,61.9,13.5%,0.97,0.94,0.14,0.15,0.16
1378,Trevor Mbakwe,2013,Minnesota,34,24.9,25.3,15.3,24.5,6.10,9.2,63.6,14.4%,1.09,0.69,0.51,0.12,0.22
1379,Travis Fulton,2013,Pacific,33,24.9,19.9,10.5,16.9,3.69,8.0,63.2,12.6%,1.17,0.91,0.22,0.21,0.14
1380,Jaye Crockett,2013,Texas Tech,31,24.9,23.4,13.5,21.7,4.83,10.5,68.6,15.3%,1.13,0.85,0.30,0.06,0.16
1381,Blake Hibbitts,2013,Central Michigan,30,24.9,15.6,8.5,13.6,1.77,7.6,65.7,11.5%,1.16,0.95,0.20,0.08,0.12
1382,Richard Ross,2013,Old Dominion,30,24.9,20.4,12.4,19.9,3.58,6.3,66.1,9.6%,1.16,0.89,0.25,0.12,0.18
1383,Chris Denson,2013,Auburn,20,24.9,21.1,10.2,16.3,2.55,10.8,67.8,16.0%,1.10,0.79,0.48,0.14,0.10
1384,Connor Boehm,2013,Dartmouth,27,24.9,15.6,9.6,15.4,1.58,8.7,64.4,13.5%,1.01,0.87,0.19,0.09,0.19
1385,Chris Manresa,2013,San Diego,26,24.9,19.2,11.5,18.5,2.69,9.1,64.5,14.1%,0.98,0.80,0.37,0.12,0.17
1386,Roosevelt Johnson,2013,Southeastern LA,26,24.9,17.2,10.9,17.6,2.05,11.6,66.7,17.4%,0.88,0.79,0.39,0.08,0.20
1387,Sim Bhullar,2013,New Mexico St,34,24.9,25.8,14.2,22.8,6.31,8.6,65.8,13.1%,1.19,0.75,0.54,0.09,0.15
1388,Darius Paul,2013,Western Mich,34,24.9,18.8,10.8,17.4,3.36,10.0,65.8,15.2%,1.05,0.86,0.33,0.17,0.22
1389,Karvel Anderson,2013,Robert Morris,33,24.9,21.8,10.9,17.6,4.47,9.8,66.5,14.8%,1.27,0.93,0.16,0.11,0.12
1390,Aerris Smith,2013,Wofford,32,24.9,6.7,4.4,7.1,-1.65,2.9,63.4,4.5%,1.01,0.88,0.28,0.05,0.23
1391,Nathan Boothe,2013,Toledo,28,24.9,15.6,10.4,16.8,1.66,8.3,67.0,12.4%,1.00,0.93,0.20,0.08,0.14
1392,Cole Darling,2013,Wright St,21,24.8,21.1,11.3,18.3,2.67,10.8,63.2,17.1%,1.07,0.82,0.28,0.06,0.17
1393,Nigel Spikes,2013,Marshall,31,24.8,15.7,10.5,16.9,1.85,5.8,69.3,8.4%,0.96,0.66,0.69,0.10,0.23
1394,Bilal Dixon,2013,Towson,30,24.8,16.7,10.6,17.2,2.16,6.5,66.9,9.7%,1.04,0.84,0.33,0.05,0.20
1395,Hauns Brereton,2013,Hawaii,30,24.8,13.7,7.7,12.4,1.06,9.3,69.8,13.3%,1.06,0.96,0.24,0.11,0.14
1396,John Bohannon,2013,UTEP,29,24.8,24.9,14.4,23.2,5.05,9.4,62.7,15.0%,1.09,0.70,0.42,0.15,0.20
1397,Juan Coronado,2013,Liberty,33,24.8,13.2,10.3,16.6,0.98,5.2,66.8,7.8%,0.89,0.70,0.39,0.12,0.25
1398,Worrel Clahar,2013,DePaul,32,24.8,13.6,9.1,14.7,1.11,8.8,72.4,12.2%,0.83,0.69,0.27,0.38,0.24
1399,Coron Williams,2013,Robert Morris,35,24.7,15.2,8.0,12.9,1.87,7.7,66.5,11.5%,1.18,0.96,0.12,0.15,0.11
1400,J.T. Adenrele,2013,UCD,31,24.7,23.8,14.4,23.2,4.97,11.4,67.4,16.9%,1.11,0.77,0.35,0.10,0.19
1401,Kourtney Roberson,2013,Texas A&M,34,24.7,20.2,11.7,18.9,3.93,6.0,62.9,9.5%,1.16,0.79,0.32,0.13,0.20
1402,Ryan Howley,2013,UCD,30,24.7,14.6,10.9,17.6,1.38,6.4,67.4,9.5%,0.96,0.83,0.17,0.15,0.20
1403,Michael Alvarado,2013,Manhattan,29,24.7,12.7,6.7,10.9,0.65,9.7,63.1,15.4%,0.86,0.64,0.45,0.21,0.26
1404,Brian Pegg,2013,Stetson,7,24.7,16.4,11.0,17.8,0.48,11.2,68.7,16.3%,1.01,0.79,0.24,0.08,0.19
1405,Shaquille White-Miller,2013,Texas Arlington,31,24.7,6.5,4.3,7.0,-1.65,7.3,66.1,11.1%,0.67,0.70,0.26,0.53,0.32
1406,Andrew Andrews,2013,Washington,31,24.7,12.4,7.1,11.5,0.59,8.7,66.1,13.2%,0.90,0.75,0.37,0.27,0.21
1407,Javan Mitchell,2013,Southern,30,24.7,16.1,9.4,15.2,1.95,9.3,65.0,14.3%,1.01,0.81,0.40,0.07,0.18
1408,Keith McDougald,2013,Jacksonville,26,24.7,19.0,10.6,17.1,2.60,13.4,69.8,19.2%,0.98,0.77,0.26,0.10,0.19
1409,Don McAvoy,2013,Western Ill,29,24.7,10.3,5.6,9.1,-0.20,7.9,57.8,13.7%,0.83,0.75,0.25,0.16,0.22
1410,Jeylani Dublin,2013,Longwood,31,24.7,16.8,10.7,17.4,2.26,9.5,71.8,13.2%,1.08,0.89,0.25,0.05,0.19
1411,Stephen Hurt,2013,Lipscomb,29,24.7,20.7,13.8,22.4,3.51,11.0,71.7,15.4%,1.04,0.74,0.37,0.09,0.22
1412,Nate Duhon,2013,Chicago St,26,24.7,16.7,8.6,13.9,1.88,9.1,69.0,13.1%,1.01,0.83,0.35,0.14,0.19
1413,Jamel Waters,2013,Alabama St,31,24.6,11.7,7.2,11.7,0.33,7.2,67.3,10.7%,0.76,0.62,0.34,0.42,0.30
1414,Denzel Ingram,2013,Charlotte,33,24.6,7.8,4.6,7.4,-1.20,6.9,68.7,10.1%,0.83,0.84,0.15,0.22,0.19
1415,Cullen Hamilton,2013,Holy Cross,30,24.6,8.1,4.5,7.3,-0.98,7.3,62.5,11.6%,0.87,0.89,0.20,0.11,0.13
1416,Cadarian Raines,2013,Virginia Tech,32,24.6,15.0,9.8,15.9,1.64,6.4,69.0,9.3%,1.02,0.95,0.26,0.09,0.17
1417,Stephen Spinella,2013,Monmouth,31,24.6,12.5,7.8,12.7,0.63,7.6,70.4,10.8%,0.99,0.79,0.34,0.14,0.17
1418,Bryce Scott,2013,Lafayette,32,24.6,14.8,7.5,12.2,1.55,7.0,65.7,10.7%,1.15,0.87,0.23,0.24,0.16
1419,Tyrone Garland,2013,La Salle,27,24.5,20.5,9.5,15.5,3.19,12.0,66.9,17.9%,1.08,0.93,0.29,0.17,0.12
1420,Aaron Morgan,2013,UMBC,29,24.5,2.5,2.9,4.7,-2.96,7.7,68.5,11.3%,0.58,0.62,0.20,0.30,0.37
1421,Erik Copes,2013,GMU,35,24.5,13.4,9.0,14.7,1.09,5.9,66.5,8.9%,0.99,0.86,0.33,0.08,0.19
1422,Josh Hagins,2013,UALR,30,24.5,15.7,9.2,15.1,1.77,8.9,69.1,12.8%,0.92,0.72,0.23,0.35,0.23
1423,Chris Braswell,2013,Charlotte,32,24.5,21.3,12.1,19.8,4.10,11.2,68.7,16.3%,1.06,0.79,0.38,0.13,0.21
1424,Johnathan Gray,2013,Cornell,24,24.5,14.1,7.0,11.4,0.95,9.0,66.5,13.6%,1.04,0.89,0.23,0.12,0.16
1425,Alex Caruso,2013,Texas A&M,34,24.5,14.4,8.3,13.5,1.47,7.6,62.9,12.0%,0.74,0.66,0.32,0.44,0.30
1426,Brandon Edwards,2013,Texas Arlington,33,24.5,21.9,13.5,22.0,4.45,6.3,66.1,9.5%,1.23,0.82,0.35,0.12,0.17
1427,Lasan Kromah,2013,GW,30,24.5,17.7,9.8,16.0,2.51,9.6,68.4,14.0%,1.05,0.85,0.29,0.19,0.23
1428,Ioannis Papapetrou,2013,Texas,33,24.5,14.7,8.5,13.9,1.55,8.2,68.0,12.0%,1.01,0.80,0.35,0.14,0.21
1429,Thomas Staton,2013,UMKC,31,24.5,15.6,7.2,11.8,1.80,10.3,64.8,15.8%,0.97,0.84,0.24,0.16,0.19
